Time,inertial-6286.188861:estLinearAccelX,inertial-6286.188861:estLinearAccelX:valid,inertial-6286.188861:estLinearAccelY,inertial-6286.188861:estLinearAccelY:valid,inertial-6286.188861:estLinearAccelZ,inertial-6286.188861:estLinearAccelZ:valid,inertial-6286.188861:estAngularRateX,inertial-6286.188861:estAngularRateX:valid,inertial-6286.188861:estAngularRateY,inertial-6286.188861:estAngularRateY:valid,inertial-6286.188861:estAngularRateZ,inertial-6286.188861:estAngularRateZ:valid
1772056470103177728,0.01764605194330215,1,0.1806611567735672,1,0.04534297809004784,1,0.01905220933258533,1,-0.00978650338947773,1,-0.1181216314435005,1
1772056470112485632,0.06933663040399551,1,0.1821636855602264,1,0.04821766540408134,1,0.006227560341358185,1,-0.003248213790357113,1,-0.1056798025965691,1
1772056470123087616,0.1099048629403114,1,0.2141718119382858,1,0.04293954372406006,1,-0.003351712599396706,1,0.001324997050687671,1,-0.07340385019779205,1
1772056470133739776,0.06491317600011826,1,0.1251107901334763,1,0.04955044016242027,1,-0.01061627175658941,1,0.004709993954747915,1,-0.04050304740667343,1
1772056470144288512,0.03828889131546021,1,0.08398698270320892,1,0.046180609613657,1,-0.025678725913167,1,0.01224086247384548,1,-0.02238229848444462,1
1772056470154735104,0.03382014110684395,1,0.08200766146183014,1,0.03947608917951584,1,-0.03348732367157936,1,0.01627045124769211,1,-0.01240363903343678,1
1772056470165082112,0.05250772088766098,1,0.1221852824091911,1,0.0292313564568758,1,-0.02848943322896957,1,0.01399739645421505,1,-0.006947110872715712,1
1772056470175328512,0.03997917845845222,1,0.09665475785732269,1,0.03259601444005966,1,-0.01606013812124729,1,0.007777254097163677,1,-0.003836770774796605,1
1772056470185474560,0.03230316564440727,1,0.07784430682659149,1,0.03823412582278252,1,-0.009284962899982929,1,0.004370125941932201,1,-0.001927135861478746,1
1772056470195520768,0.0009100437164306641,1,-0.04208345711231232,1,0.04184975475072861,1,-0.0050013093277812,1,0.002183281583711505,1,0.001033005071803927,1
1772056470205469696,-0.07829415053129196,1,-0.145844429731369,1,0.04271195456385612,1,-0.00324611971154809,1,0.001800651778467,1,0.05965583771467209,1
1772056470215320320,0.0130169540643692,1,0.0336531475186348,1,0.04128767922520638,1,-0.002445073099806905,1,0.00154061964713037,1,0.09526970237493515,1
1772056470225077248,0.0614171102643013,1,0.1367123126983643,1,0.04364703595638275,1,-0.001577678718604147,1,0.001278661540709436,1,0.08481166511774063,1
1772056470234737408,0.06405559927225113,1,0.2323786020278931,1,0.03630375117063522,1,-0.0002943882718682289,1,0.000712611828930676,1,0.08188039064407349,1
1772056470244303616,0.1095282584428787,1,0.1945201456546783,1,0.03906607627868652,1,0.0004816911241505295,1,0.0006676421035081148,1,0.07588734477758408,1
1772056470253775872,0.073808453977108,1,0.1389714777469635,1,0.04032231122255325,1,0.0006312064942903817,1,0.0005723612848669291,1,0.06109659001231194,1
1772056470263155200,0.06484729796648026,1,0.1253110021352768,1,0.04204787686467171,1,0.0009512624237686396,1,0.000587708200328052,1,0.0648924708366394,1
1772056470272597760,-0.02816068008542061,1,-0.07373316586017609,1,0.0407320074737072,1,0.0009023664169944823,1,0.0003509381785988808,1,0.07962057739496231,1
1772056470283326720,-0.06583499163389206,1,-0.2040126770734787,1,0.04438631236553192,1,9.924349433276802e-05,1,0.0007216243539005518,1,0.115697406232357,1
1772056470293951232,-0.02871681749820709,1,-0.14680415391922,1,0.04484839364886284,1,-0.0001744326436892152,1,0.0006827929173596203,1,0.1659359782934189,1
1772056470304472064,0.05561504140496254,1,0.02962613292038441,1,0.04131043702363968,1,0.0004777442954946309,1,0.0005253538838587701,1,0.1981123834848404,1
1772056470314890240,0.1511765569448471,1,0.2519333064556122,1,0.03423252701759338,1,0.001595029956661165,1,0.0005753985606133938,1,0.2052682638168335,1
1772056470325206272,0.1478555798530579,1,0.4168343842029572,1,0.03823035210371017,1,0.00405045272782445,1,-0.0004197013331577182,1,0.1930231302976608,1
