FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,MM/DD/YY h:mm:ss.nnnnnnnnn
StartTime,01/01/70 00:00:00.000000000
TimeFormat,Standard

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188861:scaledGyroX,Timeseries,10Hz,,,,,,
inertial-6286.188861:scaledGyroY,Timeseries,10Hz,,,,,,
inertial-6286.188861:scaledGyroZ,Timeseries,10Hz,,,,,,

DATA_START
Time,inertial-6286.188861:scaledGyroX,inertial-6286.188861:scaledGyroY,inertial-6286.188861:scaledGyroZ
02/13/26 20:53:22.573348864,-0.0002462160773575306,-1.316482666879892e-05,0.0001707143528619781
02/13/26 20:53:22.673396736,0.0003050127997994423,-0.0007395809516310692,-2.432523979223333e-05
02/13/26 20:53:22.773375232,-0.0005634791450574994,0.0005285541992634535,-0.0001368785597151145
02/13/26 20:53:22.873341696,-0.0004558843502309173,0.0002556733088567853,0.0004847931850235909
02/13/26 20:53:22.973390080,0.001146927243098617,0.0002664804633241147,-0.0004066082765348256
02/13/26 20:53:23.073367040,-0.0003514426061883569,-0.0006180025520734489,5.503979627974331e-05
02/13/26 20:53:23.173333248,-0.000101421115687117,-0.0002251590194646269,0.0005389542784541845
02/13/26 20:53:23.273380608,0.0003161865752190351,-0.0002618679136503488,0.0001407839590683579
02/13/26 20:53:23.373357056,0.001268547493964434,-0.0002421457902528346,-0.0002421267417958006
02/13/26 20:53:23.473323008,-0.0003484011103864759,0.0007236918318085372,0.000292954093310982
02/13/26 20:53:23.573371648,-0.000190684397239238,0.0002593924873508513,-0.000230630801524967
02/13/26 20:53:23.673353472,6.189427949720994e-05,0.000510506855789572,0.0001314418768743053
02/13/26 20:53:23.773319424,-0.00107804499566555,4.687364707933739e-05,0.0004224507138133049
02/13/26 20:53:23.873367552,0.001056136330589652,-0.0006772719789296389,7.464694499503821e-05
02/13/26 20:53:23.973353216,6.421303987735882e-05,0.0006093615083955228,0.0002280059270560741
02/13/26 20:53:24.073317888,-0.0004694454837590456,-0.0006195306777954102,9.086162026505917e-05
02/13/26 20:53:24.173364224,-0.0003647884586825967,0.0001589763269294053,0.0002057661477010697
02/13/26 20:53:24.273342464,-5.75861195102334e-05,0.000335680932039395,-0.0002473306376487017
02/13/26 20:53:24.373305856,-0.00017456358182244,0.0003693891339935362,5.38159511052072e-05
02/13/26 20:53:24.473352192,0.0003454217221587896,-0.0003558992757461965,0.0002773694286588579
02/13/26 20:53:24.573332224,0.002589720534160733,2.375362237216905e-05,1.247445470653474e-05
02/13/26 20:53:24.673293568,0.0006027984200045466,-0.0004429304390214384,0.0004154614871367812
02/13/26 20:53:24.773341440,0.0006690078880637884,-0.0009078014409169555,-0.0001662640133872628
02/13/26 20:53:24.873323520,-0.001156177720986307,0.0002087947650579736,3.271170135121793e-05
02/13/26 20:53:24.973294336,-0.0008850134327076375,-0.0003755820798687637,0.0004072657320648432
02/13/26 20:53:25.073346304,0.0007292302325367928,4.628195893019438e-05,-0.0003779529652092606
02/13/26 20:53:25.173329408,0.0002969237975776196,0.0001972860482055694,0.0004071339499205351
02/13/26 20:53:25.273298432,0.0002282153291162103,-5.773630982730538e-05,0.0001078712957678363
02/13/26 20:53:25.373349888,0.0003456625854596496,-0.0001657060347497463,0.0001139667438110337
02/13/26 20:53:25.473330432,0.0002064792206510901,0.000439994822954759,-0.0001955573388841003
02/13/26 20:53:25.573301248,0.0006380055565387011,-0.0002367333072470501,0.0001060178910847753
02/13/26 20:53:25.673349888,0.0005003382684662938,0.000225862895604223,0.0006331518525257707
02/13/26 20:53:25.773328640,-0.0008237955626100302,0.0003532952396199107,0.0001069048012141138
02/13/26 20:53:25.873297152,-0.0001376687432639301,0.0003464084002189338,0.000388126471079886
02/13/26 20:53:25.973348352,8.927487942855805e-05,-2.4065186153166e-05,-0.0002891127951443195
02/13/26 20:53:26.073326080,0.0003530544345267117,0.0005135108949616551,0.0004553784383460879
02/13/26 20:53:26.173294592,-0.0003536187869030982,-0.0001388173695886508,-0.000536966894287616
02/13/26 20:53:26.273341440,5.558329576160759e-06,0.0001271625806111842,-6.102541374275461e-05
02/13/26 20:53:26.373318656,0.0009470087243244052,-0.0002743412624113262,-0.0002206941280746832
02/13/26 20:53:26.473286656,-0.0003766812733374536,0.0004034548765048385,0.0003833276859950274
02/13/26 20:53:26.573334272,-0.0008247055811807513,0.0002604682231321931,-3.467442002147436e-05
02/13/26 20:53:26.673310976,-0.0007854435825720429,-0.0003497879079077393,5.039492680225521e-05
02/13/26 20:53:26.773277952,-0.001373086124658585,0.0003646958793979138,-0.0003028688952326775
02/13/26 20:53:26.873324800,-0.0001356840948574245,-8.027755393413827e-05,-0.0002776686451397836
02/13/26 20:53:26.973301248,0.00030825290014036,0.0003661421942524612,-0.0002968033077195287
02/13/26 20:53:27.073265408,0.0004265205061528832,0.0002311512653250247,0.0002333771990379319
02/13/26 20:53:27.173314560,0.001312450622208416,0.001345624099485576,-0.0001709868665784597
02/13/26 20:53:27.273295872,0.000157474132720381,0.0004949728609062731,0.0001477438636356965
02/13/26 20:53:27.373259776,-0.0003048873040825129,-2.35019251704216e-05,0.0002710898406803608
02/13/26 20:53:27.473307904,-0.0009694461477920413,0.0003541438491083682,-0.0006464490434154868
02/13/26 20:53:27.573288192,0.0001904740202007815,-4.766276106238365e-06,-0.0002329391572857276
02/13/26 20:53:27.673252864,0.0007015758892521262,-0.0002432306937407702,-6.308673619059846e-05
02/13/26 20:53:27.773299200,-0.0004221575218252838,8.064531721174717e-05,5.987098847981542e-05
02/13/26 20:53:27.873278208,0.0001680746499914676,0.0001663901493884623,-8.799368515610695e-05
02/13/26 20:53:27.973246976,-0.0008895188802853227,0.0001355191925540566,0.0002374364121351391
02/13/26 20:53:28.073292800,-0.0005425363196991384,0.0003241371596232057,8.304690709337592e-06
02/13/26 20:53:28.173271552,0.001164050307124853,0.0002061180130112916,0.0003530851390678436
02/13/26 20:53:28.273235968,-0.001593882450833917,0.0006048855138942599,-0.0005900277756154537
02/13/26 20:53:28.373287680,0.01608582772314548,-0.000408820720622316,-0.0002067125751636922
02/13/26 20:53:28.473268736,-0.00206759013235569,-0.0001534696639282629,-0.0003624634700827301
02/13/26 20:53:28.573240064,-0.003919404931366444,0.0004807693185284734,0.0001741388550726697
02/13/26 20:53:28.673299200,9.922630852088332e-06,4.805508069694042e-06,-0.000270386430202052
02/13/26 20:53:28.773278464,-0.001063851406797767,-0.000343229592544958,-0.0006557156448252499
02/13/26 20:53:28.873249024,0.002654273994266987,0.0007148347795009613,0.0002765790559351444
02/13/26 20:53:28.973301248,6.50966539978981e-05,0.0007759066065773368,-0.0001322496245848015
02/13/26 20:53:29.073284608,-0.001354112522676587,8.977293327916414e-05,-8.540368435205892e-05
02/13/26 20:53:29.173254144,0.001228779437951744,-2.193541149608791e-06,-7.451834972016513e-05
02/13/26 20:53:29.273306624,-0.001490103430114686,-0.000514435232616961,0.0004484670935198665
02/13/26 20:53:29.373289216,-0.0001877806498669088,0.0001259389391634613,0.0003530530375428498
02/13/26 20:53:29.473261056,0.000134678790345788,-9.504277113592252e-05,0.0005558070261031389
02/13/26 20:53:29.573309184,4.114472176297568e-05,0.0007085154065862298,0.0002282351779285818
02/13/26 20:53:29.673287424,0.0005763852968811989,-3.380069392733276e-05,-0.0002434976486256346
02/13/26 20:53:29.773254912,0.0006641904474236071,6.540937465615571e-05,-0.0001637295208638534
02/13/26 20:53:29.873303040,-0.0003528720699250698,-3.415751416468993e-05,0.000224432471441105
02/13/26 20:53:29.973280256,0.0003910573141183704,0.0001558500080136582,0.0001524968247395009
02/13/26 20:53:30.073250048,0.001524164690636098,4.898141924059018e-05,-0.0005725626251660287
02/13/26 20:53:30.173296640,0.0009611944551579654,0.0001228769542649388,-0.0004524806281551719
02/13/26 20:53:30.273272320,-2.166855847463012e-05,0.0002443685662001371,-0.0003135795413982123
02/13/26 20:53:30.373238528,0.0004004523507319391,-0.0001669973280513659,-0.0002622346510179341
02/13/26 20:53:30.473288448,-0.0008347159600816667,9.732562466524541e-05,2.430271706543863e-05
02/13/26 20:53:30.573268224,-0.001011476386338472,-0.0008233386324718595,-0.000650174799375236
02/13/26 20:53:30.673235200,0.000830923905596137,-0.0002322429354535416,0.0003907662467099726
02/13/26 20:53:30.773283328,-0.0007460727938450873,0.0002411122259218246,1.435862941434607e-05
02/13/26 20:53:30.873268992,0.0006483494071289897,0.0002044085995294154,0.0002108789485646412
02/13/26 20:53:30.973233152,-1.725699985399842e-05,0.001346966484561563,-0.0002402276586508378
02/13/26 20:53:31.073282560,5.911574771744199e-05,0.0003607384860515594,-0.0009145840303972363
02/13/26 20:53:31.173261568,3.426679177209735e-05,-0.0007391797262243927,-0.0006503102486021817
02/13/26 20:53:31.273225216,0.0001306623744312674,0.0008162959129549563,0.0007678060210309923
02/13/26 20:53:31.373271808,-0.0004080769140273333,0.0002531303325667977,-0.0001409275137120858
02/13/26 20:53:31.473253120,-2.680419129319489e-06,-0.0003415353130549192,0.0001093576429411769
02/13/26 20:53:31.573214464,0.0006217383197508752,-5.276274896459654e-05,-5.143433372722939e-05
02/13/26 20:53:31.673267968,0.001425386755727232,-9.611662244424224e-05,-0.0004144923004787415
02/13/26 20:53:31.773249536,0.0002461225958541036,3.564365761121735e-05,4.935333708999678e-05
02/13/26 20:53:31.873221376,0.0001303871395066381,0.0001592070329934359,-0.0001059684436768293
02/13/26 20:53:31.973273600,-0.0002838484360836446,0.0002336042525712401,0.0003971284022554755
02/13/26 20:53:32.073254400,-0.001161329448223114,0.0003816541866399348,-0.0008476609364151955
02/13/26 20:53:32.173225472,0.002536492887884378,-0.0005760557833127677,-0.0001644955482333899
02/13/26 20:53:32.273276672,-0.001188538502901793,6.487323844339699e-05,0.0001940716028911993
02/13/26 20:53:32.373263616,0.0008479878306388855,-0.0002580514992587268,8.528874604962766e-05
02/13/26 20:53:32.573145856,-0.4850191473960876,-0.01262586750090122,0.02231138572096825
02/13/26 20:53:32.673116416,-0.1858493685722351,0.008062646724283695,-0.0002490763436071575
02/13/26 20:53:32.773165312,0.00167418026831001,-0.001220496604219079,-0.5619337558746338
02/13/26 20:53:32.873146112,0.3639971613883972,-0.005823972634971142,0.0125854117795825
02/13/26 20:53:32.973114880,0.4492166638374329,-0.01007130369544029,0.007178079336881638
02/13/26 20:53:33.073165568,0.2537427842617035,0.1232009902596474,0.950499951839447
02/13/26 20:53:33.173145600,0.3568434119224548,0.08566474914550781,0.5505898594856262
02/13/26 20:53:33.273116160,-0.7748945355415344,-0.06221753358840942,-0.7654139995574951
02/13/26 20:53:33.373169664,0.4484611749649048,0.08084887266159058,0.644590437412262
02/13/26 20:53:33.473149184,-0.1304098665714264,-0.003375603118911386,-0.04256699979305267
02/13/26 20:53:33.573115904,-0.2487125396728516,-1.831096768379211,-1.239675521850586
02/13/26 20:53:33.673054464,-2.239041805267334,1.784852623939514,-0.05563658475875854
02/13/26 20:53:33.773022208,-2.807119369506836,2.608590364456177,0.6574601531028748
02/13/26 20:53:33.873073920,-1.767194151878357,3.539596557617188,0.9182983040809631
02/13/26 20:53:33.973057536,-1.756005048751831,2.504079103469849,1.189317584037781
02/13/26 20:53:34.073026304,-0.9747598171234131,-0.342616856098175,0.8243657350540161
02/13/26 20:53:34.173039872,1.100298643112183,-5.005505084991455,-0.3102217316627502
02/13/26 20:53:34.273017600,-0.7803913354873657,-0.05252297595143318,-1.158655405044556
02/13/26 20:53:34.373068032,-2.006362199783325,3.409604072570801,-2.180037975311279
02/13/26 20:53:34.673026304,0.6887660622596741,-2.545109510421753,2.501956939697266
02/13/26 20:53:34.773075200,0.5278627872467041,-3.453328609466553,0.3735877573490143
02/13/26 20:53:34.973028352,-1.261583089828491,4.126340866088867,-0.4580906629562378
02/13/26 20:53:35.072949504,-1.822507500648499,4.998684406280518,-1.262323141098022
02/13/26 20:53:35.272884480,2.277354717254639,-4.997855663299561,2.26953649520874
02/13/26 20:53:35.372858624,0.1618577688932419,-2.718661308288574,-0.4470035433769226
02/13/26 20:53:35.572669952,-1.377363443374634,4.879873275756836,-1.024798512458801
02/13/26 20:53:35.672689408,-1.663841247558594,5.001300811767578,-0.4133105278015137
02/13/26 20:53:35.772649472,-2.369535446166992,-2.958535671234131,1.237361788749695
02/13/26 20:53:35.872546816,0.4848447144031525,-4.995174407958984,2.933475017547607
02/13/26 20:53:35.972526848,0.4939521551132202,-5.003762722015381,0.1772945374250412
02/13/26 20:53:36.072583424,-2.355361223220825,0.7942631244659424,-2.209976434707642
02/13/26 20:53:36.172535040,-1.47644054889679,2.077959537506104,-1.58934223651886
02/13/26 20:53:36.372457728,0.09443945437669754,5.001089096069336,-0.2701241970062256
02/13/26 20:53:36.472514048,-0.242378294467926,-0.8871126174926758,1.722546696662903
02/13/26 20:53:36.572499456,1.632068276405334,-4.995099544525146,3.115396022796631
02/13/26 20:53:36.772373248,-0.8036829233169556,0.8840619325637817,-1.097040057182312
02/13/26 20:53:36.972427520,-0.7156388759613037,1.563530921936035,0.3665026128292084
