Time,inertial-6286.188861:estOrientQuaternion[0-0],inertial-6286.188861:estOrientQuaternion[0-1],inertial-6286.188861:estOrientQuaternion[0-2],inertial-6286.188861:estOrientQuaternion[0-3],inertial-6286.188861:estOrientQuaternion:valid
1772056465114690560,0.996294,-0.039684,-0.003296,0.076241,1
1772056465125042944,0.996293,-0.039688,-0.003296,0.076245,1
1772056465135298304,0.996294,-0.039687,-0.003300,0.076243,1
1772056465145454592,0.996295,-0.039668,-0.003301,0.076239,1
1772056465155512064,0.996295,-0.039647,-0.003301,0.076241,1
1772056465165471744,0.996296,-0.039619,-0.003301,0.076244,1
1772056465175333120,0.996298,-0.039587,-0.003298,0.076244,1
1772056465185098752,0.996299,-0.039557,-0.003298,0.076245,1
1772056465194769408,0.996299,-0.039543,-0.003298,0.076246,1
1772056465204346880,0.996300,-0.039526,-0.003298,0.076247,1
1772056465213829888,0.996300,-0.039514,-0.003298,0.076247,1
1772056465223220480,0.996301,-0.039499,-0.003298,0.076246,1
1772056465232518912,0.996301,-0.039484,-0.003302,0.076246,1
1772056465243267584,0.996302,-0.039467,-0.003303,0.076247,1
1772056465253912576,0.996303,-0.039448,-0.003303,0.076245,1
1772056465264453888,0.996304,-0.039414,-0.003302,0.076246,1
1772056465274894592,0.996306,-0.039369,-0.003300,0.076246,1
1772056465285234432,0.996309,-0.039301,-0.003298,0.076248,1
1772056465295474432,0.996312,-0.039209,-0.003295,0.076249,1
1772056465305613824,0.996316,-0.039099,-0.003294,0.076250,1
1772056465315654400,0.996321,-0.038975,-0.003286,0.076251,1
1772056465325597440,0.996326,-0.038844,-0.003281,0.076251,1
1772056465335443712,0.996331,-0.038718,-0.003275,0.076252,1
1772056465345204736,0.996335,-0.038614,-0.003269,0.076251,1
1772056465354870528,0.996338,-0.038534,-0.003269,0.076250,1
1772056465364441856,0.996340,-0.038481,-0.003265,0.076253,1
1772056465373920512,0.996341,-0.038469,-0.003268,0.076252,1
1772056465383307264,0.996340,-0.038485,-0.003269,0.076252,1
1772056465392753920,0.996340,-0.038496,-0.003268,0.076254,1
1772056465403470848,0.996340,-0.038491,-0.003272,0.076255,1
1772056465414084096,0.996341,-0.038477,-0.003272,0.076252,1
1772056465424596992,0.996341,-0.038467,-0.003271,0.076252,1
1772056465435007744,0.996341,-0.038470,-0.003272,0.076253,1
1772056465445316608,0.996341,-0.038472,-0.003273,0.076255,1
1772056465455525888,0.996341,-0.038470,-0.003273,0.076254,1
1772056465465636608,0.996341,-0.038467,-0.003273,0.076252,1
1772056465475647744,0.996341,-0.038465,-0.003276,0.076254,1
1772056465485571328,0.996341,-0.038459,-0.003277,0.076256,1
1772056465495403776,0.996341,-0.038454,-0.003278,0.076256,1
1772056465505140992,0.996341,-0.038452,-0.003280,0.076255,1
1772056465514784768,0.996341,-0.038450,-0.003281,0.076257,1
1772056465524334592,0.996341,-0.038460,-0.003278,0.076258,1
1772056465533792512,0.996340,-0.038471,-0.003281,0.076258,1
1772056465543158784,0.996340,-0.038482,-0.003281,0.076257,1
1772056465553036800,0.996340,-0.038491,-0.003283,0.076256,1
1772056465563715840,0.996339,-0.038496,-0.003282,0.076258,1
1772056465574291200,0.996339,-0.038496,-0.003281,0.076261,1
1772056465584765952,0.996339,-0.038504,-0.003280,0.076262,1
1772056465595139584,0.996338,-0.038508,-0.003279,0.076265,1
1772056465605412864,0.996338,-0.038502,-0.003280,0.076266,1
1772056465615585280,0.996338,-0.038511,-0.003279,0.076266,1
1772056465625659648,0.996336,-0.038550,-0.003278,0.076268,1
1772056465635634944,0.996333,-0.038644,-0.003281,0.076266,1
1772056465645513472,0.996328,-0.038772,-0.003289,0.076262,1
1772056465655304960,0.996322,-0.038933,-0.003294,0.076262,1
1772056465665004800,0.996315,-0.039126,-0.003306,0.076260,1
1772056465674610432,0.996307,-0.039330,-0.003319,0.076259,1
1772056465684123648,0.996300,-0.039502,-0.003326,0.076256,1
1772056465693543936,0.996296,-0.039600,-0.003331,0.076258,1
1772056465702872832,0.996296,-0.039592,-0.003332,0.076257,1
1772056465713175808,0.996300,-0.039507,-0.003328,0.076257,1
1772056465723833344,0.996303,-0.039413,-0.003322,0.076256,1
1772056465734387456,0.996305,-0.039365,-0.003317,0.076257,1
