Time,inertial-6286.188861:estOrientQuaternion[0-0],inertial-6286.188861:estOrientQuaternion[0-1],inertial-6286.188861:estOrientQuaternion[0-2],inertial-6286.188861:estOrientQuaternion[0-3],inertial-6286.188861:estOrientQuaternion:valid
1771013550993150208,0.999914,0.001273,0.003427,0.012569,1
1771013551093175296,0.999914,0.001267,0.003429,0.012582,1
1771013551193133568,0.999914,0.001262,0.003427,0.012601,1
1771013551293115648,0.999914,0.001268,0.003425,0.012619,1
1771013551393138176,0.999913,0.001267,0.003430,0.012641,1
1771013551493091072,0.999913,0.001280,0.003438,0.012658,1
1771013551593056000,0.999913,0.001285,0.003436,0.012666,1
1771013551693104640,0.999913,0.001289,0.003442,0.012675,1
1771013551793065472,0.999913,0.001286,0.003436,0.012688,1
1771013551893013248,0.999913,0.001278,0.003443,0.012703,1
1771013551993048832,0.999912,0.001301,0.003458,0.012722,1
1771013552093023744,0.999912,0.001296,0.003457,0.012741,1
1771013552192998144,0.999912,0.001302,0.003461,0.012771,1
1771013552293021952,0.999911,0.001302,0.003459,0.012785,1
1771013552392982016,0.999911,0.001309,0.003450,0.012808,1
1771013552492941568,0.999911,0.001305,0.003460,0.012819,1
1771013552592989952,0.999911,0.001297,0.003458,0.012834,1
1771013552692954624,0.999911,0.001291,0.003468,0.012852,1
1771013552792919040,0.999910,0.001283,0.003474,0.012873,1
1771013552892967168,0.999910,0.001285,0.003478,0.012888,1
1771013552992955392,0.999910,0.001282,0.003484,0.012904,1
1771013553092928512,0.999910,0.001263,0.003494,0.012915,1
1771013553192968192,0.999910,0.001257,0.003490,0.012921,1
1771013553292932352,0.999910,0.001256,0.003491,0.012928,1
1771013553392888064,0.999909,0.001254,0.003491,0.012937,1
1771013553492934656,0.999909,0.001261,0.003492,0.012944,1
1771013553592943360,0.999909,0.001251,0.003502,0.012951,1
1771013553692890368,0.999909,0.001243,0.003504,0.012967,1
1771013553792966912,0.999909,0.001245,0.003515,0.012982,1
1771013553892929536,0.999909,0.001234,0.003521,0.012992,1
1771013553992887552,0.999908,0.001240,0.003513,0.013006,1
1771013554092916736,0.999908,0.001234,0.003493,0.013021,1
1771013554192891904,0.999512,0.001335,0.003551,0.031012,1
1771013554292851968,0.999571,0.001158,0.003557,0.029041,1
1771013554392883200,0.999616,0.000966,0.003624,0.027466,1
1771013554492838656,0.999745,0.001012,0.003529,0.022296,1
1771013554592786688,0.999852,0.001206,0.003352,0.016807,1
1771013554692820224,0.999849,0.001139,0.003449,0.016992,1
1771013554792798208,0.999892,0.000815,0.003406,0.014273,1
