FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,01/01/70 00:00:00.000000000
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188861:estAngularRateX,Timeseries,100Hz,,,,,,
inertial-6286.188861:estAngularRateX:valid,ValidFlag,100Hz,,,,,,
inertial-6286.188861:estAngularRateY,Timeseries,100Hz,,,,,,
inertial-6286.188861:estAngularRateY:valid,ValidFlag,100Hz,,,,,,
inertial-6286.188861:estAngularRateZ,Timeseries,100Hz,,,,,,
inertial-6286.188861:estAngularRateZ:valid,ValidFlag,100Hz,,,,,,
inertial-6286.188861:estLinearAccelX,Timeseries,100Hz,,,,,,
inertial-6286.188861:estLinearAccelX:valid,ValidFlag,100Hz,,,,,,
inertial-6286.188861:estLinearAccelY,Timeseries,100Hz,,,,,,
inertial-6286.188861:estLinearAccelY:valid,ValidFlag,100Hz,,,,,,
inertial-6286.188861:estLinearAccelZ,Timeseries,100Hz,,,,,,
inertial-6286.188861:estLinearAccelZ:valid,ValidFlag,100Hz,,,,,,

DATA_START
Time,inertial-6286.188861:estAngularRateX,inertial-6286.188861:estAngularRateX:valid,inertial-6286.188861:estAngularRateY,inertial-6286.188861:estAngularRateY:valid,inertial-6286.188861:estAngularRateZ,inertial-6286.188861:estAngularRateZ:valid,inertial-6286.188861:estLinearAccelX,inertial-6286.188861:estLinearAccelX:valid,inertial-6286.188861:estLinearAccelY,inertial-6286.188861:estLinearAccelY:valid,inertial-6286.188861:estLinearAccelZ,inertial-6286.188861:estLinearAccelZ:valid
1771621841143655424,0.000982424127869308,1,-0.0005823510582558811,1,-0.08683131635189056,1,0.04214105755090714,1,0.03642851486802101,1,0.06096974387764931,1
1771621841153629440,0.03779123350977898,1,-0.0004117570351809263,1,-0.1056509092450142,1,-0.0245712473988533,1,-0.01056457869708538,1,0.03883464634418488,1
1771621841163504640,0.00934230349957943,1,0.0004202892305329442,1,-0.1035037711262703,1,-0.03911435231566429,1,0.03857405111193657,1,0.02349579706788063,1
1771621841173283584,0.02459637075662613,1,-0.0005987923941574991,1,-0.127455934882164,1,-0.00532032223418355,1,0.0006770760519430041,1,0.02470295131206512,1
1771621841182965248,0.02788913995027542,1,0.0001152317781816237,1,-0.1542002409696579,1,0.01441857125610113,1,-0.03276058658957481,1,0.09750460088253021,1
1771621841192550912,0.0374477282166481,1,-0.001493740361183882,1,-0.2007914632558823,1,0.05944059789180756,1,-0.09996388852596283,1,0.03438873961567879,1
1771621841202043392,0.02434802800416946,1,-0.002906552748754621,1,-0.2486150413751602,1,0.03446976467967033,1,-0.1063497960567474,1,-0.006298477295786142,1
1771621841211443712,-0.002945802873000503,1,0.001213684561662376,1,-0.2456192821264267,1,-0.1221116706728935,1,0.06385764479637146,1,0.001661321613937616,1
1771621841221323264,-0.01691257394850254,1,0.001523406361229718,1,-0.2587497532367706,1,-0.09931973367929459,1,0.005377837456762791,1,0.01957677118480206,1
1771621841231960832,-0.04627212136983871,1,0.0008177377167157829,1,-0.2614427804946899,1,-0.04322768747806549,1,-0.02384381741285324,1,-0.01835429109632969,1
1771621841242493184,-0.06347173452377319,1,0.0009928190847858787,1,-0.2588738799095154,1,-0.005560251884162426,1,0.003007265506312251,1,0.007624476682394743,1
1771621841252923136,-0.07135038822889328,1,0.001770840608514845,1,-0.2464115768671036,1,0.0293539222329855,1,0.06699926406145096,1,0.04091925919055939,1
1771621841263251968,-0.08182594180107117,1,0.003607033984735608,1,-0.2293913215398788,1,0.1181244179606438,1,0.01296111661940813,1,0.01541099604219198,1
1771621841273478912,-0.09062997251749039,1,0.002374487230554223,1,-0.2163541316986084,1,0.09941956400871277,1,0.1192696094512939,1,0.04799611493945122,1
1771621841283606272,-0.08829692751169205,1,0.002400069264695048,1,-0.1513083428144455,1,-0.01485083345323801,1,0.2854080200195312,1,0.03232768923044205,1
1771621841293632000,-0.09332138299942017,1,0.002237410051748157,1,-0.1121826991438866,1,0.02468685619533062,1,0.06889551877975464,1,0.00572373578324914,1
1771621841303558144,-0.087822325527668,1,0.001465541310608387,1,-0.06428612023591995,1,-0.08492652326822281,1,0.2558703422546387,1,0.09641366451978683,1
1771621841313387776,-0.05984073504805565,1,-4.514355168794282e-05,1,-0.0248460303992033,1,-0.05056055635213852,1,0.1848855018615723,1,0.08131923526525497,1
1771621841323119616,-0.0397297665476799,1,0.0004075237084180117,1,-0.01894533634185791,1,0.01435379683971405,1,0.05097197368741035,1,0.02447415515780449,1
1771621841332754944,-0.05396132543683052,1,0.0002286283415742218,1,-0.03653409704566002,1,0.152789831161499,1,0.003649027785286307,1,0.07488074898719788,1
1771621841342296576,-0.03495912998914719,1,-0.001331944949924946,1,-0.1134396493434906,1,0.07829593867063522,1,-0.07024140655994415,1,-0.02572102285921574,1
1771621841351743488,-0.07419624924659729,1,0.001308892155066133,1,-0.1510595679283142,1,-0.2082936614751816,1,0.4868166446685791,1,0.07745979726314545,1
1771621841361096448,-0.03546811640262604,1,0.001593592576682568,1,-0.08604810386896133,1,-0.02903319150209427,1,0.3058831691741943,1,0.1123224273324013,1
1771621841371518208,-0.04952697083353996,1,0.001365241827443242,1,-0.08186189085245132,1,0.01023107208311558,1,-0.0210323017090559,1,-0.04628793150186539,1
1771621841382125824,-0.06305745989084244,1,0.0009773817146196961,1,-0.05786796659231186,1,-0.05019567534327507,1,-0.0564410425722599,1,0.1201982274651527,1
1771621841392629504,-0.05085469037294388,1,-0.001367594581097364,1,0.0001510594447609037,1,-0.1568241715431213,1,0.02613827213644981,1,-0.03940089792013168,1
1771621841403030784,-0.06616011261940002,1,-0.003766513662412763,1,0.08386179804801941,1,-0.1414170414209366,1,-0.03130229189991951,1,0.03676158934831619,1
1771621841413330176,-0.07547341287136078,1,-0.004343689884990454,1,0.1182962283492088,1,0.05042647570371628,1,-0.04266949370503426,1,0.002760031959041953,1
1771621841423531776,-0.07614199817180634,1,-0.004908605478703976,1,0.1073343977332115,1,0.03585506975650787,1,0.01756325736641884,1,0.05425725504755974,1
1771621841433635328,-0.0728674903512001,1,-0.00433691032230854,1,0.09252156317234039,1,0.05297539755702019,1,0.02944322489202023,1,0.05491155385971069,1
1771621841443638784,-0.05053224414587021,1,-0.002636180026456714,1,0.09111980348825455,1,-0.03044883161783218,1,0.1586335897445679,1,0.1489314585924149,1
1771621841453544704,-0.03343246504664421,1,-0.001792681636288762,1,0.1279880702495575,1,-0.05995906889438629,1,0.1113974824547768,1,0.06903029978275299,1
1771621841463354112,-0.02249114774167538,1,-0.002130897948518395,1,0.1542330980300903,1,-0.07533542066812515,1,0.07448288798332214,1,0.03195444867014885,1
1771621841473067008,-0.02113806828856468,1,-0.001019699033349752,1,0.1959756016731262,1,0.002432381501421332,1,0.0002663792693056166,1,0.05271016061306,1
1771621841482685952,-0.04705005884170532,1,-0.00349521217867732,1,0.2002195119857788,1,0.01558706723153591,1,-0.03472965955734253,1,-0.02812189608812332,1
1771621841492210688,-0.0718599408864975,1,-0.00678601348772645,1,0.2158273309469223,1,-0.05758315697312355,1,-0.003881174605339766,1,-0.03027965314686298,1
1771621841501642240,-0.09019988030195236,1,-0.009998166933655739,1,0.2566933929920197,1,-0.09976616501808167,1,0.1012497767806053,1,0.0439898744225502,1
1771621841511121920,-0.06434072554111481,1,-0.004812308587133884,1,0.2802625596523285,1,0.1109029576182365,1,0.01226281654089689,1,0.1206519678235054,1
1771621841521775360,0.007512061856687069,1,-0.0053604980930686,1,0.3416332304477692,1,-0.04527487978339195,1,0.2561664879322052,1,0.3945516347885132,1
1771621841532323072,0.1053729206323624,1,-0.0009605936356820166,1,0.3414516150951385,1,-0.08886179327964783,1,0.411564439535141,1,0.2675716280937195,1
1771621841542767872,0.1701148301362991,1,-0.004068834707140923,1,0.3550900816917419,1,-0.2102143466472626,1,0.4012555778026581,1,0.1978318244218826,1
1771621841553110784,0.2346306145191193,1,0.002641085535287857,1,0.3638290762901306,1,-0.01935695856809616,1,0.1558879613876343,1,0.1514728218317032,1
1771621841563350784,0.2789193987846375,1,0.01113641820847988,1,0.3747948706150055,1,-0.01213493384420872,1,0.2580088078975677,1,0.2418175488710403,1
1771621841573488896,0.2749837636947632,1,-0.003091985126957297,1,0.2648582756519318,1,0.9826493263244629,1,0.2330058962106705,1,-0.5057643055915833,1
1771621841583529216,0.3087640404701233,1,-0.007616362068802118,1,0.2005974352359772,1,0.1214746832847595,1,0.1638868153095245,1,0.2850840985774994,1
1771621841593472000,0.4059624075889587,1,-0.007585653103888035,1,0.1836517453193665,1,0.2465934753417969,1,-0.2407780885696411,1,0.2177559733390808,1
1771621841603318528,0.4335294663906097,1,-0.01151582505553961,1,0.1451216638088226,1,0.08946631103754044,1,-0.3672058284282684,1,-0.3366682529449463,1
1771621841613068032,0.005344041623175144,1,0.0008404114632867277,1,0.09376700222492218,1,0.1938415914773941,1,0.1113179847598076,1,0.241372749209404,1
1771621841622721792,0.02650759741663933,1,-0.002097843214869499,1,0.1462555676698685,1,0.1554899215698242,1,-0.004174320492893457,1,-0.01079859305173159,1
1771621841632279552,0.01047128718346357,1,-0.001718609710223973,1,0.1776745468378067,1,0.1964676082134247,1,0.03029786981642246,1,0.03911542892456055,1
1771621841641742848,0.01879761926829815,1,-0.005279090255498886,1,0.2384418696165085,1,0.02184110321104527,1,0.1748230308294296,1,0.01613304018974304,1
1771621841651113728,0.03729255124926567,1,-0.01367213297635317,1,0.2685189545154572,1,0.1325777620077133,1,0.5256499648094177,1,-0.0002775153261609375,1
1771621841661401856,0.08878935873508453,1,-0.03761883825063705,1,0.270180732011795,1,0.2159409672021866,1,0.4287049174308777,1,0.03619502484798431,1
1771621841672019968,0.159048929810524,1,-0.06982342153787613,1,0.2266351133584976,1,-0.1561127007007599,1,-0.1708254814147949,1,-0.02405969798564911,1
1771621841682534656,0.006167417857795954,1,-0.0009221661021001637,1,0.1964472234249115,1,-0.1486410349607468,1,-0.3801546394824982,1,0.4296947419643402,1
1771621841692944640,0.005178394261747599,1,-0.0006125850486569107,1,0.1372108459472656,1,-0.1072057336568832,1,-0.2247463464736938,1,0.102060467004776,1
1771621841703254016,0.00295470911078155,1,0.001501801307313144,1,0.07117246836423874,1,-0.07841029763221741,1,-0.1185636967420578,1,0.06395041197538376,1
1771621841713463296,0.01343647856265306,1,-0.0006386206368915737,1,0.04288216307759285,1,-0.02313444577157497,1,0.07671023160219193,1,-0.01660994626581669,1
1771621841723570432,0.02716206759214401,1,0.00169494969304651,1,0.03268372267484665,1,-0.005728750489652157,1,0.03284529596567154,1,0.02176127582788467,1
1771621841733579520,0.02745732106268406,1,-9.993936691898853e-05,1,0.02110254019498825,1,-0.03324437513947487,1,-0.01666246168315411,1,0.04504673928022385,1
1771621841743488768,0.01999606192111969,1,0.001193722593598068,1,0.001883030636236072,1,-0.02031391859054565,1,-0.04484164342284203,1,0.08219217509031296,1
1771621841753299712,-0.005053011700510979,1,0.0008009682642295957,1,-0.001364911557175219,1,0.01923274807631969,1,-0.02287989854812622,1,0.1125413030385971,1
1771621841763014912,-0.02845658361911774,1,-0.001180088613182306,1,-0.0003067491925321519,1,0.01463885046541691,1,-0.009290117770433426,1,0.08918654173612595,1
1771621841772633600,-0.04614735767245293,1,-0.001075798063538969,1,0.0005126625183038414,1,0.005916318390518427,1,0.02022784203290939,1,0.05740735679864883,1
1771621841782157056,-0.0006969958776608109,1,-0.0006850709323771298,1,0.0007395212887786329,1,-0.008664866909384727,1,-0.08762685209512711,1,0.1848310530185699,1
1771621841791587840,-0.001077479682862759,1,-0.0006312018958851695,1,-0.02689551189541817,1,-0.1203575432300568,1,-0.144781082868576,1,0.09451885521411896,1
1771621841801068800,-0.0005211873794905841,1,0.0001545725972391665,1,-0.09607236832380295,1,-0.1454292833805084,1,-0.1324877291917801,1,0.05436989292502403,1
1771621841811747072,-0.0001073017847375013,1,0.001654891297221184,1,-0.1538653820753098,1,-0.08639166504144669,1,-0.124887079000473,1,-0.007956837303936481,1
1771621841822320896,-0.00263682403601706,1,-0.0004722469893749803,1,-0.1775112301111221,1,0.07329481095075607,1,0.1612181216478348,1,0.04762619361281395,1
1771621841832789248,-0.002448641927912831,1,-0.001557304291054606,1,-0.1953463852405548,1,0.05898936092853546,1,0.1117777824401855,1,0.04900560155510902,1
1771621841843155968,0.002508642850443721,1,-0.002065629232674837,1,-0.2164938747882843,1,-0.03701965510845184,1,0.005856944713741541,1,0.01834086701273918,1
1771621841853421568,-0.01536377612501383,1,0.005227035377174616,1,-0.2484362721443176,1,-0.1002783998847008,1,-0.1302119195461273,1,0.06801916658878326,1
1771621841863584768,-0.07006390392780304,1,0.02942656166851521,1,-0.2641609609127045,1,-0.04257619008421898,1,-0.06526682525873184,1,0.04580576717853546,1
1771621841873648384,-0.12672258913517,1,0.05567484349012375,1,-0.2878562808036804,1,-0.1561378091573715,1,-0.2282499969005585,1,0.1206004023551941,1
1771621841883613440,-0.03984940424561501,1,0.01279446482658386,1,-0.3187047243118286,1,1.142188787460327,1,1.58151638507843,1,0.03128943592309952,1
1771621841893479168,-0.001205552602186799,1,-0.003333283122628927,1,-0.2330448627471924,1,0.08913277089595795,1,0.3267777264118195,1,-0.01063217036426067,1
1771621841903248384,-0.001124342903494835,1,-0.001186831388622522,1,-0.2061853557825089,1,0.0350702702999115,1,0.4564734399318695,1,0.06325583159923553,1
1771621841912921344,-0.002119255485013127,1,-0.001429678872227669,1,-0.2185213267803192,1,0.0148234274238348,1,0.2464205473661423,1,0.001291574561037123,1
1771621841922498048,-0.00413734233006835,1,-0.001422615023329854,1,-0.2218065708875656,1,0.070290707051754,1,0.1680966913700104,1,0.05520902201533318,1
1771621841931979264,-0.0082060182467103,1,6.391252827597782e-05,1,-0.2222906649112701,1,0.1011409536004066,1,0.1919781118631363,1,0.02109864354133606,1
1771621841941368576,0.0007469408446922898,1,-0.000939413090236485,1,-0.1913676261901855,1,0.1555326282978058,1,0.2465702146291733,1,0.09674464911222458,1
1771621841951238144,0.002585026668384671,1,-0.001720005995593965,1,-0.1661392599344254,1,0.1028175726532936,1,0.2321605980396271,1,0.02369020320475101,1
1771621841961867520,-0.01706867106258869,1,0.0004280751454643905,1,-0.1676523834466934,1,0.1791773587465286,1,0.04240433499217033,1,-0.002352607203647494,1
1771621841972391936,-0.06434789299964905,1,0.00213634199462831,1,-0.1900672167539597,1,0.1546055525541306,1,0.04924264550209045,1,0.009180555120110512,1
1771621841982811904,-0.04481760039925575,1,-0.0008718674071133137,1,-0.1593423336744308,1,0.008044608868658543,1,-0.1763404458761215,1,-0.04864955693483353,1
1771621841993131520,-0.1583469659090042,1,0.005103212781250477,1,-0.1786992251873016,1,0.1086559891700745,1,-0.08768029510974884,1,-0.2706006169319153,1
1771621842003348480,-0.239200234413147,1,0.00702622951939702,1,-0.1870171427726746,1,-0.2328813523054123,1,-0.5658557415008545,1,-0.03464207053184509,1
1771621842013465600,-0.3393397033214569,1,0.007119596470147371,1,-0.03693873062729836,1,-0.2517134845256805,1,-0.8172304034233093,1,-0.2679126858711243,1
1771621842023482880,-0.3446319699287415,1,0.005059692542999983,1,-0.02834513038396835,1,0.09650375694036484,1,0.458909809589386,1,0.2539372444152832,1
1771621842033401344,-0.2130667716264725,1,-0.004766207654029131,1,-0.09104170650243759,1,0.2235943973064423,1,0.4856193661689758,1,0.3284417688846588,1
1771621842043220992,-0.1235694661736488,1,-0.004301832988858223,1,-0.07851040363311768,1,-0.1705557256937027,1,-0.07886481285095215,1,0.1976964175701141,1
1771621842052944896,-0.08085229247808456,1,-0.004231938626617193,1,-0.02137394808232784,1,0.002788493642583489,1,0.08815727382898331,1,0.1219767406582832,1
1771621842062572544,-0.06935831159353256,1,-0.002994210459291935,1,-0.04730875045061111,1,0.05757951736450195,1,0.2042272090911865,1,-0.01597681269049644,1
1771621842072104448,-0.07682840526103973,1,-0.003189541399478912,1,-0.03836557269096375,1,-0.08674675971269608,1,-0.05318774655461311,1,0.03952472284436226,1
1771621842081543168,-0.08305864781141281,1,-0.003399385837838054,1,-0.01066373381763697,1,-0.01675381883978844,1,-0.005515119060873985,1,0.02032370492815971,1
1771621842090888448,-0.06042929366230965,1,-0.002416867995634675,1,-0.008340189233422279,1,0.0005555902607738972,1,0.1497471779584885,1,0.14735047519207,1
1771621842101445888,-0.0270238108932972,1,-0.0008509552571922541,1,-0.002347868867218494,1,-0.02052588760852814,1,0.0866045355796814,1,0.09231756627559662,1
1771621842112043776,-0.006841273047029972,1,-0.0002400824741926044,1,0.0003130053519271314,1,0.01488572917878628,1,0.09988584369421005,1,0.108595184981823,1
1771621842122538240,0.01590179093182087,1,0.001981765730306506,1,0.001574047026224434,1,-0.001302163465879858,1,0.1179862841963768,1,0.1074881330132484,1
1771621842132928512,0.04188712313771248,1,0.00201203697361052,1,0.001535366289317608,1,0.001439135055989027,1,0.1111902818083763,1,0.1105123534798622,1
1771621842143215360,0.05860081315040588,1,0.00226167868822813,1,0.001027433550916612,1,0.01722515933215618,1,0.08731058239936829,1,0.08144406229257584,1
1771621842153401600,0.06871706992387772,1,0.002670254791155457,1,0.001102968119084835,1,0.008465013466775417,1,0.07938523590564728,1,0.0737602561712265,1
1771621842163487232,0.0724208801984787,1,0.002694303635507822,1,9.441345173399895e-05,1,0.009573708288371563,1,0.05418092012405396,1,0.05227232351899147,1
1771621842173477376,0.0733589380979538,1,0.002606915077194571,1,0.00104006240144372,1,0.01336316484957933,1,0.04838326945900917,1,0.03467391431331635,1
1771621842183368960,0.08444561064243317,1,0.003082098439335823,1,0.0004075091856066138,1,-0.003017482813447714,1,0.1284486353397369,1,0.1051986441016197,1
1771621842193163520,0.1117461398243904,1,0.005768280476331711,1,0.002714515430852771,1,-0.001619796734303236,1,0.1302880793809891,1,0.110410213470459,1
1771621842202860544,0.1219836995005608,1,0.004649780690670013,1,0.0137550663203001,1,-0.07587507367134094,1,0.07725413143634796,1,-0.01356068812310696,1
1771621842212461568,0.07963507622480392,1,0.0006453105597756803,1,0.06590186804533005,1,-0.1466904431581497,1,0.187841385602951,1,-0.005190667230635881,1
1771621842221969152,0.06622173637151718,1,0.0006363531574606895,1,0.1198236271739006,1,-0.1219395250082016,1,0.2166788130998611,1,0.0003352311614435166,1
1771621842231382784,0.07063569873571396,1,-0.002463174751028419,1,0.1768420338630676,1,-0.09117738157510757,1,0.3141212165355682,1,0.1356887668371201,1
1771621842240990464,0.1083746328949928,1,-0.002742807380855083,1,0.2014688104391098,1,0.03024834021925926,1,0.1351277977228165,1,0.1192686259746552,1
1771621842251641344,0.1463528871536255,1,-0.004400881472975016,1,0.1483915895223618,1,0.0462770126760006,1,0.006690553389489651,1,0.04086026176810265,1
1771621842262188544,0.1906452625989914,1,-0.005127717740833759,1,0.1203138306736946,1,0.1221207976341248,1,0.01535854302346706,1,0.1544944047927856,1
1771621842272632320,0.224587619304657,1,-0.005859569646418095,1,0.08663208037614822,1,0.03033452294766903,1,0.09182336181402206,1,0.1152598485350609,1
1771621842282972928,0.2582127749919891,1,-0.006589137949049473,1,0.08482920378446579,1,0.009420983493328094,1,0.1462941020727158,1,0.07630553841590881,1
1771621842293210624,0.1774762868881226,1,-0.007334298919886351,1,0.1034809947013855,1,-0.07943414896726608,1,-0.4412871897220612,1,-0.4818872809410095,1
1771621842303348736,0.02132623083889484,1,-0.003020839765667915,1,0.09730151295661926,1,0.1688255816698074,1,-0.4048327505588531,1,-0.0244382880628109,1
1771621842313386496,0.001903276308439672,1,-0.0007179269450716674,1,0.02977887354791164,1,0.06024686619639397,1,-0.161638006567955,1,0.05062802508473396,1
1771621842323324416,0.002219425980001688,1,-0.001565941027365625,1,0.0008501535630784929,1,-0.002639373298734426,1,0.0719151645898819,1,0.0508749783039093,1
1771621842333165824,0.004148934502154589,1,-0.001961224246770144,1,0.0003838850825559348,1,0.002690041437745094,1,0.05235737562179565,1,0.02294176816940308,1
