Time,inertial-6286.188861:estLinearAccelZ,inertial-6286.188861:estLinearAccelZ:valid,inertial-6286.188861:estLinearAccelX,inertial-6286.188861:estLinearAccelX:valid,inertial-6286.188861:estLinearAccelY,inertial-6286.188861:estLinearAccelY:valid
1770928248554142720,0.03717613965272903,1,0.004059072583913803,1,0.0130560053512454,1
1770928248654106624,0.04512982442975044,1,-7.117609493434429e-05,1,-0.001095059560611844,1
1770928248754093568,0.04238897934556007,1,0.001166678499430418,1,0.0100896954536438,1
1770928248854158080,0.03755279630422592,1,-0.000151580898091197,1,0.00788035336881876,1
1770928248954145536,0.048150684684515,1,-0.001657274551689625,1,0.00244416669011116,1
1770928249054106112,0.03393521904945374,1,0.003143289592117071,1,0.001046600285917521,1
1770928249154170880,0.03791576996445656,1,0.0003320739488117397,1,-0.001885516801849008,1
1770928249254209792,0.03949622437357903,1,0.0003573998110368848,1,-0.001109943725168705,1
1770928249354156800,0.03659612312912941,1,-0.0003443171735852957,1,0.009094974026083946,1
1770928249454196992,0.04885310307145119,1,0.003196856938302517,1,0.007398887071758509,1
1770928249554190848,0.04117457568645477,1,0.003761649131774902,1,0.008954083546996117,1
1770928249654220544,0.036209587007761,1,0.002668452681973577,1,0.001392762758769095,1
1770928249754307584,0.03626755997538567,1,0.005107489414513111,1,0.001723421970382333,1
1770928249854283776,0.04464566707611084,1,0.002167887752875686,1,0.003352114697918296,1
1770928249954247424,0.03853656351566315,1,0.00613702367991209,1,-0.001471810159273446,1
1770928250054278400,0.04110202193260193,1,0.003333341330289841,1,0.002652326133102179,1
1770928250154245120,0.04511118307709694,1,0.001501600607298315,1,-0.002897213911637664,1
1770928250254221312,0.0416671447455883,1,0.004764101933687925,1,0.004001840949058533,1
1770928250354284800,0.04356104880571365,1,-0.002048170892521739,1,0.007762051653116941,1
1770928250454244608,0.04378005489706993,1,-0.001800029771402478,1,0.004640395287424326,1
1770928250554211584,0.03751986473798752,1,0.007516713812947273,1,0.002913853153586388,1
1770928250654279424,0.04699553176760674,1,-0.006479076575487852,1,0.008045642636716366,1
1770928250754300672,0.03547372296452522,1,-0.0007373162661679089,1,0.004132354632019997,1
1770928250854317056,0.04600698500871658,1,-0.003189954441040754,1,0.005485924892127514,1
1770928250954347776,0.04152617231011391,1,-0.001323834527283907,1,0.008415220305323601,1
1770928251054315776,0.03866581618785858,1,0.00452037388458848,1,0.006864572875201702,1
1770928251154294272,0.04390899837017059,1,0.0002457920927554369,1,0.001128401490859687,1
1770928251254327808,0.04585859924554825,1,0.002133389236405492,1,0.006041333544999361,1
1770928251354301440,0.03972689062356949,1,-0.00102915323805064,1,0.007625506725162268,1
1770928251454254080,0.05173574015498161,1,-0.0009591883281245828,1,0.01486230455338955,1
1770928251554315520,0.03824857249855995,1,0.003265978069975972,1,-0.008122071623802185,1
1770928251654290432,0.04608264192938805,1,0.004173202440142632,1,0.01154632307589054,1
1770928251754255104,0.04120499268174171,1,0.003682314651086926,1,-0.006771594285964966,1
1770928251854416128,0.04470030218362808,1,0.00298414914868772,1,0.003356586443260312,1
1770928251954721024,0.03824489563703537,1,-0.0001694930251687765,1,-0.004655066877603531,1
1770928252054716160,0.0339629091322422,1,0.004518604371696711,1,0.01230645086616278,1
1770928252154743552,0.03806880861520767,1,0.00174119439907372,1,0.003453242592513561,1
1770928252254704128,0.04312155768275261,1,0.001408375333994627,1,0.0159405879676342,1
1770928252354658816,0.04392805323004723,1,0.003541687503457069,1,0.006397606339305639,1
1770928252454684928,0.03780535236001015,1,0.005117831751704216,1,-0.002857818733900785,1
1770928252554644992,0.03594483807682991,1,0.00357510126195848,1,0.005254895891994238,1
1770928252654595840,0.03759784251451492,1,-0.0002419284719508141,1,0.01076382398605347,1
1770928252754622208,0.04260952398180962,1,0.001588927581906319,1,0.003091737162321806,1
1770928252854596864,0.04412590339779854,1,-0.001351690152660012,1,0.002462754724547267,1
1770928252954569472,0.03928784281015396,1,0.002728846156969666,1,0.004702161997556686,1
1770928253054595328,0.03894516453146935,1,0.003012237139046192,1,0.003228345420211554,1
1770928253154563072,0.04060177877545357,1,-0.002506524324417114,1,0.003983668982982635,1
1770928253254520064,0.04210997372865677,1,0.001767227775417268,1,0.002591285854578018,1
1770928253354582016,0.03096196055412292,1,0.001025444595143199,1,0.001899163471534848,1
1770928253454554112,0.03315109387040138,1,0.0009578889585100114,1,-0.0001525217085145414,1
1770928253554504960,0.0339524932205677,1,0.003311337670311332,1,0.006280922796577215,1
1770928253654531840,0.04270701855421066,1,0.004704817198216915,1,0.002601167419925332,1
1770928253754488320,0.03896848857402802,1,-0.001833737827837467,1,0.002843705005943775,1
1770928253854448128,0.03114644810557365,1,0.001508595538325608,1,0.001027535763569176,1
1770928253954507008,0.0446326844394207,1,0.0007177575607784092,1,6.930597010068595e-05,1
1770928254054475776,0.03803354874253273,1,0.0003003967576660216,1,0.002844633301720023,1
1770928254154425600,0.03865016251802444,1,-0.002330907620489597,1,0.001428194693289697,1
1770928254254493440,0.04403470456600189,1,0.002698526252061129,1,-0.00542198121547699,1
1770928254354451456,0.04433628544211388,1,0.005276985932141542,1,0.00335249793715775,1
1770928254454414848,0.04260113835334778,1,0.005031142849475145,1,0.01053939294070005,1
1770928254554469376,0.03809456527233124,1,0.003817558288574219,1,-0.000767922552768141,1
1770928254654461184,0.04115857556462288,1,0.006337505765259266,1,0.001901747542433441,1
1770928254754434304,0.04182495921850204,1,0.001310888677835464,1,-0.0002263272181153297,1
1770928254854474240,0.0386401005089283,1,0.003232191083952785,1,0.004093283787369728,1
1770928254954448128,0.04182884842157364,1,0.0003734802012331784,1,0.007836887612938881,1
1770928255054393088,0.04014492034912109,1,0.002270313911139965,1,0.005730451550334692,1
1770928255154422784,0.03701280802488327,1,0.002144951606169343,1,-0.0002935954835265875,1
1770928255254383360,0.04532067850232124,1,0.001108106109313667,1,0.004620729945600033,1
1770928255354360832,0.04046757146716118,1,-0.003541941754519939,1,0.001645036623813212,1
1770928255454408192,0.04048081114888191,1,-0.00300175603479147,1,0.006950576324015856,1
1770928255554379264,0.04457223787903786,1,-0.003122216323390603,1,0.001337772700935602,1
1770928255654372352,0.04266325384378433,1,0.003424917114898562,1,0.0007321829325519502,1
1770928255754398208,0.04154304414987564,1,0.004397214855998755,1,0.004872806835919619,1
1770928255854357248,0.04083549603819847,1,0.001222929218783975,1,0.01069433707743883,1
1770928255954304512,0.04012230411171913,1,0.004496644251048565,1,0.007014777045696974,1
1770928256054328832,0.04776296392083168,1,-0.005234436132013798,1,0.007790935691446066,1
1770928256154295040,0.04141606763005257,1,0.005652473773807287,1,0.004578362684696913,1
1770928256254243840,0.04597616568207741,1,0.004384919069707394,1,0.005723312497138977,1
1770928256354270208,0.04196075722575188,1,-0.005420025903731585,1,0.002773379907011986,1
1770928256454280704,0.03895977139472961,1,0.001113635022193193,1,0.001817211625166237,1
1770928256554248192,0.03239640593528748,1,0.004296113736927509,1,0.00748215988278389,1
1770928256654283264,0.04896698147058487,1,0.003915205132216215,1,-0.006640395615249872,1
1770928256754281728,0.03210365399718285,1,0.002557739149779081,1,0.01481274049729109,1
1770928256854264320,0.04134374111890793,1,0.0008732327260077,1,0.001922815688885748,1
1770928256954299648,0.04072532057762146,1,-0.0003067604266107082,1,0.004205548204481602,1
1770928257054291200,0.04183511808514595,1,0.001555510913021863,1,0.005498934537172318,1
1770928257154241792,0.03624594211578369,1,0.003577744588255882,1,0.006200950592756271,1
1770928257254290176,0.04022050648927689,1,-0.001588021405041218,1,0.0006820037378929555,1
1770928257354252800,0.03990008309483528,1,-0.002493822481483221,1,0.005524775013327599,1
1770928257454230784,0.03908826038241386,1,-0.001657834742218256,1,0.003037838265299797,1
