Time,inertial-6286.188861:estAngularRateX,inertial-6286.188861:estAngularRateX:valid,inertial-6286.188861:estAngularRateY,inertial-6286.188861:estAngularRateY:valid,inertial-6286.188861:estAngularRateZ,inertial-6286.188861:estAngularRateZ:valid,inertial-6286.188861:estLinearAccelX,inertial-6286.188861:estLinearAccelX:valid,inertial-6286.188861:estLinearAccelY,inertial-6286.188861:estLinearAccelY:valid,inertial-6286.188861:estLinearAccelZ,inertial-6286.188861:estLinearAccelZ:valid
1771622130731319808,5.333899389370345e-05,1,0.001421639928594232,1,0.0004895720048807561,1,-0.001037889276631176,1,0.00969531387090683,1,0.03425394743680954,1
1771622130741488128,-0.001033398089930415,1,-0.00068139802897349,1,-0.00044808434904553,1,0.004941384773701429,1,0.01148254983127117,1,0.03476127237081528,1
1771622130751555072,0.0005447369767352939,1,-0.0003869532665703446,1,-0.0006695957272313535,1,0.01002029702067375,1,0.005779500585049391,1,0.04316575825214386,1
1771622130761522944,0.0001906195102492347,1,0.0008812425076030195,1,0.0007238739053718746,1,0.006978843826800585,1,0.009148797951638699,1,0.04255880042910576,1
1771622130771393024,0.001746785012073815,1,-7.775811536703259e-05,1,0.001246515661478043,1,0.002822322538122535,1,0.01569954492151737,1,0.04588751122355461,1
1771622130781164800,0.0005469624884426594,1,-0.003139295848086476,1,0.000944843515753746,1,0.008241060189902782,1,-0.00546472379937768,1,0.03058807738125324,1
1771622130790841600,-4.668791734729894e-05,1,-0.0007306651095859706,1,-0.0002434883790556341,1,0.0002681597834452987,1,0.01012640260159969,1,0.04349027946591377,1
1771622130800422400,-0.0005074493237771094,1,0.0005296656745485961,1,0.0003015009860973805,1,-0.009345667436718941,1,0.01246091071516275,1,0.0465393103659153,1
1771622130809914624,0.0004527228011284024,1,-0.0007721229339949787,1,-5.158366548130289e-05,1,-0.002498378045856953,1,0.005100429523736238,1,0.05038576573133469,1
1771622130819314688,2.412532558082603e-05,1,0.000121242250315845,1,-0.0008909273310564458,1,0.001973558450117707,1,0.003831787267699838,1,0.03419270738959312,1
1771622130829194496,0.002606432884931564,1,0.0004913242300972342,1,0.0001424564688932151,1,0.003494321834295988,1,0.01318296603858471,1,0.0440761037170887,1
1771622130839830784,0.0007844396168366075,1,0.0007676359382458031,1,-0.0002389623841736466,1,0.003148735966533422,1,0.007726502604782581,1,0.03986512124538422,1
1771622130850362624,0.0003661756054498255,1,-0.0003669477591756731,1,0.0001072004306479357,1,0.0001293200766667724,1,0.01402286347001791,1,0.04022373631596565,1
1771622130860790784,9.835051605477929e-05,1,-0.001573185785673559,1,0.0001885709061753005,1,0.002238554414361715,1,0.01757382228970528,1,0.03234880045056343,1
1771622130871117312,-0.0009936215355992317,1,-0.0004742703167721629,1,-0.0004092963936273009,1,-0.0006031187949702144,1,0.01423533912748098,1,0.03780248761177063,1
1771622130881344512,0.0003331467451062053,1,0.0009537242003716528,1,0.0004592139448504895,1,0.007776270154863596,1,0.01894308626651764,1,0.04254141449928284,1
1771622130891469312,-3.380347698112018e-05,1,0.001126499497331679,1,0.0008761614444665611,1,0.006093485746532679,1,0.006197581067681313,1,0.05606279522180557,1
1771622130901495296,-0.001021070755086839,1,-0.0004386207147035748,1,-7.310757791856304e-05,1,0.01322456263005733,1,0.003465767716988921,1,0.06262590736150742,1
1771622130911421952,-0.001123625785112381,1,2.7240595954936e-05,1,-0.0006566736265085638,1,-0.007234656717628241,1,0.004565944895148277,1,0.03000167012214661,1
1771622130921249792,0.0001948360732058063,1,-0.0006500640301965177,1,6.473712710430846e-05,1,0.003897469025105238,1,0.008687910623848438,1,0.04502410441637039,1
1771622130930982400,-0.001454719225876033,1,0.001270770560950041,1,-0.0001536865602247417,1,-0.00578303961083293,1,0.01448281388729811,1,0.03060477040708065,1
1771622130940618240,-0.00145039870403707,1,-0.001494079595431685,1,-0.0007219951949082315,1,-0.001192634226754308,1,0.01422474812716246,1,0.04499231278896332,1
1771622130950158080,-0.001557933632284403,1,0.0001256709947483614,1,4.183529745205306e-05,1,-0.002163026249036193,1,0.01856270991265774,1,0.04441313445568085,1
1771622130959605504,6.908656359883025e-05,1,6.716184543620329e-06,1,0.0004077440244145691,1,0.006205208133906126,1,0.01137917395681143,1,0.0335821658372879,1
1771622130968958720,-9.697071072878316e-05,1,0.0003813489456661046,1,-0.001038861926645041,1,0.001125761307775974,1,0.002155008027330041,1,0.04470772668719292,1
1771622130979378176,0.001373195322230458,1,0.000795855768956244,1,0.0003980842302553356,1,0.005903433542698622,1,0.01412687264382839,1,0.04257035627961159,1
1771622130989985024,-0.001650927006267011,1,-0.001607382204383612,1,-0.0007280685822479427,1,0.007095859386026859,1,0.006765186786651611,1,0.04258352890610695,1
1771622131000488704,-0.0004155432106927037,1,-0.0006946671055629849,1,-1.406710725859739e-05,1,0.003854358801618218,1,0.01207276433706284,1,0.04199209809303284,1
1771622131010888960,-0.000935382442548871,1,0.0003078736772295088,1,0.0001504404353909194,1,0.009047141298651695,1,0.01438739337027073,1,0.04884351044893265,1
1771622131021187840,0.0005074964137747884,1,0.0007861661724746227,1,0.0002142683952115476,1,-0.002473772037774324,1,0.02218499593436718,1,0.02846752479672432,1
1771622131031387136,-0.0008460781536996365,1,-2.484587093931623e-05,1,0.0006479531875811517,1,-0.00294328760355711,1,0.0003372047503944486,1,0.03364045545458794,1
1771622131041486336,-3.62499099537672e-06,1,-0.000878628809005022,1,0.0005990495556034148,1,-0.002658739918842912,1,0.001573187881149352,1,0.02825022861361504,1
1771622131051485440,0.0008265245705842972,1,-0.000519938359502703,1,7.164973067119718e-05,1,0.001047280267812312,1,0.00647387420758605,1,0.04497352242469788,1
1771622131061386752,0.000148912746226415,1,-0.0007306619663722813,1,-0.0005077162641100585,1,0.002532726852223277,1,0.002043041633442044,1,0.04770740494132042,1
1771622131071190272,-0.0003195577301084995,1,-0.001259567332454026,1,-0.0004294330137781799,1,0.004378638230264187,1,0.003528524190187454,1,0.0416698269546032,1
1771622131080898048,-9.704958210932091e-05,1,0.0003855870745610446,1,-0.0002768588601611555,1,-0.007894291542470455,1,0.003812141483649611,1,0.03876405954360962,1
1771622131090511360,-0.0006702646496705711,1,0.0003781758423428982,1,-0.0003523295163176954,1,0.001266986131668091,1,0.01129707600921392,1,0.02879299595952034,1
1771622131100029440,-0.0005350480205379426,1,-0.0004100115911569446,1,-0.0004948102287016809,1,4.581762186717242e-05,1,0.01032546535134315,1,0.03418698534369469,1
1771622131109453056,0.0002195186243625358,1,0.0004252704966347665,1,-0.0001577422372065485,1,0.00956406258046627,1,0.01737140864133835,1,0.04043424129486084,1
1771622131118927360,0.0006840073619969189,1,0.0008135240059345961,1,-0.0005144196911714971,1,0.005216458812355995,1,0.01678002253174782,1,0.04737338423728943,1
1771622131129580032,0.001629325095564127,1,-0.0001879483461380005,1,0.0009088838705793023,1,0.000961650104727596,1,0.01008558087050915,1,0.04379115626215935,1
1771622131140128768,0.0006270959856919944,1,-0.0006054586847312748,1,2.493386773494422e-06,1,0.004229616839438677,1,0.009375720284879208,1,0.03869195654988289,1
1771622131150574336,-0.000274320220341906,1,-0.00108653015922755,1,-0.0006484192563220859,1,-0.002019251231104136,1,0.009852956980466843,1,0.04740818962454796,1
1771622131160916736,0.0001817953889258206,1,0.0005459876847453415,1,0.0001398692838847637,1,-0.00266852998174727,1,0.004590267315506935,1,0.0341879166662693,1
1771622131171157760,0.00102851283736527,1,0.0009552724077366292,1,-0.0008100027916952968,1,-0.006857448723167181,1,0.001285508158616722,1,0.03994398564100266,1
1771622131181300480,-0.0004205872828606516,1,0.0006519258604384959,1,-0.0004279689164832234,1,0.003052835818380117,1,0.01002244278788567,1,0.04709460586309433,1
1771622131191341824,-0.0002566942712292075,1,-0.0003118014428764582,1,-6.06965841143392e-06,1,-0.01525621116161346,1,0.01266383845359087,1,0.04261705651879311,1
1771622131201284352,5.192414755583741e-05,1,-0.0001571811590110883,1,0.0001465887762606144,1,0.001690342091023922,1,0.005507234483957291,1,0.03482788428664207,1
1771622131211129088,0.00121015845797956,1,0.0002588963252492249,1,0.0004525888944044709,1,-0.01193636376410723,1,0.008848998695611954,1,0.03339381515979767,1
1771622131220876288,-0.001823152066208422,1,-0.0007995142368599772,1,0.0003969122190028429,1,0.009945007041096687,1,0.01395858637988567,1,0.05751434341073036,1
1771622131230527744,-0.0004283068992663175,1,0.0004930648137815297,1,-0.00027138099540025,1,0.0002434241032460704,1,0.006729239597916603,1,0.03264351189136505,1
1771622131240084224,5.763779699918814e-05,1,7.701725553488359e-05,1,0.0001872293651103973,1,0.002401202684268355,1,0.007654873188585043,1,0.03991967439651489,1
1771622131249545728,-0.000277826125966385,1,-0.0006999991601333022,1,-0.0007281320868059993,1,-0.001502492115832865,1,0.01441005617380142,1,0.03869153559207916,1
1771622131258913280,-0.0004028813855256885,1,-0.0004726083716377616,1,-0.00057717424351722,1,-0.001527724089100957,1,0.01944179274141788,1,0.05064846947789192,1
1771622131269200896,-0.0008300117333419621,1,0.0006787973106838763,1,-0.0004586231661960483,1,0.001126467366702855,1,0.0013097362825647,1,0.01799357309937477,1
1771622131279817472,-0.0002823885588441044,1,-0.0006624898524023592,1,-0.0003390180645510554,1,0.006427602376788855,1,0.009094731882214546,1,0.04497423768043518,1
1771622131290331648,0.0007401455659419298,1,-0.0006953708943910897,1,0.0009447355405427516,1,-0.0001270849461434409,1,0.02141521126031876,1,0.05216963216662407,1
1771622131300743168,-0.001001093536615372,1,-0.0006291126483120024,1,0.0009934442350640893,1,-0.006901064421981573,1,0.00466567138209939,1,0.04835441708564758,1
1771622131311050240,-0.0001626984740141779,1,0.0007592198089696467,1,-0.0003098411252722144,1,0.009553893469274044,1,-0.006657890975475311,1,0.04470277205109596,1
1771622131321255936,0.0005709983524866402,1,-0.0004951076116412878,1,0.0001829913817346096,1,0.0001917337795021012,1,0.01630113460123539,1,0.06657160073518753,1
1771622131331362304,-0.001852535293437541,1,0.0006765365251339972,1,-0.0006872328813187778,1,-0.0111111830919981,1,0.01139956247061491,1,0.03573738783597946,1
1771622131341367552,0.0002994445967487991,1,-0.0007710823556408286,1,0.0005294262082315981,1,-0.00863297376781702,1,0.01847113855183125,1,0.0231141485273838,1
1771622131351277824,-0.001398669322952628,1,-0.0007761754095554352,1,0.0004237174871377647,1,0.003399447770789266,1,0.00206343992613256,1,0.04408957436680794,1
1771622131361092352,0.001982053508982062,1,0.001647153170779347,1,-0.0009432918741367757,1,0.008289584890007973,1,0.02160230837762356,1,0.06469910591840744,1
1771622131370811648,0.0006674146861769259,1,-0.00112857308704406,1,0.0003365161246620119,1,0.001632220693863928,1,0.015992296859622,1,0.03838736563920975,1
1771622131380434688,0.001014369307085872,1,-0.000683805497828871,1,-0.0008198441355489194,1,0.005038727540522814,1,0.01388568058609962,1,0.02963974885642529,1
1771622131389961984,-0.001261813216842711,1,0.00117743550799787,1,-0.0006487657665275037,1,0.001446823007427156,1,0.00298505462706089,1,0.04233552515506744,1
1771622131399396864,2.557727384555619e-05,1,-0.0001465025270590559,1,-0.0001707388437353075,1,-0.002203017938882113,1,0.006614768877625465,1,0.04291996359825134,1
1771622131408880896,-0.0001411569537594914,1,-0.0001285731559619308,1,0.0002975648385472596,1,-0.006673365831375122,1,0.004219803027808666,1,0.04293493926525116,1
1771622131419553792,0.001223231549374759,1,-0.001053425250574946,1,-0.0003124805516563356,1,8.856355270836502e-05,1,0.009235264733433723,1,0.0339273065328598,1
1771622131430120960,-0.0009600503253750503,1,-0.001192689873278141,1,0.0001104135808418505,1,0.005641654599457979,1,0.01190951466560364,1,0.05304235219955444,1
1771622131440583936,0.0008304114453494549,1,0.0008665066561661661,1,0.0006700747762806714,1,-0.001036745146848261,1,0.02070160582661629,1,0.0572475828230381,1
1771622131450946816,-0.0005676893051713705,1,0.0004088793357368559,1,0.0001890609855763614,1,-0.001987348077818751,1,0.005975365173071623,1,0.02729777432978153,1
1771622131461207296,0.0003446564369369298,1,0.001148701179772615,1,0.0006297670188359916,1,-0.006086275447160006,1,0.005506737157702446,1,0.04172182083129883,1
1771622131471367936,0.002123389160260558,1,-0.001406761934049428,1,0.001171375624835491,1,-0.0009129410027526319,1,0.002893637400120497,1,0.04500184953212738,1
1771622131481426944,0.003188938368111849,1,-0.0001580001699039713,1,-0.0005900123505853117,1,-0.007077563088387251,1,0.003360842820256948,1,0.06154473498463631,1
1771622131491387136,-0.0001393865095451474,1,0.0005842914688400924,1,0.0005176682607270777,1,0.003813939169049263,1,0.005070137325674295,1,0.04528268799185753,1
1771622131501249536,-0.0005605703918263316,1,0.001332590356469154,1,0.0003038886352442205,1,-0.000969471933785826,1,0.004162582568824291,1,0.04442774131894112,1
1771622131511015680,-3.89876076951623e-05,1,-0.0009547902154736221,1,-0.0001911939471028745,1,0.0008403575047850609,1,0.0253893043845892,1,0.04673371836543083,1
1771622131520685568,3.757482045330107e-05,1,-0.0002707520907279104,1,0.0001398759777657688,1,-0.006944583728909492,1,0.0316624604165554,1,0.0362827256321907,1
1771622131530265600,-0.001401991583406925,1,0.0002488250029273331,1,-0.0003849615168292075,1,0.004633566830307245,1,0.02111395262181759,1,0.02395553700625896,1
1771622131539751168,1.646470082050655e-05,1,-0.001155794016085565,1,-0.0009226299007423222,1,0.01139183063060045,1,0.02245898358523846,1,0.05120019242167473,1
1771622131549143040,0.0007022640202194452,1,-0.0002655872376635671,1,-0.0008536354289390147,1,0.01360126212239265,1,0.02487284503877163,1,0.05029973015189171,1
1771622131559157504,0.0005400424124673009,1,-3.593295332393609e-05,1,0.07219932973384857,1,0.314810574054718,1,0.6543327569961548,1,0.02658393047749996,1
1771622131569785088,0.0009486497147008777,1,0.0004024338559247553,1,0.1562393009662628,1,-0.08762780576944351,1,0.4669989347457886,1,0.02031959034502506,1
1771622131580309248,0.001048533245921135,1,-0.001391029334627092,1,0.1862847656011581,1,-0.05962461978197098,1,0.2287606000900269,1,0.06214941293001175,1
1771622131590728704,0.002275739796459675,1,-0.001258660689927638,1,0.1245582848787308,1,0.05091987177729607,1,0.3513140678405762,1,0.02964233420789242,1
1771622131601047296,0.0001101858215406537,1,-0.0001582968834554777,1,0.1467212289571762,1,0.04181484505534172,1,0.3829101026058197,1,0.06784062087535858,1
1771622131611262720,0.0003585800295695662,1,0.001550299697555602,1,0.1542496234178543,1,0.02864036709070206,1,0.2696036696434021,1,0.0438317097723484,1
1771622131621377280,-0.004245430696755648,1,0.001470003859139979,1,0.177426353096962,1,0.08437030017375946,1,0.1518844813108444,1,0.01711631938815117,1
1771622131631395072,-9.611900168238208e-05,1,0.0006297475774772465,1,0.1646104454994202,1,0.05417212843894958,1,-0.03793010115623474,1,0.02711307816207409,1
1771622131641316352,0.000691278197336942,1,-0.0001628994796192273,1,0.1260055303573608,1,-0.0705643892288208,1,-0.2885023355484009,1,0.06833881139755249,1
1771622131651138560,-0.001412420067936182,1,1.920786598930135e-05,1,0.1167274340987206,1,-0.04220979288220406,1,-0.3572256863117218,1,0.04069613665342331,1
1771622131660865280,-0.002379475394263864,1,0.001009877538308501,1,0.05985936149954796,1,-0.0815485417842865,1,-0.4723873138427734,1,0.02994253858923912,1
1771622131670495744,-3.92898109566886e-05,1,-0.0004456079332157969,1,0.008167332969605923,1,-0.1482591927051544,1,-0.6661168932914734,1,0.05183256790041924,1
1771622131680030208,-0.001005690195597708,1,0.0009683009120635688,1,-0.03470918536186218,1,0.01809624396264553,1,-0.8319854736328125,1,0.04408297315239906,1
1771622131689472000,0.0005392274470068514,1,0.0005714123835787177,1,-0.0008576117106713355,1,0.002120096003636718,1,0.002269132295623422,1,0.03599042072892189,1
1771622131698819840,-0.0004505221149884164,1,-4.514164174906909e-05,1,0.0007602358818985522,1,-0.002069187583401799,1,0.02201148495078087,1,0.04473382607102394,1
1771622131709376256,5.485504152602516e-05,1,-0.002465280005708337,1,-0.001951341750100255,1,0.006868168711662292,1,0.01273005455732346,1,0.03985375910997391,1
1771622131719972864,0.0003068117657676339,1,0.001434580073691905,1,-0.0001147087168646976,1,0.007421295624226332,1,0.01071258261799812,1,0.03958070278167725,1
1771622131730465536,0.0001732983946567401,1,-0.0004941709921695292,1,-0.001232165261171758,1,0.005723299458622932,1,0.003827813314273953,1,0.05757283046841621,1
1771622131740856064,-0.001089217490516603,1,0.0006835978711023927,1,-5.665219305228675e-06,1,0.0052530812099576,1,-0.0001871050917543471,1,0.03811149299144745,1
1771622131751142656,0.0005358798080123961,1,8.141042053466663e-05,1,-0.0003208574780728668,1,0.00115669600199908,1,0.004627807531505823,1,0.04261078685522079,1
1771622131761328896,0.0005393785540945828,1,-0.000160904775839299,1,-0.0003888403007294983,1,-0.003387422533705831,1,0.002258613938465714,1,0.0408223420381546,1
1771622131771414528,-0.001611931365914643,1,0.0002934325311798602,1,-7.454688602592796e-05,1,-0.004125442355871201,1,0.005750706419348717,1,0.05610730871558189,1
1771622131781401344,-0.0002546028699725866,1,0.000163063159561716,1,-0.0004236836393829435,1,-0.0002713835856411606,1,0.02009477093815804,1,0.04589065164327621,1
1771622131791291648,0.0003131212724838406,1,0.0004850855621043593,1,-0.0006886523915454745,1,0.004395504016429186,1,0.01774015463888645,1,0.03775092959403992,1
1771622131801088256,0.0008669623639434576,1,-0.0007470525451935828,1,0.0008665029890835285,1,0.009223632514476776,1,0.02334574051201344,1,0.04190266504883766,1
1771622131810788096,1.066678396455245e-05,1,0.001604660181328654,1,0.0006132209673523903,1,-0.001785125816240907,1,0.0200350247323513,1,0.04527412727475166,1
1771622131820391168,-0.0005944917211309075,1,-0.001520373858511448,1,-7.323837780859321e-05,1,-0.001498151570558548,1,0.01526109874248505,1,0.04345520958304405,1
1771622131829901568,0.001639773603528738,1,-0.0006912135286256671,1,0.0007203791756182909,1,0.007726461160928011,1,0.01263809204101562,1,0.03418175503611565,1
1771622131839316992,0.002133476315066218,1,0.001201021252200007,1,0.000441231211880222,1,0.01580476388335228,1,0.01066929474473,1,0.03172840550541878,1
1771622131848925440,-4.593537960317917e-05,1,-0.0002057068340945989,1,0.0004528379358816892,1,0.01316704601049423,1,0.004414559341967106,1,0.04974827170372009,1
1771622131859574272,0.0007871772977523506,1,-0.00237181643024087,1,-0.0001157707156380638,1,0.0009677053312771022,1,0.01066183298826218,1,0.03540871664881706,1
1771622131870119168,0.002100345445796847,1,-0.0005779273342341185,1,-0.05206954851746559,1,-0.119622528553009,1,0.486870288848877,1,0.04069079458713531,1
1771622131880558848,0.002261113608255982,1,0.0004950466100126505,1,-0.01538922917097807,1,-0.02076702564954758,1,0.2176354825496674,1,0.03793475404381752,1
1771622131890896128,0.0006601290660910308,1,-0.001114343293011189,1,0.05901541188359261,1,0.04657300561666489,1,0.03560354188084602,1,0.06490188091993332,1
1771622131901131008,-0.0002657964651007205,1,-0.0005147245246917009,1,0.07861725240945816,1,0.01337684039026499,1,0.1683782786130905,1,0.05300088599324226,1
1771622131911264256,-9.062980825547129e-05,1,0.0009287117864005268,1,0.07662470638751984,1,0.02241783775389194,1,0.09717143326997757,1,0.03421035781502724,1
1771622131921304320,0.002708995016291738,1,-0.001369594130665064,1,0.07604468613862991,1,0.01899334602057934,1,0.005152755882591009,1,0.03799860551953316,1
1771622131931247360,0.002201182534918189,1,-0.000502148293890059,1,0.06334061920642853,1,-0.03082029335200787,1,-0.1389710009098053,1,0.03968272358179092,1
1771622131941093120,-0.001244717976078391,1,0.001559560303576291,1,0.05064531043171883,1,-0.05867650359869003,1,-0.2327168583869934,1,0.05134522914886475,1
1771622131950841600,-0.003334406996145844,1,0.001108567579649389,1,0.03295126929879189,1,-0.06140466779470444,1,-0.3028212189674377,1,0.03411802649497986,1
1771622131960493056,-0.00191160396207124,1,0.0007742805755697191,1,0.006033570040017366,1,-0.0502694733440876,1,-0.4589790999889374,1,0.05230085551738739,1
1771622131970050560,-0.001589179737493396,1,0.0008730308618396521,1,0.0005745859816670418,1,0.001022618496790528,1,0.01084013376384974,1,0.05071187391877174,1
1771622131979513344,-0.0007910054409876466,1,0.001832571462728083,1,-0.0005044209538027644,1,-0.00541217066347599,1,0.008286972530186176,1,0.03541633486747742,1
1771622131988883200,-0.001282273093238473,1,0.0001894904999062419,1,0.0008013733895495534,1,0.006862455047667027,1,0.01374732982367277,1,0.03388100117444992,1
1771622131999169536,-4.677920878748409e-05,1,-0.0008381598745472729,1,-0.0004613726632669568,1,0.0004028589464724064,1,0.007386250887066126,1,0.03271309658885002,1
1771622132009785088,-0.0003734016208909452,1,0.001290661515668035,1,-0.0004533581668511033,1,0.01352637447416782,1,0.006732141133397818,1,0.05002038180828094,1
1771622132020297472,0.0009471317171119153,1,-0.0005071219056844711,1,-0.0003181741340085864,1,-0.006316805258393288,1,0.009011470712721348,1,0.03149795159697533,1
1771622132030704896,0.001363670919090509,1,0.0006855422980152071,1,-0.0007029800908640027,1,0.003714512567967176,1,0.01302961353212595,1,0.04740433022379875,1
1771622132041009408,-0.0009790448239073157,1,0.0006158665055409074,1,-3.20964099955745e-05,1,0.009280587546527386,1,0.01392190903425217,1,0.04376131296157837,1
1771622132051215360,0.0009822223801165819,1,0.0008509846520610154,1,-0.0001652754290262237,1,-0.008048562332987785,1,0.01819954067468643,1,0.04381079599261284,1
1771622132061319680,0.0003324792196508497,1,1.957186395884492e-05,1,-0.0009299257071688771,1,0.0002468088059686124,1,0.004716527182608843,1,0.03627146780490875,1
1771622132071324160,0.000521755195222795,1,0.0007306808256544173,1,-0.0008124510059133172,1,-0.00424801604822278,1,0.01140687707811594,1,0.04741594940423965,1
1771622132081231360,0.002367579843848944,1,-0.0006000865832902491,1,0.0002174430846935138,1,-0.002974118571728468,1,0.006673869211226702,1,0.05221660435199738,1
1771622132091040000,0.0004631048941519111,1,0.0002674489805940539,1,0.000714561901986599,1,0.01098274439573288,1,0.003672340186312795,1,0.05038243532180786,1
1771622132100750848,0.0007043680525384843,1,-0.001559906755574048,1,-0.000769158243201673,1,-0.003950152080506086,1,0.01144199725240469,1,0.03059748187661171,1
1771622132110367488,0.001468519796617329,1,0.001802768791094422,1,-0.0006582409841939807,1,-0.01099581737071276,1,0.01542633678764105,1,0.0507265105843544,1
1771622132119888384,0.001531359041109681,1,-0.001393838902004063,1,-0.0005171782104298472,1,0.008700708858668804,1,0.003548963228240609,1,0.04436078295111656,1
1771622132129314816,5.403209434007294e-05,1,-5.552127277042018e-06,1,-0.0003201569197699428,1,0.002411502646282315,1,0.01651336997747421,1,0.03956260532140732,1
1771622132138792192,-0.0001565338461659849,1,-0.0001239071279997006,1,0.000832688994705677,1,0.008972191251814365,1,0.003483403939753771,1,0.03714555129408836,1
1771622132149462784,-0.0002370124857407063,1,-0.0007642512791790068,1,0.0009737626533024013,1,-0.0038879020139575,1,0.01449671294540167,1,0.04502597451210022,1
1771622132160028160,-7.081642979755998e-05,1,0.001148917712271214,1,0.001125791692174971,1,-0.006249125115573406,1,0.003226226894184947,1,0.0426473431289196,1
