Time,inertial-6286.188861:estOrientQuaternion[0-0],inertial-6286.188861:estOrientQuaternion[0-1],inertial-6286.188861:estOrientQuaternion[0-2],inertial-6286.188861:estOrientQuaternion[0-3],inertial-6286.188861:estOrientQuaternion:valid
1772122736980867840,0.999998,0.001990,-0.000147,-0.000131,1
1772122736991547392,0.999998,0.001988,-0.000147,-0.000131,1
1772122737002121728,0.999998,0.001990,-0.000148,-0.000132,1
1772122737012592384,0.999998,0.001990,-0.000146,-0.000132,1
1772122737022958592,0.999998,0.001989,-0.000149,-0.000134,1
1772122737033223168,0.999998,0.001990,-0.000149,-0.000136,1
1772122737043388416,0.999998,0.001986,-0.000149,-0.000140,1
1772122737053453568,0.999998,0.001983,-0.000151,-0.000139,1
1772122737063418368,0.999998,0.001980,-0.000152,-0.000139,1
1772122737073285632,0.999998,0.001977,-0.000153,-0.000139,1
1772122737083055616,0.999998,0.001976,-0.000154,-0.000138,1
1772122737092728064,0.999998,0.001975,-0.000153,-0.000140,1
1772122737102307072,0.999998,0.001977,-0.000152,-0.000140,1
1772122737111790592,0.999998,0.001974,-0.000152,-0.000141,1
1772122737121179392,0.999998,0.001974,-0.000157,-0.000141,1
1772122737130475008,0.999998,0.001973,-0.000158,-0.000141,1
1772122737140928000,0.999998,0.001974,-0.000154,-0.000142,1
1772122737151588096,0.999998,0.001975,-0.000154,-0.000144,1
1772122737162143488,0.999998,0.001976,-0.000152,-0.000145,1
1772122737172593664,0.999998,0.001973,-0.000150,-0.000147,1
1772122737182941952,0.999998,0.001970,-0.000151,-0.000147,1
1772122737193189376,0.999998,0.001969,-0.000149,-0.000145,1
1772122737203334912,0.999998,0.001969,-0.000149,-0.000144,1
1772122737213382912,0.999998,0.001971,-0.000151,-0.000144,1
1772122737223330560,0.999998,0.001971,-0.000149,-0.000144,1
1772122737233179136,0.999998,0.001971,-0.000149,-0.000144,1
1772122737242930944,0.999998,0.001972,-0.000148,-0.000144,1
1772122737252587008,0.999998,0.001975,-0.000150,-0.000145,1
1772122737262146816,0.999998,0.001976,-0.000151,-0.000147,1
1772122737271614208,0.999998,0.001976,-0.000155,-0.000147,1
1772122737280987136,0.999998,0.001977,-0.000156,-0.000149,1
1772122737290423296,0.999998,0.001979,-0.000158,-0.000154,1
1772122737301167104,0.999998,0.001978,-0.000159,-0.000154,1
1772122737311805440,0.999998,0.001980,-0.000159,-0.000152,1
1772122737322340096,0.999998,0.001980,-0.000157,-0.000154,1
1772122737332770304,0.999998,0.001979,-0.000157,-0.000155,1
