Time,inertial-6286.188861:estLinearAccelX,inertial-6286.188861:estLinearAccelX:valid,inertial-6286.188861:estLinearAccelY,inertial-6286.188861:estLinearAccelY:valid,inertial-6286.188861:estLinearAccelZ,inertial-6286.188861:estLinearAccelZ:valid
1771268220389700352,0.02859414927661419,1,0.0167602114379406,1,0.03998656943440437,1
1771268220489662208,0.02988544292747974,1,0.01936907693743706,1,0.03815839439630508,1
1771268220589708288,0.04673110321164131,1,0.07243017852306366,1,0.03820819035172462,1
1771268220689686528,0.03380343690514565,1,0.02988978661596775,1,0.03837485238909721,1
1771268220789651200,0.02631880715489388,1,0.01133052073419094,1,0.04059048369526863,1
1771268220889700352,0.02777674794197083,1,0.01279136631637812,1,0.04303419589996338,1
1771268220989681152,0.03101462125778198,1,0.02180354297161102,1,0.03997215628623962,1
1771268221089649920,0.03397369012236595,1,0.02572050131857395,1,0.03887892886996269,1
1771268221189699328,0.09664994478225708,1,-0.03851351514458656,1,0.03965741395950317,1
1771268221289679872,0.1968785971403122,1,-0.00908048078417778,1,0.04157363250851631,1
1771268221389652224,1.204461812973022,1,-0.02370721474289894,1,0.03968844190239906,1
1771268221489706752,1.232648491859436,1,-0.0221333671361208,1,0.04753575101494789,1
1771268221589686016,0.7818474173545837,1,0.1053763926029205,1,0.03625909984111786,1
1771268221689656064,0.5982470512390137,1,0.1049812883138657,1,0.03565983474254608,1
1771268221789707520,0.2491678595542908,1,0.1028280258178711,1,0.02281847968697548,1
1771268221889687296,0.1314084678888321,1,-0.02625535801053047,1,0.04744551330804825,1
1771268221989656832,-0.03972286731004715,1,-0.1376944780349731,1,0.04189929738640785,1
1771268222089708032,-0.06419339030981064,1,0.01726794801652431,1,0.04706591367721558,1
1771268222189688064,-0.3829252123832703,1,-0.177101343870163,1,0.03195982798933983,1
1771268222289657088,-0.4381951093673706,1,-0.05673911049962044,1,0.03575776144862175,1
1771268222389714432,0.315008282661438,1,-0.04580648243427277,1,0.04557471349835396,1
1771268222489698048,-0.7436494827270508,1,0.2168375253677368,1,0.02988215908408165,1
1771268222589676032,0.1925137042999268,1,-0.06309071183204651,1,0.03847800195217133,1
1771268222689724160,0.428937554359436,1,0.06188337132334709,1,0.0420987531542778,1
1771268222789705984,-0.6062982082366943,1,-0.1240189373493195,1,0.1085419431328773,1
1771268222889673472,1.223449349403381,1,0.07101054489612579,1,0.03351639956235886,1
1771268222989721600,-0.6157723665237427,1,-0.05597695708274841,1,0.04946471378207207,1
1771268223089698304,-0.9459161162376404,1,0.1369006186723709,1,0.02846521511673927,1
1771268223189666560,-0.1527321934700012,1,-0.1483023315668106,1,0.04976807162165642,1
1771268223289717248,0.1935027688741684,1,0.03565279394388199,1,0.02766257710754871,1
1771268223389693440,0.1288187801837921,1,0.3111702501773834,1,0.02812534756958485,1
1771268223489660928,-1.186482429504395,1,-0.2551578283309937,1,0.04479876905679703,1
1771268223589707008,-0.2793367207050323,1,0.0361008495092392,1,0.03907153755426407,1
1771268223689684736,-0.1203525215387344,1,-0.05939031392335892,1,0.03664858639240265,1
1771268223789658112,-0.1471986025571823,1,0.05401032045483589,1,0.03741678223013878,1
1771268223889705216,-0.1568332761526108,1,0.01640590839087963,1,0.03797899559140205,1
1771268223989681152,0.1276966035366058,1,0.02048800140619278,1,0.03919523954391479,1
1771268224089657088,0.256590873003006,1,-0.01634051464498043,1,0.04283082857728004,1
1771268224189703424,-0.141980454325676,1,-0.02894315682351589,1,0.04021356254816055,1
1771268224289681664,-0.01623719185590744,1,0.02808099985122681,1,0.03717171773314476,1
1771268224389660928,-0.6066341400146484,1,-0.1249162256717682,1,0.0406850129365921,1
1771268224489707264,-1.906566143035889,1,0.2968486845493317,1,0.03032965585589409,1
1771268224589683200,-1.357585549354553,1,-0.8383466005325317,1,0.003117519896477461,1
1771268224689646848,-0.1762327551841736,1,0.1985243111848831,1,0.02964857965707779,1
1771268224789702656,0.453571081161499,1,-0.2983762323856354,1,0.02457820065319538,1
1771268224889691904,0.3891974687576294,1,0.08366251736879349,1,0.03237597644329071,1
1771268224989656064,0.2182523459196091,1,-0.142136737704277,1,0.03879765421152115,1
1771268225089702912,-0.4143817126750946,1,-0.05124734342098236,1,0.04672778397798538,1
1771268225189686272,-0.5103887915611267,1,0.04495939984917641,1,0.02882985398173332,1
1771268225289656320,-0.2726984024047852,1,0.08275956660509109,1,0.04854857921600342,1
1771268225389702656,-0.1557866930961609,1,-0.1387169361114502,1,0.04607853665947914,1
1771268225489681152,-0.2042812556028366,1,0.2222881019115448,1,0.06363929063081741,1
1771268225589648640,0.3061479330062866,1,0.1446818709373474,1,0.0509692095220089,1
1771268225689694720,0.225189208984375,1,0.0595649816095829,1,0.04586300626397133,1
1771268225789672960,0.4147341847419739,1,-0.207678884267807,1,0.04087594524025917,1
1771268225889636352,1.246104001998901,1,-0.263049453496933,1,0.05260832235217094,1
1771268225989681664,0.8805906772613525,1,-0.2213687747716904,1,0.03245627880096436,1
1771268226089662464,-0.1502129584550858,1,0.01239417213946581,1,0.04578651487827301,1
1771268226189628160,-0.1011450737714767,1,-0.01820803433656693,1,0.02840999141335487,1
1771268226289681152,0.4449493885040283,1,-0.124353289604187,1,0.02390987984836102,1
1771268226389659648,0.6385032534599304,1,0.06998184323310852,1,0.02979960478842258,1
1771268226489620736,1.277050375938416,1,-0.02128991484642029,1,0.03508814051747322,1
1771268226589666048,0.09887097775936127,1,0.01434594765305519,1,0.0400163047015667,1
1771268226689649152,0.02698374912142754,1,0.0918775200843811,1,0.03869077935814857,1
1771268226789618432,-0.05001037567853928,1,-0.04954787716269493,1,0.035123310983181,1
1771268226889670144,0.01767369545996189,1,-0.01044686045497656,1,0.03389165177941322,1
