Time,inertial-6286.188861:estLinearAccelX,inertial-6286.188861:estLinearAccelX:valid,inertial-6286.188861:estLinearAccelY,inertial-6286.188861:estLinearAccelY:valid,inertial-6286.188861:estLinearAccelZ,inertial-6286.188861:estLinearAccelZ:valid,inertial-6286.188861:estAngularRateX,inertial-6286.188861:estAngularRateX:valid,inertial-6286.188861:estAngularRateY,inertial-6286.188861:estAngularRateY:valid,inertial-6286.188861:estAngularRateZ,inertial-6286.188861:estAngularRateZ:valid
1772660159585605632,0.01798728108406067,1,0.002815454499796033,1,0.04129835590720177,1,0.0007169113378040493,1,3.022441887878813e-05,1,4.227801764500327e-05,1
1772660159595965952,0.01803368516266346,1,0.002965576713904738,1,0.03903976082801819,1,0.0007339088479056954,1,-0.0001748591748764738,1,-7.328342326218262e-05,1
1772660159606227456,0.01885422132909298,1,0.001416080864146352,1,0.04124931991100311,1,0.0009305243729613721,1,7.012484275037423e-06,1,-0.0001278446288779378,1
1772660159616389888,0.01937342807650566,1,-1.226043968927115e-05,1,0.03820180892944336,1,0.0009673479362390935,1,-0.0001902047806652263,1,-0.0001566617283970118,1
1772660159626455040,0.01872276142239571,1,0.003137052990496159,1,0.04048813134431839,1,0.001069830264896154,1,-0.0003405566967558116,1,-0.0001597058726474643,1
1772660159636423424,0.01944220624864101,1,0.001088985241949558,1,0.0443820133805275,1,0.001215348951518536,1,-0.0001541062811156735,1,-3.302334516774863e-05,1
1772660159646296064,0.01946786604821682,1,0.0005424452247098088,1,0.04090393334627151,1,0.00104268139693886,1,-0.0003538590390235186,1,-3.476379424682818e-05,1
1772660159656073216,0.02018008939921856,1,-0.002979581011459231,1,0.04244550690054893,1,0.0008683553896844387,1,7.096694025676697e-05,1,0.0001698345004115254,1
1772660159665755648,0.02359931543469429,1,0.003275388851761818,1,0.04629398509860039,1,0.0007450670818798244,1,-0.0001920097856782377,1,1.377563603455201e-05,1
1772660159675344896,0.02093471772968769,1,0.0027358194347471,1,0.05304634943604469,1,0.000987957464531064,1,-0.0004812484548892826,1,9.869359200820327e-05,1
