Time,inertial-6286.188861:estLinearAccelX,inertial-6286.188861:estLinearAccelX:valid,inertial-6286.188861:estLinearAccelY,inertial-6286.188861:estLinearAccelY:valid,inertial-6286.188861:estLinearAccelZ,inertial-6286.188861:estLinearAccelZ:valid
1771616095222958592,-0.003344305790960789,1,0.005360347684472799,1,0.03919531032443047,1
1771616095232946176,-0.005089301150292158,1,0.006933798547834158,1,0.04087485373020172,1
1771616095242923776,-0.001388710341416299,1,0.005670181009918451,1,0.03844260424375534,1
1771616095252891648,-4.567264841170982e-05,1,0.008827487006783485,1,0.0410497821867466,1
1771616095262849792,0.00151538522914052,1,0.01104850880801678,1,0.04089356958866119,1
1771616095272798464,0.0003065781784243882,1,0.01099848560988903,1,0.03942136093974113,1
1771616095282737408,0.002162734745070338,1,0.01167546957731247,1,0.04039497673511505,1
1771616095292666368,-0.001954584149643779,1,0.008996286429464817,1,0.04120810702443123,1
1771616095302585088,-0.002289908938109875,1,0.01141989137977362,1,0.04166950285434723,1
1771616095312494080,-0.004328667651861906,1,0.009208091534674168,1,0.04105883091688156,1
1771616095322393344,-0.004907997790724039,1,0.007369399070739746,1,0.03779006376862526,1
1771616095332282880,-0.003690458368510008,1,0.008218804374337196,1,0.03889340162277222,1
1771616095342399744,-0.002897721016779542,1,0.008667931891977787,1,0.03731313347816467,1
1771616095352507136,-0.0003101848997175694,1,0.01055411901324987,1,0.03711531683802605,1
1771616095362604288,0.002424364909529686,1,0.01215378008782864,1,0.03873381391167641,1
1771616095372691456,0.0006423040176741779,1,0.007194534875452518,1,0.03924050554633141,1
1771616095382768384,-0.0001545601116959006,1,0.007090295199304819,1,0.03966325148940086,1
1771616095392835584,-0.001958697335794568,1,0.002158330753445625,1,0.04058858752250671,1
1771616095402893056,-0.002375211799517274,1,0.005873921327292919,1,0.04128699004650116,1
1771616095412940800,-0.002641617320477962,1,0.007255466654896736,1,0.0396169014275074,1
1771616095422978304,-0.0008398315985687077,1,0.009792681783437729,1,0.04090903326869011,1
1771616095433006080,0.0008794565219432116,1,0.01285886019468307,1,0.03831173852086067,1
1771616095443023872,0.002003766130656004,1,0.01222014427185059,1,0.04052840918302536,1
1771616095453031680,-0.003601664211601019,1,0.008104532025754452,1,0.04336097836494446,1
1771616095463029760,-0.005961492192000151,1,0.005208507645875216,1,0.03967649862170219,1
1771616095473017344,-0.005144730675965548,1,0.006033150944858789,1,0.04319332912564278,1
1771616095482994944,-0.006679893005639315,1,0.007356849499046803,1,0.04349437728524208,1
1771616095492963072,-0.001459433231502771,1,0.010377480648458,1,0.04281779378652573,1
1771616095502921472,0.0007708788034506142,1,0.01108235120773315,1,0.04185516014695168,1
1771616095512869888,-0.0003692696918733418,1,0.00999740231782198,1,0.03834876418113708,1
1771616095522808320,0.001784721855074167,1,0.01183018181473017,1,0.03847381100058556,1
1771616095532736768,-0.002838224871084094,1,0.008929269388318062,1,0.03555602952837944,1
1771616095542655488,8.542815339751542e-05,1,0.008300759829580784,1,0.03808657824993134,1
1771616095552563968,4.042024374939501e-05,1,0.008979005739092827,1,0.03803975135087967,1
1771616095562462976,-0.0007768317591398954,1,0.008464659564197063,1,0.0389469787478447,1
1771616095572352000,0.001736154197715223,1,0.01079684309661388,1,0.03869851306080818,1
1771616095582468608,0.0008235685527324677,1,0.01004372909665108,1,0.03875026851892471,1
1771616095592575232,0.0009128631791099906,1,0.009538688696920872,1,0.04250421747565269,1
1771616095602671872,0.001685588620603085,1,0.008759316056966782,1,0.04053938761353493,1
1771616095612758784,0.001147571485489607,1,0.007553354371339083,1,0.04117262363433838,1
1771616095622835712,0.0004886328824795783,1,0.008708666078746319,1,0.04200154542922974,1
1771616095632902144,0.0001224555016960949,1,0.007574206218123436,1,0.04004205018281937,1
1771616095642958592,0.001290656975470483,1,0.007145116571336985,1,0.0405438132584095,1
1771616095653005568,0.001726643647998571,1,0.007597561459988356,1,0.03746314346790314,1
1771616095663042304,0.001702876528725028,1,0.009971913881599903,1,0.04114307090640068,1
1771616095673069568,-0.001939317677170038,1,0.01134163979440928,1,0.04170172661542892,1
1771616095683086592,-0.002228416036814451,1,0.01059168763458729,1,0.03986634686589241,1
1771616095693093888,-0.002686962019652128,1,0.01253720372915268,1,0.04044266045093536,1
1771616095703090944,-0.0001860225747805089,1,0.007956053130328655,1,0.03905318677425385,1
1771616095713078528,0.001347108976915479,1,0.01008094288408756,1,0.038790512830019,1
1771616095723056128,0.000643092964310199,1,0.009421765804290771,1,0.03722669929265976,1
1771616095733023488,-0.000662066915538162,1,0.0105877723544836,1,0.03965211287140846,1
1771616095742981120,-9.060707816388458e-05,1,0.009602567180991173,1,0.03857370465993881,1
1771616095752928512,-0.0006174615700729191,1,0.007846211083233356,1,0.03830894082784653,1
1771616095762866432,-0.0003695025225169957,1,0.009655051864683628,1,0.03872864320874214,1
1771616095772794368,-0.0008031754987314343,1,0.01036301255226135,1,0.03659838810563087,1
1771616095782712064,-0.0006338643725030124,1,0.01270379405468702,1,0.03743671998381615,1
1771616095792620544,0.0003116767038591206,1,0.01120797637850046,1,0.04085515439510345,1
1771616095802518784,-5.055961082689464e-05,1,0.01006519515067339,1,0.0401177704334259,1
1771616095812407296,0.0001583605480846018,1,0.0104325320571661,1,0.03867456689476967,1
1771616095822522112,-0.0004324694746173918,1,0.01110776234418154,1,0.04009944573044777,1
1771616095832626944,0.001459255930967629,1,0.0122735146433115,1,0.04016759991645813,1
1771616095842722048,-0.003039163537323475,1,0.00943332351744175,1,0.04029221460223198,1
