1770838960157050368,0.999560,-0.002537,0.004398,-0.029238,1
1770838960257093120,0.999560,-0.002548,0.004404,-0.029223,1
1770838960357064960,0.999561,-0.002540,0.004410,-0.029204,1
1770838960457032192,0.999561,-0.002517,0.004411,-0.029188,1
1770838960557077760,0.999562,-0.002421,0.004389,-0.029163,1
1770838960657064960,0.999860,-0.001478,0.004054,-0.016176,1
1770838960757029120,0.999977,-0.000477,0.003731,0.005701,1
1770838960857073408,0.999907,-0.000490,0.003794,0.013097,1
1770838960957061120,0.999137,-0.000978,0.004264,0.041295,1
1770838961057020160,0.997708,-0.000109,0.004199,0.067535,1
1770838961157064192,0.995886,0.000343,0.004351,0.090515,1
1770838961257041408,0.993359,-0.000162,0.004437,0.114973,1
1770838961357000192,0.989086,0.000093,0.004598,0.147265,1
1770838961457043200,0.985891,0.000209,0.004721,0.167325,1
1770838961557018624,0.978621,0.000597,0.004956,0.205613,1
1770838961656980224,0.964824,0.001229,0.005373,0.262839,1
1770838961757022976,0.951401,0.001289,0.005474,0.307902,1
1770838961856998656,0.937738,-0.000433,0.005801,0.347296,1
1770838961956979456,0.924774,-0.000245,0.005900,0.380471,1
1770838962057028608,0.908995,-0.000123,0.005972,0.416765,1
1770838962157006848,0.893808,-0.000029,0.005999,0.448409,1
1770838962256975360,0.876668,-0.000022,0.005989,0.481059,1
1770838962357024768,0.855472,0.000178,0.006090,0.517814,1
1770838962457001984,0.829778,-0.002079,0.004658,0.558071,1
1770838962756992000,0.754138,-0.003305,0.003289,0.656699,1
1770838962856975360,0.723268,0.000507,0.006391,0.690538,1
1770838962956950784,0.688497,0.000568,0.006456,0.725210,1
1770838963057000704,0.650881,0.000671,0.006401,0.759152,1
1770838963156977664,0.627626,0.000620,0.006335,0.778489,1
1770838963256943872,0.608873,0.000310,0.005986,0.793245,1
1770838963356993792,0.601562,0.000457,0.006188,0.798802,1
1770838963456968448,0.596621,0.000562,0.006366,0.802498,1
1770838963556950272,0.592363,0.000506,0.006338,0.805646,1
1770838963656996096,0.588537,0.000421,0.006294,0.808446,1
1770838963756974848,0.585285,0.000384,0.006292,0.810803,1
1770838963856958208,0.582393,0.000399,0.006326,0.812883,1
1770838963957004288,0.579965,0.000357,0.006304,0.814617,1
1770838964056978432,0.577820,0.000124,0.006035,0.816142,1
1770838964156941824,0.576057,0.000128,0.006043,0.817387,1
1770838964256988160,0.574581,-0.000054,0.005841,0.818427,1
1770838964356962560,0.575817,-0.000266,0.005570,0.817559,1
1770838964456933120,0.587218,-0.000436,0.005504,0.809410,1
1770838964556992768,0.603730,-0.000062,0.006105,0.797165,1
1770838964656968960,0.627813,-0.000587,0.005603,0.778344,1
1770838964756931584,0.664063,-0.001940,0.004366,0.747661,1
1770838964856975872,0.712019,-0.008341,-0.001474,0.702109,1
1770838964956947968,0.763784,-0.005755,0.002000,0.645443,1
1770838965056912128,0.802549,-0.001752,0.005345,0.596559,1
1770838965156962304,0.834843,-0.005102,0.003322,0.550455,1
1770838965256940544,0.857354,-0.005118,0.003376,0.514690,1
1770838965356905472,0.870743,-0.002011,0.005089,0.491707,1
1770838965456950528,0.886372,-0.002149,0.005024,0.462941,1
1770838965556926720,0.902544,-0.004129,0.003945,0.430559,1
1770838965656889088,0.914204,-0.002063,0.004683,0.405221,1
1770838965756934912,0.922047,-0.002181,0.004587,0.387045,1
1770838965856928000,0.923440,-0.002483,0.004515,0.383708,1
1770838965956887296,0.926007,-0.008847,0.001970,0.377398,1
1770838966056931840,0.938574,-0.002779,0.004249,0.345039,1
1770838966156934656,0.948020,-0.000894,0.003990,0.318183,1
1770838966256898304,0.961356,-0.002721,0.003954,0.275268,1
1770838966356951040,0.971444,-0.001099,0.003398,0.237240,1
1770838966456926976,0.981484,-0.006415,0.002990,0.191414,1
1770838966556895744,0.988797,-0.009729,0.002570,0.148929,1
1770838966656944640,0.992433,-0.009243,0.002639,0.122408,1
1770838966756923136,0.992630,-0.007465,0.002791,0.120921,1
1770838966856890880,0.992664,-0.007805,0.002767,0.120620,1
1770838966956939264,0.990869,-0.004865,0.003128,0.134706,1
1770838967056926976,0.990087,-0.003724,0.003320,0.140364,1
1770838967156895488,0.991065,-0.005375,0.003108,0.133236,1
1770838967256975360,0.992098,-0.007664,0.002927,0.125197,1
1770838967356952832,0.993603,-0.009721,0.002874,0.112470,1
1770838967456929792,0.995008,-0.009648,0.003008,0.099283,1
1770838967556976896,0.996184,-0.009613,0.003129,0.086686,1
1770838967656953856,0.997124,-0.009615,0.003230,0.075100,1
1770838967756922112,0.997845,-0.009597,0.003322,0.064822,1
1770838967856967936,0.998412,-0.009586,0.003424,0.055411,1
1770838967956943616,0.998838,-0.009571,0.003512,0.047108,1
1770838968056913152,0.999166,-0.009551,0.003594,0.039526,1
1770838968156964608,0.999408,-0.009537,0.003665,0.032856,1
1770838968256938752,0.999590,-0.009521,0.003726,0.026755,1
1770838968356902656,0.999719,-0.009500,0.003790,0.021400,1
1770838968456950272,0.999812,-0.009483,0.003831,0.016499,1
1770838968556934656,0.999873,-0.009475,0.003859,0.012199,1
1770838968656899072,0.999914,-0.009466,0.003901,0.008257,1
1770838968756944896,0.999936,-0.009458,0.003940,0.004807,1
1770838968856918784,0.999946,-0.009460,0.003975,0.001646,1
1770838968956882944,0.999947,-0.009462,0.004001,-0.001121,1
1770838969056926464,0.999941,-0.009455,0.004028,-0.003662,1
1770838969156910848,0.999930,-0.009456,0.004051,-0.005893,1
1770838969256879360,0.999916,-0.009445,0.004071,-0.007934,1
1770838969356925440,0.999900,-0.009448,0.004089,-0.009713,1
1770838969456903168,0.999882,-0.009455,0.004118,-0.011343,1
1770838969556886784,0.999865,-0.009448,0.004130,-0.012775,1
1770838969656932864,0.999848,-0.009446,0.004146,-0.014087,1
1770838969756910592,0.999830,-0.009459,0.004156,-0.015240,1
1770838969856873472,0.999811,-0.009810,0.004176,-0.016251,1
1770838969956918016,0.999802,-0.009468,0.004166,-0.016986,1
1770838970056894976,0.999787,-0.009541,0.004185,-0.017826,1
1770838970156856320,0.999903,-0.013016,0.004117,-0.002654,1
1770838970256902912,0.999042,-0.017251,0.003811,0.040046,1
1770838970356879616,0.998123,-0.015764,0.003743,0.059061,1
1770838970456841472,0.992873,-0.011734,0.003564,0.118548,1
1770838970556888576,0.981786,-0.019710,0.001642,0.188960,1
1770838970656865792,0.968738,-0.024643,-0.000449,0.246857,1
1770838970756825344,0.954220,-0.025293,-0.001862,0.298028,1
1770838970856868864,0.934198,-0.015610,0.000108,0.356414,1
1770838970956855040,0.913621,-0.001265,0.005481,0.406527,1
1770838971056825856,0.898960,-0.002225,0.005035,0.437996,1
1770838971156875520,0.884230,-0.001665,0.005231,0.467019,1
1770838971256861440,0.883725,-0.016695,-0.002563,0.467701,1
1770838971356831744,0.862002,-0.040503,-0.016663,0.505009,1
1770838971456881152,0.835245,-0.015147,-0.003561,0.549657,1
1770838971556861184,0.809273,-0.000667,0.005670,0.587405,1
1770838971656833280,0.767095,-0.001328,0.005044,0.641512,1
1770838971756888576,0.720618,0.000430,0.006243,0.693304,1
1770838971856865280,0.680068,0.002365,0.007013,0.733112,1
1770838971956872704,0.656365,0.002223,0.007013,0.754408,1
1770838972056918784,0.642234,0.001998,0.006990,0.766474,1
1770838972156900864,0.628995,0.002050,0.007071,0.777375,1
1770838972256873216,0.618972,0.001606,0.006898,0.785381,1
1770838972356930304,0.613420,0.001752,0.006990,0.789724,1
1770838972456905984,0.608402,0.001836,0.007061,0.793595,1
1770838972556881152,0.604098,0.001811,0.007096,0.796877,1
1770838972656926976,0.600222,0.001764,0.007098,0.799800,1
1770838972756902144,0.596916,0.001745,0.007114,0.802270,1
1770838972856866048,0.593942,0.001700,0.007112,0.804475,1
1770838972956913408,0.591385,0.001662,0.007092,0.806356,1
1770838973056888832,0.589070,0.001658,0.007102,0.808049,1
1770838973156865536,0.587070,0.001619,0.007074,0.809503,1
1770838973256911360,0.585271,0.001617,0.007084,0.810805,1
1770838973356884992,0.583587,0.001611,0.007100,0.812018,1
1770838973456848896,0.582190,0.001573,0.007073,0.813021,1
1770838973556893184,0.580972,0.001570,0.007071,0.813891,1
1770838973656872960,0.579871,0.001667,0.007209,0.814675,1
1770838973756850432,0.578920,0.001545,0.007053,0.815352,1
1770838973856899072,0.578063,0.001534,0.007039,0.815960,1
1770838973956878848,0.577320,0.001513,0.007026,0.816487,1
1770838974056842240,0.576647,0.001505,0.007023,0.816962,1
1770838974156896256,0.576073,0.001476,0.006980,0.817367,1
1770838974256874496,0.575555,0.001452,0.006957,0.817732,1
1770838974356857856,0.575102,0.001449,0.006953,0.818051,1
1770838974456916736,0.574694,0.001432,0.006940,0.818337,1
1770838974556905472,0.574338,0.001424,0.006925,0.818588,1
1770838974656877312,0.574022,0.001420,0.006915,0.818810,1
1770838974756919552,0.573752,0.001406,0.006908,0.818999,1
1770838974856902912,0.573508,0.001389,0.006884,0.819170,1
1770838974956864512,0.573298,0.001378,0.006871,0.819317,1
1770838975056909568,0.573114,0.001360,0.006853,0.819446,1
1770838975156885504,0.572956,0.001369,0.006850,0.819556,1
1770838975256844800,0.572818,0.001369,0.006837,0.819653,1
1770838975356897792,0.572702,0.001357,0.006816,0.819734,1
1770838975456874240,0.572596,0.001359,0.006814,0.819809,1
1770838975556851968,0.572502,0.001346,0.006801,0.819874,1
1770838975656916992,0.572419,0.001339,0.006785,0.819932,1
1770838975756919552,0.572345,0.001339,0.006774,0.819984,1
1770838975856888320,0.572280,0.001344,0.006768,0.820029,1
1770838975956937472,0.572229,0.001323,0.006750,0.820065,1
1770838976056935424,0.572184,0.001333,0.006732,0.820097,1
1770838976156906240,0.572147,0.001315,0.006722,0.820123,1
1770838976256973568,0.572122,0.001306,0.006715,0.820140,1
1770838976356950272,0.572102,0.001302,0.006699,0.820154,1
1770838976456917248,0.575174,0.001268,0.006657,0.818003,1
1770838976556963584,0.584234,0.001200,0.006570,0.811558,1
1770838976656940544,0.607941,0.000381,0.006140,0.793958,1
1770838976756911872,0.641539,-0.000886,0.005418,0.767071,1
1770838976856961280,0.681711,-0.001218,0.005169,0.731602,1
1770838976956936448,0.719219,-0.001878,0.004673,0.694765,1
1770838977056903424,0.754716,-0.001386,0.005035,0.656031,1
1770838977156947712,0.786944,-0.001667,0.004842,0.617004,1
1770838977256934656,0.818228,-0.002200,0.004453,0.574873,1
1770838977356901632,0.840474,-0.002113,0.004529,0.541829,1
1770838977456945152,0.864161,-0.004205,0.003301,0.503187,1
1770838977556919040,0.886475,-0.003453,0.003654,0.462749,1
1770838977656882688,0.906669,-0.008101,0.001537,0.421762,1
1770838977756927488,0.925679,-0.006123,0.002523,0.378252,1
1770838977856901376,0.939703,-0.005369,0.002709,0.341938,1
1770838977956879872,0.949033,-0.002596,0.003430,0.315149,1
1770838978056924160,0.955536,-0.002588,0.003318,0.294844,1
1770838978156897536,0.958124,-0.002709,0.003272,0.286323,1
1770838978256859648,0.958080,-0.006848,0.002218,0.286411,1
1770838978356902656,0.957947,-0.009324,0.001562,0.286788,1
1770838978456877312,0.957969,-0.007631,0.002010,0.286763,1
1770838978556844544,0.957985,-0.007846,0.001945,0.286706,1
1770838978656895488,0.962468,-0.013764,0.000161,0.271045,1
1770838978756872960,0.974351,-0.006337,0.002266,0.224935,1
1770838978856837120,0.984524,-0.008322,0.001885,0.175043,1
1770838978956881152,0.989785,-0.006786,0.002082,0.142395,1
1770838979056858112,0.990565,-0.003433,0.002492,0.136980,1
1770838979156827392,0.990898,-0.001219,0.001907,0.134598,1
1770838979256897280,0.991049,-0.003346,0.002526,0.133435,1
1770838979356872704,0.990447,-0.002512,0.002446,0.137848,1
1770838979456834304,0.990535,-0.001309,0.002202,0.137239,1
1770838979556883712,0.992177,-0.002777,0.002690,0.124775,1
1770838979656861952,0.993546,-0.002937,0.002790,0.113356,1
1770838979756830976,0.994732,-0.003002,0.002844,0.102429,1
1770838979856876032,0.995685,-0.003003,0.002881,0.092706,1
1770838979956852480,0.996474,-0.003031,0.002915,0.083794,1
1770838980056821504,0.997085,-0.003021,0.002946,0.076180,1
1770838980156871680,0.997567,-0.002982,0.002972,0.069591,1
1770838980256857344,0.998020,-0.002989,0.002994,0.062753,1
1770838980356826112,0.998339,-0.002969,0.003018,0.057465,1
1770838980456875264,0.998605,-0.002967,0.003041,0.052633,1
1770838980556856832,0.998820,-0.002946,0.003052,0.048388,1
1770838980656838912,0.999000,-0.002939,0.003071,0.044497,1
1770838980756887552,0.999146,-0.002940,0.003077,0.041096,1
1770838980856866048,0.999269,-0.002931,0.003079,0.037985,1
1770838980956835072,0.999370,-0.002920,0.003074,0.035245,1
1770838981056883712,0.999455,-0.002929,0.003081,0.032744,1
1770838981156859904,0.999524,-0.002914,0.003081,0.030554,1
1770838981256827392,0.999583,-0.002913,0.003084,0.028558,1
1770838981356873984,0.999632,-0.002902,0.003083,0.026806,1
1770838981456849920,0.999673,-0.002903,0.003094,0.025203,1
1770838981556816128,0.999708,-0.002887,0.003104,0.023794,1
1770838981656862464,0.999738,-0.002879,0.003111,0.022498,1
1770838981756837632,0.999763,-0.002885,0.003115,0.021370,1
1770838981856803072,0.999781,-0.002924,0.003135,0.020467,1
1770838981956849408,0.999783,-0.004422,0.003175,0.020106,1
1770838982056825600,0.999798,-0.004676,0.003180,0.019291,1
1770838982156791552,0.999810,-0.004996,0.003201,0.018570,1
1770838982256837120,0.999822,-0.004932,0.003208,0.017911,1
1770838982356811008,0.999833,-0.004922,0.003201,0.017324,1
1770838982456790528,0.999842,-0.004931,0.003203,0.016792,1
1770838982556834816,0.999849,-0.004931,0.003215,0.016336,1
1770838982656819456,0.999856,-0.004941,0.003226,0.015919,1
1770838982756786176,0.999862,-0.004949,0.003233,0.015548,1
1770838982856835584,0.999867,-0.004957,0.003242,0.015213,1
1770838982956808960,0.999871,-0.004985,0.003255,0.014920,1
1770838983056773120,0.999875,-0.005005,0.003258,0.014648,1
1770838983156827648,0.999878,-0.005010,0.003252,0.014412,1
1770838983256805376,0.999880,-0.005253,0.003251,0.014196,1
1770838983356768256,0.999725,-0.010678,0.003305,0.020605,1
1770838983456812800,0.999427,-0.011122,0.003202,0.031798,1
1770838983556800512,0.995461,-0.007129,0.003253,0.094847,1
1770838983656758016,0.982367,-0.000469,0.003621,0.186928,1
1770838983756804864,0.957322,-0.001755,0.004401,0.288984,1
1770838983856782080,0.923438,-0.001347,0.004774,0.383715,1
1770838983956751616,0.880323,-0.000917,0.005065,0.474346,1
1770838984056796416,0.840229,-0.000727,0.005196,0.542206,1
1770838984156774656,0.793820,-0.000365,0.005385,0.608129,1
1770838984256741120,0.768941,-0.001279,0.004602,0.639302,1
1770838984356785152,0.752830,-0.009188,-0.002377,0.658146,1
1770838984456764160,0.716973,-0.010157,-0.004272,0.697014,1
1770838984556739584,0.709480,-0.000697,0.004806,0.704709,1
1770838984656795904,0.704459,0.000179,0.005621,0.709722,1
1770838984756775168,0.695298,0.000101,0.005622,0.718700,1
1770838984856744960,0.685872,0.000033,0.005629,0.727700,1
1770838984956799744,0.676947,-0.000039,0.005627,0.736010,1
1770838985056791808,0.668694,-0.000120,0.005616,0.743517,1
1770838985156773120,0.661340,-0.000193,0.005598,0.750065,1
1770838985256826880,0.654314,-0.000258,0.005577,0.756202,1
