1770412824867727616,0.697386,0.006660,0.007260,-0.716628
1770412824967763712,0.697381,0.006612,0.007313,-0.716633
1770412825067766272,0.697673,0.006738,0.007182,-0.716349
1770412825167743488,0.698656,0.006724,0.007199,-0.715390
1770412825267798272,0.700646,0.006838,0.007084,-0.713442
1770412825367767040,0.705457,0.006916,0.007031,-0.708684
1770412825467742976,0.706410,0.006910,0.007033,-0.707734
1770412825567790336,0.707088,0.006873,0.007097,-0.707057
1770412825667759872,0.707920,0.006837,0.007134,-0.706223
1770412825767716096,0.709109,0.006774,0.007224,-0.705029
1770412825867751424,0.711088,0.006643,0.007348,-0.703033
1770412825967724544,0.712197,0.006733,0.007267,-0.701910
1770412826067695360,0.712883,0.006719,0.007260,-0.701213
1770412826167772416,0.713061,0.006866,0.007128,-0.701032
1770412826267767552,0.713055,0.006949,0.007040,-0.701039
1770412826367722240,0.713054,0.006985,0.007008,-0.701040
1770412826467786752,0.714580,0.006934,0.007059,-0.699484
1770412826567761920,0.715885,0.006997,0.006999,-0.698148
1770412826667716352,0.717111,0.007019,0.006983,-0.696888
1770412826767751424,0.718680,0.006982,0.007035,-0.695270
1770412826867747840,0.718762,0.006992,0.007016,-0.695186
1770412826967734016,0.718757,0.006956,0.007047,-0.695191
1770412827067784448,0.719024,0.007006,0.007020,-0.694915
1770412827167755008,0.719020,0.006890,0.007146,-0.694919
1770412827267736320,0.719026,0.006491,0.007560,-0.694911
1770412827367828736,0.719022,0.006057,0.008009,-0.694915
1770412827467794176,0.719021,0.005989,0.008081,-0.694915
1770412827567775232,0.719015,0.005974,0.008110,-0.694922
1770412827667880704,0.719014,0.005366,0.008748,-0.694920
1770412827767897088,0.719015,0.004822,0.009309,-0.694915
1770412827867866880,0.719017,0.004191,0.009944,-0.694908
1770412827967936512,0.719018,0.004436,0.009688,-0.694910
1770412828067908864,0.719017,0.004827,0.009288,-0.694914
1770412828167895040,0.719066,0.005281,0.008829,-0.694866
1770412828268002304,0.719070,0.005925,0.008166,-0.694864
1770412828367970560,0.719064,0.006025,0.008091,-0.694871
1770412828467942400,0.719053,0.005943,0.008197,-0.694882
1770412828567976960,0.719044,0.005987,0.008161,-0.694891
1770412828667942144,0.719035,0.005861,0.008299,-0.694900
1770412828767897600,0.719024,0.006017,0.008144,-0.694912
1770412828867930624,0.719021,0.006200,0.007960,-0.694916
1770412828967893248,0.719012,0.006259,0.007880,-0.694925
1770412829067867136,0.719275,0.006334,0.007797,-0.694653
1770412829167959040,0.723381,0.006899,0.007215,-0.690377
1770412829267938816,0.733009,0.007359,0.006751,-0.680145
1770412829367918080,0.746425,0.007622,0.006513,-0.665394
1770412829467950592,0.769968,0.007986,0.006205,-0.638003
1770412829567912960,0.800921,0.008392,0.005832,-0.598682
1770412829667886336,0.831678,0.008760,0.005464,-0.555163
1770412829767958528,0.856871,0.009168,0.004976,-0.515425
1770412829867925760,0.884345,0.009592,0.004485,-0.466714
1770412829967877120,0.914628,0.009927,0.003948,-0.404156
1770412830067909376,0.936919,0.009715,0.003675,-0.349392
1770412830167871744,0.952340,0.009593,0.003349,-0.304870
1770412830267828480,0.967569,0.008081,0.003315,-0.252455
1770412830367863040,0.980179,0.007459,0.002841,-0.197953
1770412830467828992,0.987653,0.008879,0.002137,-0.156391
1770412830567785216,0.991852,0.010127,0.001637,-0.126985
1770412830667828480,0.996140,0.007964,0.001686,-0.087403
1770412830767796992,0.998894,0.007783,0.001200,-0.046352
1770412830867764992,0.999992,0.003316,0.000600,-0.002302
1770412830967819776,0.999271,-0.000431,-0.000422,0.038173
1770412831067814400,0.998531,0.001638,-0.000525,0.054166
1770412831167797760,0.998311,0.002511,-0.000533,0.058035
1770412831267846912,0.998326,0.003381,-0.000425,0.057733
1770412831367849984,0.998529,0.006929,-0.000122,0.053768
1770412831467808256,0.998918,0.008304,0.000031,0.045758
1770412831567845632,0.998931,0.007894,0.000027,0.045543
1770412831667814912,0.998907,0.010726,0.000044,0.045503
1770412831767773440,0.998907,0.010744,0.000050,0.045487
1770412831867829504,0.998944,0.007154,0.000025,0.045396
1770412831967835648,0.998948,0.006624,0.000012,0.045385
1770412832067800832,0.998950,0.006423,0.000011,0.045373
1770412832167876352,0.998948,0.006753,0.000023,0.045359
1770412832267848192,0.998952,0.006092,0.000015,0.045355
1770412832367804672,0.998938,0.008184,0.000044,0.045352
1770412832467877632,0.998949,0.006668,0.000023,0.045343
1770412832567849216,0.998952,0.006326,0.000019,0.045325
1770412832667805184,0.998953,0.006321,0.000013,0.045314
1770412832767840256,0.998953,0.006319,0.000029,0.045304
1770412832867812096,0.998954,0.006312,0.000013,0.045297
1770412832967770624,0.998954,0.006322,0.000011,0.045288
1770412833067859200,0.998955,0.006344,0.000020,0.045274
1770412833167885824,0.998955,0.006351,0.000015,0.045260
1770412833267844608,0.998956,0.006371,0.000014,0.045246
1770412833367896064,0.998956,0.006373,0.000010,0.045236
1770412833467868672,0.998957,0.006389,0.000015,0.045224
1770412833567819520,0.998957,0.006411,0.000026,0.045215
1770412833667852544,0.998957,0.006409,0.000023,0.045205
1770412833767853312,0.998957,0.006420,0.000019,0.045198
1770412833867805440,0.998958,0.006436,0.000021,0.045180
1770412833967839488,0.998959,0.006408,0.000015,0.045175
1770412834067811840,0.998959,0.006432,0.000008,0.045159
1770412834167799552,0.998960,0.006437,-0.000004,0.045147
1770412834267870720,0.998960,0.006447,-0.000008,0.045133
1770412834367839232,0.998961,0.006468,-0.000001,0.045121
1770412834467806208,0.998961,0.006480,-0.000001,0.045110
1770412834567844864,0.998962,0.006486,-0.000000,0.045098
1770412834667825920,0.998962,0.006498,-0.000001,0.045093
1770412834767789312,0.998962,0.006508,-0.000011,0.045078
1770412834867845376,0.998962,0.006516,-0.000011,0.045075
1770412834967865600,0.998963,0.006518,-0.000017,0.045061
1770412835067828992,0.998964,0.006524,-0.000012,0.045048
1770412835167868928,0.998964,0.006533,-0.000008,0.045043
1770412835267835392,0.998964,0.006547,-0.000010,0.045030
1770412835367808512,0.998965,0.006555,-0.000012,0.045018
1770412835467872000,0.998965,0.006567,-0.000011,0.045001
1770412835567849984,0.998966,0.006569,-0.000012,0.044988
1770412835667817984,0.998966,0.006569,-0.000023,0.044977
1770412835767869696,0.998967,0.006584,-0.000017,0.044968
1770412835867835136,0.998967,0.006602,-0.000010,0.044960
1770412835967802624,0.998967,0.006620,-0.000003,0.044955
1770412836067866880,0.998967,0.006629,0.000002,0.044949
1770412836167837696,0.998968,0.006638,-0.000002,0.044938
1770412836267820544,0.998969,0.006568,0.000005,0.044931
1770412836367856640,0.998971,0.006296,0.000003,0.044923
1770412836467834112,0.998969,0.006581,0.000017,0.044910
1770412836567845376,0.998970,0.006590,0.000026,0.044896
1770412836667886592,0.998970,0.006591,0.000017,0.044889
1770412836767850752,0.998971,0.006594,0.000029,0.044875
1770412836867801856,0.998971,0.006602,0.000033,0.044867
1770412836967836160,0.998972,0.006607,0.000039,0.044855
1770412837067801600,0.998972,0.006624,0.000037,0.044847
1770412837167756544,0.998972,0.006615,0.000031,0.044838
1770412837267814912,0.998968,0.007289,0.000047,0.044833
1770412837367775232,0.998949,0.009569,0.000087,0.044818
1770412837467736320,0.998937,0.010823,0.000081,0.044810
1770412837567785728,0.998932,0.011324,0.000074,0.044804
1770412842767671808,0.645606,0.008196,-0.007105,0.763594
1770412842967549184,0.645623,0.008173,-0.007137,0.763579
1770412843067487744,0.645632,0.008168,-0.007130,0.763572
1770412843567414272,0.645689,0.008172,-0.007146,0.763523
1770412843667452928,0.645689,0.008186,-0.007143,0.763523
1770412843767421440,0.645705,0.008239,-0.007127,0.763509
1770412843867379200,0.645718,0.008235,-0.007136,0.763498
1770412843967417600,0.645724,0.008244,-0.007129,0.763493
1770412844167396096,0.645747,0.008269,-0.007108,0.763474
1770412844267379712,0.645756,0.008337,-0.007063,0.763466
1770412844667162368,0.645787,0.008320,-0.007097,0.763439
1770412845967026944,0.665147,0.008945,-0.006722,0.746629
1770412846066981888,0.682488,0.009014,-0.006628,0.730811
1770412846167022080,0.702832,0.009161,-0.006435,0.711268
1770412846266994688,0.722076,0.009376,-0.006260,0.691722
1770412846366958848,0.742152,0.009523,-0.006050,0.670136
1770412846467004416,0.764623,0.009689,-0.005792,0.644379
1770412846566979840,0.787078,0.009957,-0.005531,0.616748
1770412846666948608,0.822669,0.010661,-0.004890,0.568400
1770412846767009024,0.851762,0.010763,-0.004470,0.523800
1770412846867016448,0.870840,0.010957,-0.004100,0.491428
1770412846966982912,0.902204,0.011375,-0.003375,0.431147
1770412847067088128,0.935975,0.012213,-0.002553,0.351844
1770412847167127296,0.952627,0.012197,-0.002047,0.303888
1770412847267088640,0.971005,0.012276,-0.001443,0.238740
1770412847367137024,0.983782,0.012310,-0.000843,0.178944
1770412847467109376,0.991300,0.012184,-0.000333,0.131053
1770412847567073536,0.997421,0.011991,0.000330,0.070763
1770412847667125248,0.998912,0.011916,0.000594,0.045084
1770412847767097088,0.999075,0.011925,0.000628,0.041312
1770412847867057152,0.999694,0.011867,0.000822,0.021694
1770412847967098624,0.999776,0.011823,0.000874,0.017550
1770412848067068928,0.999776,0.011791,0.000888,0.017545
1770412848167041024,0.999728,0.011621,0.000878,0.020186
1770412848267086848,0.999476,0.007732,0.000779,0.031412
1770412848367054592,0.999471,0.008015,0.000790,0.031521
1770412848467015168,0.999471,0.007954,0.000790,0.031515
1770412848567067136,0.999472,0.007933,0.000792,0.031502
1770412848667037952,0.999472,0.007924,0.000793,0.031493
1770412848767021312,0.999472,0.007906,0.000798,0.031490
1770412848867092480,0.999473,0.007910,0.000798,0.031484
1770412848967097856,0.999473,0.007898,0.000793,0.031470
1770412849067059200,0.999474,0.007874,0.000796,0.031465
1770412849167108864,0.999474,0.007862,0.000804,0.031452
1770412849267084288,0.999475,0.007851,0.000798,0.031437
1770412849367058688,0.999475,0.007847,0.000794,0.031420
1770412849467130112,0.999476,0.007850,0.000789,0.031404
1770412849567150848,0.999476,0.007830,0.000790,0.031389
1770412849667107328,0.999477,0.007826,0.000789,0.031377
1770412849767149056,0.999477,0.007820,0.000789,0.031371
1770412849867125504,0.999478,0.007816,0.000781,0.031353
1770412849967100416,0.999478,0.007808,0.000769,0.031335
1770412850067143936,0.999479,0.007804,0.000768,0.031321
1770412850167121664,0.999479,0.007804,0.000771,0.031310
1770412850267101952,0.999479,0.007818,0.000772,0.031309
1770412850367144704,0.999479,0.007820,0.000776,0.031296
1770412850467118080,0.999480,0.007810,0.000784,0.031283
1770412850567081728,0.999480,0.007802,0.000796,0.031272
1770412850667123712,0.999480,0.007805,0.000791,0.031270
1770412850767096832,0.999481,0.007796,0.000781,0.031253
1770412850867063296,0.999481,0.007794,0.000785,0.031237
1770412850967119872,0.999482,0.007781,0.000782,0.031221
1770412851067115776,0.999483,0.007775,0.000780,0.031205
1770412851167079680,0.999483,0.007778,0.000793,0.031196
1770412851267175936,0.999483,0.007772,0.000791,0.031187
1770412851367202560,0.999483,0.007779,0.000796,0.031178
1770412851467168768,0.999484,0.007780,0.000794,0.031159
1770412851567232512,0.999484,0.007784,0.000796,0.031144
1770412851667228160,0.999485,0.007788,0.000794,0.031127
1770412851767186688,0.999485,0.007783,0.000803,0.031112
1770412851867226112,0.999486,0.007787,0.000799,0.031102
1770412851967200768,0.999486,0.007793,0.000798,0.031089
1770412852067161856,0.999486,0.007805,0.000789,0.031085
1770412852167211776,0.999486,0.007801,0.000783,0.031077
1770412852267211520,0.999487,0.007801,0.000779,0.031054
1770412852367170816,0.999487,0.007799,0.000787,0.031048
1770412852467209984,0.999488,0.007794,0.000781,0.031035
1770412852567192320,0.999488,0.007797,0.000769,0.031022
1770412852667149056,0.999488,0.007809,0.000768,0.031015
1770412852767190528,0.999488,0.007823,0.000764,0.031010
1770412852867161344,0.999489,0.007828,0.000776,0.030997
1770412852967132672,0.999488,0.007836,0.000769,0.030999
1770412853067196416,0.999489,0.007838,0.000780,0.030995
1770412853167174912,0.999489,0.007855,0.000776,0.030982
1770412853267127552,0.999489,0.007854,0.000781,0.030967
1770412853367163904,0.999490,0.007859,0.000783,0.030954
1770412853467180032,0.999490,0.007860,0.000793,0.030937
1770412853567147776,0.999491,0.007866,0.000808,0.030922
1770412853667191808,0.999491,0.007875,0.000808,0.030911
1770412853767174656,0.999491,0.007883,0.000811,0.030906
1770412853867150080,0.999491,0.007886,0.000814,0.030894
1770412853967196672,0.999492,0.007894,0.000825,0.030875
1770412854067172864,0.999492,0.007908,0.000815,0.030860
1770412854167140096,0.999492,0.007914,0.000815,0.030847
1770412854267185408,0.999493,0.007911,0.000812,0.030838
1770412854367154944,0.999493,0.007925,0.000822,0.030831
1770412854467115520,0.999493,0.007927,0.000831,0.030821
1770412854567156736,0.999494,0.007943,0.000832,0.030805
1770412854667129856,0.999494,0.007952,0.000835,0.030793
1770412854767111680,0.999494,0.007971,0.000836,0.030780
1770412854867152384,0.999495,0.007980,0.000844,0.030757
1770412854967122176,0.999495,0.007996,0.000849,0.030740
1770412855067087872,0.999496,0.008001,0.000846,0.030722
1770412855167138304,0.999496,0.008008,0.000842,0.030697
1770412855267107584,0.999497,0.008027,0.000838,0.030683
1770412855367066368,0.999497,0.008032,0.000845,0.030664
1770412855467118592,0.999497,0.008048,0.000841,0.030655
1770412855567115776,0.999498,0.008049,0.000843,0.030644
1770412855667091968,0.999498,0.008072,0.000850,0.030628
1770412855767139072,0.999498,0.008066,0.000853,0.030617
1770412855867130368,0.999499,0.008071,0.000847,0.030605
1770412855967086848,0.999499,0.008079,0.000841,0.030582
1770412856067124480,0.999500,0.008079,0.000838,0.030569
1770412856167096576,0.999500,0.008088,0.000848,0.030556
1770412856267052800,0.999501,0.008091,0.000842,0.030536
1770412856367104768,0.999501,0.008099,0.000836,0.030536
1770412856467083008,0.999501,0.008115,0.000836,0.030521
1770412856567065600,0.999501,0.008117,0.000842,0.030507
1770412856667107840,0.999501,0.008133,0.000844,0.030497
1770412856767097088,0.999502,0.008135,0.000849,0.030482
1770412856867079936,0.999502,0.008140,0.000848,0.030471
1770412856967170048,0.999502,0.008145,0.000847,0.030462
1770412857067147776,0.999503,0.008148,0.000849,0.030450
1770412857167139584,0.999503,0.008167,0.000854,0.030430
1770412857267190528,0.999503,0.008176,0.000847,0.030421
1770412857367193344,0.999504,0.008190,0.000860,0.030404
1770412857467196928,0.999504,0.008190,0.000878,0.030394
1770412857567309312,0.999504,0.008199,0.000884,0.030385
1770412857667312384,0.999505,0.008206,0.000891,0.030364
1770412857767322624,0.999505,0.008201,0.000888,0.030349
1770412857867360768,0.999505,0.008206,0.000882,0.030343
1770412857967328256,0.999506,0.008205,0.000885,0.030331
1770412858067298048,0.999506,0.008208,0.000880,0.030322
1770412858167361792,0.999507,0.008211,0.000889,0.030306
1770412858267333632,0.999507,0.008212,0.000893,0.030286
1770412858367296000,0.999508,0.008214,0.000898,0.030272
1770412858467391232,0.999508,0.008213,0.000894,0.030259
1770412858567407360,0.999508,0.008222,0.000895,0.030244
1770412858667380736,0.999509,0.008226,0.000896,0.030234
1770412858767452416,0.999509,0.008238,0.000899,0.030225
1770412858867426048,0.999509,0.008241,0.000899,0.030209
1770412858967422976,0.999510,0.008250,0.000902,0.030198
1770412859067516928,0.999510,0.008264,0.000904,0.030187
1770412859167510784,0.999510,0.008285,0.000912,0.030176
1770412859267492608,0.999510,0.008295,0.000909,0.030164
1770412859367561984,0.999511,0.008301,0.000916,0.030151
1770412859467578368,0.999511,0.008310,0.000905,0.030138
1770412859567545600,0.999511,0.008311,0.000908,0.030130
1770412859667613696,0.999511,0.008322,0.000913,0.030121
1770412859767587840,0.999512,0.008329,0.000906,0.030107
1770412859867570944,0.999512,0.008348,0.000901,0.030100
1770412859967668480,0.999512,0.008349,0.000890,0.030091
1770412860067691776,0.999512,0.008357,0.000898,0.030077
1770412860167653888,0.999513,0.008370,0.000898,0.030062
1770412860267686144,0.999513,0.008385,0.000911,0.030051
1770412860367653120,0.999513,0.008389,0.000913,0.030039
1770412860467608832,0.999514,0.008381,0.000916,0.030024
1770412860567652864,0.999514,0.008385,0.000906,0.030013
1770412860667625216,0.999514,0.008392,0.000904,0.029998
1770412860767623424,0.999515,0.008390,0.000904,0.029978
1770412860867701248,0.999515,0.008399,0.000901,0.029962
1770412860967734784,0.999516,0.008390,0.000905,0.029953
1770412861067821056,0.999516,0.008395,0.000906,0.029938
1770412861167992576,0.999516,0.008408,0.000905,0.029931
1770412861268024320,0.999517,0.008416,0.000905,0.029916
1770412861367977728,0.999517,0.008419,0.000902,0.029905
1770412861468067840,0.999518,0.008423,0.000904,0.029885
1770412861568067072,0.999518,0.008444,0.000906,0.029871
1770412861668052736,0.999518,0.008462,0.000914,0.029865
1770412861768116224,0.999518,0.008475,0.000913,0.029855
1770412861868105728,0.999518,0.008490,0.000916,0.029835
1770412861968086528,0.999519,0.008497,0.000918,0.029817
1770412862068155392,0.999519,0.008510,0.000908,0.029812
1770412862168121600,0.999519,0.008516,0.000911,0.029800
1770412862268113408,0.999519,0.008535,0.000911,0.029790
1770412862368200448,0.999519,0.008548,0.000912,0.029785
1770412862468212480,0.999520,0.008548,0.000934,0.029764
1770412862568214016,0.999520,0.008563,0.000938,0.029753
1770412862668241152,0.999520,0.008573,0.000945,0.029743
1770412862768241152,0.999521,0.008590,0.000953,0.029730
1770412862868230400,0.999521,0.008600,0.000959,0.029714
1770412862968259840,0.999521,0.008599,0.000947,0.029705
1770412863068223232,0.999522,0.008602,0.000952,0.029688
1770412863168170240,0.999522,0.008606,0.000959,0.029672
1770412863268206592,0.999523,0.008605,0.000969,0.029663
1770412863368178432,0.999523,0.008611,0.000968,0.029648
1770412863468124928,0.999523,0.008624,0.000979,0.029632
1770412863568173824,0.999524,0.008626,0.000974,0.029615
1770412863668178944,0.999524,0.008624,0.000984,0.029605
1770412863768168960,0.999524,0.008637,0.000990,0.029591
1770412863868194304,0.999525,0.008645,0.000993,0.029579
1770412863968174080,0.999525,0.008657,0.000997,0.029571
1770412864068135168,0.999525,0.008665,0.001008,0.029567
1770412864168166144,0.999525,0.008671,0.001007,0.029556
1770412864268132352,0.999525,0.008685,0.001004,0.029548
1770412864368086784,0.999525,0.008678,0.001007,0.029539
1770412864468125184,0.999526,0.008695,0.001015,0.029530
1770412864568096000,0.999526,0.008705,0.001008,0.029519
1770412864668096000,0.999526,0.008718,0.001003,0.029508
1770412864768178432,0.999526,0.008731,0.001006,0.029495
1770412864868140800,0.999526,0.008732,0.000999,0.029491
1770412864968117760,0.999527,0.008749,0.001004,0.029478
1770412865068171264,0.999527,0.008757,0.001025,0.029466
1770412865168162048,0.999528,0.008760,0.001036,0.029445
1770412865268188416,0.999528,0.008764,0.001041,0.029437
1770412865368284672,0.999528,0.008767,0.001035,0.029432
1770412865468296704,0.999528,0.008784,0.001040,0.029424
1770412865568323072,0.999528,0.008794,0.001045,0.029408
1770412865668435712,0.999528,0.008807,0.001050,0.029399
1770412865768515584,0.999529,0.008816,0.001054,0.029384
1770412865868480000,0.999529,0.008816,0.001054,0.029376
1770412865968518912,0.999529,0.008829,0.001049,0.029361
1770412866068472832,0.999530,0.008827,0.001064,0.029348
1770412866168430848,0.999530,0.008838,0.001063,0.029332
1770412866268470784,0.999531,0.008815,0.001060,0.029321
1770412866368467456,0.999531,0.008815,0.001060,0.029313
1770412866468410624,0.999531,0.008822,0.001064,0.029293
1770412866568436736,0.999532,0.008826,0.001058,0.029272
1770412866668390144,0.999532,0.008818,0.001051,0.029259
1770412866768341248,0.999533,0.008834,0.001051,0.029241
1770412866868400128,0.999533,0.008838,0.001047,0.029225
1770412866968360192,0.999534,0.008837,0.001034,0.029215
1770412867068322816,0.999534,0.008841,0.001031,0.029207
1770412867168393728,0.999534,0.008858,0.001023,0.029198
1770412867268401920,0.999534,0.008873,0.001025,0.029180
1770412867368368640,0.999534,0.008871,0.001034,0.029173
1770412867468403200,0.999535,0.008878,0.001028,0.029167
1770412867568374272,0.999535,0.008896,0.001036,0.029163
1770412867668326400,0.999534,0.008917,0.001033,0.029160
1770412867768361984,0.999535,0.008929,0.001039,0.029150
1770412867868346368,0.999535,0.008922,0.001032,0.029136
1770412867968319744,0.999535,0.008935,0.001032,0.029124
1770412868068372736,0.999536,0.008941,0.001028,0.029117
1770412868168371456,0.999536,0.008937,0.001032,0.029104
1770412868268601600,0.999536,0.008953,0.001041,0.029086
1770412868368635648,0.999537,0.008955,0.001017,0.029075
1770412868468636160,0.999537,0.008962,0.001019,0.029058
1770412868568623872,0.999537,0.008979,0.001018,0.029038
1770412868668671232,0.999537,0.009001,0.001024,0.029031
1770412868768627712,0.999537,0.009013,0.001022,0.029028
1770412868868572672,0.999537,0.009015,0.001024,0.029026
1770412868968599808,0.999538,0.009022,0.001021,0.029008
1770412869068559616,0.999538,0.009026,0.001024,0.028993
1770412869168543744,0.999539,0.009034,0.001014,0.028985
1770412869268585472,0.999539,0.009047,0.001012,0.028973
1770412869368577280,0.999539,0.009041,0.001015,0.028963
1770412869468524288,0.999539,0.009061,0.001015,0.028955
1770412869568607744,0.999539,0.009064,0.001018,0.028944
1770412869668563968,0.999540,0.009063,0.001021,0.028937
1770412869768562432,0.999540,0.009083,0.001021,0.028930
1770412869868620288,0.999540,0.009092,0.001019,0.028917
1770412869968605696,0.999540,0.009100,0.001017,0.028902
1770412870068558336,0.999541,0.009122,0.001012,0.028887
1770412870168603392,0.999541,0.009137,0.001008,0.028876
1770412870268557056,0.999541,0.009147,0.001017,0.028859
1770412870368539136,0.999541,0.009168,0.001019,0.028847
1770412870468638464,0.999542,0.009180,0.001031,0.028832
1770412870568624896,0.999542,0.009178,0.001026,0.028815
1770412870668564736,0.999542,0.009183,0.001028,0.028802
1770412870768607744,0.999543,0.009192,0.001040,0.028786
1770412870868611584,0.999543,0.009189,0.001047,0.028780
1770412870968602368,0.999543,0.009195,0.001040,0.028767
1770412871068643328,0.999544,0.009209,0.001041,0.028749
1770412871168609792,0.999544,0.009219,0.001032,0.028744
1770412871268600832,0.999544,0.009228,0.001039,0.028741
1770412871368678912,0.999544,0.009229,0.001032,0.028729
1770412871468923392,0.999544,0.009237,0.001039,0.028724
1770412871568865792,0.999544,0.009251,0.001049,0.028711
1770412871668890624,0.999544,0.009266,0.001053,0.028707
1770412871768850688,0.999545,0.009270,0.001057,0.028694
1770412871868823040,0.999545,0.009271,0.001055,0.028671
1770412871968849664,0.999545,0.009277,0.001055,0.028668
1770412872068806912,0.999546,0.009288,0.001063,0.028656
1770412872168750336,0.999546,0.009302,0.001068,0.028641
1770412872268776960,0.999546,0.009313,0.001071,0.028630
1770412872368752384,0.999547,0.009307,0.001074,0.028614
1770412872468695552,0.999547,0.009303,0.001084,0.028602
1770412872568718336,0.999547,0.009320,0.001080,0.028585
1770412872668673792,0.999548,0.009331,0.001077,0.028575
1770412872768617472,0.999548,0.009336,0.001074,0.028560
1770412872868672512,0.999548,0.009335,0.001083,0.028549
1770412872968675328,0.999548,0.009348,0.001096,0.028539
1770412873068642816,0.999549,0.009360,0.001093,0.028531
1770412873168666624,0.999549,0.009367,0.001095,0.028517
1770412873268637184,0.999549,0.009381,0.001083,0.028498
1770412873368588800,0.999549,0.009391,0.001088,0.028490
1770412873468632320,0.999550,0.009394,0.001087,0.028476
1770412873568584704,0.999550,0.009391,0.001078,0.028469
1770412873668526336,0.999550,0.009396,0.001072,0.028455
1770412873768550912,0.999551,0.009420,0.001074,0.028443
1770412873868511232,0.999551,0.009419,0.001079,0.028422
1770412873968469248,0.999551,0.009450,0.001069,0.028410
1770412874068548864,0.999551,0.009464,0.001073,0.028395
1770412874168565504,0.999552,0.009460,0.001076,0.028386
1770412874268520704,0.999552,0.009473,0.001069,0.028371
1770412874368542208,0.999553,0.009472,0.001070,0.028353
1770412874468528896,0.999553,0.009486,0.001065,0.028347
1770412874568482304,0.999553,0.009501,0.001066,0.028332
1770412874668551168,0.999554,0.009505,0.001049,0.028309
1770412874768523520,0.999554,0.009514,0.001058,0.028296
1770412874868461056,0.999554,0.009519,0.001063,0.028281
1770412874968485888,0.999554,0.009531,0.001061,0.028276
1770412875068443904,0.999555,0.009540,0.001057,0.028257
1770412875168402944,0.999555,0.009533,0.001055,0.028247
1770412875268503296,0.999555,0.009561,0.001051,0.028240
1770412875368535296,0.999555,0.009571,0.001056,0.028229
1770412875468496640,0.999555,0.009570,0.001056,0.028224
1770412875568523264,0.999556,0.009577,0.001060,0.028204
1770412875668479488,0.999556,0.009573,0.001060,0.028193
1770412875768433408,0.999556,0.009583,0.001054,0.028184
1770412875868458752,0.999557,0.009579,0.001043,0.028168
1770412875968463360,0.999557,0.009600,0.001039,0.028153
1770412876068409856,0.999557,0.009610,0.001046,0.028143
1770412876168449536,0.999557,0.009617,0.001042,0.028132
1770412876268431104,0.999558,0.009620,0.001040,0.028120
1770412876368406784,0.999558,0.009636,0.001041,0.028105
1770412876468456960,0.999558,0.009632,0.001034,0.028093
