Time,inertial-6286.188861:estLinearAccelX,inertial-6286.188861:estLinearAccelX:valid,inertial-6286.188861:estLinearAccelY,inertial-6286.188861:estLinearAccelY:valid,inertial-6286.188861:estLinearAccelZ,inertial-6286.188861:estLinearAccelZ:valid,inertial-6286.188861:estAngularRateX,inertial-6286.188861:estAngularRateX:valid,inertial-6286.188861:estAngularRateY,inertial-6286.188861:estAngularRateY:valid,inertial-6286.188861:estAngularRateZ,inertial-6286.188861:estAngularRateZ:valid
1772122735090840064,0.001267528859898448,1,0.0003918060683645308,1,0.04225806519389153,1,0.0001712863449938595,1,-5.856186544406228e-05,1,1.369717938359827e-05,1
1772122735101523456,0.001885886420495808,1,0.001146794529631734,1,0.04129546135663986,1,0.0003748580638784915,1,0.0001187917878269218,1,0.0002479843678884208,1
1772122735112101888,0.001515961717814207,1,0.002286668866872787,1,0.04151881486177444,1,0.0001542993413750082,1,0.0002705898659769446,1,0.0002043553104158491,1
1772122735122576640,0.00274471309967339,1,5.571579094976187e-06,1,0.04121526330709457,1,0.0002216002612840384,1,0.0003024219477083534,1,2.84525867755292e-05,1
1772122735132947456,0.002104004146531224,1,-0.002481983043253422,1,0.04279842600226402,1,0.0002212522231275216,1,0.0003423936432227492,1,0.0001935150066856295,1
1772122735143215872,0.002020424231886864,1,-0.002288789721205831,1,0.0419163852930069,1,-0.0003684585099108517,1,0.0004745235200971365,1,0.0002507605240680277,1
1772122735153384192,0.00287521886639297,1,-0.00266814511269331,1,0.04450153186917305,1,-3.044561162823811e-05,1,0.000238330612774007,1,-4.994799382984638e-07,1
1772122735163451136,0.001813753275200725,1,-0.001082926406525075,1,0.04435152187943459,1,0.0003521332400850952,1,-0.0001209225956699811,1,0.0002977027324959636,1
1772122735173417984,0.000390105415135622,1,-0.001229477464221418,1,0.04379463568329811,1,0.0005747810355387628,1,5.994268576614559e-05,1,3.05235807900317e-05,1
1772122735183288064,0.00188772683031857,1,-0.0006047873175702989,1,0.04079261422157288,1,0.0002723328361753374,1,-2.723344368860126e-05,1,9.794332436285913e-05,1
