Time,inertial-6286.188861:deltaThetaX,inertial-6286.188861:deltaThetaY,inertial-6286.188861:deltaThetaZ,inertial-6286.188861:deltaVelX,inertial-6286.188861:deltaVelY,inertial-6286.188861:deltaVelZ
1773412384938935040,2.816094308855099e-07,-5.141920155438129e-06,-2.061145551124355e-06,-9.243365184374852e-08,-2.702065830817446e-05,-0.009957619942724705
1773412384948866816,-6.703590429424366e-07,-2.693085662031081e-06,1.303699605159636e-06,7.318249117815867e-07,-2.036188743659295e-05,-0.009945747442543507
1773412384968464128,-1.533602812742174e-06,-4.203321168461116e-06,1.606252681085607e-06,3.236022848795983e-06,-2.106803367496468e-05,-0.009959838353097439
1773412384978111232,3.931638161702722e-07,7.896686042840884e-07,3.343581909120985e-07,-2.110548393829959e-06,-2.449382554914337e-05,-0.00996171310544014
1773412384988326400,2.422492116238573e-06,-5.107933702674927e-06,-8.9766928113022e-07,2.947805342046195e-06,-1.95291777345119e-05,-0.009954923763871193
1773412384998606592,3.328773573230137e-06,-4.476292360777734e-06,3.038383511011489e-06,2.446707640046952e-06,-2.151231092284434e-05,-0.009962629526853561
1773412385008786944,-3.360575192346005e-06,-4.590700086737343e-07,7.739124612271553e-07,-5.422111826192122e-07,-1.908550257212482e-05,-0.009966242127120495
1773412385018869504,5.897640562579909e-07,-4.670299858844373e-06,6.97203859090223e-06,-1.595371372786758e-06,-1.813213384593837e-05,-0.009949180297553539
1773412385028857856,-6.531286544486647e-06,2.736592477958766e-06,9.709667665447341e-07,-1.222137058221051e-07,-2.232040060334839e-05,-0.009969235397875309
1773412385038749952,5.291456091072178e-06,1.919654550874839e-06,-2.86951012640202e-06,1.166696847576532e-06,-1.708228955976665e-05,-0.00996075663715601
1773412385048546560,-1.451888465453521e-06,-1.642756046749128e-06,3.104184315816383e-06,3.414800858081435e-06,-1.616916051716544e-05,-0.009960254654288292
1773412385058248448,-4.970793725078693e-06,-4.582328983815387e-06,2.342259676879621e-06,-2.178156250920438e-07,-1.852958303061314e-05,-0.009952585212886333
1773412385068107008,3.554497425284353e-07,8.577721644087433e-08,3.144841230096063e-06,4.830575107916957e-06,-1.778715886757709e-05,-0.009966321289539337
1773412385078451712,4.611342774296645e-06,-1.242778466803429e-07,3.627148316809325e-06,4.96807842864655e-07,-2.004840098379645e-05,-0.009970086626708508
1773412385088696320,6.270472113101278e-06,-8.288638042586172e-08,6.543514246004634e-06,-1.745657073115581e-06,-2.020812826231122e-05,-0.009953082539141178
1773412385098848512,-1.67645953297324e-06,-6.902535460540093e-06,-6.774273231258121e-08,1.106863123823132e-06,-2.025124922511168e-05,-0.00996037945151329
1773412385108903680,2.891817757699755e-06,-3.583462785172742e-06,1.574836119289102e-06,6.128484528744593e-07,-1.964759940165095e-05,-0.009955223649740219
1773412385118863104,-6.133210263215005e-06,-1.476749275752809e-06,-4.116785476071527e-06,-3.635875600593863e-07,-1.346651333733462e-05,-0.009958410635590553
1773412385128728832,2.550214048824273e-06,4.998311737836048e-07,4.912529220746364e-06,4.078385245520622e-06,-2.804741598083638e-05,-0.009963354095816612
1773412385138546688,-3.4924818237414e-07,-7.530485959250655e-07,1.890758198896947e-07,7.608215128129814e-06,-2.087882785417605e-05,-0.009959034621715546
1773412385148221440,3.616351875734836e-07,4.904333309241338e-06,3.593901965359692e-06,-6.981506999181875e-07,-1.857512688729912e-05,-0.009967196732759476
1773412385158376704,3.260700623286539e-06,6.045922873454401e-06,2.337155365239596e-06,-5.896540642424952e-07,-2.18636414501816e-05,-0.009953279979526997
1773412385168680192,-6.171617314976174e-06,2.130813527401187e-06,2.689849907255848e-06,4.825950554732117e-07,-1.812653135857545e-05,-0.009963545948266983
1773412385178884864,-5.596021310338983e-06,-4.071727289556293e-06,5.232653620623751e-06,4.952406129632436e-07,-1.982698267966043e-05,-0.00996189471334219
1773412385188990976,-3.675218522403156e-06,-2.071291419269983e-06,1.249979618478392e-06,-5.739233870372118e-07,-1.59434748638887e-05,-0.009965632110834122
1773412385199010304,-6.559580924658803e-06,-9.174600563710555e-06,5.793658147013048e-06,2.386376309004845e-06,-2.88836527033709e-05,-0.00996827706694603
1773412385208934144,1.73850673945708e-06,-7.316910796362208e-06,2.600448624434648e-06,3.121252802884555e-06,-1.62247470143484e-05,-0.009952690452337265
1773412385218762752,2.333033499724024e-08,-1.12355360215588e-06,2.904028406192083e-06,-6.474007022916339e-06,-1.701831570244394e-05,-0.009961257688701153
1773412385228550144,-2.502915094737546e-06,-7.447831649187719e-06,5.283831342239864e-06,-1.016017449728679e-06,-1.788390545698348e-05,-0.009946588426828384
1773412385238272000,-1.418100282535306e-06,-8.58418206917122e-06,1.170515702142438e-07,1.659827603361919e-06,-1.471417635912076e-05,-0.009966555051505566
1773412385248634880,-1.689576151875372e-06,-5.468802100949688e-06,2.828007382049691e-06,2.979787495860364e-06,-2.248054624942597e-05,-0.009964714758098125
1773412385258900736,6.574391136382474e-06,-2.743136747085373e-06,1.949750867424882e-06,3.535133373588906e-06,-1.571598659211304e-05,-0.009956228546798229
1773412385269072384,4.629791874322109e-06,-1.640098503230547e-06,4.358526339842683e-08,1.463032958781696e-06,-2.182959360652603e-05,-0.00996099878102541
1773412385279147520,4.097316377738025e-06,1.604189833415148e-06,7.529250524385134e-06,-2.661981170604122e-06,-1.677582986303605e-05,-0.009946177713572979
1773412385289129984,-7.668747770139817e-08,-5.875226179341553e-06,2.10070243156224e-06,-7.617172173013387e-07,-1.748772410792299e-05,-0.009964287281036377
1773412385299016192,2.580326508905273e-06,8.436638836428756e-07,6.311255219770828e-06,-3.340206831126125e-06,-1.67029575095512e-05,-0.00995638407766819
1773412385308805632,1.347301235909981e-06,1.493217460790675e-08,8.59968986333115e-06,1.287238092118059e-06,-2.053387288469821e-05,-0.009961471892893314
