Time,inertial-6286.188861:estOrientQuaternion[0-0],inertial-6286.188861:estOrientQuaternion[0-1],inertial-6286.188861:estOrientQuaternion[0-2],inertial-6286.188861:estOrientQuaternion[0-3],inertial-6286.188861:estOrientQuaternion:valid
1773073099682256128,0.998094,0.028746,0.052647,0.014471,1
1773073099692912896,0.998091,0.028822,0.052674,0.014460,1
1773073099703470080,0.998089,0.028843,0.052697,0.014447,1
1773073099713926144,0.998089,0.028817,0.052719,0.014429,1
1773073099724285952,0.998089,0.028789,0.052734,0.014421,1
1773073099734550784,0.998088,0.028830,0.052740,0.014416,1
1773073099744717824,0.998084,0.028926,0.052771,0.014410,1
1773073099754788352,0.998080,0.028980,0.052815,0.014399,1
1773073099764762880,0.998077,0.029001,0.052855,0.014387,1
1773073099774642176,0.998075,0.029027,0.052892,0.014383,1
1773073099784426752,0.998071,0.029098,0.052918,0.014378,1
1773073099794121216,0.998066,0.029211,0.052950,0.014375,1
1773073099803722752,0.998062,0.029285,0.052989,0.014364,1
1773073099813234688,0.998060,0.029302,0.053020,0.014350,1
1773073099822655232,0.998059,0.029312,0.053045,0.014345,1
1773073099831984384,0.998057,0.029343,0.053057,0.014346,1
1773073099842275840,0.998054,0.029406,0.053084,0.014346,1
1773073099852909056,0.998052,0.029415,0.053113,0.014338,1
1773073099863445248,0.998052,0.029391,0.053127,0.014333,1
1773073099873883648,0.998052,0.029382,0.053144,0.014330,1
1773073099884222208,0.998050,0.029436,0.053151,0.014336,1
1773073099894460672,0.998046,0.029517,0.053175,0.014334,1
1773073099904602880,0.998044,0.029556,0.053194,0.014329,1
1773073099914648832,0.998044,0.029535,0.053205,0.014331,1
1773073099924599296,0.998044,0.029526,0.053209,0.014328,1
1773073099934458112,0.998043,0.029558,0.053210,0.014334,1
1773073099944222208,0.998041,0.029597,0.053229,0.014334,1
1773073099953892352,0.998040,0.029603,0.053246,0.014327,1
1773073099963469568,0.998040,0.029578,0.053256,0.014327,1
1773073099972954880,0.998040,0.029568,0.053251,0.014332,1
1773073099982348800,0.998039,0.029612,0.053258,0.014331,1
1773073099991659008,0.998037,0.029654,0.053270,0.014331,1
1773073100002378496,0.998037,0.029641,0.053284,0.014327,1
1773073100012996352,0.998039,0.029584,0.053276,0.014322,1
1773073100023518464,0.998041,0.029558,0.053254,0.014328,1
1773073100033941248,0.998040,0.029592,0.053244,0.014333,1
1773073100044263936,0.998039,0.029614,0.053248,0.014337,1
1773073100054489600,0.998040,0.029571,0.053249,0.014333,1
1773073100064618240,0.998043,0.029508,0.053240,0.014333,1
1773073100074664192,0.998045,0.029469,0.053218,0.014340,1
1773073100084615680,0.998045,0.029486,0.053199,0.014343,1
1773073100094472192,0.998046,0.029485,0.053183,0.014346,1
1773073100104235008,0.998048,0.029444,0.053175,0.014342,1
1773073100113904384,0.998051,0.029386,0.053150,0.014343,1
1773073100123480320,0.998054,0.029337,0.053124,0.014343,1
1773073100132965888,0.998056,0.029315,0.053097,0.014339,1
1773073100142362624,0.998057,0.029282,0.053103,0.014336,1
1773073100151816704,0.998059,0.029219,0.053088,0.014328,1
1773073100162506752,0.998063,0.029123,0.053073,0.014322,1
1773073100173094656,0.998066,0.029072,0.053043,0.014317,1
1773073100183585792,0.998066,0.029112,0.053027,0.014318,1
1773073100193977088,0.998067,0.029128,0.053001,0.014305,1
1773073100204268800,0.998068,0.029087,0.053014,0.014292,1
1773073100214462976,0.998073,0.028982,0.052977,0.014283,1
1773073100224560640,0.998074,0.028925,0.052984,0.014275,1
1773073100234560512,0.998076,0.028942,0.052946,0.014277,1
1773073100244481024,0.998074,0.028962,0.052965,0.014270,1
1773073100254322176,0.998075,0.028940,0.052959,0.014262,1
1773073100264069632,0.998076,0.028917,0.052955,0.014254,1
1773073100273724928,0.998076,0.028936,0.052960,0.014254,1
1773073100283288320,0.998075,0.028967,0.052950,0.014256,1
1773073100292762368,0.998073,0.029002,0.052963,0.014251,1
1773073100302145280,0.998074,0.028959,0.052977,0.014243,1
1773073100312026368,0.998075,0.028906,0.052992,0.014233,1
1773073100322685952,0.998079,0.028859,0.052950,0.014232,1
1773073100333244416,0.998079,0.028827,0.052956,0.014226,1
1773073100343702528,0.998082,0.028773,0.052941,0.014208,1
1773073100354064128,0.998083,0.028736,0.052939,0.014195,1
1773073100364338688,0.998087,0.028629,0.052937,0.014182,1
1773073100374515456,0.998090,0.028546,0.052929,0.014163,1
1773073100384595456,0.998091,0.028536,0.052918,0.014155,1
1773073100394580480,0.998089,0.028567,0.052924,0.014156,1
1773073100404470016,0.998094,0.028496,0.052889,0.014127,1
1773073100414263808,0.998094,0.028466,0.052906,0.014109,1
1773073100423967744,0.998096,0.028439,0.052893,0.014097,1
1773073100433579264,0.998094,0.028460,0.052910,0.014094,1
1773073100443098880,0.998095,0.028443,0.052902,0.014102,1
1773073100452527104,0.998099,0.028331,0.052896,0.014082,1
1773073100461864704,0.998100,0.028297,0.052894,0.014084,1
1773073100472151808,0.998103,0.028240,0.052872,0.014063,1
1773073100482787328,0.998101,0.028310,0.052866,0.014062,1
1773073100493322240,0.998103,0.028269,0.052868,0.014039,1
1773073100503757568,0.998104,0.028241,0.052855,0.014042,1
1773073100514093056,0.998109,0.028085,0.052855,0.014019,1
1773073100524337152,0.998110,0.028082,0.052838,0.014017,1
1773073100534494208,0.998111,0.028028,0.052852,0.014006,1
1773073100544554496,0.998110,0.028077,0.052843,0.014004,1
1773073100554518784,0.998115,0.027904,0.052843,0.013989,1
1773073100564390912,0.998119,0.027812,0.052816,0.013960,1
1773073100574168064,0.998120,0.027811,0.052807,0.013958,1
1773073100583851008,0.998122,0.027770,0.052783,0.013946,1
1773073100593445120,0.998125,0.027750,0.052757,0.013918,1
1773073100602946816,0.998131,0.027575,0.052737,0.013904,1
1773073100612356864,0.998136,0.027484,0.052695,0.013881,1
1773073100621676800,0.998139,0.027377,0.052695,0.013863,1
1773073100632398336,0.998145,0.027241,0.052664,0.013844,1
1773073100643019776,0.998146,0.027266,0.052634,0.013801,1
1773073100653541376,0.998147,0.027183,0.052656,0.013805,1
1773073100663967232,0.998153,0.027009,0.052636,0.013786,1
1773073100674292736,0.998153,0.027092,0.052600,0.013771,1
1773073100684519424,0.998151,0.027090,0.052630,0.013783,1
1773073100694649344,0.998152,0.027149,0.052603,0.013764,1
1773073100704682496,0.998152,0.027108,0.052619,0.013779,1
1773073100714619392,0.998159,0.026954,0.052569,0.013760,1
