Time,inertial-6286.188861:estLinearAccelX,inertial-6286.188861:estLinearAccelX:valid,inertial-6286.188861:estLinearAccelY,inertial-6286.188861:estLinearAccelY:valid,inertial-6286.188861:estLinearAccelZ,inertial-6286.188861:estLinearAccelZ:valid,inertial-6286.188861:estAngularRateX,inertial-6286.188861:estAngularRateX:valid,inertial-6286.188861:estAngularRateY,inertial-6286.188861:estAngularRateY:valid,inertial-6286.188861:estAngularRateZ,inertial-6286.188861:estAngularRateZ:valid
1773073099682256128,0.007924138568341732,1,0.05123288184404373,1,0.01903438754379749,1,0.002054014708846807,1,0.001852970686741173,1,-0.00209111743606627,1
1773073099692912896,0.07790370285511017,1,0.009111633524298668,1,0.0346381813287735,1,0.008069884963333607,1,0.00303584523499012,1,-0.001874137320555747,1
1773073099703470080,0.1580028831958771,1,-0.04261749982833862,1,0.05428512021899223,1,0.006218063179403543,1,0.003154018195345998,1,-0.002175896195694804,1
1773073099713926144,0.1258062869310379,1,-0.02154919505119324,1,0.06653093546628952,1,0.0009497175924479961,1,0.003357491688802838,1,-0.002954490948468447,1
1773073099724285952,0.04127239435911179,1,0.02935029380023479,1,0.06850877404212952,1,-0.001759157166816294,1,0.002692243782803416,1,-0.002429939340800047,1
1773073099734550784,-0.001327054807916284,1,0.06507400423288345,1,0.01670715771615505,1,0.003117709420621395,1,0.001650999533012509,1,-0.00160609744489193,1
1773073099744717824,0.08814995735883713,1,0.03451133146882057,1,-0.02226516231894493,1,0.01051325164735317,1,0.003264465602114797,1,-0.001014741603285074,1
1773073099754788352,0.1633719801902771,1,-0.003845871658995748,1,-0.02001539990305901,1,0.0105592655017972,1,0.005326559767127037,1,-0.001378152519464493,1
1773073099764762880,0.1422315835952759,1,0.01022835355252028,1,0.004280935972929001,1,0.00761852553114295,1,0.006269212812185287,1,-0.001875212299637496,1
1773073099774642176,0.06302736699581146,1,0.03254271298646927,1,0.0381477028131485,1,0.006761996075510979,1,0.006385189946740866,1,-0.001278971671126783,1
1773073099784426752,0.0229815635830164,1,0.05280277132987976,1,0.05038286000490189,1,0.01049965340644121,1,0.005454056896269321,1,-0.0008240322931669652,1
1773073099794121216,0.0882614329457283,1,0.005610791500657797,1,0.03408518806099892,1,0.01589468121528625,1,0.005431612487882376,1,-0.0002476773806847632,1
1773073099803722752,0.1474977284669876,1,-0.04287144541740417,1,0.03129216656088829,1,0.0149829713627696,1,0.006217232905328274,1,-0.0009018455748446286,1
1773073099813234688,0.1218852326273918,1,-0.02596180327236652,1,0.05128834396600723,1,0.009517495520412922,1,0.005794466473162174,1,-0.001659288769587874,1
1773073099822655232,0.05053571239113808,1,0.006083426531404257,1,0.05640687048435211,1,0.006138619501143694,1,0.00511367479339242,1,-0.001403949456289411,1
1773073099831984384,0.04663872346282005,1,0.0380374975502491,1,0.05412061512470245,1,0.006348392926156521,1,0.003634251188486814,1,-0.0004764584009535611,1
1773073099842275840,0.08546692878007889,1,-0.009626239538192749,1,0.03789162263274193,1,0.009128543548285961,1,0.004313332028687,1,-7.834196730982512e-05,1
1773073099852909056,0.1693952083587646,1,-0.03098353184759617,1,0.07281385362148285,1,0.005643654149025679,1,0.004497832618653774,1,-0.0007785736816003919,1
1773073099863445248,0.1127452999353409,1,-0.01899469457566738,1,0.08166946470737457,1,0.0007902011275291443,1,0.003464810084551573,1,-0.001032441621646285,1
1773073099873883648,0.05769269540905952,1,0.02811866253614426,1,0.08605067431926727,1,-0.0001518060744274408,1,0.002974463393911719,1,-0.0008706768858246505,1
1773073099884222208,0.02540178410708904,1,0.04581589996814728,1,0.0581199899315834,1,0.005089922342449427,1,0.001825290848501027,1,0.00035376354935579,1
1773073099894460672,0.1006382256746292,1,0.01796135306358337,1,0.04092727228999138,1,0.01011471729725599,1,0.002803882118314505,1,0.0003772897180169821,1
1773073099904602880,0.1657991111278534,1,-0.02708501927554607,1,0.06604304909706116,1,0.008836071006953716,1,0.002700186800211668,1,-0.0001134453486884013,1
1773073099914648832,0.102352075278759,1,-0.01898546703159809,1,0.07785506546497345,1,0.002729084342718124,1,0.002140557859092951,1,-2.320728708582465e-05,1
1773073099924599296,0.03810320049524307,1,0.02528381906449795,1,0.07837209105491638,1,0.0008973320946097374,1,0.0009723800467327237,1,-0.0002331067953491583,1
1773073099934458112,0.03314423561096191,1,0.04457734525203705,1,0.06301203370094299,1,0.003628719365224242,1,0.0001379610330332071,1,0.0006404479499906301,1
1773073099944222208,0.1274252533912659,1,-0.02023803628981113,1,0.04533133655786514,1,0.005426574964076281,1,0.001225244137458503,1,0.000470045575639233,1
1773073099953892352,0.1653345674276352,1,-0.03137447312474251,1,0.0371391549706459,1,0.003291944274678826,1,0.001606204081326723,1,-0.0004329013754613698,1
1773073099963469568,0.1019556596875191,1,0.01339487545192242,1,0.05240426957607269,1,-0.0004590150201693177,1,0.001353981206193566,1,-0.0003579717013053596,1
1773073099972954880,0.03320659324526787,1,0.02393818646669388,1,0.04891223460435867,1,-0.0009094278793781996,1,-0.0001000232587102801,1,0.0002844513219315559,1
1773073099982348800,0.05567452311515808,1,0.02833497896790504,1,0.03622515872120857,1,0.003605929436162114,1,0.0002845271956175566,1,0.000313750293571502,1
1773073099991659008,0.1550976186990738,1,-0.005412397906184196,1,0.04117722436785698,1,0.005631649401038885,1,0.0007472214638255537,1,0.0003256516065448523,1
1773073100002378496,0.1533598303794861,1,-0.03761992231011391,1,0.08127451688051224,1,0.001525295898318291,1,0.001379123190417886,1,-0.0002506212622392923,1
1773073100012996352,0.08019272983074188,1,-0.004898447543382645,1,0.09158448129892349,1,-0.004444803576916456,1,-0.0003111303376499563,1,-0.0007492097211070359,1
1773073100023518464,0.04256269335746765,1,0.04030931740999222,1,0.05992668867111206,1,-0.004521943163126707,1,-0.002477885922417045,1,0.0001431561249773949,1
1773073100033941248,0.07121074199676514,1,0.01779708825051785,1,0.02556005492806435,1,0.0005638546426780522,1,-0.002541386056691408,1,0.000776145257987082,1
1773073100044263936,0.1695898473262787,1,-0.030461760237813,1,0.03753506019711494,1,0.00205404101870954,1,-0.001416508690454066,1,0.0008140978752635419,1
1773073100054489600,0.1649835258722305,1,-0.03581482917070389,1,0.0592118613421917,1,-0.003205456770956516,1,-0.0008675502613186836,1,-8.62154847709462e-05,1
1773073100064618240,0.1090572476387024,1,-0.01768588833510876,1,0.08075746893882751,1,-0.007385050877928734,1,-0.001768413931131363,1,-0.000290567782940343,1
1773073100074664192,0.04381681606173515,1,0.0249699242413044,1,0.06068938225507736,1,-0.00748575059697032,1,-0.003097987733781338,1,0.0004221901181153953,1
1773073100084615680,0.05713439360260963,1,-0.008039997890591621,1,0.0536092221736908,1,-0.002615923527628183,1,-0.003656783374026418,1,0.000635209959000349,1
1773073100094472192,0.1307083666324615,1,-0.01387659832835197,1,0.04812420532107353,1,-0.001642796443775296,1,-0.003629725659266114,1,0.0005861004465259612,1
1773073100104235008,0.1371223032474518,1,-0.06667138636112213,1,0.03925205394625664,1,-0.005052660126239061,1,-0.002825887175276875,1,-0.00021339301019907,1
1773073100113904384,0.0896499827504158,1,-0.034954983741045,1,0.05543415993452072,1,-0.007899018004536629,1,-0.004113341215997934,1,-0.0001836071896832436,1
1773073100123480320,0.01639419794082642,1,0.01896494813263416,1,0.0513470433652401,1,-0.008652581833302975,1,-0.004653927404433489,1,-0.0001243472652276978,1
1773073100132965888,0.02448838017880917,1,-0.03867452964186668,1,0.05832844600081444,1,-0.006728386972099543,1,-0.005540421232581139,1,-0.0005505985463969409,1
1773073100142362624,0.1366079300642014,1,-0.004183750133961439,1,0.03619679808616638,1,-0.006534583866596222,1,-0.002688145730644464,1,-0.0007334743277169764,1
1773073100151816704,0.1336819529533386,1,-0.04531852155923843,1,0.0357576347887516,1,-0.009465711191296577,1,-0.002935958560556173,1,-0.00134331127628684,1
1773073100162506752,0.08758624643087387,1,-0.03164902329444885,1,0.07236145436763763,1,-0.01351864449679852,1,-0.003506573848426342,1,-0.001752244657836854,1
1773073100173094656,-0.02014854177832603,1,0.04692895710468292,1,0.04347787797451019,1,-0.01164300087839365,1,-0.004784857388585806,1,-0.001506558386608958,1
1773073100183585792,0.03762595355510712,1,0.04027611762285233,1,0.04549733176827431,1,-0.002529460936784744,1,-0.00470319576561451,1,-0.0003962249611504376,1
1773073100193977088,0.06799202412366867,1,-0.05534249544143677,1,0.03635512292385101,1,-0.0001657867396716028,1,-0.005314260255545378,1,-0.001351047772914171,1
1773073100204268800,0.1903134733438492,1,-0.01460953056812286,1,0.07213237136602402,1,-0.003943532705307007,1,-0.002450627274811268,1,-0.002104478888213634,1
1773073100214462976,0.08250518888235092,1,-0.03547335043549538,1,0.040720384567976,1,-0.01208499819040298,1,-0.004805879201740026,1,-0.002379404380917549,1
1773073100224560640,-0.02754190191626549,1,0.05065879225730896,1,0.02942788228392601,1,-0.01107625290751457,1,-0.00210705935023725,1,-0.002269580727443099,1
