Time,inertial-6286.188861:deltaThetaX,inertial-6286.188861:deltaThetaY,inertial-6286.188861:deltaThetaZ,inertial-6286.188861:deltaVelX,inertial-6286.188861:deltaVelY,inertial-6286.188861:deltaVelZ
1773411663734779648,-0.0006265909760259092,0.0001159790554083884,-0.007350629661232233,0.00334795331582427,0.0002793495368678123,-0.009974110871553421
1773411663744611072,0.0004618442035280168,0.0002630619273986667,-0.009500550106167793,0.00359643716365099,0.0004861843481194228,-0.009721722453832626
1773411663754348032,-0.0005006428109481931,0.0001941995142260566,-0.01217721030116081,0.002758864546194673,-2.279198452015407e-05,-0.01051328517496586
1773411663763990528,-0.002457219175994396,0.000235745421377942,-0.01438152696937323,0.002242985181510448,0.0001995521888602525,-0.01009391341358423
1773411663774281216,-0.002861375920474529,0.0003791358030866832,-0.01618870534002781,0.001777224009856582,9.16725693969056e-05,-0.009962297976016998
1773411663784559360,-0.001492749317549169,0.0003127952513750643,-0.01698593609035015,0.001618917332962155,-0.0001311469968641177,-0.009296937845647335
1773411663794740224,0.0009967350633814931,0.0002390628651482984,-0.0161515511572361,0.001165666268207133,-0.0004487854021135718,-0.00969761423766613
1773411663804828160,0.00164630904328078,0.0002522634458728135,-0.01391590293496847,0.0005898327799513936,-0.0007317025447264314,-0.009899149648845196
1773411663814820864,0.001429598429240286,0.0002969594206660986,-0.01131327543407679,0.0002823294780682772,-0.0007168231531977654,-0.01019488368183374
1773411663824718848,0.001044415170326829,0.0001254651142517105,-0.009482121095061302,7.808629743522033e-05,-0.0007840920006856322,-0.009958481416106224
1773411663834525952,0.0001236313401022926,0.0001413553400197998,-0.008425717242062092,8.672104013385251e-05,-0.0008430316811427474,-0.01028056163340807
1773411663844250112,-0.001170172123238444,0.0001761998137226328,-0.007715651299804449,0.0003120204200968146,-0.0005238036974333227,-0.01007021777331829
1773411663864499968,0.0006584007060155272,5.226115536061116e-05,-0.007935171015560627,-0.0002374110190430656,-0.0006218829657882452,-0.009621626697480679
1773411663874738432,0.0008076975937001407,0.0001948933640960604,-0.00643980922177434,-0.000101370838820003,-0.0006357150268740952,-0.009985581040382385
1773411663884884224,0.0008757246541790664,0.0003284523554611951,-0.004946098197251558,-0.0004077633493579924,-0.0007726368494331837,-0.01015901751816273
1773411663894933504,-0.0005848921136930585,0.0001806325453799218,-0.004211363848298788,-4.361418905318715e-05,-0.0002775700704660267,-0.01024278625845909
1773411663904885760,0.0002520597481634468,0.0002468574675731361,-0.004254088271409273,9.665366815170273e-05,5.091256753075868e-06,-0.00948985293507576
1773411663914745344,0.002150008454918861,0.0002228262310381979,-0.004442390520125628,0.0002980897552333772,0.0001615910005057231,-0.009205526672303677
1773411663924517632,0.003454576712101698,-3.076659049838781e-05,-0.003739793552085757,-0.0001098094580811448,-0.0003295070782769471,-0.01022886112332344
1773411663934200320,0.002180499490350485,-5.819093712489121e-05,-0.002599009778350592,-0.0003386119205970317,5.640169547405094e-05,-0.01036470476537943
1773411663944272384,0.001287978608161211,6.062425381969661e-05,-0.002326546236872673,-0.0001602927804924548,0.0001701216388028115,-0.01022143289446831
1773411663954571264,-0.0003646421828307211,7.063785596983507e-05,-0.002981661586090922,0.0001871265994850546,5.499264807440341e-05,-0.01019789092242718
1773411663964774144,-0.0003376838576514274,0.0002547785989008844,-0.00480196624994278,0.0003874088579323143,0.0005440902896225452,-0.009639397263526917
1773411663974881024,0.0007297063712030649,8.948415779741481e-05,-0.006135935895144939,-0.0002679619356058538,0.0001921027433127165,-0.01008487679064274
1773411663984896768,-0.0006686169654130936,0.0001113965990953147,-0.005712504032999277,-0.0002008071023738012,0.0001233550865435973,-0.01006800122559071
1773411663994817792,0.0005610702792182565,8.338724728673697e-05,-0.005843135062605143,2.22966009459924e-05,0.0001565313286846504,-0.009741179645061493
1773411664004644608,-0.0004414966679178178,5.390875230659731e-05,-0.006245995406061411,-0.0004166522994637489,-0.0003244223480578512,-0.01040240749716759
1773411664014380544,0.0002713256399147213,1.966379386431072e-05,-0.007201722823083401,-0.0002539490815252066,-5.49945434613619e-05,-0.009585367515683174
1773411664024104704,0.0002437841903883964,4.779316805070266e-05,-0.007398247718811035,-0.0008889362215995789,-0.0005011651664972305,-0.0101394122466445
1773411664034427904,6.348371971398592e-05,0.0001316528068855405,-0.006202280055731535,-0.000849431729875505,-6.313417543424293e-05,-0.009802414104342461
1773411664044689408,5.364721801015548e-05,0.0002386476116953418,-0.004836239386349916,-0.0009562198538333178,-0.0002374476316617802,-0.01017124764621258
1773411664054853632,0.000331749499309808,0.000112754394649528,-0.003619442693889141,-0.0002173748944187537,0.0003671894082799554,-0.009599052369594574
1773411664064920576,0.0008265586220659316,5.945440352661535e-05,-0.003574885660782456,-0.0001934367173817009,-0.000278318882919848,-0.01030284073203802
1773411664074905600,0.0003985096991527826,0.0001008345716400072,-0.003832210786640644,-0.0004695092502515763,-0.0001915923785418272,-0.009939976967871189
1773411664084802048,-0.0004552471509668976,5.571758447331376e-05,-0.003865024540573359,-0.0004288517811801285,0.0003873987297993153,-0.009864050894975662
1773411664094605056,0.001041535753756762,7.740520231891423e-05,-0.005016971845179796,-0.00069373135920614,0.0001860374759417027,-0.009832898154854774
1773411664104316416,1.116229668696178e-06,0.0002012729528360069,-0.004213056992739439,-0.0007069484563544393,-0.0006555729196406901,-0.01033050380647182
1773411664114333184,0.0001516714401077479,0.00011337389878463,-0.003265915671363473,-3.638160706032068e-05,-0.0002478139940649271,-0.00989123247563839
1773411664124618240,-0.000639795558527112,0.0001299061550525948,-0.003013266250491142,-0.0004708359192591161,9.991305705625564e-05,-0.009837276302278042
1773411664134836224,0.0009697743807919323,0.0001643962314119563,-0.003801163285970688,-0.000272371486062184,-2.576906263129786e-05,-0.01033850386738777
1773411664144961280,-0.0009903805330395699,5.553596929530613e-05,-0.00323994318023324,8.707267988938838e-05,0.0004694054368883371,-0.009537458419799805
1773411664154989056,0.0005774763994850218,5.800017243018374e-05,-0.003314043628051877,-2.889777169912122e-05,-0.000379052828066051,-0.01027724798768759
1773411664164921344,-6.168842810438946e-05,0.0001417741150362417,-0.002885512541979551,0.0002048416063189507,-0.0002303625660715625,-0.009785720147192478
1773411664174760192,-7.460766937583685e-05,1.896022331493441e-05,-0.003224384039640427,0.0005332646542228758,-0.0007974595064297318,-0.01018649246543646
1773411664184504064,0.000452029169537127,6.515533459605649e-05,-0.004702060949057341,0.0004958854988217354,-0.0007874539587646723,-0.009954183362424374
1773411664194153472,0.0001422796049155295,0.0001401003828505054,-0.004711211659014225,0.0004773689724970609,-0.000399531825678423,-0.009683822281658649
1773411664204528896,-0.0002766408433672041,0.0002804503019433469,-0.004837969318032265,0.0003771250194404274,7.13178887963295e-05,-0.009999003261327744
1773411664214721536,0.0001792337279766798,0.0001043732117977925,-0.005147031042724848,0.0007386254146695137,0.0001726668269839138,-0.01008150819689035
1773411664224900352,0.0001544339029351249,2.594078978290781e-05,-0.005064374767243862,-3.956127329729497e-05,-9.534294804325327e-05,-0.01012925803661346
1773411664234983168,0.0002588167553767562,5.149673961568624e-05,-0.003992598038166761,-0.000508471333887428,-7.170287426561117e-05,-0.009817819111049175
1773411664244971520,-2.491255690983962e-05,3.808739347732626e-05,-0.003231619484722614,-0.000419075513491407,-0.0005083917058072984,-0.0101971197873354
1773411664254873088,0.0003752788179554045,-9.418081754120067e-05,-0.002599962055683136,-0.0006292803445830941,-0.0007695607491768897,-0.01000014785677195
1773411664264681728,0.0003344107826706022,-4.05731079808902e-05,-0.001621741685084999,-0.0006062876200303435,-0.0005923860007897019,-0.009760767221450806
1773411664274398464,0.000349837209796533,0.0001563720288686454,-0.0009021577425301075,-0.001092053251340985,-0.000990559346973896,-0.01001283433288336
1773411664284186368,-4.419827746460214e-05,8.242160402005538e-05,-0.0003816558746621013,-0.0008332388242706656,-0.0006379745318554342,-0.009877645410597324
1773411664294524160,-0.0008131960639730096,0.0001195910372189246,-0.0004234866646584123,-0.0004944516695104539,-0.000915433163754642,-0.01019418239593506
1773411664304765696,-1.943477764143609e-05,7.808337977621704e-05,-0.0008158677956089377,0.0002085094165522605,-7.82062707003206e-05,-0.009419464506208897
1773411664314914560,-0.001231906586326659,0.0001194490978377871,-0.001626438228413463,-0.0006712900940328836,-0.001461369101889431,-0.01116906199604273
1773411664324966912,-0.01044311840087175,0.0002194519911427051,0.002671163994818926,-0.002863391535356641,-0.001859268872067332,-0.01199284754693508
1773411664334924800,-0.004193271975964308,-2.2836784410174e-06,0.0004412415146362036,0.0009593830327503383,0.001624296884983778,-0.00855538435280323
1773411664344791296,-0.001338200876489282,4.84606389363762e-05,-0.004212722182273865,0.000896715500857681,0.001458502956666052,-0.008646213449537754
1773411664354573568,0.004067685920745134,0.0002945799205917865,-0.00842242781072855,0.001205693348310888,0.001571228378452361,-0.00824355985969305
1773411664364263936,0.004558814689517021,0.0001094678009394556,-0.009276406839489937,-0.0005229451926425099,-0.001000236487016082,-0.01128772646188736
1773411664374422272,-0.001911175670102239,0.0001093241517082788,-0.006544813048094511,-0.001963732065632939,-0.000784022209700197,-0.01099873054772615
1773411664384722688,-0.003096910426393151,-2.881350155803375e-05,-0.003637239336967468,-0.002567439805716276,-0.000766901473980397,-0.01007119473069906
1773411664394858496,-0.002402013400569558,-9.522929030936211e-05,-0.001490197028033435,-0.002337771002203226,-0.0006326964357867837,-0.009656033478677273
1773411664404969728,-0.002115232171490788,1.298996448895195e-05,-0.001014723908156157,-0.001307736732997,-0.0003333976492285728,-0.009941160678863525
1773411664414985472,-0.002392330672591925,0.0001402712223352864,-0.001039762748405337,-0.0005954408552497625,-0.000492845312692225,-0.009880965575575829
1773411664424906240,-0.0002355253818677738,7.132229075068608e-05,-0.001127688912674785,-0.0004530202422756702,-0.0002720065822359174,-0.009185430593788624
1773411664434734080,0.002855275757610798,0.000273873854894191,-0.001610898296348751,-0.0001277113042306155,0.0005393815226852894,-0.009191366843879223
1773411664444473344,0.003530179616063833,0.0001906373508973047,-0.00148339697625488,-0.0008685101056471467,0.0007627870654687285,-0.01018165610730648
1773411664454127104,0.001607940532267094,0.0001526956621091813,-0.001959699206054211,-0.0009089773520827293,0.0009983370546251535,-0.01050747279077768
1773411664464486144,0.0009156108135357499,5.401037924457341e-05,-0.001620850060135126,-0.000554193276911974,0.0008940112311393023,-0.009892057627439499
1773411664474746880,0.0016235705697909,0.0001415565930074081,-0.0008931761840358377,0.0002190429950132966,-6.64130348013714e-05,-0.009794022887945175
1773411664484913408,0.001262230682186782,1.349381273030303e-05,-0.0005826293490827084,0.001061092712916434,0.0006741738761775196,-0.01010763552039862
1773411664494982912,0.001589789288118482,-0.000109073385829106,-0.001646787859499454,0.001087312703020871,0.0007544579566456378,-0.009944459423422813
1773411664504956672,0.002079813508316875,-0.0001155915815616027,-0.003519882448017597,0.0007695774547755718,0.0007931747240945697,-0.009680095128715038
1773411664514834176,0.002785965567454696,-0.0002297224273206666,-0.005116118118166924,-0.0003336425870656967,0.0008858582004904747,-0.01025863084942102
1773411664524615424,0.0013471944257617,-0.0004016830935142934,-0.005206289235502481,-0.001452721655368805,0.0008605392067693174,-0.01026461645960808
1773411664534300160,0.0008207064820453525,-0.0001207589812111109,-0.004358246456831694,-0.002084977459162474,0.0006389699992723763,-0.009854951873421669
1773411664544221952,-5.530862381419865e-06,5.018442243454047e-05,-0.002560578286647797,-0.002163121709600091,0.0001943634852068499,-0.009926764294505119
1773411664554545920,-0.0009068389190360904,0.0003620417264755815,-0.0001857754250522703,-0.001670372555963695,-0.000107558531453833,-0.01033161021769047
1773411664574871296,-0.0008209410007111728,0.0001154662313638255,0.001538007520139217,0.0003209712449461222,0.000297260470688343,-0.009422736242413521
1773411664584910336,0.001545215840451419,0.0003136836166959256,0.0003976429579779506,0.0005404276889748871,8.098242687992752e-05,-0.009706988930702209
1773411664594852608,0.0006270725280046463,0.0001327424979535863,-0.0006317999796010554,-9.454050450585783e-05,-3.482769534457475e-05,-0.01050555426627398
1773411664604700416,-0.0003705290146172047,0.0001554430346004665,-0.001485802000388503,-0.0003723606641869992,0.0006243172101676464,-0.009882671758532524
1773411664614453760,-0.0007244249572977424,1.657523353060242e-05,-0.001885163714177907,-0.000359640340320766,0.0002055052464129403,-0.009996771812438965
1773411664624113152,-0.0005519998958334327,8.40776992845349e-05,-0.001245333231054246,-0.0003082031616941094,-0.0003183174121659249,-0.01005248446017504
1773411664634330880,-0.0009415026288479567,0.0001291025255341083,-0.000147399419802241,-5.475643411045894e-05,7.768976502120495e-06,-0.00996709056198597
1773411664644611840,0.0006402726867236197,-0.0001116845160140656,-0.0003437738632783294,-2.837856663973071e-05,-2.256541847600602e-05,-0.009593537077307701
1773411664664862976,0.0003115292638540268,0.0001009493789752014,-0.0005690646357834339,-0.0001725816109683365,0.0003116097941529006,-0.009589225985109806
1773411664674859520,0.0001076469925465062,8.776642062002793e-05,-0.0007452710415236652,-6.961717008380219e-05,-0.0002829201694112271,-0.01027668826282024
1773411664684761600,5.646976205753163e-05,0.0001127417053794488,-0.0007741404115222394,-0.0001033218286465853,-9.299655357608572e-05,-0.009923696517944336
1773411664694570240,2.07595821848372e-05,0.0002001743268920109,-0.0006761762197129428,-0.0001899700291687623,-1.703247107798234e-05,-0.01003617700189352
1773411664704284928,-0.0001160588653874584,3.948676021536812e-05,-0.0008999630226753652,-0.0003561095800250769,0.0003317216760478914,-0.01003247499465942
1773411664714000384,0.0003286394930910319,8.079999679466709e-05,-0.0008979555568657815,-0.0008826382108964026,0.000799501605797559,-0.009611017070710659
1773411664724344576,0.0001135080383392051,-3.725895658135414e-05,-0.000562782515771687,-0.00116093154065311,0.0001139088853960857,-0.01011908054351807
1773411664734590976,0.0002702923375181854,-4.775113484356552e-05,0.0006247474229894578,-0.0008918896201066673,0.0006320711690932512,-0.009720945730805397
1773411664744738304,-9.653595770942047e-05,9.180547203868628e-05,0.002495524007827044,-0.0005920628318563104,-6.719636439811438e-05,-0.01012231409549713
1773411664754787840,0.0009814176009967923,-7.893889414845034e-05,0.002907254965975881,-0.001241187681443989,-0.0004051224095746875,-0.01005589682608843
1773411664764740864,-0.0005755618331022561,2.721352211665362e-05,0.003065964207053185,-0.0006600356427952647,0.0005216171266511083,-0.009690165519714355
1773411664774597632,0.0002880896499846131,-5.295326263876632e-05,0.002643543761223555,-0.0007509905844926834,8.405630069319159e-06,-0.01012242957949638
1773411664784361472,0.0001235017407452688,2.574917562014889e-05,0.003059877781197429,-0.0009329472668468952,-0.0003006067418027669,-0.01006740517914295
1773411664794032384,4.980414087185636e-05,8.573149534640834e-05,0.003737384220585227,-0.0008722500060684979,-0.0005834832554683089,-0.01002173684537411
1773411664804187648,-0.0004332546377554536,6.001473957439885e-05,0.004472914151847363,-0.0008054990321397781,-0.00105265702586621,-0.009808346629142761
1773411664814494464,-0.0003909174702130258,0.0001873400324257091,0.005121026188135147,-0.0006470420630648732,-0.001535383402369916,-0.01007661875337362
1773411664824703488,-0.0001156409707618877,8.356360194738954e-05,0.005871393252164125,-0.000378206925233826,-0.00119607918895781,-0.009897816926240921
1773411664834808832,-1.986269126064144e-06,1.22909142419303e-07,0.005816679913550615,-0.0002708205720409751,-0.00115406303666532,-0.009944387711584568
1773411664844825856,0.0001268667110707611,7.153840851970017e-05,0.005803576204925776,-0.0001335677225142717,-0.0004894754965789616,-0.009987893514335155
1773411664854746880,-0.0001925316610140726,0.0001293860550504178,0.004943652544170618,-3.026625927304849e-05,7.981689122971147e-05,-0.009912068024277687
1773411664864573440,-8.127623914333526e-06,3.178677798132412e-05,0.003254805225878954,-0.0002346047258470207,0.0001227004686370492,-0.009850321337580681
1773411664874305024,-1.628271274967119e-05,1.482900006521959e-05,0.001809800043702126,-0.0003400633577257395,-4.426169471116737e-05,-0.009952431544661522
1773411664884025088,-0.0002937449607998133,3.470883166301064e-05,0.001209581969305873,-0.0001945370167959481,-0.0004503552918322384,-0.009761527180671692
1773411664894390528,-0.0005512002389878035,6.262844635784859e-06,0.0007685620803385973,-0.0007572415051981807,-0.0014504618011415,-0.01037632953375578
1773411664904657152,-0.0006592710851691663,2.766032821455155e-06,-0.0006010288489051163,-0.001346704550087452,-0.0008536473615095019,-0.009719006717205048
1773411664914827264,-0.0009025628096424043,4.703251397586428e-05,-0.002777936868369579,-0.001480975188314915,-0.0007600696990266442,-0.01026956085115671
1773411664924893952,-0.002107875421643257,0.0001909324346343055,-0.003740937681868672,-0.0004454405279830098,-0.0002686766092665493,-0.010221634991467
1773411664934866944,-0.002071375958621502,4.282881491235457e-05,-0.005066181067377329,0.0001409217657055706,-0.0008477785740979016,-0.009993059560656548
1773411664944743168,-0.002709867432713509,1.726195591800206e-06,-0.006313794292509556,0.0001621123228687793,-0.001146640861406922,-0.01041238475590944
1773411664954523136,-0.003258071839809418,-2.557371408329345e-05,-0.006716553587466478,-0.0003019466530531645,-0.001107477466575801,-0.009958250448107719
1773411664964206592,-0.00337687274441123,-5.294199945637956e-05,-0.007016771007329226,-0.000994489761069417,-0.001326029654592276,-0.009837540797889233
1773411664974131200,-0.002773705637082458,3.836277392110787e-05,-0.006859374698251486,-0.001587580423802137,-0.000380196375772357,-0.00989847257733345
1773411664984460288,-0.001722769811749458,-2.248868622700684e-05,-0.005706595722585917,-0.002082050312310457,-0.0002351035655010492,-0.009227802976965904
1773411664994693888,0.0001400195906171575,2.580673208285589e-05,-0.003987705335021019,-0.002242161659523845,0.0004707275948021561,-0.009662413038313389
1773411665004829440,0.001473069773055613,0.0002491904015187174,-0.001675619510933757,-0.001910951687023044,0.0003184030065312982,-0.009811572730541229
1773411665014859776,0.002130903536453843,3.420744542381726e-05,0.001167320413514972,-0.001669873599894345,0.0001002816352411173,-0.009683446027338505
1773411665024800256,0.003331842832267284,-3.566356099327095e-05,0.003721392480656505,-0.001448596944101155,0.0006031766533851624,-0.009569707326591015
1773411665034645504,0.004492972511798143,0.0001348381192656234,0.00488318083807826,-0.001220209407620132,0.0006764699355699122,-0.009821788407862186
1773411665044408320,0.002275614300742745,-3.99208402086515e-05,0.005556835792958736,-0.001311135129071772,-0.0004656458040699363,-0.01144138723611832
1773411665054078976,-0.001269981730729342,9.93850153463427e-06,0.006506423465907574,-0.0001917329791467637,-0.0001358931913273409,-0.009923951700329781
1773411665064304640,0.000226935648242943,2.21925201913109e-05,0.00671483064070344,0.0004628525348380208,-0.001070284284651279,-0.009683961980044842
1773411665074595072,-0.0001932191080413759,-4.456595706869848e-05,0.005923388060182333,0.0004086422268301249,-0.001015368499793112,-0.01026277430355549
1773411665084791296,-0.0006752996705472469,-8.022143447306007e-06,0.004320413805544376,0.0004526447446551174,-0.0002600901643745601,-0.00976597610861063
1773411665094892032,0.0001448559632990509,2.361384213145357e-05,0.002483888994902372,-0.0001495844189776108,0.0002379101060796529,-0.009938532486557961
1773411665104895744,0.0001243875740328804,4.137618088861927e-05,0.001310199848376215,-0.000446025631390512,0.0001975980121642351,-0.01003057230263948
1773411665114813440,-0.0004727793275378644,2.127498919435311e-05,0.001292627537623048,-0.000562582747079432,-0.0006231776205822825,-0.01010452769696712
1773411665124637440,-0.0009126095101237297,-4.951579740009038e-06,0.001880400232039392,-0.0005258439341560006,-0.0008511757478117943,-0.01000826619565487
1773411665134369280,-0.0001834774884628132,-2.644866253831424e-05,0.001874306006357074,-0.0003603576915338635,-0.0001781210157787427,-0.009562034159898758
1773411665144090880,0.0008315604645758867,-2.977453550556675e-05,0.001261240569874644,-0.0001332120591541752,0.0002980897261295468,-0.009859594516456127
1773411665154437376,0.001534850569441915,-4.662627179641277e-05,0.0007033052388578653,-0.0003522107726894319,0.0005645428318530321,-0.00974908284842968
1773411665164686080,0.002792495768517256,-0.0001202743587782606,-0.0005440711975097656,-0.0003420090361032635,0.0006943453336134553,-0.009859185665845871
1773411665174836480,0.002925047883763909,-0.000149264422361739,-0.002332236152142286,-0.0005937886307947338,0.0008051480981521308,-0.009801199659705162
1773411665184885504,0.003209843765944242,-0.0003557984018698335,-0.00423102593049407,-0.001216250704601407,0.0007324942271225154,-0.01037652138620615
1773411665194842368,0.001063078874722123,-0.0002682900812942535,-0.005900502670556307,-0.001272486057132483,0.0003934788110200316,-0.01028871349990368
1773411665204696576,-0.001009250176139176,7.39701499696821e-05,-0.006468134466558695,-0.001160179148428142,0.0003720168897416443,-0.01014214009046555
1773411665214455808,-0.001577539485879242,0.0003403170558158308,-0.00682320911437273,-0.0004609364259522408,0.0007507376722060144,-0.009939261712133884
1773411665224120832,-0.0005527754547074437,7.594330963911489e-05,-0.005998621229082346,-0.0003099241876043379,0.0005943421274423599,-0.009922288358211517
1773411665234112000,-6.026443588780239e-05,-5.37365394848166e-06,-0.003684268333017826,5.518044417840429e-05,0.0001088220160454512,-0.009764962829649448
1773411665244420608,-3.48483445122838e-05,1.079810544979409e-06,-0.002982426434755325,6.407509317796212e-06,-0.0003480609157122672,-0.01007443759590387
1773411665254630912,-0.0001736596459522843,3.063685198867461e-06,-0.002545332303270698,-9.922805475071073e-06,-0.0003685878764372319,-0.01002218294888735
1773411665264741632,-0.0002665035426616669,2.70445816568099e-05,-0.001966481097042561,-7.276068936334923e-05,-0.0003568206448107958,-0.009907446801662445
1773411665274753792,-7.654734508832917e-05,1.726300433801953e-05,-0.001175957382656634,-0.0001055331158568151,-0.0003643419768195599,-0.00990690290927887
1773411665284675328,0.000756391731556505,-8.470901229884475e-05,-0.0004238294204697013,-2.776222754619084e-05,-0.0003195453027728945,-0.00995497964322567
1773411665294493184,-0.0001855864247772843,1.417400198988616e-05,-9.120075264945626e-05,5.088216857984662e-05,-0.0001301541342400014,-0.009975986555218697
1773411665304214272,8.806931873550639e-06,-4.708545930043329e-06,-4.119585355510935e-05,0.0001345846540061757,0.0001043238735292107,-0.009917659685015678
1773411665313852160,0.0007493405137211084,-0.0001156540383817628,-0.0003677961940411478,0.0003051426901947707,0.0004726664628833532,-0.009975096210837364
1773411665324141056,-2.430453787383158e-05,-9.18910018299357e-07,-0.001611461630091071,0.0003220297512598336,0.000386797240935266,-0.01005255617201328
1773411665334414592,-0.0001717574632493779,-9.218208106176462e-06,-0.002265101531520486,0.0002070580958388746,0.0001115679551730864,-0.009981092065572739
1773411665344588032,-0.000384884828235954,5.68303803447634e-05,-0.002437434392049909,0.0001157934893853962,-1.108534524973948e-05,-0.00994827039539814
1773411665354661120,0.0001564444974064827,7.592215297336224e-06,-0.002359105972573161,6.453617970691994e-05,9.509054507361725e-05,-0.009828048758208752
1773411665364636928,0.0002720219490583986,-5.631260137306526e-05,-0.002315527526661754,9.402853174833581e-05,-0.0001291875523747876,-0.01008852198719978
1773411665374536704,-0.0002383839164394885,-3.903298420482315e-06,-0.002391910413280129,0.0001223142171511427,-0.0001059958667610772,-0.009996652603149414
1773411665384329216,-0.0002722892386373132,3.559623655746691e-05,-0.002333591692149639,0.0001126458882936276,3.048178768949583e-05,-0.009904086589813232
1773411665394025728,0.0003654707397799939,-5.210254676057957e-05,-0.002254454186186194,6.750019383616745e-05,9.307166328653693e-05,-0.009851258248090744
1773411665403793920,0.0004189439350739121,-8.388160495087504e-05,-0.002228970173746347,5.99813720327802e-05,-0.0001398783206241205,-0.01005029492080212
1773411665414129152,3.521403050399385e-05,-3.911269595846534e-05,-0.002193809952586889,8.135882671922445e-05,-0.000141422962769866,-0.009986561723053455
1773411665424368640,4.579742744681425e-05,2.451887212373549e-06,-0.0022147495765239,0.0001123452821047977,8.459243690595031e-05,-0.009895148687064648
1773411665434510848,0.0003832716611213982,-4.246447861078195e-05,-0.002291427925229073,0.0001077178094419651,2.340149148949422e-05,-0.009953152388334274
1773411665444556800,0.0001889825653051957,-3.87112631869968e-05,-0.002290190197527409,6.331069016596302e-05,-0.0002021005493588746,-0.01003675814718008
1773411665464383488,5.590938599198125e-05,1.447387967346003e-05,-0.002171482425183058,9.991183469537646e-05,6.756681250408292e-05,-0.009892759844660759
1773411665474152960,0.0002731126442085952,-4.709950371761806e-05,-0.001911173807457089,4.490834180614911e-05,-0.0002405273698968813,-0.01000854093581438
1773411665483829504,-9.608778054825962e-05,1.67330199474236e-05,-0.001702641835436225,5.464613423100673e-05,-0.0002030005125561729,-0.009978809393942356
1773411665493980160,-0.0001280682627111673,1.984118716791272e-05,-0.001523633254691958,5.597573181148618e-05,-0.0001393973652739078,-0.009954011999070644
1773411665504276224,0.0001348343648714945,-1.716048973321449e-05,-0.001133079407736659,3.396171086933464e-05,-0.0001968028373084962,-0.009942447766661644
1773411665514476800,2.04329626285471e-05,-2.241339416286792e-06,-0.0007528155110776424,4.385838838061318e-05,-0.0002406854910077527,-0.01000149548053741
1773411665524579840,-0.0005527595640160143,7.167564035626128e-05,-0.001057182205840945,0.0002078649704344571,0.0001414323633071035,-0.01004674285650253
1773411665534586112,-0.0003427114279475063,5.680548929376528e-05,-0.002513914136216044,0.0001770255476003513,0.0003531275724526495,-0.009812549687922001
1773411665544498176,0.0002249064418720081,-4.285831892048009e-05,-0.003963524475693703,0.0001093259925255552,0.0002334194432478398,-0.009983394294977188
1773411665554319104,0.0001131300232373178,-1.037109996104846e-05,-0.004892616532742977,0.000176075947820209,0.0002098981785820797,-0.009976623579859734
1773411665564052224,-0.0002429040760034695,4.050382267450914e-05,-0.005782207474112511,0.0001801700709620491,-3.012389788636938e-05,-0.009959300979971886
1773411665573773568,-9.168233373202384e-05,-6.652952833974268e-06,-0.005783374886959791,8.038239320740104e-05,-0.0001978013606276363,-0.010063786059618
1773411665584130304,-0.0006096175638958812,6.838395347585902e-05,-0.005170636810362339,0.0001579967502038926,-5.275822695693932e-05,-0.009832000359892845
1773411665594391296,0.000472896674182266,-9.129569662036374e-05,-0.004342963919043541,-5.298863106872886e-05,-0.000239456829149276,-0.009906577877700329
1773411665604555008,0.0002236149448435754,-4.614359932020307e-05,-0.003821818390861154,-2.425854654575232e-05,-0.0001755743433022872,-0.01002372894436121
1773411665614626048,5.52281089767348e-05,-1.433718171028886e-05,-0.003658819012343884,-4.291309232939966e-05,-0.0002782560186460614,-0.009956539608538151
1773411665624604416,2.667019998625619e-06,-4.827208158530993e-06,-0.003713719779625535,9.682951713330112e-06,-5.345370300346985e-05,-0.009948425926268101
1773411665634515712,0.0001131113531300798,-6.182690867717611e-06,-0.003952926024794579,0.0001331571111222729,6.49166468065232e-05,-0.00996806938201189
1773411665644305152,8.836768392939121e-05,-2.253831553389318e-05,-0.004253565799444914,0.0001363396731903777,5.532276190933771e-06,-0.009968094527721405
1773411665654002176,-0.0004430663830135018,5.21522197232116e-05,-0.004315043799579144,0.0002048208407359198,-0.0001837170566432178,-0.01011707447469234
1773411665664011520,-0.001128720818087459,0.0001083908282453194,-0.004102669656276703,0.0002026359579758719,-0.0003048457729164511,-0.009999323636293411
1773411665674331392,-0.0004617968224920332,4.000738772447221e-05,-0.003903212491422892,0.0001247006293851882,9.115009561355691e-06,-0.009786759503185749
1773411665684556032,1.721193439152557e-05,-1.137892104452476e-05,-0.003301410237327218,2.222556577180512e-05,9.739810775499791e-05,-0.009948711842298508
1773411665694681856,6.095462231314741e-05,-2.389510518696625e-05,-0.003590048756450415,0.0001250781497219577,0.0001963415561476722,-0.00991305336356163
1773411665704710912,0.0006134089198894799,-5.351698928279802e-05,-0.004026262555271387,0.0001663131697569042,7.97519605839625e-05,-0.009891156107187271
1773411665714644736,0.0003317117807455361,-3.390145138837397e-05,-0.004762932192534208,0.0001458031620131806,-5.465493813971989e-06,-0.01004351861774921
1773411665724517632,0.0001358684239676222,-1.756880737957545e-05,-0.004692183341830969,0.0001780276070348918,0.0002050678740488365,-0.009985527954995632
1773411665734273536,-0.0004687113978434354,4.23690362367779e-05,-0.004395563621073961,4.076317418366671e-05,0.0001453925215173513,-0.01015696674585342
