Time,inertial-6286.188861:estLinearAccelX,inertial-6286.188861:estLinearAccelX:valid,inertial-6286.188861:estLinearAccelY,inertial-6286.188861:estLinearAccelY:valid,inertial-6286.188861:estLinearAccelZ,inertial-6286.188861:estLinearAccelZ:valid,inertial-6286.188861:estAngularRateX,inertial-6286.188861:estAngularRateX:valid,inertial-6286.188861:estAngularRateY,inertial-6286.188861:estAngularRateY:valid,inertial-6286.188861:estAngularRateZ,inertial-6286.188861:estAngularRateZ:valid
1773074089684481280,0.3599700629711151,1,-0.05295977741479874,1,0.0150290634483099,1,-0.00128321663942188,1,0.001419863663613796,1,-0.01567587628960609,1
1773074089694005504,0.3572624325752258,1,-0.04186183214187622,1,0.0354369655251503,1,-0.002919161692261696,1,0.002944209147244692,1,-0.01652699895203114,1
1773074089703437056,0.3030847907066345,1,0.05415965244174004,1,0.08286868035793304,1,-0.002408151514828205,1,0.002206035889685154,1,-0.01689929701387882,1
1773074089712776192,0.2762418687343597,1,-0.002740899100899696,1,0.09128409624099731,1,-9.267911082133651e-06,1,-3.298432420706376e-05,1,-0.01720614172518253,1
1773074089722781696,0.3160732388496399,1,-0.05909731611609459,1,0.05304301157593727,1,-0.0001097886997740716,1,-0.0002629228110890836,1,-0.01845521293580532,1
1773074089733444608,0.3212025761604309,1,0.008308945223689079,1,0.04388154670596123,1,0.001094013801775873,1,-0.0007427125237882137,1,-0.01905230432748795,1
1773074089744008448,0.2731494605541229,1,0.007148418575525284,1,0.08031994104385376,1,0.002937319688498974,1,-0.002462871605530381,1,-0.01895574852824211,1
1773074089754471424,0.2739509344100952,1,-0.0572868138551712,1,0.06624053418636322,1,0.0007886703824624419,1,-0.003716123290359974,1,-0.01997319981455803,1
1773074089764832512,0.3047796189785004,1,-0.03107396326959133,1,0.01671513915061951,1,-0.0002555485698394477,1,-0.00405858363956213,1,-0.02070927061140537,1
1773074089775094016,0.2801812589168549,1,-0.005248285364359617,1,0.04236076027154922,1,0.00232384679839015,1,-0.004258807748556137,1,-0.02063937298953533,1
1773074089785263104,0.2551436126232147,1,-0.0753147080540657,1,0.0756983682513237,1,0.001793652423657477,1,-0.005145696457475424,1,-0.02069681137800217,1
1773074089795335424,0.2781158983707428,1,-0.08058618009090424,1,0.05535145848989487,1,-0.00140514294616878,1,-0.0059888013638556,1,-0.02148961462080479,1
1773074089805311488,0.2612206339836121,1,-0.03617699071764946,1,0.04483521357178688,1,-0.001888212864287198,1,-0.006033976096659899,1,-0.02143269404768944,1
1773074089815192832,0.2429364621639252,1,-0.06189307570457458,1,0.05423498153686523,1,0.00141637516207993,1,-0.006143500097095966,1,-0.02126360684633255,1
1773074089824979200,0.2675118744373322,1,-0.1041353270411491,1,0.05186556279659271,1,0.0004314843390602618,1,-0.005966279655694962,1,-0.02201738022267818,1
1773074089834671104,0.2450194209814072,1,-0.05960138142108917,1,0.03988803178071976,1,-0.002788605634123087,1,-0.004060826729983091,1,-0.02268162183463573,1
1773074089844272384,0.2236862629652023,1,0.01159648038446903,1,0.05685082077980042,1,-0.0008483749115839601,1,-0.003807841567322612,1,-0.02182338386774063,1
1773074089853781760,0.2537619173526764,1,-0.0596792995929718,1,0.05079948529601097,1,0.000740527524612844,1,-0.0029274916741997,1,-0.02133574895560741,1
1773074089863199744,0.2625981867313385,1,-0.06639312952756882,1,0.05534559860825539,1,-0.002159355208277702,1,-0.0006776425871066749,1,-0.02243747189640999,1
1773074089872526848,0.1916060745716095,1,0.01371722295880318,1,0.1086872294545174,1,-0.002802693517878652,1,0.001443938235752285,1,-0.02229469642043114,1
1773074089882969600,0.1920802593231201,1,0.04191634804010391,1,0.1214613616466522,1,0.0007903403020463884,1,0.001065541408024728,1,-0.02128441073000431,1
1773074089893612544,0.2778476476669312,1,-0.04093171283602715,1,0.0571114607155323,1,-0.0009606051607988775,1,0.001316960202530026,1,-0.02191593497991562,1
1773074089904154368,0.26163649559021,1,0.01556957140564919,1,0.04113639891147614,1,-0.003614859655499458,1,0.001488458598032594,1,-0.02225225232541561,1
1773074089914597120,0.1782373189926147,1,0.09888160973787308,1,0.105160266160965,1,-0.001040221657603979,1,0.0002985709288623184,1,-0.02142192237079144,1
1773074089924940800,0.2144167274236679,1,0.02786075137555599,1,0.114672914147377,1,0.002636791439726949,1,-0.001286176149733365,1,-0.02232320979237556,1
1773074089935185408,0.2987136840820312,1,0.007621599361300468,1,0.07938440889120102,1,-0.0007490157731808722,1,-0.002762740477919579,1,-0.02368719130754471,1
1773074089945338368,0.2357553392648697,1,0.08226954191923141,1,0.09804517030715942,1,-8.048577001318336e-05,1,-0.002086922992020845,1,-0.02351051941514015,1
1773074089955392256,0.2160634696483612,1,0.09967788308858871,1,0.1210601329803467,1,0.006768754683434963,1,-0.002789289923384786,1,-0.02320240065455437,1
1773074089965349120,0.2624422013759613,1,-0.01417732518166304,1,0.06717368960380554,1,0.006875654216855764,1,-0.001735910074785352,1,-0.02440157532691956,1
1773074089975211008,0.2589488327503204,1,0.01231460459530354,1,0.03899809718132019,1,0.003994653467088938,1,-0.0008632848039269447,1,-0.02540769428014755,1
1773074089984977664,0.1932867169380188,1,0.1121680662035942,1,0.07372529804706573,1,0.007061335258185863,1,-0.002616854617372155,1,-0.02486706897616386,1
1773074089994649600,0.2149926275014877,1,-0.00401073694229126,1,0.05494991317391396,1,0.01112272404134274,1,-0.004696290008723736,1,-0.02502039261162281,1
1773074090004227072,0.3354818820953369,1,-0.08999470621347427,1,0.01127404347062111,1,0.005347877275198698,1,-0.004377931356430054,1,-0.02646193094551563,1
1773074090013712640,0.277507096529007,1,0.02333760634064674,1,0.02955994941294193,1,0.00204521045088768,1,-0.004377057775855064,1,-0.02667626366019249,1
1773074090023106048,0.2003670483827591,1,0.05058607831597328,1,0.08171184360980988,1,0.0100279888138175,1,-0.004945907741785049,1,-0.02598588913679123,1
1773074090032558592,0.2853537797927856,1,-0.1143514364957809,1,0.06322170048952103,1,0.01047672983258963,1,-0.004342012573033571,1,-0.02704340778291225,1
1773074090043283200,0.275442361831665,1,-0.07836946845054626,1,0.006816485896706581,1,0.004353133030235767,1,-0.004861702211201191,1,-0.02784961648285389,1
1773074090053902848,0.1944967657327652,1,0.0005312561406753957,1,0.0246070958673954,1,0.008480885066092014,1,-0.005070801824331284,1,-0.02731768600642681,1
1773074090064418304,0.2046073377132416,1,-0.09684837609529495,1,0.03181314095854759,1,0.01179634220898151,1,-0.006377466954290867,1,-0.02745821885764599,1
1773074090074838784,0.2339695692062378,1,-0.134629413485527,1,0.006051485426723957,1,0.007538380566984415,1,-0.007410202641040087,1,-0.02870248071849346,1
1773074090085160704,0.2191094309091568,1,-0.05352895706892014,1,0.005768113769590855,1,0.007141002919524908,1,-0.007921796292066574,1,-0.02865434251725674,1
1773074090095382784,0.225379005074501,1,-0.1025612950325012,1,0.01902897097170353,1,0.01058010756969452,1,-0.008935095742344856,1,-0.0278808306902647,1
1773074090105503744,0.2213136851787567,1,-0.163690909743309,1,0.02928690426051617,1,0.005355356261134148,1,-0.008310054428875446,1,-0.0288265123963356,1
1773074090115526400,0.1769393086433411,1,-0.07135134935379028,1,0.02399295009672642,1,0.001770011498592794,1,-0.006513130851089954,1,-0.02879831381142139,1
1773074090125451008,0.1647629737854004,1,-0.05971159413456917,1,0.02060880325734615,1,0.004942795261740685,1,-0.004619986284524202,1,-0.02800516039133072,1
1773074090135279104,0.1838224679231644,1,-0.1593450009822845,1,0.005490143783390522,1,0.001461353851482272,1,-0.001651204656809568,1,-0.02807558514177799,1
1773074090145012224,0.1860227286815643,1,-0.1016837656497955,1,-0.008527612313628197,1,-0.006388027686625719,1,0.001028422731906176,1,-0.02895696461200714,1
1773074090154650112,0.1716930717229843,1,-0.02181622758507729,1,-0.01591542363166809,1,-0.008361193351447582,1,0.002256961073726416,1,-0.02800502814352512,1
1773074090164193024,0.1532152593135834,1,-0.08192087709903717,1,-0.01574143394827843,1,-0.01031158957630396,1,0.002823686692863703,1,-0.02819391153752804,1
1773074090173643520,0.1609737575054169,1,-0.03978423774242401,1,-0.009835000149905682,1,-0.01023605186492205,1,0.002658321755006909,1,-0.02945248037576675,1
1773074090183002368,0.2133103162050247,1,0.01203980389982462,1,0.002209990518167615,1,-0.006795928347855806,1,0.001715466496534646,1,-0.0299133937805891,1
1773074090192572672,0.2158523499965668,1,-0.04397468268871307,1,0.009127316065132618,1,-0.007497993297874928,1,0.0005007750005461276,1,-0.03043508343398571,1
1773074090203258368,0.1710890680551529,1,0.01252137683331966,1,0.04031699523329735,1,-0.009119815193116665,1,-0.0009317651274614036,1,-0.03164114430546761,1
1773074090213841920,0.1687164157629013,1,0.04637200757861137,1,0.04655126854777336,1,-0.007466663606464863,1,-0.001523988205008209,1,-0.03191645443439484,1
1773074090224322560,0.2038594186306,1,-0.02767601236701012,1,0.009212164208292961,1,-0.006917865015566349,1,-0.0009693136671558022,1,-0.03218891471624374,1
1773074090234700800,0.201222762465477,1,-0.00859641470015049,1,0.01511446759104729,1,-0.009905360639095306,1,0.001263931859284639,1,-0.03326162695884705,1
1773074090244979712,0.1865758001804352,1,0.03647429496049881,1,0.05907200649380684,1,-0.01093857083469629,1,0.003616950241848826,1,-0.03328195586800575,1
1773074090255158272,0.1838544458150864,1,-0.005551299080252647,1,0.04981225356459618,1,-0.01370089408010244,1,0.003439635969698429,1,-0.03365926817059517,1
1773074090265246976,0.2120556831359863,1,-0.01448524091392756,1,0.01367045380175114,1,-0.01387068536132574,1,0.00458215968683362,1,-0.03417264670133591,1
1773074090275240448,0.236455112695694,1,0.05206334963440895,1,0.02939156256616116,1,-0.0101267984136939,1,0.004078709986060858,1,-0.03421352431178093,1
1773074090285138432,0.2043789476156235,1,0.004792132414877415,1,0.06657101958990097,1,-0.007409918587654829,1,0.002645892091095448,1,-0.03411285579204559,1
1773074090294941184,0.2098622024059296,1,-0.01139617804437876,1,0.0679476410150528,1,-0.009113959968090057,1,0.001924620941281319,1,-0.03518762812018394,1
1773074090304648192,0.2386200129985809,1,0.07426455616950989,1,0.05164200067520142,1,-0.007794197648763657,1,0.0006612609140574932,1,-0.03559717163443565,1
1773074090314260224,0.2203636765480042,1,0.04653489962220192,1,0.06904862821102142,1,-0.001744529465213418,1,0.0002396750205662102,1,-0.03507040441036224,1
1773074090323780352,0.2139180451631546,1,0.01281049102544785,1,0.1170088350772858,1,0.0009107380174100399,1,0.0002981616999022663,1,-0.034844059497118,1
1773074090333209088,0.2232904732227325,1,0.07751444727182388,1,0.1349223703145981,1,0.00175324035808444,1,-0.00152829079888761,1,-0.0345054529607296,1
1773074090342544896,0.2509771287441254,1,0.02166332677006721,1,0.1103971302509308,1,0.00370033853687346,1,-0.002665052190423012,1,-0.03369810059666634,1
1773074090352696576,0.2597550451755524,1,-0.02782496623694897,1,0.09097572416067123,1,0.002651933347806334,1,-0.003103930503129959,1,-0.03352252393960953,1
1773074090363353600,0.2211667001247406,1,0.0510622076690197,1,0.1095534116029739,1,0.003215055912733078,1,-0.003485845634713769,1,-0.03296000137925148,1
1773074090373908224,0.2094043046236038,1,0.0357416570186615,1,0.1215936243534088,1,0.006586271338164806,1,-0.004544540774077177,1,-0.03235404565930367,1
1773074090384364544,0.2386579066514969,1,-0.0527166835963726,1,0.09719767421483994,1,0.007001894526183605,1,-0.006553326733410358,1,-0.03209401294589043,1
1773074090394719744,0.2341543138027191,1,-0.0219656229019165,1,0.07887095957994461,1,0.006798257119953632,1,-0.008719950914382935,1,-0.03220919519662857,1
1773074090404974848,0.176065668463707,1,0.03357399255037308,1,0.1191137358546257,1,0.009809753857553005,1,-0.01025671884417534,1,-0.03151924535632133,1
1773074090415129856,0.154934361577034,1,-0.01540163904428482,1,0.1269598305225372,1,0.01079337205737829,1,-0.01206909399479628,1,-0.031124172732234,1
1773074090425185280,0.1877385824918747,1,-0.03424873948097229,1,0.06658785790205002,1,0.01044865138828754,1,-0.0119779584929347,1,-0.03130226209759712,1
1773074090435150080,0.1977794468402863,1,0.00924685038626194,1,0.05517742782831192,1,0.01220268104225397,1,-0.0100261103361845,1,-0.03134915977716446,1
1773074090445018112,0.1720153391361237,1,-0.01185477338731289,1,0.08633619546890259,1,0.01267159171402454,1,-0.009878597222268581,1,-0.03070281073451042,1
