Time,inertial-6286.188861:deltaVelX,inertial-6286.188861:deltaVelY,inertial-6286.188861:deltaVelZ,inertial-6286.188861:deltaThetaX,inertial-6286.188861:deltaThetaY,inertial-6286.188861:deltaThetaZ
1773426543220905728,2.375210533500649e-05,-6.759808456990868e-05,-0.009959952905774117,1.353798415948404e-05,-2.825429646691191e-06,1.394707282997842e-06
1773426543231029760,2.014835808950011e-05,-7.763966277707368e-05,-0.009955227375030518,1.081025402527303e-05,-7.21320566299255e-06,1.218532815983053e-06
1773426543241056512,2.177876922360156e-05,-6.961263716220856e-05,-0.009957244619727135,-1.196729863295332e-05,5.277376203594031e-06,1.05909634839918e-06
1773426543250988032,2.567208503023721e-05,-6.523332558572292e-05,-0.009956754744052887,4.555701707431581e-06,3.444572485022945e-06,4.128388866320165e-07
1773426543260823040,2.802643939503469e-05,-6.54026007396169e-05,-0.009964484721422195,-2.344522499697632e-06,-1.640654886614357e-06,-1.103915181488446e-07
1773426543270644736,2.392087662883569e-05,-6.545730138896033e-05,-0.009958417154848576,-1.296715618082089e-05,4.278044798411429e-06,2.647975634317845e-06
1773426543281107712,2.5711371563375e-05,-6.864651368232444e-05,-0.009965855628252029,-7.981788257893641e-06,8.937024063015997e-07,2.652537204994587e-06
1773426543291472896,2.147755003534257e-05,-7.062565418891609e-05,-0.009955981746315956,-8.397095371037722e-06,5.33978618477704e-06,3.145377604596433e-06
1773426543301739520,2.221985596406739e-05,-6.414859672077e-05,-0.009961126372218132,1.168357243841456e-06,1.368203811580315e-06,3.207795998605434e-06
1773426543311906816,2.312529250048101e-05,-7.252561772475019e-05,-0.009962713345885277,-2.901378593378467e-06,2.747519829426892e-06,7.12891596776899e-06
1773426543321980416,2.299732477695215e-05,-6.05803907092195e-05,-0.009952199645340443,-2.401906613158644e-06,-1.382734581056866e-06,6.445219696615823e-06
1773426543331959808,2.714992479013745e-05,-5.984392191749066e-05,-0.009967952035367489,-1.23964085219086e-07,-1.400022574671311e-05,6.180236596264876e-06
1773426543341842176,2.110659806930926e-05,-7.762948371237144e-05,-0.00996291171759367,1.522408001619624e-05,-6.733319423801731e-06,5.061549927631859e-06
1773426543351627776,2.24036139115924e-05,-7.16961149009876e-05,-0.009956717491149902,6.62059437672724e-06,-5.476282467498095e-07,-4.423533255248913e-07
1773426543361811712,3.106502845184878e-05,-6.71799571136944e-05,-0.009949917905032635,1.748232716636267e-05,-6.490315627161181e-06,3.773531034312327e-06
1773426543372226048,2.492894418537617e-05,-6.972780101932585e-05,-0.009957951493561268,1.833318128774408e-05,-5.275163857731968e-06,4.002577327355539e-07
1773426543382539776,2.5111894501606e-05,-6.909338844707236e-05,-0.009958121925592422,1.306513331655879e-05,-5.231248451309511e-06,3.932191248168238e-06
1773426543392755456,2.546455471019726e-05,-6.947362271603197e-05,-0.009962908923625946,3.150509883198538e-06,2.674179086170625e-06,-6.054625032447802e-07
1773426543402873856,2.180460433010012e-05,-6.556717562489212e-05,-0.009965788573026657,5.121004960528808e-06,-1.399717916683585e-06,3.443213472564821e-06
1773426543412896768,1.705378963379189e-05,-6.87785359332338e-05,-0.009954675100743771,8.86893758433871e-06,1.762856811637903e-07,-1.264232992070902e-06
1773426543422823424,2.292696080985479e-05,-7.537327473983169e-05,-0.00995287299156189,9.037457857630216e-06,-1.097849508369109e-05,-2.111111143676681e-06
1773426543432654080,2.179223520215601e-05,-7.197758532129228e-05,-0.009963031858205795,1.024196262733312e-05,-4.177095888735494e-06,2.188986172768637e-06
1773426543442473216,2.573193523858208e-05,-6.319124804576859e-05,-0.009965086355805397,4.38363395005581e-06,2.492711928425706e-06,1.164962395705516e-05
1773426543452942080,1.985033122764435e-05,-7.042733341222629e-05,-0.00996573269367218,2.205474487482206e-07,-1.230468683388608e-06,5.905660032112792e-07
1773426543463313920,1.842259007389657e-05,-7.327811181312427e-05,-0.009964023716747761,6.902611403347692e-06,-6.576011401193682e-06,3.279414841017569e-06
1773426543473588224,2.628647598612588e-05,-6.567557284142822e-05,-0.009957334026694298,2.028439121204428e-05,-1.570563836139627e-05,-8.073833441812894e-07
1773426543483766016,1.714142672426533e-05,-7.275100506376475e-05,-0.009949317201972008,1.289767806156306e-05,1.264929323951947e-06,-1.829505890782457e-06
1773426543493848320,2.439890886307694e-05,-6.198624760145321e-05,-0.009953685104846954,1.03941529232543e-05,-3.204173481208272e-06,-3.517687900966848e-06
1773426543503843072,2.283433605043683e-05,-6.894957914482802e-05,-0.009959114715456963,1.727365452097729e-05,-2.301040240126895e-06,5.33900629307027e-06
1773426543513746688,2.656938158906996e-05,-5.996190520818345e-05,-0.00996378343552351,1.260819135495694e-05,-4.400131274451269e-06,-2.238815341115696e-06
1773426543523556864,2.566798684711102e-05,-6.40196303720586e-05,-0.009969793260097504,2.932076495198999e-05,-9.184986993204802e-06,2.277542307638214e-06
1773426543533753088,2.028621383942664e-05,-8.24550588731654e-05,-0.009956731460988522,4.971184171154164e-05,-2.088080509565771e-05,2.083779463646351e-06
1773426543544170752,1.161147520178929e-05,-9.051852248376235e-05,-0.009956629015505314,1.422203149559209e-05,-5.283549398882315e-06,2.824486955432803e-06
1773426543554491136,2.199505615863018e-05,-7.016106974333525e-05,-0.009948716498911381,-1.402593534294283e-05,4.010655175079592e-06,5.737326773669338e-06
1773426543564717056,3.44084037351422e-05,-5.083248106529936e-05,-0.009969544596970081,4.428137799550314e-06,-6.842816219432279e-06,3.081892373302253e-06
1773426543574846720,2.339129605388734e-05,-7.413006096612662e-05,-0.0099643524736166,6.723314527334878e-06,-2.025508365477435e-06,-5.259457225292863e-07
1773426543584879616,2.559487984399311e-05,-8.019402594072744e-05,-0.009958921000361443,6.350956937239971e-06,-8.187116691260599e-06,9.182135727314744e-06
1773426543594819584,2.921129453170579e-05,-6.552727427333593e-05,-0.009953015483915806,-5.297087000144529e-07,-4.556443400360877e-06,6.820894668635447e-06
1773426543604663808,1.95817574422108e-05,-7.268843910424039e-05,-0.009955296292901039,2.534776058382704e-06,3.217517360099009e-06,9.736555512063205e-06
1773426543614494720,9.124697498918977e-06,-8.634936239104718e-05,-0.009959816001355648,-1.844309554144274e-05,1.131615863414481e-05,8.025221177376807e-06
1773426543624964096,-3.017019480466843e-06,-0.0001412028650520369,-0.009955227375030518,-0.000141967146191746,6.152909918455407e-05,1.113039343181299e-05
1773426543635336704,3.525871943566017e-05,-9.854862582869828e-05,-0.00998346321284771,-0.0001946422707987949,6.045250847819261e-05,1.257302301382879e-05
1773426543645607680,0.0006943297339603305,-0.0001589663152117282,-0.01002596784383059,-0.0009771189652383327,0.0003006807819474488,0.0005231770337559283
1773426543655778816,0.0004727159102912992,0.000328327965689823,-0.009917385876178741,-0.001216730452142656,0.000374219031073153,0.001162910368293524
1773426543665851904,7.361650932580233e-05,0.0001232099311891943,-0.009914325550198555,-9.655382746132091e-05,1.937543856911361e-05,0.000732284679543227
1773426543675826432,0.0002161019074264914,0.0001016307578538544,-0.009931802749633789,-4.639579492504708e-05,1.191828414448537e-05,0.000751263287384063
1773426543685702912,0.0001741293526720256,0.0001559756346978247,-0.009975067339837551,-8.785626414464787e-05,1.974751467059832e-05,0.0008036087383516133
1773426543695497472,0.0002437992225168273,0.0001828759122872725,-0.009955277666449547,-0.0001351618702756241,1.349229842162458e-05,0.0006974287098273635
1773426543705612288,0.0002493990759830922,-5.674150088452734e-06,-0.01000198815017939,-0.0001358037552563474,2.127074731106404e-05,0.0008152066729962826
1773426543716035072,0.0003796977980528027,0.0001947638374986127,-0.009997813031077385,-0.0003394321538507938,3.012867091456428e-05,0.001257857773452997
1773426543726357760,0.0004825880751013756,0.0002542153524700552,-0.009940672665834427,-0.0004231305210851133,1.740926927595865e-05,0.001442974433302879
1773426543736583680,0.0002654999843798578,-0.0001783721818355843,-0.0100820530205965,-0.0004465574165806174,1.954903564183041e-05,0.001459042774513364
1773426543746722048,0.000561209162697196,-0.0002711407432798296,-0.009931145235896111,-0.0009718301589600742,4.390347021399066e-05,0.001482800231315196
1773426543756764160,0.0004847490054089576,-0.0004549783188849688,-0.00998014397919178,-0.0006051607197150588,1.20346976473229e-05,0.001077476306818426
1773426543766710528,0.0007352831889875233,-0.0002749885024968535,-0.01007931400090456,-0.001064856303855777,6.332521297736093e-05,0.001222876366227865
1773426543776564480,0.0005924521829001606,5.782008156529628e-05,-0.009902914986014366,-0.001334966393187642,5.892899571335874e-05,0.0009239618666470051
1773426543786323968,0.0005527352332137525,0.0002922770217992365,-0.009841803461313248,-0.0008239975431933999,2.694939394132234e-05,0.001105472445487976
1773426543796798464,0.0008392165182158351,0.0001877276081359014,-0.01008652430027723,-0.0007857406744733453,1.817443717300193e-06,0.001271707704290748
1773426543807176192,0.001220626174472272,6.102192492107861e-05,-0.009679531678557396,-0.000490363163407892,-2.887430855480488e-05,0.001659429748542607
1773426543817456128,0.001277558621950448,-0.0001611362822586671,-0.01009723916649818,0.0001465565146645531,-1.972742757061496e-05,0.002001749817281961
1773426543827643392,0.001848654006607831,0.0001943854003911838,-0.009803976863622665,-0.0003098643210250884,-6.963223131606355e-05,0.002268610987812281
1773426543837735424,0.002390573266893625,0.0009288159781135619,-0.009741543792188168,0.0004555645282380283,1.094827439374058e-05,0.001647992874495685
1773426543847731712,0.00243344740010798,0.0005816483753733337,-0.01016728579998016,0.0008678719750605524,-2.030864925472997e-05,0.0006936592399142683
1773426543857635072,0.002440986922010779,0.0005534148076549172,-0.009974699467420578,7.413366256514564e-05,-2.804900213959627e-05,-0.0002072168863378465
1773426543867451648,0.00192014966160059,0.0002002148248720914,-0.009967407211661339,0.0001748480863170698,2.376487827859819e-06,-0.000897014862857759
1773426543877575936,0.001791657414287329,2.462740667397156e-06,-0.0101600643247366,0.0001500790967838839,1.792563125491142e-05,-0.001021372270770371
1773426543888000256,0.001678737229667604,-0.0004511962179094553,-0.009956195950508118,-0.0001770099333953112,2.339758975722361e-05,-0.001024072524160147
1773426543898325504,0.001772502670064569,-0.0002880640677176416,-0.01005691755563021,-0.0004198176029603928,5.390846126829274e-05,-0.001264224876649678
1773426543908553472,0.001782111474312842,0.0002339220372959971,-0.009852699935436249,-0.0004621545085683465,2.532446524128318e-05,-0.00202674581669271
1773426543918685184,0.001795085147023201,0.0002908073365688324,-0.009807372465729713,-0.0002198844304075465,7.336041562666651e-06,-0.00312203262001276
1773426543928721152,0.001901862444356084,0.0002070405462291092,-0.01015304494649172,7.703858864260837e-05,4.829642421100289e-05,-0.003946935292333364
1773426543938662400,0.00161593989469111,0.0001144070702139288,-0.00992885697633028,-0.0004847701638936996,0.0001449789997423068,-0.004346204455941916
1773426543948515328,0.001106672105379403,0.0003710763703566045,-0.009950688108801842,-0.0001777825382305309,0.0001437607716070488,-0.004216204863041639
1773426543958276352,0.000328844238538295,0.0003693074686452746,-0.009954921901226044,-0.0001434572186553851,6.59738143440336e-05,-0.003407488577067852
1773426543968750848,0.0003410695644561201,0.0005413402686826885,-0.009866523556411266,0.0001883311488199979,1.013784458336886e-05,-0.001901466865092516
1773426543979123968,0.0004635930818039924,0.0001453869917895645,-0.01017614640295506,-6.842600123491138e-05,-3.071111495955847e-05,-0.0003457565617281944
1773426543989398016,0.0007939547649584711,0.0003071691025979817,-0.009697533212602139,-0.0002412597386864945,2.687330015760381e-05,0.0004427778767421842
1773426543999572480,0.001080238143913448,0.0005033278139308095,-0.009815365076065063,0.0007733045495115221,0.0001422933128196746,0.0004983863327652216
1773426544009646080,0.0004939991049468517,-0.000168951170053333,-0.01021032314747572,0.001170097617432475,-2.242775371996686e-05,0.0004261844151187688
1773426544019621888,0.001240843441337347,-0.0003382361901458353,-0.01025482080876827,-0.001159810344688594,7.613264460815117e-05,0.0004789016675204039
1773426544029501184,0.00119417323730886,0.0002654517302289605,-0.009704142808914185,-0.0007866475498303771,9.218800551025197e-05,-0.0005315517773851752
1773426544039288832,0.001152256620116532,0.0003844793827738613,-0.00986395962536335,-0.0001142150722444057,2.653902265592478e-05,-0.001574073568917811
1773426544049398528,0.001079839770682156,0.0004641867999453098,-0.009634827263653278,0.000638468365650624,0.0001292300439672545,-0.002176913898438215
1773426544059827200,0.0008110160706564784,0.0003107468073721975,-0.009909509681165218,0.002185417804867029,-0.0001462556538172066,-0.002882812637835741
1773426544070158080,0.0004004614893347025,8.726636588107795e-05,-0.01001709327101707,0.001982427667826414,-0.0001586422295076773,-0.003215360455214977
1773426544080392192,0.0003326600999571383,-0.0002328860136913136,-0.01013684645295143,0.001340507878921926,0.0001129271477111615,-0.003515182295814157
1773426544090534144,-0.0003030553343705833,-0.0002413104084553197,-0.01028099935501814,0.0003863974125124514,-1.654561128816567e-05,-0.003599021816626191
1773426544100582656,-8.234647248173133e-05,-0.000493614817969501,-0.009578189812600613,0.0006164285005070269,0.0001011071653920226,-0.003022304503247142
1773426544110545664,-0.0004297529230825603,-0.00101572903804481,-0.01033514179289341,0.0006228507263585925,2.293759962412878e-06,-0.002306913491338491
1773426544120413952,-0.0004839587491005659,-0.0007793831755407155,-0.009983775205910206,6.022312663844787e-05,0.0001393003767589107,-0.001440592110157013
1773426544130188288,-0.0001859785406850278,-0.0009174591396003962,-0.01000697258859873,-8.629105286672711e-05,0.0001216978052980267,-0.0006755677750334144
1773426544140667904,-0.0003302549885120243,-0.0006365635781548917,-0.009943871758878231,-0.0004782190662808716,0.0002099668054142967,-0.0001537219213787466
1773426544151049984,-0.000306711153825745,-0.0003230383154004812,-0.009731346741318703,-0.0001062943338183686,4.468147380976006e-05,0.0002207834622822702
1773426544161335040,-0.000424183119321242,-0.0006217385525815189,-0.01001862622797489,0.0006928949733264744,4.129438457312062e-05,0.0005648770020343363
1773426544171523840,-0.0007144215051084757,-0.0008052611956372857,-0.01010018866509199,0.0006286842981353402,-2.711606430239044e-05,0.0005254179704934359
1773426544181620992,-0.0007259345729835331,-0.0005160949076525867,-0.009972027502954006,-0.0003732971090357751,9.413997759111226e-05,0.0004598282685037702
1773426544191623680,-0.0004427719104569405,-0.0003068486985284835,-0.00992545485496521,-0.0003771046467591077,4.53335014753975e-05,0.0004609886091202497
1773426544201531648,-0.0003279848897363991,-8.844326657708734e-05,-0.009983212687075138,0.0003895565459970385,-4.12217332268483e-06,0.000592513126321137
1773426544211348736,5.889713065698743e-06,2.923150714195799e-05,-0.01003458444029093,-0.0001248998305527493,7.280840236489894e-06,0.0009852269431576133
1773426544221396992,4.194132270640694e-05,3.270892193540931e-05,-0.01006485428661108,-0.0005095769884064794,3.330802792333998e-05,0.001275813789106905
1773426544231825408,0.0001379196182824671,-7.347447535721585e-05,-0.01011008583009243,-0.0008061709813773632,7.148498843889683e-05,0.001403336646035314
1773426544242150912,-0.0002341304352739826,-8.655186684336513e-05,-0.009911667555570602,-0.0009193190489895642,7.307779742404819e-05,0.000427675957325846
1773426544252375552,-0.000523175171110779,-0.0003430780488997698,-0.009998744353652,-0.0008238355512730777,3.083893534494564e-05,0.0002622010360937566
1773426544262508544,-0.0009235147736035287,-0.0004959621001034975,-0.009833356365561485,-0.0007312818197533488,7.189214375102893e-05,0.001034046174027026
1773426544272543232,-0.0008972911164164543,-7.018246105872095e-05,-0.01009571552276611,-0.0009442243026569486,0.0001626597222639248,0.002069052308797836
1773426544282479104,-0.0003786546876654029,0.0005809718277305365,-0.00999893806874752,-0.001022016745992005,0.000190668462892063,0.002799121895805001
1773426544292319232,0.0003739655949175358,0.0007741466397419572,-0.01013738103210926,-0.001691535580903292,0.0001462589134462178,0.003207395318895578
1773426544302062848,0.0007258648984134197,0.0007241707062348723,-0.009629510343074799,-0.001522752339951694,-1.723860987112857e-05,0.003239679848775268
1773426544312543744,0.0005571214715018868,0.0006332267075777054,-0.009994951076805592,-0.001051729777827859,3.728926094481722e-05,0.0022535789757967
1773426544322923264,0.0006693484028801322,0.0004826885997317731,-0.009888985194265842,-0.000565297610592097,5.355520988814533e-05,0.001532763126306236
1773426544333203456,0.0005094885709695518,0.0003673204046208411,-0.009870112873613834,-0.0006089355447329581,-0.0001255054376088083,0.0006543136551044881
1773426544343388160,0.0001483161904616281,0.0001581020624144003,-0.009635333903133869,0.0005903691635467112,-1.702329427644145e-05,0.0002759012568276376
1773426544353472256,-0.0002943970321211964,-9.463831520406529e-05,-0.01012041047215462,0.0008968255715444684,2.25819821935147e-05,-1.77954752871301e-05
1773426544363458304,-0.0004332725366111845,-0.0003453462268225849,-0.01013979874551296,-1.26817840282456e-05,6.277215288719162e-05,0.000573624623939395
1773426544373347328,-0.0004936940968036652,-6.547030352521688e-06,-0.01026224531233311,-0.001102518755942583,8.0242944022757e-06,0.002179827773943543
1773426544383139328,-0.0006514642154797912,0.0003726129652932286,-0.009870313107967377,-0.001097197527997196,6.813552317908034e-06,0.002908056136220694
1773426544393169152,-0.0004118594224564731,-1.075230102287605e-05,-0.009840631857514381,-0.0005084427539259195,-7.49146711314097e-05,0.003864018712192774
1773426544403602944,-0.0004279684508219361,9.341201075585559e-05,-0.01015242654830217,-0.0006675117183476686,-0.0001037793190334924,0.003911221399903297
1773426544413936384,-0.0002169174258597195,0.0001569712185300887,-0.01027021557092667,-0.001734665711410344,-4.990250454284251e-05,0.003962576854974031
1773426544424174336,-0.0002668636734597385,-0.0004438463365659118,-0.01013018935918808,-0.002814633771777153,-2.210163074778393e-06,0.005270003341138363
1773426544434319872,7.494018063880503e-05,0.0001235197560163215,-0.009910436347126961,-0.003215765114873648,-0.00010843196650967,0.006049151532351971
1773426544444370432,-9.685174154583365e-05,0.0003933098632842302,-0.00982462614774704,-0.00246297218836844,-8.917748345993459e-05,0.005641324445605278
1773426544454324992,0.0005353500018827617,0.000653179595246911,-0.009920474141836166,-0.002056063851341605,-9.603655053069815e-05,0.005259503144770861
1773426544464187392,0.0006730702007189393,0.0007404290372505784,-0.009732075966894627,-0.001220770180225372,-1.728112511045765e-05,0.004644059576094151
1773426544473954816,0.0005027360166423023,0.0007870158879086375,-0.01011183578521013,-0.001263234182260931,-4.475138848647475e-05,0.003377328393980861
1773426544484357888,-2.067310197162442e-05,0.0004981370293535292,-0.009706385433673859,-0.001278438372537494,-0.0001704482856439427,0.002478824695572257
1773426544494743552,-0.000323371757986024,0.0007476338068954647,-0.009664966724812984,-0.0001747803180478513,-0.0001052515071933158,0.001674570376053452
1773426544505025792,-0.0007636481896042824,0.0007545276312157512,-0.009837954305112362,0.0002872568729799241,-0.0001157050719484687,0.001251586829312146
1773426544515207168,-0.0005120540736243129,0.0001644274016143754,-0.009629826061427593,0.001012530294246972,-5.286433224682696e-05,0.002182287396863103
1773426544525290752,-0.0001750338124111295,0.0003017975250259042,-0.009859449230134487,0.002087987260892987,-0.0001498153578722849,0.003209219081327319
1773426544535274240,-1.096274354495108e-05,0.0004874455626122653,-0.01053112186491489,0.0009337506489828229,-6.947173096705228e-05,0.002786882454529405
1773426544545176832,0.0001423280773451552,7.14975394657813e-05,-0.01042695436626673,-0.0009889912325888872,-4.115850515518105e-06,0.003318469040095806
1773426544554984960,-0.0003564415965229273,2.443737685098313e-05,-0.01040342450141907,-0.002536186715587974,-7.269826892297715e-05,0.005168895237147808
1773426544564944896,-0.0006044370820745826,0.0002579576685093343,-0.01029613055288792,-0.004138056188821793,-0.0001055042885127477,0.006808339152485132
1773426544575384832,-0.0005440438399091363,0.000385698105674237,-0.009764021262526512,-0.00429902458563447,-7.531185838161036e-05,0.008524497970938683
1773426544585725696,-7.672583888052031e-05,0.0006787921884097159,-0.009237725287675858,-0.002632204676046968,-0.0001514236646471545,0.009517344646155834
1773426544595974656,0.0005292996065691113,0.0009915729751810431,-0.009382383897900581,-0.0002776200999505818,-0.0002998940472025424,0.008411294780671597
1773426544606126848,0.0007291588117368519,0.001026700716465712,-0.009635931812226772,0.00115289818495512,-0.0003325145517010242,0.006538022309541702
1773426544616183552,0.0009110540850088,0.0007760523003526032,-0.009539331309497356,0.00256333639845252,-0.0003714678750839084,0.004794924054294825
1773426544626148608,0.0006765421130694449,0.0008735653827898204,-0.01007435191422701,0.003099791472777724,-0.0001587850420037284,0.003089294536039233
1773426544636025344,0.0009978438029065728,0.0006036950508132577,-0.01018331758677959,0.002082568826153874,-0.0001619674148969352,0.002638413570821285
1773426544645809152,0.000720154435839504,0.0005449951277114451,-0.01030260883271694,0.001287050661630929,-0.0002120802382705733,0.003640369512140751
1773426544656222208,0.0002479528775438666,0.0005502511630766094,-0.01022571325302124,-8.591998630436137e-05,-8.199728472391143e-05,0.004418166819959879
1773426544666616320,0.0004399715107865632,0.0003705777053255588,-0.01022944226861,-0.001241898164153099,-6.157129973871633e-05,0.005332238040864468
1773426544676914944,0.0002390877343714237,0.0003041350573766977,-0.01001541595906019,-0.00167555978987366,2.273951031384058e-05,0.005837955512106419
1773426544687116544,-0.0002582209999673069,0.0002743139048106968,-0.009913068264722824,-0.001963971881195903,-3.816500975517556e-05,0.005160176660865545
1773426544697219584,-0.0002631671668495983,9.473349200561643e-05,-0.009754898026585579,-0.001393402460962534,1.080541551345959e-05,0.004407681059092283
1773426544707225856,-0.00027472511283122,-8.42879235278815e-05,-0.009880539029836655,-0.0006511264946311712,-7.872186688473448e-05,0.00470740208402276
1773426544717136128,-0.0008681487524881959,0.0002103238221025094,-0.009849301539361477,-0.0004065302782692015,-0.0001430120319128036,0.005722849164158106
1773426544726950400,-0.0009124554926529527,-8.366296242456883e-06,-0.00956646166741848,0.0002137899718945846,-0.0002276357699884102,0.008302550762891769
