Time,inertial-6286.188861:estOrientQuaternion[0-0],inertial-6286.188861:estOrientQuaternion[0-1],inertial-6286.188861:estOrientQuaternion[0-2],inertial-6286.188861:estOrientQuaternion[0-3],inertial-6286.188861:estOrientQuaternion:valid
1773074353684374272,0.950389,0.021594,0.043321,-0.307275,1
1773074353694477312,0.950386,0.021588,0.043303,-0.307286,1
1773074353704481792,0.950384,0.021612,0.043275,-0.307295,1
1773074353714387712,0.950383,0.021639,0.043270,-0.307297,1
1773074353724197888,0.950383,0.021636,0.043289,-0.307295,1
1773074353733914368,0.950381,0.021617,0.043299,-0.307303,1
1773074353743534848,0.950377,0.021607,0.043289,-0.307315,1
1773074353753062144,0.950375,0.021633,0.043274,-0.307321,1
1773074353762496000,0.950375,0.021652,0.043277,-0.307321,1
1773074353771838720,0.950374,0.021633,0.043297,-0.307321,1
1773074353781694208,0.950373,0.021588,0.043312,-0.307325,1
1773074353792354304,0.950372,0.021566,0.043301,-0.307332,1
1773074353802912512,0.950370,0.021590,0.043281,-0.307340,1
1773074353813367552,0.950368,0.021618,0.043282,-0.307343,1
1773074353823724288,0.950367,0.021601,0.043309,-0.307345,1
1773074353833984768,0.950364,0.021571,0.043326,-0.307352,1
1773074353844145408,0.950361,0.021555,0.043321,-0.307363,1
1773074353854209024,0.950358,0.021567,0.043311,-0.307373,1
1773074353864174592,0.950356,0.021587,0.043317,-0.307376,1
1773074353874042880,0.950356,0.021579,0.043329,-0.307378,1
1773074353883815680,0.950353,0.021560,0.043332,-0.307387,1
1773074353893494272,0.950350,0.021565,0.043308,-0.307399,1
1773074353903078400,0.950348,0.021608,0.043283,-0.307407,1
1773074353912568832,0.950346,0.021643,0.043276,-0.307410,1
1773074353921965312,0.950345,0.021630,0.043296,-0.307411,1
1773074353931270912,0.950343,0.021597,0.043306,-0.307420,1
1773074353941707264,0.950340,0.021585,0.043296,-0.307431,1
1773074353952348928,0.950336,0.021609,0.043282,-0.307442,1
1773074353962888960,0.950334,0.021642,0.043291,-0.307445,1
1773074353973325824,0.950332,0.021632,0.043315,-0.307449,1
1773074353983660800,0.950331,0.021590,0.043332,-0.307454,1
1773074353993898240,0.950328,0.021568,0.043322,-0.307464,1
1773074354004037632,0.950326,0.021587,0.043300,-0.307474,1
1773074354014077440,0.950325,0.021619,0.043297,-0.307475,1
1773074354024020224,0.950323,0.021622,0.043315,-0.307478,1
1773074354033864448,0.950320,0.021612,0.043315,-0.307487,1
1773074354043613184,0.950317,0.021615,0.043299,-0.307498,1
1773074354053266688,0.950314,0.021639,0.043294,-0.307508,1
1773074354062827776,0.950314,0.021645,0.043302,-0.307505,1
1773074354072293888,0.950313,0.021610,0.043328,-0.307506,1
1773074354081667840,0.950312,0.021565,0.043338,-0.307514,1
1773074354091104512,0.950309,0.021559,0.043321,-0.307526,1
1773074354101835520,0.950306,0.021591,0.043303,-0.307534,1
1773074354112461824,0.950304,0.021622,0.043305,-0.307537,1
1773074354122986752,0.950302,0.021615,0.043328,-0.307541,1
1773074354133409536,0.950299,0.021585,0.043344,-0.307549,1
1773074354143728896,0.950297,0.021568,0.043335,-0.307558,1
1773074354153948928,0.950295,0.021583,0.043328,-0.307564,1
1773074354164069888,0.950294,0.021604,0.043326,-0.307567,1
1773074354174092288,0.950293,0.021584,0.043343,-0.307570,1
1773074354184016640,0.950290,0.021558,0.043350,-0.307580,1
1773074354193855744,0.950286,0.021564,0.043331,-0.307593,1
1773074354203599616,0.950285,0.021608,0.043313,-0.307598,1
1773074354213248768,0.950284,0.021640,0.043316,-0.307597,1
1773074354222803968,0.950283,0.021626,0.043326,-0.307601,1
1773074354232265216,0.950281,0.021594,0.043333,-0.307608,1
1773074354241634304,0.950278,0.021581,0.043315,-0.307621,1
1773074354251063296,0.950275,0.021601,0.043303,-0.307628,1
1773074354261758464,0.950275,0.021626,0.043311,-0.307627,1
1773074354272348672,0.950274,0.021620,0.043333,-0.307627,1
1773074354282837760,0.950271,0.021602,0.043343,-0.307636,1
1773074354293228800,0.950268,0.021601,0.043333,-0.307648,1
1773074354303520768,0.950265,0.021620,0.043324,-0.307655,1
1773074354313712384,0.950264,0.021631,0.043331,-0.307657,1
1773074354323804672,0.950264,0.021607,0.043345,-0.307657,1
1773074354333797632,0.950261,0.021574,0.043353,-0.307666,1
1773074354343693056,0.950259,0.021574,0.043336,-0.307674,1
1773074354353505280,0.950257,0.021619,0.043324,-0.307680,1
1773074354363225088,0.950257,0.021654,0.043332,-0.307678,1
1773074354372851968,0.950255,0.021640,0.043356,-0.307682,1
1773074354382388736,0.950252,0.021592,0.043376,-0.307692,1
1773074354391834624,0.950249,0.021563,0.043364,-0.307703,1
1773074354401190656,0.950247,0.021577,0.043350,-0.307709,1
1773074354411205888,0.950246,0.021596,0.043359,-0.307711,1
1773074354421869312,0.950245,0.021589,0.043380,-0.307712,1
1773074354432429824,0.950242,0.021571,0.043389,-0.307721,1
1773074354442887168,0.950239,0.021569,0.043375,-0.307732,1
1773074354453244928,0.950238,0.021585,0.043360,-0.307737,1
1773074354463503616,0.950238,0.021589,0.043363,-0.307736,1
1773074354473661696,0.950237,0.021568,0.043373,-0.307738,1
1773074354483721472,0.950236,0.021557,0.043363,-0.307745,1
1773074354493683712,0.950232,0.021592,0.043328,-0.307760,1
1773074354503548928,0.950230,0.021659,0.043301,-0.307766,1
1773074354513319168,0.950228,0.021700,0.043301,-0.307769,1
1773074354522996736,0.950227,0.021672,0.043334,-0.307769,1
1773074354532579328,0.950224,0.021615,0.043352,-0.307779,1
1773074354542067968,0.950221,0.021578,0.043353,-0.307791,1
1773074354551463424,0.950219,0.021577,0.043359,-0.307797,1
1773074354560766464,0.950219,0.021576,0.043376,-0.307795,1
1773074354571206912,0.950217,0.021551,0.043395,-0.307797,1
1773074354581851904,0.950214,0.021530,0.043399,-0.307808,1
1773074354592396544,0.950212,0.021549,0.043371,-0.307818,1
1773074354602839040,0.950211,0.021596,0.043346,-0.307821,1
1773074354613179648,0.950210,0.021628,0.043347,-0.307821,1
1773074354623418880,0.950209,0.021614,0.043354,-0.307826,1
1773074354633558272,0.950206,0.021585,0.043355,-0.307835,1
1773074354643598848,0.950204,0.021573,0.043347,-0.307844,1
1773074354653551104,0.950202,0.021584,0.043347,-0.307848,1
1773074354663408640,0.950201,0.021595,0.043366,-0.307848,1
1773074354673169664,0.950199,0.021576,0.043387,-0.307853,1
1773074354682835968,0.950197,0.021548,0.043393,-0.307862,1
1773074354692408576,0.950193,0.021549,0.043374,-0.307875,1
1773074354701886208,0.950191,0.021583,0.043352,-0.307882,1
1773074354711272704,0.950190,0.021602,0.043343,-0.307885,1
1773074354720720896,0.950189,0.021594,0.043344,-0.307889,1
1773074354731450880,0.950186,0.021583,0.043335,-0.307902,1
1773074354742077952,0.950182,0.021599,0.043322,-0.307913,1
1773074354752604160,0.950179,0.021642,0.043323,-0.307919,1
1773074354763037440,0.950178,0.021655,0.043346,-0.307919,1
1773074354773372672,0.950177,0.021605,0.043378,-0.307922,1
1773074354783609344,0.950175,0.021531,0.043392,-0.307932,1
1773074354793749760,0.950173,0.021504,0.043377,-0.307939,1
1773074354803791872,0.950172,0.021540,0.043357,-0.307943,1
1773074354813737728,0.950172,0.021582,0.043351,-0.307943,1
1773074354823590912,0.950169,0.021604,0.043354,-0.307949,1
1773074354833349376,0.950165,0.021606,0.043355,-0.307960,1
1773074354843011840,0.950162,0.021614,0.043346,-0.307970,1
1773074354852580608,0.950161,0.021627,0.043347,-0.307972,1
1773074354862055680,0.950161,0.021606,0.043365,-0.307972,1
1773074354871437056,0.950160,0.021557,0.043382,-0.307977,1
1773074354881028352,0.950156,0.021518,0.043385,-0.307991,1
1773074354891721728,0.950153,0.021533,0.043368,-0.308003,1
1773074354902311680,0.950151,0.021575,0.043357,-0.308007,1
1773074354912798464,0.950150,0.021586,0.043368,-0.308007,1
1773074354923183104,0.950147,0.021564,0.043381,-0.308015,1
1773074354933475840,0.950144,0.021533,0.043385,-0.308027,1
1773074354943672576,0.950141,0.021532,0.043376,-0.308037,1
1773074354953770752,0.950139,0.021557,0.043372,-0.308041,1
1773074354963770880,0.950137,0.021561,0.043377,-0.308046,1
1773074354973673984,0.950134,0.021540,0.043387,-0.308057,1
1773074354983479808,0.950131,0.021519,0.043381,-0.308070,1
1773074354993189888,0.950128,0.021531,0.043363,-0.308080,1
1773074355002807552,0.950127,0.021576,0.043355,-0.308081,1
1773074355012331264,0.950126,0.021593,0.043367,-0.308082,1
1773074355021761024,0.950122,0.021574,0.043378,-0.308092,1
1773074355031099392,0.950119,0.021542,0.043383,-0.308104,1
1773074355041104640,0.950117,0.021535,0.043375,-0.308112,1
1773074355051768576,0.950115,0.021558,0.043371,-0.308115,1
1773074355062327808,0.950115,0.021570,0.043378,-0.308116,1
1773074355072783872,0.950112,0.021565,0.043381,-0.308124,1
1773074355083142144,0.950108,0.021559,0.043373,-0.308137,1
1773074355093400320,0.950106,0.021571,0.043363,-0.308146,1
1773074355103558656,0.950104,0.021601,0.043363,-0.308148,1
1773074355113617664,0.950102,0.021598,0.043381,-0.308151,1
1773074355123578624,0.950099,0.021558,0.043401,-0.308160,1
1773074355133442304,0.950098,0.021520,0.043402,-0.308168,1
1773074355143209216,0.950095,0.021526,0.043392,-0.308178,1
1773074355152883456,0.950093,0.021568,0.043388,-0.308180,1
1773074355162463488,0.950091,0.021579,0.043402,-0.308184,1
1773074355171950848,0.950089,0.021551,0.043416,-0.308192,1
1773074355181353472,0.950086,0.021507,0.043421,-0.308203,1
1773074355190669056,0.950083,0.021503,0.043417,-0.308212,1
1773074355201112576,0.950082,0.021521,0.043424,-0.308215,1
1773074355211760896,0.950079,0.021525,0.043444,-0.308218,1
1773074355222305280,0.950076,0.021506,0.043460,-0.308228,1
1773074355232746496,0.950072,0.021481,0.043460,-0.308242,1
1773074355243086336,0.950070,0.021493,0.043448,-0.308249,1
1773074355253326080,0.950068,0.021519,0.043445,-0.308252,1
1773074355263463680,0.950069,0.021520,0.043457,-0.308250,1
1773074355273508096,0.950067,0.021500,0.043464,-0.308257,1
1773074355283472896,0.950063,0.021496,0.043454,-0.308269,1
1773074355293340672,0.950061,0.021525,0.043436,-0.308276,1
1773074355303112448,0.950060,0.021559,0.043423,-0.308278,1
1773074355312788992,0.950060,0.021556,0.043428,-0.308279,1
1773074355322370304,0.950058,0.021529,0.043421,-0.308287,1
1773074355331858688,0.950056,0.021510,0.043406,-0.308296,1
1773074355341254656,0.950053,0.021531,0.043397,-0.308306,1
1773074355350711296,0.950051,0.021560,0.043408,-0.308308,1
1773074355361438208,0.950049,0.021548,0.043436,-0.308312,1
1773074355372059392,0.950045,0.021491,0.043464,-0.308323,1
1773074355382576896,0.950041,0.021435,0.043481,-0.308337,1
1773074355392992256,0.950040,0.021417,0.043486,-0.308343,1
