Time,inertial-6286.188861:estOrientQuaternion[0-0],inertial-6286.188861:estOrientQuaternion[0-1],inertial-6286.188861:estOrientQuaternion[0-2],inertial-6286.188861:estOrientQuaternion[0-3],inertial-6286.188861:estOrientQuaternion:valid
1773426542807063808,0.999262,0.004128,0.000661,0.038176,1
1773426542817031680,0.999262,0.004130,0.000663,0.038174,1
1773426542826902016,0.999262,0.004135,0.000660,0.038173,1
1773426542836676608,0.999262,0.004132,0.000662,0.038171,1
1773426542846929408,0.999263,0.004135,0.000663,0.038166,1
1773426542857327872,0.999263,0.004136,0.000662,0.038164,1
1773426542867624192,0.999263,0.004135,0.000661,0.038163,1
1773426542877822976,0.999263,0.004134,0.000662,0.038160,1
1773426542887922944,0.999263,0.004135,0.000660,0.038157,1
1773426542897923584,0.999263,0.004132,0.000661,0.038156,1
1773426542907826432,0.999263,0.004133,0.000662,0.038152,1
1773426542917633280,0.999263,0.004134,0.000665,0.038152,1
1773426542927427072,0.999263,0.004132,0.000662,0.038147,1
1773426542937878528,0.999263,0.004132,0.000659,0.038145,1
1773426542948232192,0.999264,0.004135,0.000657,0.038142,1
1773426542958484736,0.999264,0.004136,0.000653,0.038139,1
1773426542968640256,0.999264,0.004138,0.000650,0.038136,1
1773426542978705152,0.999264,0.004137,0.000649,0.038133,1
1773426542988678400,0.999264,0.004136,0.000649,0.038130,1
1773426542998558720,0.999264,0.004137,0.000649,0.038128,1
1773426543008352768,0.999264,0.004132,0.000648,0.038123,1
1773426543018615040,0.999264,0.004131,0.000651,0.038119,1
1773426543029021184,0.999265,0.004133,0.000652,0.038115,1
1773426543039331584,0.999265,0.004133,0.000653,0.038111,1
1773426543049544960,0.999265,0.004132,0.000652,0.038107,1
1773426543059659520,0.999265,0.004132,0.000655,0.038106,1
1773426543069686528,0.999265,0.004131,0.000656,0.038103,1
1773426543079618304,0.999265,0.004132,0.000655,0.038101,1
1773426543089455616,0.999265,0.004130,0.000656,0.038097,1
1773426543099281920,0.999265,0.004132,0.000657,0.038095,1
1773426543109737472,0.999265,0.004130,0.000655,0.038092,1
1773426543120094976,0.999266,0.004124,0.000655,0.038089,1
1773426543130355456,0.999266,0.004119,0.000654,0.038085,1
1773426543140521216,0.999266,0.004109,0.000657,0.038082,1
1773426543150588416,0.999266,0.004098,0.000660,0.038078,1
1773426543160557568,0.999266,0.004088,0.000662,0.038073,1
1773426543170430464,0.999266,0.004083,0.000664,0.038071,1
1773426543180206848,0.999267,0.004077,0.000665,0.038066,1
1773426543190465792,0.999267,0.004075,0.000667,0.038064,1
1773426543200873984,0.999267,0.004086,0.000666,0.038063,1
1773426543211185920,0.999267,0.004082,0.000669,0.038061,1
1773426543221401856,0.999267,0.004089,0.000668,0.038057,1
1773426543231521280,0.999267,0.004095,0.000665,0.038054,1
1773426543241543424,0.999267,0.004089,0.000668,0.038050,1
1773426543251469824,0.999267,0.004091,0.000671,0.038046,1
1773426543261299968,0.999268,0.004090,0.000671,0.038042,1
1773426543271117568,0.999268,0.004084,0.000673,0.038039,1
1773426543281575936,0.999268,0.004080,0.000674,0.038036,1
1773426543291936256,0.999268,0.004076,0.000677,0.038034,1
1773426543302197760,0.999268,0.004077,0.000678,0.038031,1
1773426543312359936,0.999268,0.004075,0.000680,0.038030,1
1773426543322429952,0.999268,0.004074,0.000680,0.038029,1
1773426543332404992,0.999268,0.004075,0.000674,0.038028,1
1773426543342282752,0.999268,0.004083,0.000671,0.038027,1
1773426543352064000,0.999268,0.004086,0.000672,0.038022,1
1773426543362244352,0.999268,0.004095,0.000669,0.038020,1
1773426543372654592,0.999268,0.004105,0.000668,0.038016,1
1773426543382964736,0.999269,0.004111,0.000666,0.038014,1
1773426543393175552,0.999269,0.004113,0.000668,0.038009,1
1773426543403291392,0.999269,0.004116,0.000668,0.038007,1
1773426543413309952,0.999269,0.004121,0.000669,0.038002,1
1773426543423232512,0.999269,0.004125,0.000664,0.037997,1
1773426543433059328,0.999269,0.004131,0.000663,0.037994,1
1773426543442874624,0.999269,0.004133,0.000665,0.037995,1
1773426543453339648,0.999269,0.004133,0.000664,0.037991,1
1773426543463706368,0.999269,0.004137,0.000662,0.037989,1
1773426543473978880,0.999269,0.004148,0.000655,0.037984,1
1773426543484153600,0.999270,0.004154,0.000657,0.037979,1
1773426543494231808,0.999270,0.004160,0.000656,0.037973,1
1773426543504223232,0.999270,0.004169,0.000655,0.037972,1
1773426543514123520,0.999270,0.004175,0.000654,0.037966,1
1773426543523930368,0.999270,0.004189,0.000651,0.037963,1
1773426543534123008,0.999270,0.004215,0.000642,0.037960,1
1773426543544537088,0.999270,0.004222,0.000640,0.037957,1
1773426543554854144,0.999270,0.004214,0.000643,0.037956,1
1773426543565077760,0.999270,0.004217,0.000640,0.037954,1
1773426543575203328,0.999271,0.004220,0.000640,0.037949,1
1773426543585233408,0.999271,0.004223,0.000637,0.037949,1
1773426543595169792,0.999271,0.004223,0.000635,0.037949,1
1773426543605010944,0.999271,0.004224,0.000637,0.037949,1
1773426543614838784,0.999271,0.004214,0.000643,0.037949,1
1773426543625305088,0.999271,0.004142,0.000672,0.037951,1
