FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,03/13/26 15:12:50.091623936
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188861:deltaVelX,Timeseries,100Hz,,,,,,
inertial-6286.188861:deltaVelY,Timeseries,100Hz,,,,,,
inertial-6286.188861:deltaVelZ,Timeseries,100Hz,,,,,,
inertial-6286.188861:deltaThetaX,Timeseries,100Hz,,,,,,
inertial-6286.188861:deltaThetaY,Timeseries,100Hz,,,,,,
inertial-6286.188861:deltaThetaZ,Timeseries,100Hz,,,,,,

DATA_START
Time,inertial-6286.188861:deltaVelX,inertial-6286.188861:deltaVelY,inertial-6286.188861:deltaVelZ,inertial-6286.188861:deltaThetaX,inertial-6286.188861:deltaThetaY,inertial-6286.188861:deltaThetaZ
1773414770566214144,7.906557584647089e-06,-4.285076647647657e-05,-0.009938866831362247,6.613157438550843e-06,1.72624780248043e-07,1.791907948245353e-06
1773414770576045824,1.399793927703286e-05,-2.873918310797308e-05,-0.009973044507205486,-4.256517343037558e-07,-4.566186362353619e-06,4.774739409185713e-06
1773414770585782528,1.840826735133305e-05,-3.619894050643779e-05,-0.009971236810088158,-1.64342054631561e-06,-1.144951397691329e-06,-5.132205387781141e-06
1773414770596260864,1.589239582244772e-05,-4.094250471098348e-05,-0.009947764687240124,-5.440880954665772e-07,-3.027562115676119e-06,2.797266233756091e-06
1773414770606637312,2.64689042523969e-05,-4.229379555908963e-05,-0.009952034801244736,4.659646492655156e-06,1.640861228224821e-06,5.240087830316043e-06
1773414770616915200,9.742368092702236e-06,-3.181648935424164e-05,-0.009978718124330044,-5.012138444726588e-06,-2.395210458416841e-06,-3.360555638209917e-06
1773414770627092480,1.141001575888367e-05,-4.103439641767181e-05,-0.009953881613910198,-1.042360781866591e-05,2.592485088825924e-06,2.924807176896138e-06
1773414770637168896,2.387326821917668e-05,-4.739897849503905e-05,-0.009946982376277447,6.075586043152725e-07,-3.780719680435141e-06,1.195825916511239e-06
1773414770647152384,1.66215977515094e-05,-2.74169633485144e-05,-0.009977334178984165,-2.9144382551749e-06,6.812907940911828e-06,5.722742571379058e-06
1773414770657038592,1.533233262307476e-05,-3.066183853661641e-05,-0.009958100505173206,-1.032041382131865e-06,-3.236440079490421e-06,4.965197149431333e-06
1773414770666827520,1.550684828544036e-05,-4.837229425902478e-05,-0.009964142926037312,-3.090386826443137e-06,-2.443998027956695e-06,-1.979200533241965e-06
1773414770676856576,7.511207968491362e-06,-2.939119622169528e-05,-0.009948739781975746,5.815608119519311e-07,-5.645071041726624e-07,-1.143070335274388e-06
1773414770687291136,1.340795370197156e-05,-3.78779113816563e-05,-0.009972719475626945,1.336960849585012e-06,2.490564838808496e-06,-3.521840653775143e-06
1773414770697628416,1.839089418353979e-05,-5.254341522231698e-05,-0.009961104020476341,5.062485797679983e-06,3.522932729538297e-06,-4.236384540945437e-07
1773414770707864832,4.811593316844665e-05,-3.26519766531419e-05,-0.009966091252863407,7.260212441906333e-06,-3.852929694403429e-06,-2.706367695282097e-06
1773414770718003968,-2.09539539355319e-05,-5.398818029789254e-05,-0.009941288270056248,-6.46496846457012e-06,-7.510706836910686e-06,5.882257482880959e-06
1773414770728057088,-2.616833444335498e-05,-2.873264747904614e-05,-0.00994171854108572,3.191523092027637e-06,-9.33942646952346e-06,7.347300652327249e-07
1773414770738015232,1.211143626278499e-05,-3.492342511890456e-05,-0.009992171078920364,-7.94331390352454e-06,-5.340075404092204e-06,2.338647846045205e-06
1773414770747878912,5.607563070952892e-05,-4.532254388323054e-05,-0.00994768925011158,-6.937158104847185e-06,-2.688214408408385e-06,8.764080234868743e-07
1773414770757648640,4.502252340898849e-05,-2.657594814081676e-05,-0.009956099092960358,9.590277159077232e-07,-4.161597189522581e-06,1.517589339528058e-06
1773414770768049920,2.349825081182644e-05,-4.458741750568151e-05,-0.009988964535295963,-4.416543106344761e-06,-3.616995911670529e-07,7.255946457007667e-06
1773414770778430720,1.595882713445462e-05,-3.743592606042512e-05,-0.009944411925971508,1.515838221166632e-06,2.822473106789403e-06,8.18204597408112e-08
1773414770788711424,-1.826346988309524e-06,-4.707072002929635e-05,-0.009950676932930946,5.387751571106492e-06,5.827498625876615e-06,1.567651679579285e-06
1773414770798894080,1.033180615195306e-05,-4.307329436414875e-05,-0.009960763156414032,-7.073684287206561e-07,-2.491553686922998e-06,-1.598340531927533e-06
1773414770808979712,-4.665280357585289e-07,-2.829835830198135e-05,-0.009979044087231159,-4.500910563365323e-06,-1.145045075645612e-06,2.396785248492961e-06
1773414770818970112,1.109860750148073e-05,-5.021341712563299e-05,-0.009933242574334145,-1.850709963946429e-06,5.507700734597165e-06,5.231061095400946e-06
1773414770828864768,2.749613486230373e-05,-3.558890603017062e-05,-0.009960553608834743,-1.143236431744299e-06,-3.11271651298739e-06,7.265639396791812e-06
1773414770838666496,1.553917536512017e-05,-4.385634019854479e-05,-0.009977545589208603,-6.81733627061476e-06,-4.746273134514922e-06,2.834013457686524e-06
1773414770848622848,1.973459620785434e-05,-3.299032687209547e-05,-0.009950513020157814,4.96678603667533e-06,1.418067881786556e-06,-2.353826403123094e-06
1773414770859061504,1.527688073110767e-05,-3.931160608772188e-05,-0.009958118200302124,-4.802183411811711e-06,1.423775074727018e-06,-2.211804940088768e-06
1773414770869403904,2.099855919368565e-05,-3.752087650354952e-05,-0.009956127032637596,6.216796464286745e-06,-2.189544602515525e-06,-4.65351331513375e-06
1773414770879646464,1.561704812047537e-05,-4.146649735048413e-05,-0.009980182163417339,1.374957179223202e-07,-2.735829184530303e-06,3.312326953164302e-06
1773414770889792256,6.417397798941238e-06,-4.0170820284402e-05,-0.009954285807907581,5.354769996301911e-07,6.34564685242367e-07,-7.333098892559065e-07
1773414770899839488,1.243259430339094e-05,-3.203382584615611e-05,-0.00994165800511837,9.514391194898053e-07,-3.489871005513123e-06,1.369849996990524e-06
1773414770909790976,1.222425726155052e-05,-4.74658481834922e-05,-0.009979674592614174,6.861290557935718e-07,-1.710871657678581e-07,1.623866978661681e-06
1773414770919646208,1.635765147511847e-05,-3.952338738599792e-05,-0.009956639260053635,3.123175247310428e-06,5.328506176738301e-06,8.721221433916071e-07
1773414770929416448,1.886336031020619e-05,-3.175442179781385e-05,-0.009963388554751873,4.081535735167563e-06,-1.834581325965701e-06,1.89865238553466e-06
1773414770939824128,2.328393929929007e-05,-4.1247381886933e-05,-0.00995067972689867,-3.443426749072387e-06,3.555030616553267e-06,1.371325311083638e-06
1773414770950212864,2.157736525987275e-05,-3.765392102650367e-05,-0.009975817054510117,-5.107827746542171e-06,2.515184633011813e-06,-3.927175839635311e-06
1773414770960505088,8.461647666990757e-06,-3.407894109841436e-05,-0.009970496408641338,-1.237656647390395e-06,6.918319741089363e-06,4.636178800865309e-06
1773414770970699776,1.359974885417614e-05,-4.069698115927167e-05,-0.00994182750582695,-1.50083201333473e-06,-1.004977366392268e-05,-1.521144952221221e-07
1773414770980800768,1.576784234202933e-05,-4.07379848184064e-05,-0.009965016506612301,-2.056717448795098e-06,3.380247790119029e-06,-2.677092538760917e-07
1773414770990806016,1.697369953035377e-05,-3.719474625540897e-05,-0.009963022544980049,5.655892437061993e-06,-1.540553171253123e-06,2.481903493389837e-06
1773414771000714752,1.559871816425584e-05,-3.946154902223498e-05,-0.009969171136617661,1.243032329512062e-06,7.04099466020125e-06,6.156707058835309e-06
1773414771010529024,1.455919846193865e-05,-3.895854388247244e-05,-0.009948522783815861,1.024608536681626e-06,-4.258024546288652e-06,5.248976322036469e-06
1773414771020493056,1.233083730767248e-05,-3.988177559222095e-05,-0.009963610209524632,2.234599605799303e-06,-5.860293185833143e-06,9.951212405212573e-07
1773414771030929664,1.341695679002441e-05,-4.12369663536083e-05,-0.009970697574317455,-7.336572252825135e-06,-8.449818778899498e-06,8.642961120131076e-07
1773414771041263616,1.727610288071446e-05,-3.592715802369639e-05,-0.00995067972689867,8.138208613672759e-06,-2.575594862719299e-06,-8.049140092225571e-07
1773414771051495936,1.934639112732839e-05,-3.425884278840385e-05,-0.009966457262635231,5.125864845467731e-06,-9.2035561465309e-06,3.296506292826962e-06
1773414771061628416,1.770553899405058e-05,-3.995250881416723e-05,-0.00995352678000927,6.10162260272773e-06,2.999585717589071e-07,4.687511250267562e-07
1773414771071667200,1.440008418285288e-05,-4.085215186933056e-05,-0.009968440048396587,9.863900231721345e-06,-7.928073500806931e-06,6.954266495995398e-07
1773414771081607168,1.625620097911451e-05,-3.825362000497989e-05,-0.00995359756052494,1.024643916025525e-05,-2.373466486460529e-06,2.022561460535144e-07
1773414771091450880,1.674539089435712e-05,-4.270132922101766e-05,-0.009960985742509365,9.731009413371794e-06,-4.091256414540112e-06,3.065361624976504e-06
1773414771101198336,1.629526923352387e-05,-3.866953193210065e-05,-0.009971982799470425,3.011853777934448e-06,-3.99425925934338e-06,9.606102366888081e-07
1773414771111606528,1.48314675243455e-05,-3.581740384106524e-05,-0.009960434399545193,3.647734558853699e-07,-1.201715576826246e-06,5.488670467457268e-06
1773414771122000896,1.692039586487226e-05,-4.237548637320288e-05,-0.00996335968375206,1.268334017368034e-05,-5.20732692166348e-06,6.827450761193177e-06
1773414771132298240,1.369725305266911e-05,-3.884751640725881e-05,-0.009950148873031139,4.133046786591876e-06,2.217293513240293e-06,1.275258114219469e-06
1773414771142501376,1.651055936235934e-05,-3.803132858593017e-05,-0.00997433066368103,7.206771897472208e-06,-8.271666956716217e-06,2.291500322826323e-06
1773414771152611840,1.799874917196576e-05,-3.972889317083173e-05,-0.009961612522602081,3.470149181339366e-07,1.242374196408491e-06,1.425095547347155e-06
1773414771162622976,1.535782394057605e-05,-3.474744153209031e-05,-0.009955629706382751,-6.67832637191168e-06,-3.376847416802775e-06,-1.399738039253862e-06
1773414771172536832,1.160267765953904e-05,-3.853640373563394e-05,-0.009966476820409298,4.342891486430744e-07,-2.291158807565807e-06,2.568797071944573e-06
1773414771182354688,1.278477975574788e-05,-3.704380287672393e-05,-0.009960174560546875,1.993904106711852e-06,6.601879704248859e-06,-4.696950782090425e-06
1773414771192320768,1.213126688526245e-05,-3.664595715235919e-05,-0.009965511038899422,-2.178457634727238e-06,-6.540163326462789e-07,4.038468432554509e-06
1773414771202761984,1.417692783434177e-05,-4.246741445967928e-05,-0.009945112280547619,-3.077054770983523e-06,-6.548642659254256e-07,-1.310966808887315e-06
1773414771213101312,1.91066756087821e-05,-4.11707915191073e-05,-0.009969625622034073,-5.566711934079649e-06,6.669399681413779e-06,3.897072474501329e-06
1773414771223341312,2.343119194847532e-05,-3.887658021994866e-05,-0.009964460507035255,-1.036030971590662e-05,-1.768774495758407e-06,2.586071730092954e-07
1773414771233481472,2.167728052882012e-05,-4.144250851823017e-05,-0.00996017549186945,-1.182268533739261e-05,3.778335212700767e-06,4.034979156131158e-06
1773414771243521792,1.514215455244994e-05,-4.219423499307595e-05,-0.009958778508007526,-6.645694156759419e-06,-3.588968979784113e-07,-2.198724899926674e-07
1773414771253464320,1.622296076675411e-05,-4.184651697869413e-05,-0.009948953986167908,-5.257199063635198e-06,2.270940740345395e-06,4.682699909608345e-06
1773414771263313408,9.671176485426258e-06,-3.623837619670667e-05,-0.009974789805710316,1.307213779000449e-06,-4.488100785238203e-06,6.54291716273292e-06
1773414771273067776,9.45643478189595e-06,-3.50481532223057e-05,-0.009953314438462257,-2.79161031357944e-06,4.801696377398912e-06,-1.10145776943682e-06
1773414771283394560,1.04038999779732e-05,-3.668427962111309e-05,-0.009963289834558964,-6.638992090302054e-06,5.781682830274804e-06,5.723044978367398e-06
1773414771293789440,1.545968370919582e-05,-4.395149881020188e-05,-0.009970350190997124,-3.055144588870462e-06,9.193917321681511e-06,5.17276703249081e-06
1773414771304086272,1.736782905936707e-05,-3.675411062431522e-05,-0.009958608075976372,-1.648238935558766e-06,-3.180948851877474e-06,5.333494755177526e-06
1773414771314284544,2.126819526893087e-05,-3.981140980613418e-05,-0.009964491240680218,-2.378344561293488e-06,-7.793609256623313e-06,1.910572791530285e-06
1773414771324384768,1.943504685186781e-05,-3.755918442038819e-05,-0.009953838773071766,2.636394128785469e-06,1.983802121685585e-06,2.004732550631161e-06
1773414771334392832,1.514539326308295e-05,-4.346911373431794e-05,-0.00997075904160738,5.117002729093656e-06,-1.975988197955303e-06,3.05677235701296e-06
1773414771344307456,8.471889486827422e-06,-3.694975021062419e-05,-0.009959192015230656,-6.984468200244009e-06,2.45451929004048e-06,-8.698248166183475e-07
1773414771354127360,9.912778295984026e-06,-3.829474735539407e-05,-0.009960419498383999,2.472714186296798e-06,-1.300461690334487e-06,-3.72361591871595e-06
1773414771364017408,1.103366230381653e-05,-4.077641278854571e-05,-0.009959799237549305,-2.924966565842624e-06,-1.151916535491182e-06,-2.648418330863933e-06
1773414771374464000,2.052077252301387e-05,-3.573700087144971e-05,-0.009954970329999924,-2.086528866129811e-06,2.409123226243537e-06,-3.069322076498793e-07
1773414771384807680,2.210584352724254e-05,-3.996256418759003e-05,-0.009971168823540211,8.188455467461608e-06,2.635999294398061e-07,1.02740011698188e-06
1773414771395050240,1.762722604325972e-05,-3.922239557141438e-05,-0.009954457171261311,4.708112555817934e-06,-1.305821655250838e-07,1.118956518553205e-07
1773414771405198336,1.452205015084473e-05,-3.905324410879984e-05,-0.009972107596695423,8.108638212434016e-06,-3.476454139672569e-06,3.345652658026665e-06
1773414771415252992,1.195598815684207e-05,-4.182931297691539e-05,-0.009956326335668564,3.50890275058191e-07,4.689188244810794e-06,-3.675923494483868e-07
1773414771425208064,1.994469312194269e-05,-4.305565744289197e-05,-0.009961122646927834,1.179758419311838e-05,-1.774591737557785e-06,-6.113694780651713e-06
1773414771435066880,1.785994390957057e-05,-4.082474697497673e-05,-0.009962042793631554,3.736210146598751e-06,-8.854457291818107e-07,-1.695159653536393e-06
1773414771444829184,1.391424757457571e-05,-3.926693534594961e-05,-0.009953560307621956,1.538857873129018e-06,-7.050537988106953e-06,2.177127271352219e-06
1773414771455161344,1.620560033188667e-05,-4.074697426403873e-05,-0.00997445173561573,7.467194222954276e-07,-4.183832970738877e-06,1.877233898994746e-06
1773414771465559552,1.654134939599317e-05,-4.02012410631869e-05,-0.00995275191962719,4.802531293535139e-06,-4.544819148577517e-06,-1.183294443762861e-06
1773414771475862016,1.674147097219247e-05,-3.518639641697519e-05,-0.009962590411305428,-1.616079657651426e-06,-8.51831919135293e-06,5.550954824684595e-07
1773414771486066688,2.055031654890627e-05,-3.770263720070943e-05,-0.009958927519619465,-2.65290782408556e-06,3.020376198037411e-06,4.357072612037882e-06
1773414771496172800,1.982319736271165e-05,-3.776630182983354e-05,-0.009960880503058434,7.484318302886095e-07,-3.953108773657732e-07,4.68535773734402e-07
1773414771506181376,1.722449997032527e-05,-4.162825644016266e-05,-0.009972838684916496,6.351772753987461e-06,1.743028292366944e-06,2.479386864706612e-07
1773414771516094720,1.340440030617174e-05,-4.055028693983331e-05,-0.009956382215023041,-4.140255441598129e-06,-9.877482625597622e-06,2.634448719618376e-06
1773414771525911808,8.39878248370951e-06,-4.077874837093987e-05,-0.009972519241273403,1.531243128738424e-06,-4.664406333176885e-06,4.664913831220474e-06
1773414771535799040,7.37012442186824e-06,-4.067701593157835e-05,-0.009949728846549988,3.954388375859708e-06,2.050260718533536e-06,3.185900141033926e-06
1773414771546249216,1.379467812512303e-05,-3.815579111687839e-05,-0.009970658458769321,2.581123226264026e-06,-5.699786811419472e-07,3.782850399147719e-06
1773414771556596992,2.34085091506131e-05,-3.558959724614397e-05,-0.009964877739548683,-1.146244721894618e-05,-3.796444843828795e-06,-2.085226924464223e-06
1773414771566844672,1.83603806362953e-05,-3.940142050851136e-05,-0.009961056523025036,1.561533395033621e-06,-8.011725753931387e-07,3.746539505300461e-06
1773414771576993280,1.943807183124591e-05,-3.998514512204565e-05,-0.009974517859518528,8.15591988612141e-07,1.718724092825141e-06,-5.544346208807838e-07
1773414771587051264,2.015421341639012e-05,-4.056786201545037e-05,-0.009952366352081299,5.868370408279588e-06,-8.184638318198267e-06,6.48447212370229e-06
1773414771597010688,1.711934964987449e-05,-3.876376649714075e-05,-0.009969491511583328,-6.993622037043679e-07,-6.735676379321376e-06,6.670345101156272e-06
1773414771606872064,3.143623325740919e-05,-1.332628835370997e-05,-0.009944925084710121,7.346857455559075e-05,-4.329336661612615e-05,1.11691315396456e-06
1773414771616637184,1.33829371407046e-06,-6.821352144470438e-05,-0.009983707219362259,-4.622327469405718e-05,1.662657996348571e-05,6.171043878566707e-06
1773414771626973184,1.93709183804458e-05,-2.684223727555946e-05,-0.009944813326001167,3.738357918336987e-05,-1.585491372679826e-05,3.77524588657252e-06
1773414771637375744,9.414837222720962e-06,-6.097601726651192e-05,-0.009960375726222992,3.436309953031014e-06,-4.008858468296239e-06,2.282719606228056e-06
1773414771647675392,2.030669020314235e-05,-4.166461803833954e-05,-0.009968280792236328,4.800383067049552e-06,-7.226105481095146e-06,-1.150084926848649e-06
1773414771657874432,2.691068766580429e-05,-2.59672524407506e-05,-0.009962514974176884,2.522701288398821e-05,-1.66398112924071e-05,6.994434897933388e-06
1773414771667975680,2.605914050946012e-05,-2.327322181372438e-05,-0.009963186457753181,4.652482675737701e-05,-2.453592060192022e-05,2.655494427017402e-06
1773414771677976064,4.576044739224017e-05,1.463146691094153e-05,-0.009963634423911572,0.0001918997731991112,-9.557397424941882e-05,2.651627710292814e-06
1773414771687885824,2.549116834416054e-05,-1.176157411464374e-06,-0.009968657977879047,0.0003929657395929098,-0.0001881335629150271,2.587255721664405e-06
1773414771697699072,-2.494874934200197e-05,-0.0001119218213716522,-0.009967036545276642,0.000383313512429595,-0.0001842446945374832,1.163034903584048e-05
1773414771707583744,-6.196391041157767e-05,-0.0001993431651499122,-0.009931127540767193,-2.234708699688781e-05,1.126707593357423e-05,6.351138381432975e-06
1773414771718039296,-7.443672529916512e-06,-8.208851795643568e-05,-0.009959736838936806,-0.0004149640153627843,0.0001918016059789807,-3.002744051627815e-06
1773414771728395008,5.70663032704033e-05,4.316809645388275e-05,-0.009961609728634357,-0.0002649505622684956,0.0001179956962005235,-2.158396455342881e-06
1773414771738656256,2.513368235668167e-05,-1.425318805559073e-05,-0.009975739754736423,-4.27626546297688e-05,1.922006413224153e-05,3.684812327264808e-06
1773414771748818944,1.716699807730038e-05,-4.293889287509955e-05,-0.009955628775060177,4.608397830452304e-06,-4.066593191964785e-06,-3.001458253493183e-06
1773414771758884096,1.783151674317196e-05,-3.664620089693926e-05,-0.00995322410017252,-4.756458110932726e-06,2.140154492735746e-06,-2.748293468357588e-07
1773414771768853248,2.836494968505576e-05,-9.982451047108043e-06,-0.009978018701076508,4.586610884871334e-05,-2.334499549760949e-05,1.189272325063939e-06
1773414771778725888,3.156968523398973e-05,8.956159035733435e-06,-0.009948519989848137,0.0002094416122417897,-9.801631676964462e-05,5.10482641402632e-06
1773414771788502784,2.126394065271597e-05,-2.371277696511243e-05,-0.009965063072741032,0.0003197593614459038,-0.0001512939343228936,5.505556146090385e-06
1773414771798767616,3.912079409928992e-05,4.532715684035793e-05,-0.009959266521036625,0.0004934025928378105,-0.0002298375184182078,2.961631707876222e-06
1773414771809175808,0.000106058745586779,0.0001678026164881885,-0.01001207903027534,0.00104633008595556,-0.000474882370326668,3.476471192698227e-06
1773414771819485696,-2.119996133842506e-05,-0.0001123339752666652,-0.009964741766452789,0.001601943746209145,-0.0007229333277791739,5.561335910897469e-06
1773414771829698560,-0.000150915133417584,-0.0004327554488554597,-0.009896391071379185,0.0006512899999506772,-0.0002908136229962111,-4.108494522370165e-07
1773414771839817472,5.948727448412683e-07,-7.610231114085764e-05,-0.009943054988980293,-6.570087134605274e-05,2.726583079493139e-05,-1.355904032607214e-06
1773414771849840384,-7.062267286528368e-06,-0.0001190855837194249,-0.009947557002305984,8.356317994184792e-05,-3.649443897302262e-05,7.157292657211656e-06
1773414771859770880,-2.921555096691009e-05,-0.0001280059077544138,-0.0099608413875103,-6.945760833332315e-05,2.601093910925556e-05,6.030970780557254e-06
1773414771869607424,-6.809153273934498e-05,-0.0002434390626149252,-0.009951995685696602,-0.0004903219523839653,0.0002133693778887391,1.63787481142208e-05
1773414771879432192,0.0001918406051117927,-0.0002665556676220149,-0.00995965301990509,-0.0007383714546449482,0.0003216480254195631,0.0001386133080814034
1773414771889894400,0.001571407774463296,-0.000746608420740813,-0.0100089069455862,-0.0006567566888406873,0.0002923621505033225,0.001968963537365198
1773414771900257280,0.001623257645405829,-0.0001082104936358519,-0.01004552841186523,0.0007476553437300026,-0.0002933370124083012,0.004843167494982481
1773414771910524672,0.00102330616209656,-0.0004730421933345497,-0.009875667281448841,0.001198850106447935,-0.0004990594461560249,0.006599008571356535
1773414771920695040,0.0005261324113234878,-0.0001020316849462688,-0.009959016926586628,4.05054961447604e-05,3.645627293735743e-05,0.00641318317502737
1773414771930767104,0.0007457767496816814,-0.00020873527682852,-0.009969594888389111,5.832054739585146e-05,1.264226375496946e-05,0.00512003293260932
1773414771940744192,0.001637110835872591,-0.0003358467947691679,-0.009957878850400448,-3.018499046447687e-05,3.231317532481626e-05,0.004312655888497829
1773414771950625280,0.001797898672521114,-0.0001996946230065078,-0.009962351992726326,7.532745803473517e-05,3.044562436116394e-05,0.00402420898899436
1773414771960410624,0.001634214888326824,0.0001990947930607945,-0.0099472776055336,5.86564710829407e-05,6.345503788907081e-05,0.003867753315716982
1773414771970674944,0.002090323017910123,0.0004979226505383849,-0.0100113432854414,6.162667705211788e-05,3.451681186561473e-05,0.003475509816780686
1773414771981088000,0.003136353567242622,0.0005326842656359076,-0.01000699680298567,0.0001504527754150331,3.082765761064366e-05,0.003065596334636211
1773414771991403264,0.003210121067240834,0.0002675340801943094,-0.009923951700329781,9.183175279758871e-05,4.450553024071269e-05,0.003000541124492884
1773414772001623552,0.003192170290276408,0.0001396412262693048,-0.009969072416424751,7.12333494448103e-05,1.129337647398643e-06,0.003311539301648736
1773414772011748864,0.003430112265050411,0.0002248081436846405,-0.0099919643253088,0.0001455447927583009,2.415365270280745e-05,0.003647009143605828
1773414772021777664,0.003703279653564095,0.0002224403724540025,-0.009938728995621204,-0.0001236536336364225,0.0001399016473442316,0.003287852741777897
1773414772031711232,0.003568799700587988,0.0002278421015944332,-0.01006574463099241,3.333256017867825e-06,0.0001030485436785966,0.0009741734247654676
1773414772041552128,0.003117753658443689,-0.0001035953901009634,-0.009908219799399376,8.219122537411749e-05,2.701095945667475e-05,-0.001731928670778871
1773414772051379968,0.003079204354435205,-0.0001901028299471363,-0.009959118440747261,-8.058660023380071e-05,0.0001214894000440836,-0.003886151593178511
1773414772061840128,0.003541643731296062,-0.0001968196738744155,-0.01006087940186262,-0.0001617430971236899,5.426246934803203e-05,-0.004565833602100611
1773414772072199936,0.003223796607926488,-8.514067303622141e-06,-0.009993088431656361,0.0002009382733376697,4.302531124267261e-06,-0.003461001208052039
1773414772082458624,0.003157024271786213,-3.433773235883564e-05,-0.009921195916831493,5.837742719450034e-06,0.0001089228535420261,-0.001505500636994839
1773414772092616960,0.002894089790061116,-0.0001275808172067627,-0.009939317591488361,9.523303742753342e-05,4.815772263100371e-05,-0.001034404733218253
1773414772102680832,0.002850123215466738,-0.0001072347367880866,-0.01014195289462805,2.513157414796297e-05,8.38889172882773e-05,-0.002401380799710751
1773414772112647936,0.002739114686846733,-0.00021526770433411,-0.009947218932211399,-8.704254287295043e-05,7.187222945503891e-05,-0.004679771140217781
1773414772122518272,0.002336256671696901,-9.959893941413611e-05,-0.009951047599315643,7.18759183655493e-05,9.707864592201076e-06,-0.004951402079313993
1773414772132292096,0.002271354198455811,-5.446987415780313e-05,-0.009958586655557156,-0.0003244621329940856,0.0002154929534299299,-0.002658521058037877
1773414772142554368,0.001459817984141409,-0.0002070333575829864,-0.01000358443707228,0.0005267855012789369,-0.0002109683991875499,-0.0005600127042271197
1773414772152966400,0.001376960310153663,-0.0003741228138096631,-0.009886679239571095,6.32573282928206e-05,9.473282989347354e-05,0.0006884126923978329
1773414772163276032,0.001694760285317898,-0.0001297547278227285,-0.01007619127631187,-4.229825572110713e-05,0.0002482138224877417,0.0006131126428954303
1773414772173486848,0.001927301869727671,1.802860424504615e-06,-0.009884271770715714,0.0002483146672602743,2.548331940488424e-05,1.935633190441877e-05
1773414772183600128,0.001187401823699474,-0.0003987259115092456,-0.009946556761860847,-0.0001815508148865774,0.0002641341125126928,-0.000676974595990032
1773414772193614080,0.0009518114384263754,-0.0009879942517727613,-0.009875044226646423,-0.0006033708923496306,0.0003630015417002141,0.0002963442530017346
1773414772203530752,0.00129832501988858,-0.001171312527731061,-0.01002755668014288,-0.00130352983251214,0.0006786620360799134,0.002231552265584469
1773414772213350144,0.0006964287022128701,-0.0006909197545610368,-0.01002283208072186,-0.001077778404578567,0.0006808529724366963,0.004217925947159529
1773414772223157504,-0.0006050919182598591,-4.443211582838558e-05,-0.009982749819755554,0.0004516959888860583,-6.269350478760316e-07,0.004566225688904524
1773414772233623040,-0.0008408433641307056,-1.129382690123748e-05,-0.009953516535460949,0.0004351631214376539,-6.33600284345448e-05,0.003416318213567138
1773414772243991040,0.0007119517540559173,0.0002048291789833456,-0.009934814646840096,0.0002815175103023648,2.604024484753609e-05,0.0005801130901090801
1773414772254260736,0.0002878032973967493,-0.0005611925153061748,-0.009910667315125465,-0.0004312508390285075,0.0005198808503337204,-0.002363242208957672
1773414772264435712,-0.0003091873077210039,-0.0009509501396678388,-0.009986886754631996,-0.0004690903297159821,0.000330887793097645,-0.004326341208070517
1773414772274521600,-0.0003825640014838427,-0.001607381971552968,-0.01000593975186348,0.0001941204536706209,-0.0001372077822452411,-0.004420327953994274
1773414772284512256,-0.000462128926301375,-0.001199952908791602,-0.00992978923022747,-0.0003298969531897455,0.0001719329011393711,-0.003075322136282921
1773414772294408192,-0.0003990317927673459,-0.001639753463678062,-0.009883265942335129,0.0005033492343500257,2.892853626690339e-05,-0.002601789310574532
1773414772304212224,-0.0005619308212772012,-0.002014404628425837,-0.00983102060854435,-0.0003033882821910083,0.0001899724884424359,-0.002563175279647112
1773414772314404864,-0.0008111856877803802,-0.002302506705746055,-0.01013345830142498,-0.0002721272758208215,0.0001658408727962524,-0.002900335239246488
1773414772324819968,3.620742791099474e-05,-0.001923686359077692,-0.0100261764600873,-0.0003444217145442963,0.0003951949183829129,-0.002531124278903008
1773414772335134208,-0.0004468815168365836,-0.002088190289214253,-0.009899026714265347,0.0002663584600668401,0.0001934332976816222,-0.002035809447988868
1773414772345347840,-0.002199103590101004,-0.0009914775146171451,-0.009980538859963417,-0.0002240189060103148,0.0002590440271887928,0.0007504812674596906
1773414772355460608,-0.001317608286626637,-0.0004213393549434841,-0.009877434931695461,0.0006249920115806162,-0.0001416608138242736,0.002566736191511154
1773414772365480448,-0.0002201418828917667,5.536947719519958e-05,-0.009896328672766685,0.0004272092191968113,-5.961787246633321e-05,0.002242759335786104
1773414772375403008,-0.0008106526802293956,9.339959797216579e-05,-0.01006210595369339,0.0003982021880801767,-0.000166508587426506,-0.0001664272276684642
1773414772385228032,-0.001653077080845833,-0.0001636713859625161,-0.009925460442900658,0.0007450669072568417,-0.0002945742453448474,-0.001426974311470985
1773414772395040768,-0.001040662522427738,0.0007354850531555712,-0.00998305156826973,0.0004543867835309356,-5.739504558732733e-05,-0.001165596535429358
1773414772405508352,-0.0008716856827959418,0.0008538909023627639,-0.01008877903223038,0.0006050916272215545,-1.348236946796533e-05,-0.001779463491402566
