ts,utm_x,utm_y,z,utm_zone_n,utm_zone_l,heading,inx_x,inx_y,inx_z,inx_yaw
87902E5C00000000,CF0AA701,EDEAC633,F62D0000,12000000,4C000000,84140000,BB000000,9F010000,9DFEFFFF,45FEFFFF
EB902E5C00000000,E60AA701,00EBC633,F62D0000,12000000,4C000000,84140000,C7000000,BB010000,81FEFFFF,45FEFFFF
4E912E5C00000000,FE0AA701,12EBC633,F62D0000,12000000,4C000000,84140000,D2000000,D7010000,65FEFFFF,45FEFFFF
B4912E5C00000000,160BA701,24EBC633,F62D0000,12000000,4C000000,83140000,DD000000,F3010000,49FEFFFF,44FEFFFF
16922E5C00000000,2E0BA701,37EBC633,F62D0000,12000000,4C000000,83140000,E9000000,0F020000,2DFEFFFF,44FEFFFF
7A922E5C00000000,460BA701,49EBC633,F62D0000,12000000,4C000000,83140000,F4000000,2B020000,11FEFFFF,44FEFFFF
DD922E5C00000000,5E0BA701,5BEBC633,F62D0000,12000000,4C000000,83140000,00010000,47020000,F5FDFFFF,44FEFFFF
42932E5C00000000,760BA701,6EEBC633,F62D0000,12000000,4C000000,83140000,0B010000,63020000,D9FDFFFF,44FEFFFF
A8932E5C00000000,8E0BA701,80EBC633,F62D0000,12000000,4C000000,83140000,17010000,7F020000,BDFDFFFF,44FEFFFF
0B942E5C00000000,A60BA701,92EBC633,F62D0000,12000000,4C000000,83140000,22010000,9B020000,A1FDFFFF,44FEFFFF
6F942E5C00000000,BE0BA701,A5EBC633,F62D0000,12000000,4C000000,82140000,2D010000,B7020000,85FDFFFF,43FEFFFF
D4942E5C00000000,D60BA701,B7EBC633,F62D0000,12000000,4C000000,83140000,39010000,D3020000,69FDFFFF,44FEFFFF
37952E5C00000000,EE0BA701,CAEBC633,F62D0000,12000000,4C000000,82140000,44010000,EF020000,4DFDFFFF,43FEFFFF
9E952E5C00000000,060CA701,DCEBC633,F62D0000,12000000,4C000000,82140000,50010000,0B030000,31FDFFFF,43FEFFFF
01962E5C00000000,1E0CA701,EEEBC633,F62D0000,12000000,4C000000,82140000,5B010000,26030000,15FDFFFF,43FEFFFF
63962E5C00000000,360CA701,01ECC633,F62D0000,12000000,4C000000,82140000,66010000,43030000,F9FCFFFF,43FEFFFF
CA962E5C00000000,4E0CA701,13ECC633,F62D0000,12000000,4C000000,82140000,72010000,5E030000,DDFCFFFF,43FEFFFF
2D972E5C00000000,660CA701,25ECC633,F62D0000,12000000,4C000000,82140000,7D010000,7A030000,C1FCFFFF,43FEFFFF
90972E5C00000000,7E0CA701,38ECC633,F62D0000,12000000,4C000000,82140000,89010000,96030000,A5FCFFFF,43FEFFFF
F4972E5C00000000,960CA701,4AECC633,F62D0000,12000000,4C000000,81140000,94010000,B2030000,89FCFFFF,42FEFFFF
59982E5C00000000,AE0CA701,5DECC633,F62D0000,12000000,4C000000,81140000,A0010000,CE030000,6DFCFFFF,42FEFFFF
BE982E5C00000000,C60CA701,6FECC633,F62D0000,12000000,4C000000,81140000,AB010000,EA030000,51FCFFFF,42FEFFFF
22992E5C00000000,DD0CA701,81ECC633,F62D0000,12000000,4C000000,81140000,B6010000,06040000,35FCFFFF,42FEFFFF
85992E5C00000000,F60CA701,94ECC633,F62D0000,12000000,4C000000,81140000,C2010000,22040000,19FCFFFF,42FEFFFF
EB992E5C00000000,0E0DA701,A6ECC633,F62D0000,12000000,4C000000,81140000,CE010000,3E040000,FDFBFFFF,42FEFFFF
4D9A2E5C00000000,250DA701,B9ECC633,F62D0000,12000000,4C000000,81140000,D9010000,5A040000,E1FBFFFF,42FEFFFF
B49A2E5C00000000,3D0DA701,CBECC633,F62D0000,12000000,4C000000,80140000,E5010000,76040000,C5FBFFFF,41FEFFFF
179B2E5C00000000,550DA701,DEECC633,F62D0000,12000000,4C000000,80140000,F0010000,92040000,A9FBFFFF,41FEFFFF
799B2E5C00000000,6D0DA701,F0ECC633,F62D0000,12000000,4C000000,80140000,FB010000,AE040000,8DFBFFFF,41FEFFFF
E09B2E5C00000000,850DA701,02EDC633,F62D0000,12000000,4C000000,80140000,07020000,CA040000,71FBFFFF,41FEFFFF
429C2E5C00000000,9D0DA701,15EDC633,F62D0000,12000000,4C000000,80140000,12020000,E6040000,55FBFFFF,41FEFFFF
A69C2E5C00000000,B60DA701,27EDC633,F62D0000,12000000,4C000000,80140000,1F020000,02050000,39FBFFFF,41FEFFFF
0C9D2E5C00000000,CE0DA701,3AEDC633,F62D0000,12000000,4C000000,80140000,2C020000,1E050000,1DFBFFFF,41FEFFFF
6F9D2E5C00000000,E70DA701,4DEDC633,F62D0000,12000000,4C000000,80140000,39020000,3A050000,02FBFFFF,41FEFFFF
D49D2E5C00000000,FF0DA701,60EDC633,F62D0000,12000000,4C000000,80140000,47020000,56050000,E6FAFFFF,41FEFFFF
389E2E5C00000000,190EA701,74EDC633,F62D0000,12000000,4C000000,80140000,57020000,72050000,CAFAFFFF,41FEFFFF
9A9E2E5C00000000,320EA701,87EDC633,F62D0000,12000000,4C000000,80140000,67020000,8E050000,AEFAFFFF,41FEFFFF
019F2E5C00000000,4D0EA701,9CEDC633,F62D0000,12000000,4C000000,80140000,79020000,AA050000,92FAFFFF,41FEFFFF
649F2E5C00000000,680EA701,B0EDC633,F62D0000,12000000,4C000000,81140000,8C020000,C6050000,77FAFFFF,42FEFFFF
CA9F2E5C00000000,830EA701,C5EDC633,F62D0000,12000000,4C000000,82140000,A1020000,E2050000,5BFAFFFF,43FEFFFF
2DA02E5C00000000,9F0EA701,DBEDC633,F62D0000,12000000,4C000000,83140000,B6020000,FE050000,40FAFFFF,44FEFFFF
90A02E5C00000000,BC0EA701,F1EDC633,F62D0000,12000000,4C000000,85140000,CE020000,19060000,24FAFFFF,46FEFFFF
F5A02E5C00000000,DA0EA701,08EEC633,F62D0000,12000000,4C000000,87140000,E7020000,35060000,09FAFFFF,48FEFFFF
56A12E5C00000000,F90EA701,1FEEC633,F62D0000,12000000,4C000000,89140000,01030000,51060000,EEF9FFFF,4AFEFFFF
BCA12E5C00000000,180FA701,37EEC633,F62D0000,12000000,4C000000,8B140000,1D030000,6D060000,D3F9FFFF,4CFEFFFF
22A22E5C00000000,370FA701,4FEEC633,F62D0000,12000000,4C000000,8F140000,39030000,89060000,B8F9FFFF,50FEFFFF
85A22E5C00000000,570FA701,67EEC633,F62D0000,12000000,4C000000,91140000,55030000,A5060000,9DF9FFFF,52FEFFFF
EBA22E5C00000000,760FA701,7FEEC633,F62D0000,12000000,4C000000,95140000,71030000,C1060000,82F9FFFF,56FEFFFF
4EA32E5C00000000,960FA701,97EEC633,F62D0000,12000000,4C000000,99140000,8D030000,DD060000,67F9FFFF,5AFEFFFF
B1A32E5C00000000,B50FA701,AFEEC633,F62D0000,12000000,4C000000,9D140000,A9030000,F9060000,4CF9FFFF,5EFEFFFF
14A42E5C00000000,D50FA701,C7EEC633,F62D0000,12000000,4C000000,A1140000,C5030000,15070000,31F9FFFF,62FEFFFF
7AA42E5C00000000,F40FA701,DFEEC633,F62D0000,12000000,4C000000,A5140000,E1030000,31070000,16F9FFFF,66FEFFFF
DFA42E5C00000000,1410A701,F7EEC633,F62D0000,12000000,4C000000,A7140000,FD030000,4D070000,FBF8FFFF,68FEFFFF
3FA52E5C00000000,3310A701,0FEFC633,F62D0000,12000000,4C000000,A7140000,19040000,69070000,E1F8FFFF,68FEFFFF
A6A52E5C00000000,5310A701,26EFC633,F62D0000,12000000,4C000000,A7140000,35040000,85070000,C6F8FFFF,68FEFFFF
0CA62E5C00000000,7210A701,3EEFC633,F62D0000,12000000,4C000000,AB140000,51040000,A1070000,ABF8FFFF,6CFEFFFF
6EA62E5C00000000,9210A701,56EFC633,F62D0000,12000000,4C000000,B0140000,6D040000,BD070000,8FF8FFFF,71FEFFFF
D2A62E5C00000000,B110A701,6EEFC633,F62D0000,12000000,4C000000,B2140000,88040000,D9070000,74F8FFFF,73FEFFFF
38A72E5C00000000,D110A701,85EFC633,F62D0000,12000000,4C000000,B5140000,A4040000,F5070000,59F8FFFF,76FEFFFF
9AA72E5C00000000,F010A701,9DEFC633,F62D0000,12000000,4C000000,B7140000,C0040000,11080000,3EF8FFFF,78FEFFFF
FEA72E5C00000000,0F11A701,B5EFC633,F62D0000,12000000,4C000000,BB140000,DB040000,2C080000,22F8FFFF,7CFEFFFF
64A82E5C00000000,2F11A701,CCEFC633,F62D0000,12000000,4C000000,BF140000,F7040000,48080000,07F8FFFF,80FEFFFF
C7A82E5C00000000,4E11A701,E4EFC633,F62D0000,12000000,4C000000,C2140000,12050000,64080000,ECF7FFFF,83FEFFFF
2DA92E5C00000000,6E11A701,FBEFC633,F62D0000,12000000,4C000000,C4140000,2E050000,80080000,D0F7FFFF,85FEFFFF
90A92E5C00000000,8D11A701,13F0C633,F62D0000,12000000,4C000000,C6140000,49050000,9C080000,B4F7FFFF,87FEFFFF
F6A92E5C00000000,AC11A701,2AF0C633,F62D0000,12000000,4C000000,C7140000,65050000,B8080000,98F7FFFF,88FEFFFF
58AA2E5C00000000,CC11A701,42F0C633,F62D0000,12000000,4C000000,C8140000,81050000,D4080000,7CF7FFFF,89FEFFFF
BCAA2E5C00000000,EB11A701,59F0C633,F62D0000,12000000,4C000000,CC140000,9C050000,F0080000,60F7FFFF,8DFEFFFF
22AB2E5C00000000,0B12A701,71F0C633,F62D0000,12000000,4C000000,CE140000,B8050000,0C090000,44F7FFFF,8FFEFFFF
85AB2E5C00000000,2A12A701,88F0C633,F62D0000,12000000,4C000000,CF140000,D3050000,27090000,28F7FFFF,90FEFFFF
EAAB2E5C00000000,4912A701,9FF0C633,F62D0000,12000000,4C000000,CE140000,EF050000,43090000,0CF7FFFF,8FFEFFFF
4EAC2E5C00000000,6812A701,B6F0C633,F62D0000,12000000,4C000000,CA140000,0B060000,5E090000,F0F6FFFF,8BFEFFFF
B1AC2E5C00000000,8712A701,CEF0C633,F62D0000,12000000,4C000000,C2140000,26060000,7A090000,D5F6FFFF,83FEFFFF
14AD2E5C00000000,A612A701,E5F0C633,F62D0000,12000000,4C000000,C4140000,41060000,95090000,B9F6FFFF,85FEFFFF
7AAD2E5C00000000,C512A701,FCF0C633,F62D0000,12000000,4C000000,C2140000,5C060000,B1090000,9EF6FFFF,83FEFFFF
DDAD2E5C00000000,E412A701,13F1C633,F62D0000,12000000,4C000000,BD140000,78060000,CC090000,82F6FFFF,7EFEFFFF
43AE2E5C00000000,0313A701,2BF1C633,F62D0000,12000000,4C000000,BB140000,93060000,E7090000,66F6FFFF,7CFEFFFF
A6AE2E5C00000000,2213A701,42F1C633,F62D0000,12000000,4C000000,B7140000,AE060000,030A0000,4AF6FFFF,78FEFFFF
0CAF2E5C00000000,4013A701,59F1C633,F62D0000,12000000,4C000000,B5140000,C8060000,1E0A0000,2FF6FFFF,76FEFFFF
6FAF2E5C00000000,5F13A701,70F1C633,F62D0000,12000000,4C000000,B8140000,E3060000,3A0A0000,13F6FFFF,79FEFFFF
D2AF2E5C00000000,7D13A701,86F1C633,F62D0000,12000000,4C000000,B5140000,FD060000,550A0000,F8F5FFFF,76FEFFFF
38B02E5C00000000,9B13A701,9DF1C633,F62D0000,12000000,4C000000,B0140000,18070000,700A0000,DBF5FFFF,71FEFFFF
9BB02E5C00000000,B913A701,B4F1C633,F62D0000,12000000,4C000000,AC140000,32070000,8C0A0000,C0F5FFFF,6DFEFFFF
01B12E5C00000000,D713A701,CBF1C633,F62D0000,12000000,4C000000,A6140000,4C070000,A70A0000,A4F5FFFF,67FEFFFF
64B12E5C00000000,F513A701,E2F1C633,F62D0000,12000000,4C000000,9E140000,65070000,C20A0000,87F5FFFF,5FFEFFFF
C7B12E5C00000000,1314A701,F8F1C633,F62D0000,12000000,4C000000,97140000,7F070000,DD0A0000,6CF5FFFF,58FEFFFF
2AB22E5C00000000,3114A701,0FF2C633,F62D0000,12000000,4C000000,90140000,99070000,F80A0000,4FF5FFFF,51FEFFFF
90B22E5C00000000,4E14A701,25F2C633,F62D0000,12000000,4C000000,8A140000,B2070000,130B0000,34F5FFFF,4BFEFFFF
F3B22E5C00000000,6C14A701,3CF2C633,F62D0000,12000000,4C000000,85140000,CC070000,2E0B0000,18F5FFFF,46FEFFFF
59B32E5C00000000,8914A701,52F2C633,F62D0000,12000000,4C000000,7F140000,E5070000,490B0000,FCF4FFFF,40FEFFFF
BBB32E5C00000000,A614A701,69F2C633,F62D0000,12000000,4C000000,77140000,FE070000,640B0000,E0F4FFFF,38FEFFFF
23B42E5C00000000,C314A701,7FF2C633,F62D0000,12000000,4C000000,6E140000,17080000,7F0B0000,C4F4FFFF,2FFEFFFF
85B42E5C00000000,DF14A701,95F2C633,F62D0000,12000000,4C000000,67140000,2F080000,990B0000,A8F4FFFF,28FEFFFF
E5B42E5C00000000,FC14A701,ABF2C633,F62D0000,12000000,4C000000,5F140000,47080000,B40B0000,8CF4FFFF,20FEFFFF
4EB52E5C00000000,1815A701,C1F2C633,F62D0000,12000000,4C000000,58140000,5F080000,CF0B0000,71F4FFFF,19FEFFFF
B2B52E5C00000000,3415A701,D7F2C633,F62D0000,12000000,4C000000,52140000,77080000,E90B0000,55F4FFFF,13FEFFFF
17B62E5C00000000,5015A701,EDF2C633,F62D0000,12000000,4C000000,48140000,8F080000,030C0000,39F4FFFF,09FEFFFF
7AB62E5C00000000,6C15A701,03F3C633,F62D0000,12000000,4C000000,41140000,A6080000,1E0C0000,1DF4FFFF,02FEFFFF
DDB62E5C00000000,8715A701,18F3C633,F62D0000,12000000,4C000000,3B140000,BD080000,380C0000,01F4FFFF,FCFDFFFF
44B72E5C00000000,A215A701,2EF3C633,F62D0000,12000000,4C000000,36140000,D4080000,520C0000,E5F3FFFF,F7FDFFFF
A6B72E5C00000000,BD15A701,43F3C633,F62D0000,12000000,4C000000,2E140000,EB080000,6C0C0000,C9F3FFFF,EFFDFFFF
09B82E5C00000000,D815A701,59F3C633,F62D0000,12000000,4C000000,27140000,01090000,860C0000,ADF3FFFF,E8FDFFFF
6FB82E5C00000000,F315A701,6EF3C633,F62D0000,12000000,4C000000,23140000,16090000,A00C0000,91F3FFFF,E4FDFFFF
D2B82E5C00000000,0D16A701,83F3C633,F62D0000,12000000,4C000000,1D140000,2C090000,BA0C0000,75F3FFFF,DEFDFFFF
38B92E5C00000000,2716A701,98F3C633,F62D0000,12000000,4C000000,16140000,41090000,D50C0000,59F3FFFF,D7FDFFFF
9BB92E5C00000000,4116A701,ACF3C633,F62D0000,12000000,4C000000,10140000,55090000,EE0C0000,3EF3FFFF,D1FDFFFF
FDB92E5C00000000,5A16A701,C0F3C633,F62D0000,12000000,4C000000,0B140000,6A090000,080D0000,22F3FFFF,CCFDFFFF
64BA2E5C00000000,7416A701,D5F3C633,F62D0000,12000000,4C000000,04140000,7E090000,220D0000,06F3FFFF,C5FDFFFF
C7BA2E5C00000000,8D16A701,E9F3C633,F62D0000,12000000,4C000000,FF130000,91090000,3C0D0000,EAF2FFFF,C0FDFFFF
2DBB2E5C00000000,A616A701,FDF3C633,F62D0000,12000000,4C000000,F8130000,A4090000,550D0000,CEF2FFFF,B9FDFFFF
90BB2E5C00000000,BE16A701,11F4C633,F62D0000,12000000,4C000000,F3130000,B6090000,6F0D0000,B2F2FFFF,B4FDFFFF
F3BB2E5C00000000,D616A701,24F4C633,F62D0000,12000000,4C000000,EC130000,C8090000,880D0000,96F2FFFF,ADFDFFFF
59BC2E5C00000000,EF16A701,38F4C633,F62D0000,12000000,4C000000,E5130000,DA090000,A20D0000,7AF2FFFF,A6FDFFFF
BABC2E5C00000000,0617A701,4BF4C633,F62D0000,12000000,4C000000,DF130000,EB090000,BB0D0000,5EF2FFFF,A0FDFFFF
1FBD2E5C00000000,1E17A701,5EF4C633,F62D0000,12000000,4C000000,DA130000,FC090000,D40D0000,42F2FFFF,9BFDFFFF
85BD2E5C00000000,3517A701,71F4C633,F62D0000,12000000,4C000000,D6130000,0C0A0000,ED0D0000,26F2FFFF,97FDFFFF
E8BD2E5C00000000,4C17A701,84F4C633,F62D0000,12000000,4C000000,D2130000,1C0A0000,060E0000,0AF2FFFF,93FDFFFF
4EBE2E5C00000000,6317A701,97F4C633,F62D0000,12000000,4C000000,D1130000,2C0A0000,200E0000,EEF1FFFF,92FDFFFF
B1BE2E5C00000000,7A17A701,AAF4C633,F62D0000,12000000,4C000000,CF130000,3B0A0000,390E0000,D2F1FFFF,90FDFFFF
15BF2E5C00000000,9117A701,BCF4C633,F62D0000,12000000,4C000000,CE130000,4A0A0000,520E0000,B6F1FFFF,8FFDFFFF
7BBF2E5C00000000,A817A701,CFF4C633,F62D0000,12000000,4C000000,CE130000,590A0000,6C0E0000,9AF1FFFF,8FFDFFFF
DEBF2E5C00000000,BE17A701,E1F4C633,F62D0000,12000000,4C000000,CD130000,670A0000,850E0000,7EF1FFFF,8EFDFFFF
43C02E5C00000000,D417A701,F4F4C633,F62D0000,12000000,4C000000,CD130000,750A0000,9E0E0000,62F1FFFF,8EFDFFFF
A6C02E5C00000000,EA17A701,05F5C633,F62D0000,12000000,4C000000,D0130000,820A0000,B70E0000,46F1FFFF,91FDFFFF
0AC12E5C00000000,0018A701,17F5C633,F62D0000,12000000,4C000000,CF130000,8E0A0000,D00E0000,2AF1FFFF,90FDFFFF
6FC12E5C00000000,1618A701,29F5C633,F62D0000,12000000,4C000000,D1130000,9B0A0000,EA0E0000,0EF1FFFF,92FDFFFF
CEC12E5C00000000,2B18A701,3BF5C633,F62D0000,12000000,4C000000,D1130000,A70A0000,030F0000,F3F0FFFF,92FDFFFF
35C22E5C00000000,4118A701,4CF5C633,F62D0000,12000000,4C000000,D2130000,B20A0000,1C0F0000,D7F0FFFF,93FDFFFF
9BC22E5C00000000,5618A701,5EF5C633,F62D0000,12000000,4C000000,D3130000,BD0A0000,360F0000,BBF0FFFF,94FDFFFF
FEC22E5C00000000,6B18A701,6FF5C633,F62D0000,12000000,4C000000,D2130000,C60A0000,4F0F0000,9FF0FFFF,93FDFFFF
65C32E5C00000000,8018A701,80F5C633,F62D0000,12000000,4C000000,D3130000,D00A0000,680F0000,83F0FFFF,94FDFFFF
C7C32E5C00000000,9518A701,91F5C633,F62D0000,12000000,4C000000,D4130000,D90A0000,810F0000,67F0FFFF,95FDFFFF
2AC42E5C00000000,A918A701,A2F5C633,F62D0000,12000000,4C000000,D6130000,E10A0000,9A0F0000,4BF0FFFF,97FDFFFF
8FC42E5C00000000,BE18A701,B3F5C633,F62D0000,12000000,4C000000,D6130000,E90A0000,B40F0000,2FF0FFFF,97FDFFFF
F3C42E5C00000000,D218A701,C3F5C633,F62D0000,12000000,4C000000,D8130000,F00A0000,CD0F0000,13F0FFFF,99FDFFFF
59C52E5C00000000,E718A701,D4F5C633,F62D0000,12000000,4C000000,DA130000,F60A0000,E70F0000,F7EFFFFF,9BFDFFFF
BBC52E5C00000000,FA18A701,E4F5C633,F62D0000,12000000,4C000000,D8130000,FA0A0000,00100000,DBEFFFFF,99FDFFFF
20C62E5C00000000,0E19A701,F4F5C633,F62D0000,12000000,4C000000,D6130000,FD0A0000,1A100000,BFEFFFFF,97FDFFFF
85C62E5C00000000,2219A701,04F6C633,F62D0000,12000000,4C000000,D4130000,FF0A0000,33100000,A3EFFFFF,95FDFFFF
E8C62E5C00000000,3619A701,14F6C633,F62D0000,12000000,4C000000,D6130000,000B0000,4D100000,88EFFFFF,97FDFFFF
4CC72E5C00000000,4919A701,24F6C633,F62D0000,12000000,4C000000,D5130000,FF0A0000,65100000,6CEFFFFF,96FDFFFF
B1C72E5C00000000,5D19A701,34F6C633,F62D0000,12000000,4C000000,D3130000,FC0A0000,7F100000,50EFFFFF,94FDFFFF
14C82E5C00000000,7019A701,44F6C633,F62D0000,12000000,4C000000,D0130000,F80A0000,98100000,34EFFFFF,91FDFFFF
7BC82E5C00000000,8519A701,55F6C633,F62D0000,12000000,4C000000,CC130000,F30A0000,B2100000,18EFFFFF,8DFDFFFF
DEC82E5C00000000,9919A701,65F6C633,F62D0000,12000000,4C000000,C4130000,ED0A0000,CB100000,FCEEFFFF,85FDFFFF
40C92E5C00000000,AD19A701,76F6C633,F62D0000,12000000,4C000000,BD130000,E50A0000,E4100000,E0EEFFFF,7EFDFFFF
A5C92E5C00000000,C219A701,87F6C633,F62D0000,12000000,4C000000,B4130000,DB0A0000,FD100000,C4EEFFFF,75FDFFFF
0ACA2E5C00000000,D619A701,98F6C633,F62D0000,12000000,4C000000,AF130000,D10A0000,16110000,A8EEFFFF,70FDFFFF
6FCA2E5C00000000,EC19A701,AAF6C633,F62D0000,12000000,4C000000,AB130000,C50A0000,2F110000,8CEEFFFF,6CFDFFFF
D1CA2E5C00000000,011AA701,BCF6C633,F62D0000,12000000,4C000000,AA130000,B90A0000,48110000,70EEFFFF,6BFDFFFF
36CB2E5C00000000,171AA701,CEF6C633,F62D0000,12000000,4C000000,A9130000,AC0A0000,61110000,54EEFFFF,6AFDFFFF
9CCB2E5C00000000,2D1AA701,E0F6C633,F62D0000,12000000,4C000000,A8130000,9E0A0000,7A110000,38EEFFFF,69FDFFFF
FFCB2E5C00000000,431AA701,F2F6C633,F62D0000,12000000,4C000000,A8130000,900A0000,93110000,1CEEFFFF,69FDFFFF
63CC2E5C00000000,591AA701,05F7C633,F62D0000,12000000,4C000000,A8130000,820A0000,AC110000,01EEFFFF,69FDFFFF
C8CC2E5C00000000,701AA701,18F7C633,F62D0000,12000000,4C000000,A8130000,730A0000,C6110000,E5EDFFFF,69FDFFFF
2BCD2E5C00000000,861AA701,2AF7C633,F62D0000,12000000,4C000000,A6130000,640A0000,DE110000,C9EDFFFF,67FDFFFF
8CCD2E5C00000000,9D1AA701,3DF7C633,F62D0000,12000000,4C000000,A7130000,560A0000,F8110000,ADEDFFFF,68FDFFFF
F4CD2E5C00000000,B31AA701,4FF7C633,F62D0000,12000000,4C000000,AA130000,470A0000,11120000,91EDFFFF,6BFDFFFF
56CE2E5C00000000,CA1AA701,62F7C633,F62D0000,12000000,4C000000,AF130000,380A0000,2A120000,76EDFFFF,70FDFFFF
BCCE2E5C00000000,E11AA701,75F7C633,F62D0000,12000000,4C000000,B5130000,290A0000,44120000,5AEDFFFF,76FDFFFF
20CF2E5C00000000,F71AA701,88F7C633,F62D0000,12000000,4C000000,BD130000,1B0A0000,5D120000,3EEDFFFF,7EFDFFFF
85CF2E5C00000000,0E1BA701,9AF7C633,F62D0000,12000000,4C000000,C7130000,0C0A0000,77120000,22EDFFFF,88FDFFFF
E7CF2E5C00000000,251BA701,ADF7C633,F62D0000,12000000,4C000000,D3130000,FE090000,91120000,06EDFFFF,94FDFFFF
4BD02E5C00000000,3C1BA701,C0F7C633,F62D0000,12000000,4C000000,E1130000,EF090000,AB120000,EAECFFFF,A2FDFFFF
B1D02E5C00000000,541BA701,D3F7C633,F62D0000,12000000,4C000000,F2130000,E0090000,C5120000,CEECFFFF,B3FDFFFF
13D12E5C00000000,6B1BA701,E6F7C633,F62D0000,12000000,4C000000,07140000,D2090000,E0120000,B2ECFFFF,C8FDFFFF
7AD12E5C00000000,831BA701,F9F7C633,F62D0000,12000000,4C000000,1F140000,C3090000,FA120000,96ECFFFF,E0FDFFFF
DDD12E5C00000000,9B1BA701,0BF8C633,F62D0000,12000000,4C000000,38140000,B5090000,15130000,7BECFFFF,F9FDFFFF
3FD22E5C00000000,B31BA701,1EF8C633,F62D0000,12000000,4C000000,53140000,A6090000,30130000,5FECFFFF,14FEFFFF
A2D22E5C00000000,CB1BA701,31F8C633,F62D0000,12000000,4C000000,70140000,98090000,4B130000,43ECFFFF,31FEFFFF
09D32E5C00000000,E41BA701,44F8C633,F62D0000,12000000,4C000000,8B140000,89090000,67130000,27ECFFFF,4CFEFFFF
6CD32E5C00000000,FD1BA701,57F8C633,F62D0000,12000000,4C000000,A6140000,7B090000,82130000,0BECFFFF,67FEFFFF
D1D32E5C00000000,161CA701,6AF8C633,F62D0000,12000000,4C000000,C6140000,6C090000,9E130000,EFEBFFFF,87FEFFFF
36D42E5C00000000,301CA701,7DF8C633,F62D0000,12000000,4C000000,EA140000,5D090000,BB130000,D4EBFFFF,ABFEFFFF
9BD42E5C00000000,491CA701,8FF8C633,F62D0000,12000000,4C000000,0E150000,4F090000,D6130000,B8EBFFFF,CFFEFFFF
FDD42E5C00000000,631CA701,A2F8C633,F62D0000,12000000,4C000000,2F150000,3F090000,F2130000,9CEBFFFF,F0FEFFFF
61D52E5C00000000,7D1CA701,B4F8C633,F62D0000,12000000,4C000000,52150000,30090000,0F140000,80EBFFFF,13FFFFFF
C7D52E5C00000000,971CA701,C7F8C633,F62D0000,12000000,4C000000,75150000,20090000,2A140000,64EBFFFF,36FFFFFF
2AD62E5C00000000,B21CA701,D9F8C633,F62D0000,12000000,4C000000,9A150000,10090000,46140000,48EBFFFF,5BFFFFFF
8FD62E5C00000000,CD1CA701,EBF8C633,F62D0000,12000000,4C000000,C4150000,00090000,62140000,2CEBFFFF,85FFFFFF
F3D62E5C00000000,E81CA701,FEF8C633,F62D0000,12000000,4C000000,F1150000,F0080000,7E140000,11EBFFFF,B2FFFFFF
56D72E5C00000000,031DA701,10F9C633,F62D0000,12000000,4C000000,1E160000,DE080000,9A140000,F5EAFFFF,DFFFFFFF
B9D72E5C00000000,1F1DA701,22F9C633,F62D0000,12000000,4C000000,4A160000,CC080000,B6140000,D9EAFFFF,0A000000
1ED82E5C00000000,3B1DA701,34F9C633,F62D0000,12000000,4C000000,77160000,BA080000,D2140000,BDEAFFFF,37000000
82D82E5C00000000,581DA701,45F9C633,F62D0000,12000000,4C000000,A3160000,A8080000,EE140000,A1EAFFFF,63000000
