ts,utm_x,utm_y,z,utm_zone_n,utm_zone_l,heading,inx_x,inx_y,inx_z,inx_yaw
1F54405C00000000,2370A601,C289C733,7A2E0000,12000000,4C000000,FC860000,6E020000,D6FDFFFF,CEFDFFFF,80D7FFFF
8254405C00000000,1970A601,E889C733,7A2E0000,12000000,4C000000,FB860000,8A020000,BBFDFFFF,B2FDFFFF,7FD7FFFF
E854405C00000000,0F70A601,0E8AC733,7A2E0000,12000000,4C000000,FB860000,A6020000,9FFDFFFF,96FDFFFF,7FD7FFFF
4B55405C00000000,0670A601,348AC733,7A2E0000,12000000,4C000000,FB860000,C2020000,84FDFFFF,7AFDFFFF,7FD7FFFF
AD55405C00000000,FC6FA601,5A8AC733,7A2E0000,12000000,4C000000,FB860000,DE020000,68FDFFFF,5EFDFFFF,7FD7FFFF
1456405C00000000,F26FA601,808AC733,7A2E0000,12000000,4C000000,FA860000,FA020000,4CFDFFFF,42FDFFFF,7ED7FFFF
7756405C00000000,E86FA601,A68AC733,7A2E0000,12000000,4C000000,FA860000,15030000,31FDFFFF,26FDFFFF,7ED7FFFF
DD56405C00000000,DE6FA601,CC8AC733,7A2E0000,12000000,4C000000,FA860000,31030000,15FDFFFF,0AFDFFFF,7ED7FFFF
3E57405C00000000,D56FA601,F38AC733,7A2E0000,12000000,4C000000,FA860000,4D030000,F9FCFFFF,EEFCFFFF,7ED7FFFF
A357405C00000000,CB6FA601,198BC733,7A2E0000,12000000,4C000000,F9860000,69030000,DEFCFFFF,D2FCFFFF,7DD7FFFF
0958405C00000000,C16FA601,3F8BC733,7A2E0000,12000000,4C000000,F9860000,85030000,C2FCFFFF,B6FCFFFF,7DD7FFFF
6B58405C00000000,B76FA601,658BC733,7A2E0000,12000000,4C000000,F9860000,A1030000,A7FCFFFF,9AFCFFFF,7DD7FFFF
D158405C00000000,AD6FA601,8B8BC733,7A2E0000,12000000,4C000000,F9860000,BD030000,8BFCFFFF,7EFCFFFF,7DD7FFFF
3559405C00000000,A46FA601,B18BC733,7A2E0000,12000000,4C000000,F8860000,D9030000,6FFCFFFF,62FCFFFF,7CD7FFFF
9859405C00000000,9A6FA601,D78BC733,7A2E0000,12000000,4C000000,F9860000,F5030000,54FCFFFF,46FCFFFF,7DD7FFFF
FB59405C00000000,906FA601,FD8BC733,7A2E0000,12000000,4C000000,F8860000,11040000,38FCFFFF,2AFCFFFF,7CD7FFFF
615A405C00000000,866FA601,238CC733,7A2E0000,12000000,4C000000,F8860000,2D040000,1DFCFFFF,0EFCFFFF,7CD7FFFF
C45A405C00000000,7C6FA601,498CC733,7A2E0000,12000000,4C000000,F8860000,49040000,01FCFFFF,F2FBFFFF,7CD7FFFF
2A5B405C00000000,726FA601,6F8CC733,7A2E0000,12000000,4C000000,F8860000,65040000,E6FBFFFF,D6FBFFFF,7CD7FFFF
8C5B405C00000000,696FA601,958CC733,7A2E0000,12000000,4C000000,F8860000,81040000,CAFBFFFF,BAFBFFFF,7CD7FFFF
F35B405C00000000,5F6FA601,BB8CC733,7A2E0000,12000000,4C000000,F7860000,9D040000,AFFBFFFF,9EFBFFFF,7BD7FFFF
565C405C00000000,556FA601,E18CC733,7A2E0000,12000000,4C000000,F8860000,B9040000,93FBFFFF,82FBFFFF,7CD7FFFF
B65C405C00000000,4B6FA601,078DC733,7A2E0000,12000000,4C000000,F8860000,D5040000,78FBFFFF,66FBFFFF,7CD7FFFF
1F5D405C00000000,416FA601,2D8DC733,7A2E0000,12000000,4C000000,F7860000,F1040000,5CFBFFFF,4AFBFFFF,7BD7FFFF
825D405C00000000,386FA601,538DC733,7A2E0000,12000000,4C000000,F7860000,0D050000,40FBFFFF,2EFBFFFF,7BD7FFFF
E75D405C00000000,2E6FA601,798DC733,7A2E0000,12000000,4C000000,F7860000,29050000,25FBFFFF,12FBFFFF,7BD7FFFF
4B5E405C00000000,246FA601,9F8DC733,7A2E0000,12000000,4C000000,F7860000,45050000,09FBFFFF,F6FAFFFF,7BD7FFFF
AE5E405C00000000,1A6FA601,C58DC733,7A2E0000,12000000,4C000000,F6860000,61050000,EEFAFFFF,DAFAFFFF,7AD7FFFF
145F405C00000000,106FA601,EB8DC733,7A2E0000,12000000,4C000000,F6860000,7D050000,D2FAFFFF,BEFAFFFF,7AD7FFFF
775F405C00000000,066FA601,118EC733,7A2E0000,12000000,4C000000,F6860000,98050000,B7FAFFFF,A2FAFFFF,7AD7FFFF
DA5F405C00000000,FD6EA601,378EC733,7A2E0000,12000000,4C000000,F6860000,B4050000,9BFAFFFF,86FAFFFF,7AD7FFFF
4060405C00000000,F36EA601,5D8EC733,7A2E0000,12000000,4C000000,F5860000,D0050000,7FFAFFFF,6AFAFFFF,79D7FFFF
A360405C00000000,E96EA601,838EC733,7A2E0000,12000000,4C000000,F5860000,EC050000,64FAFFFF,4EFAFFFF,79D7FFFF
0861405C00000000,DF6EA601,A98EC733,7A2E0000,12000000,4C000000,F5860000,08060000,48FAFFFF,32FAFFFF,79D7FFFF
6C61405C00000000,D56EA601,CF8EC733,7A2E0000,12000000,4C000000,F5860000,24060000,2DFAFFFF,16FAFFFF,79D7FFFF
CC61405C00000000,CB6EA601,F58EC733,7A2E0000,12000000,4C000000,F5860000,40060000,12FAFFFF,FAF9FFFF,79D7FFFF
3662405C00000000,C26EA601,1B8FC733,7A2E0000,12000000,4C000000,F5860000,5C060000,F6F9FFFF,DEF9FFFF,79D7FFFF
9862405C00000000,B86EA601,418FC733,7A2E0000,12000000,4C000000,F4860000,78060000,DAF9FFFF,C2F9FFFF,78D7FFFF
FE62405C00000000,AE6EA601,678FC733,7A2E0000,12000000,4C000000,F4860000,94060000,BFF9FFFF,A6F9FFFF,78D7FFFF
6163405C00000000,A46EA601,8D8FC733,7A2E0000,12000000,4C000000,F4860000,B0060000,A3F9FFFF,8AF9FFFF,78D7FFFF
C463405C00000000,9A6EA601,B38FC733,7A2E0000,12000000,4C000000,F4860000,CC060000,88F9FFFF,6EF9FFFF,78D7FFFF
2A64405C00000000,906EA601,D98FC733,7A2E0000,12000000,4C000000,F3860000,E8060000,6CF9FFFF,52F9FFFF,77D7FFFF
8D64405C00000000,876EA601,FF8FC733,7A2E0000,12000000,4C000000,F3860000,04070000,51F9FFFF,36F9FFFF,77D7FFFF
F064405C00000000,7D6EA601,2590C733,7A2E0000,12000000,4C000000,F3860000,20070000,35F9FFFF,1AF9FFFF,77D7FFFF
5665405C00000000,736EA601,4B90C733,7A2E0000,12000000,4C000000,F3860000,3C070000,1AF9FFFF,FEF8FFFF,77D7FFFF
B865405C00000000,696EA601,7190C733,7A2E0000,12000000,4C000000,F2860000,58070000,FEF8FFFF,E2F8FFFF,76D7FFFF
1F66405C00000000,5F6EA601,9790C733,7A2E0000,12000000,4C000000,F3860000,74070000,E3F8FFFF,C6F8FFFF,77D7FFFF
8266405C00000000,556EA601,BD90C733,7A2E0000,12000000,4C000000,F3860000,90070000,C7F8FFFF,AAF8FFFF,77D7FFFF
E366405C00000000,4B6EA601,E390C733,7A2E0000,12000000,4C000000,F2860000,AC070000,ACF8FFFF,8EF8FFFF,76D7FFFF
4B67405C00000000,426EA601,0991C733,7A2E0000,12000000,4C000000,F2860000,C8070000,90F8FFFF,72F8FFFF,76D7FFFF
AE67405C00000000,386EA601,2F91C733,7A2E0000,12000000,4C000000,F2860000,E4070000,74F8FFFF,56F8FFFF,76D7FFFF
1468405C00000000,2E6EA601,5591C733,7A2E0000,12000000,4C000000,F2860000,00080000,59F8FFFF,3AF8FFFF,76D7FFFF
7768405C00000000,246EA601,7B91C733,7A2E0000,12000000,4C000000,F1860000,1C080000,3DF8FFFF,1EF8FFFF,75D7FFFF
DA68405C00000000,1A6EA601,A191C733,7A2E0000,12000000,4C000000,F1860000,38080000,22F8FFFF,02F8FFFF,75D7FFFF
4069405C00000000,106EA601,C791C733,7A2E0000,12000000,4C000000,F1860000,54080000,07F8FFFF,E6F7FFFF,75D7FFFF
A069405C00000000,066EA601,ED91C733,7A2E0000,12000000,4C000000,F1860000,70080000,EBF7FFFF,CAF7FFFF,75D7FFFF
066A405C00000000,FD6DA601,1392C733,7A2E0000,12000000,4C000000,F0860000,8C080000,D0F7FFFF,AEF7FFFF,74D7FFFF
6C6A405C00000000,F36DA601,3992C733,7A2E0000,12000000,4C000000,F1860000,A8080000,B4F7FFFF,92F7FFFF,75D7FFFF
CF6A405C00000000,E96DA601,5F92C733,7A2E0000,12000000,4C000000,F1860000,C4080000,99F7FFFF,76F7FFFF,75D7FFFF
356B405C00000000,DF6DA601,8592C733,7A2E0000,12000000,4C000000,F0860000,E0080000,7DF7FFFF,5AF7FFFF,74D7FFFF
986B405C00000000,D56DA601,AB92C733,7A2E0000,12000000,4C000000,F0860000,FC080000,62F7FFFF,3EF7FFFF,74D7FFFF
FB6B405C00000000,CB6DA601,D192C733,7A2E0000,12000000,4C000000,F0860000,18090000,46F7FFFF,22F7FFFF,74D7FFFF
616C405C00000000,C16DA601,F792C733,7A2E0000,12000000,4C000000,F0860000,34090000,2AF7FFFF,06F7FFFF,74D7FFFF
C46C405C00000000,B86DA601,1D93C733,7A2E0000,12000000,4C000000,EF860000,50090000,0FF7FFFF,EAF6FFFF,73D7FFFF
2A6D405C00000000,AE6DA601,4293C733,7A2E0000,12000000,4C000000,EF860000,6C090000,F4F6FFFF,CEF6FFFF,73D7FFFF
8D6D405C00000000,A46DA601,6893C733,7A2E0000,12000000,4C000000,EF860000,88090000,D8F6FFFF,B2F6FFFF,73D7FFFF
F06D405C00000000,9A6DA601,8E93C733,7A2E0000,12000000,4C000000,EF860000,A4090000,BDF6FFFF,96F6FFFF,73D7FFFF
566E405C00000000,906DA601,B493C733,7A2E0000,12000000,4C000000,EE860000,C0090000,A1F6FFFF,7AF6FFFF,72D7FFFF
B66E405C00000000,866DA601,DA93C733,7A2E0000,12000000,4C000000,EE860000,DC090000,86F6FFFF,5EF6FFFF,72D7FFFF
1C6F405C00000000,7C6DA601,0094C733,7A2E0000,12000000,4C000000,EE860000,F8090000,6AF6FFFF,42F6FFFF,72D7FFFF
826F405C00000000,726DA601,2694C733,7A2E0000,12000000,4C000000,EE860000,140A0000,4FF6FFFF,26F6FFFF,72D7FFFF
E56F405C00000000,696DA601,4C94C733,7A2E0000,12000000,4C000000,ED860000,300A0000,33F6FFFF,0AF6FFFF,71D7FFFF
4B70405C00000000,5F6DA601,7294C733,7A2E0000,12000000,4C000000,EE860000,4C0A0000,18F6FFFF,EEF5FFFF,72D7FFFF
AE70405C00000000,556DA601,9894C733,7A2E0000,12000000,4C000000,ED860000,680A0000,FCF5FFFF,D2F5FFFF,71D7FFFF
1171405C00000000,4B6DA601,BE94C733,7A2E0000,12000000,4C000000,ED860000,840A0000,E1F5FFFF,B6F5FFFF,71D7FFFF
7771405C00000000,416DA601,E494C733,7A2E0000,12000000,4C000000,ED860000,A00A0000,C5F5FFFF,9AF5FFFF,71D7FFFF
DA71405C00000000,376DA601,0A95C733,7A2E0000,12000000,4C000000,ED860000,BC0A0000,AAF5FFFF,7EF5FFFF,71D7FFFF
4072405C00000000,2D6DA601,3095C733,7A2E0000,12000000,4C000000,EC860000,D80A0000,8EF5FFFF,62F5FFFF,70D7FFFF
A472405C00000000,236DA601,5695C733,7A2E0000,12000000,4C000000,EC860000,F40A0000,73F5FFFF,46F5FFFF,70D7FFFF
0673405C00000000,196DA601,7C95C733,7A2E0000,12000000,4C000000,EC860000,100B0000,57F5FFFF,2AF5FFFF,70D7FFFF
6C73405C00000000,106DA601,A295C733,7A2E0000,12000000,4C000000,EC860000,2C0B0000,3CF5FFFF,0EF5FFFF,70D7FFFF
CD73405C00000000,066DA601,C895C733,7A2E0000,12000000,4C000000,EB860000,480B0000,20F5FFFF,F2F4FFFF,6FD7FFFF
3274405C00000000,FC6CA601,EE95C733,7A2E0000,12000000,4C000000,EB860000,640B0000,05F5FFFF,D6F4FFFF,6FD7FFFF
9874405C00000000,F26CA601,1496C733,7A2E0000,12000000,4C000000,EB860000,800B0000,E9F4FFFF,BAF4FFFF,6FD7FFFF
FB74405C00000000,E86CA601,3A96C733,7A2E0000,12000000,4C000000,EB860000,9C0B0000,CEF4FFFF,9EF4FFFF,6FD7FFFF
6175405C00000000,DE6CA601,6096C733,7A2E0000,12000000,4C000000,EA860000,B80B0000,B3F4FFFF,82F4FFFF,6ED7FFFF
C475405C00000000,D46CA601,8696C733,7A2E0000,12000000,4C000000,EB860000,D40B0000,97F4FFFF,66F4FFFF,6FD7FFFF
2776405C00000000,CA6CA601,AB96C733,7A2E0000,12000000,4C000000,EB860000,F00B0000,7CF4FFFF,4AF4FFFF,6FD7FFFF
8C76405C00000000,C06CA601,D196C733,7A2E0000,12000000,4C000000,EA860000,0C0C0000,60F4FFFF,2EF4FFFF,6ED7FFFF
F076405C00000000,B76CA601,F796C733,7A2E0000,12000000,4C000000,EA860000,280C0000,45F4FFFF,12F4FFFF,6ED7FFFF
5677405C00000000,AD6CA601,1D97C733,7A2E0000,12000000,4C000000,EA860000,440C0000,29F4FFFF,F6F3FFFF,6ED7FFFF
B877405C00000000,A36CA601,4397C733,7A2E0000,12000000,4C000000,EA860000,600C0000,0EF4FFFF,DAF3FFFF,6ED7FFFF
1C78405C00000000,996CA601,6997C733,7A2E0000,12000000,4C000000,E9860000,7C0C0000,F2F3FFFF,BEF3FFFF,6DD7FFFF
8278405C00000000,8F6CA601,8F97C733,7A2E0000,12000000,4C000000,E9860000,980C0000,D7F3FFFF,A2F3FFFF,6DD7FFFF
E578405C00000000,856CA601,B597C733,7A2E0000,12000000,4C000000,EA860000,B40C0000,BBF3FFFF,86F3FFFF,6ED7FFFF
4879405C00000000,7B6CA601,DB97C733,7A2E0000,12000000,4C000000,E9860000,D00C0000,A0F3FFFF,6AF3FFFF,6DD7FFFF
AE79405C00000000,716CA601,0198C733,7A2E0000,12000000,4C000000,E9860000,EC0C0000,84F3FFFF,4EF3FFFF,6DD7FFFF
117A405C00000000,676CA601,2798C733,7A2E0000,12000000,4C000000,E9860000,080D0000,69F3FFFF,32F3FFFF,6DD7FFFF
757A405C00000000,5D6CA601,4D98C733,7A2E0000,12000000,4C000000,E9860000,240D0000,4DF3FFFF,16F3FFFF,6DD7FFFF
DA7A405C00000000,536CA601,7398C733,7A2E0000,12000000,4C000000,E9860000,400D0000,32F3FFFF,FAF2FFFF,6DD7FFFF
3D7B405C00000000,4A6CA601,9998C733,7A2E0000,12000000,4C000000,E8860000,5C0D0000,16F3FFFF,DEF2FFFF,6CD7FFFF
A47B405C00000000,406CA601,BF98C733,7A2E0000,12000000,4C000000,E8860000,780D0000,FBF2FFFF,C2F2FFFF,6CD7FFFF
077C405C00000000,366CA601,E598C733,7A2E0000,12000000,4C000000,E8860000,940D0000,DFF2FFFF,A6F2FFFF,6CD7FFFF
6D7C405C00000000,2C6CA601,0B99C733,7A2E0000,12000000,4C000000,E8860000,B00D0000,C4F2FFFF,8AF2FFFF,6CD7FFFF
CE7C405C00000000,226CA601,3199C733,7A2E0000,12000000,4C000000,E7860000,CC0D0000,A8F2FFFF,6EF2FFFF,6BD7FFFF
327D405C00000000,186CA601,5799C733,7A2E0000,12000000,4C000000,E8860000,E80D0000,8DF2FFFF,52F2FFFF,6CD7FFFF
997D405C00000000,0E6CA601,7D99C733,7A2E0000,12000000,4C000000,E7860000,040E0000,72F2FFFF,36F2FFFF,6BD7FFFF
FC7D405C00000000,046CA601,A399C733,7A2E0000,12000000,4C000000,E7860000,200E0000,56F2FFFF,1AF2FFFF,6BD7FFFF
5E7E405C00000000,FA6BA601,C999C733,7A2E0000,12000000,4C000000,E6860000,3C0E0000,3BF2FFFF,FEF1FFFF,6AD7FFFF
C47E405C00000000,F06BA601,EF99C733,7A2E0000,12000000,4C000000,E7860000,580E0000,1FF2FFFF,E2F1FFFF,6BD7FFFF
277F405C00000000,E66BA601,159AC733,7A2E0000,12000000,4C000000,E6860000,740E0000,04F2FFFF,C6F1FFFF,6AD7FFFF
8A7F405C00000000,DC6BA601,3A9AC733,7A2E0000,12000000,4C000000,E6860000,900E0000,E8F1FFFF,AAF1FFFF,6AD7FFFF
F07F405C00000000,D36BA601,609AC733,7A2E0000,12000000,4C000000,E6860000,AC0E0000,CDF1FFFF,8EF1FFFF,6AD7FFFF
5480405C00000000,C96BA601,869AC733,7A2E0000,12000000,4C000000,E6860000,C80E0000,B1F1FFFF,72F1FFFF,6AD7FFFF
B980405C00000000,BF6BA601,AC9AC733,7A2E0000,12000000,4C000000,E6860000,E40E0000,96F1FFFF,56F1FFFF,6AD7FFFF
1D81405C00000000,B56BA601,D29AC733,7A2E0000,12000000,4C000000,E5860000,000F0000,7AF1FFFF,3AF1FFFF,69D7FFFF
8281405C00000000,AB6BA601,F89AC733,7A2E0000,12000000,4C000000,E5860000,1C0F0000,5FF1FFFF,1FF1FFFF,69D7FFFF
E581405C00000000,A16BA601,1E9BC733,7A2E0000,12000000,4C000000,E5860000,380F0000,43F1FFFF,03F1FFFF,69D7FFFF
4982405C00000000,976BA601,449BC733,7A2E0000,12000000,4C000000,E5860000,540F0000,28F1FFFF,E6F0FFFF,69D7FFFF
AE82405C00000000,8D6BA601,6A9BC733,7A2E0000,12000000,4C000000,E4860000,700F0000,0CF1FFFF,CBF0FFFF,68D7FFFF
1183405C00000000,836BA601,909BC733,7A2E0000,12000000,4C000000,E4860000,8C0F0000,F1F0FFFF,AFF0FFFF,68D7FFFF
7783405C00000000,796BA601,B69BC733,7A2E0000,12000000,4C000000,E5860000,A80F0000,D5F0FFFF,92F0FFFF,69D7FFFF
D883405C00000000,6F6BA601,DC9BC733,7A2E0000,12000000,4C000000,E4860000,C40F0000,BAF0FFFF,77F0FFFF,68D7FFFF
3D84405C00000000,656BA601,029CC733,7A2E0000,12000000,4C000000,E4860000,E00F0000,9EF0FFFF,5BF0FFFF,68D7FFFF
A484405C00000000,5B6BA601,289CC733,7A2E0000,12000000,4C000000,E4860000,FC0F0000,83F0FFFF,3EF0FFFF,68D7FFFF
0685405C00000000,516BA601,4E9CC733,7A2E0000,12000000,4C000000,E4860000,18100000,67F0FFFF,23F0FFFF,68D7FFFF
6985405C00000000,476BA601,749CC733,7A2E0000,12000000,4C000000,E3860000,34100000,4CF0FFFF,07F0FFFF,67D7FFFF
D085405C00000000,3D6BA601,9A9CC733,7A2E0000,12000000,4C000000,E3860000,50100000,30F0FFFF,EAEFFFFF,67D7FFFF
3286405C00000000,336BA601,C09CC733,7A2E0000,12000000,4C000000,E3860000,6C100000,15F0FFFF,CEEFFFFF,67D7FFFF
9586405C00000000,296BA601,E69CC733,7A2E0000,12000000,4C000000,E3860000,88100000,F9EFFFFF,B3EFFFFF,67D7FFFF
FB86405C00000000,206BA601,0C9DC733,7A2E0000,12000000,4C000000,E3860000,A4100000,DEEFFFFF,96EFFFFF,67D7FFFF
5F87405C00000000,166BA601,329DC733,7A2E0000,12000000,4C000000,E2860000,C0100000,C2EFFFFF,7AEFFFFF,66D7FFFF
C487405C00000000,0C6BA601,589DC733,7A2E0000,12000000,4C000000,E3860000,DC100000,A7EFFFFF,5FEFFFFF,67D7FFFF
2788405C00000000,026BA601,7E9DC733,7A2E0000,12000000,4C000000,E3860000,F8100000,8BEFFFFF,42EFFFFF,67D7FFFF
8D88405C00000000,F86AA601,A49DC733,7A2E0000,12000000,4C000000,E2860000,14110000,70EFFFFF,27EFFFFF,66D7FFFF
F188405C00000000,EE6AA601,CA9DC733,7A2E0000,12000000,4C000000,E2860000,30110000,54EFFFFF,0BEFFFFF,66D7FFFF
5389405C00000000,E46AA601,F09DC733,7A2E0000,12000000,4C000000,E2860000,4C110000,38EFFFFF,EFEEFFFF,66D7FFFF
B989405C00000000,DA6AA601,159EC733,7A2E0000,12000000,4C000000,E2860000,68110000,1DEFFFFF,D3EEFFFF,66D7FFFF
1D8A405C00000000,D06AA601,3B9EC733,7A2E0000,12000000,4C000000,E1860000,84110000,02EFFFFF,B7EEFFFF,65D7FFFF
7F8A405C00000000,C66AA601,619EC733,7A2E0000,12000000,4C000000,E1860000,A0110000,E6EEFFFF,9BEEFFFF,65D7FFFF
E28A405C00000000,BC6AA601,879EC733,7A2E0000,12000000,4C000000,E1860000,BC110000,CBEEFFFF,7FEEFFFF,65D7FFFF
498B405C00000000,B26AA601,AD9EC733,7A2E0000,12000000,4C000000,E1860000,D8110000,AFEEFFFF,63EEFFFF,65D7FFFF
AE8B405C00000000,A86AA601,D39EC733,7A2E0000,12000000,4C000000,E1860000,F4110000,93EEFFFF,47EEFFFF,65D7FFFF
118C405C00000000,9E6AA601,F99EC733,7A2E0000,12000000,4C000000,E0860000,10120000,78EEFFFF,2BEEFFFF,64D7FFFF
748C405C00000000,946AA601,1F9FC733,7A2E0000,12000000,4C000000,E1860000,2B120000,5CEEFFFF,0FEEFFFF,65D7FFFF
DB8C405C00000000,8A6AA601,459FC733,7A2E0000,12000000,4C000000,E1860000,47120000,41EEFFFF,F3EDFFFF,65D7FFFF
3B8D405C00000000,806AA601,6B9FC733,7A2E0000,12000000,4C000000,E0860000,64120000,25EEFFFF,D7EDFFFF,64D7FFFF
A38D405C00000000,766AA601,919FC733,7A2E0000,12000000,4C000000,DF860000,7F120000,0AEEFFFF,BBEDFFFF,63D7FFFF
068E405C00000000,6C6AA601,B79FC733,7A2E0000,12000000,4C000000,E0860000,9B120000,EEEDFFFF,9FEDFFFF,64D7FFFF
698E405C00000000,626AA601,DD9FC733,7A2E0000,12000000,4C000000,E0860000,B8120000,D3EDFFFF,83EDFFFF,64D7FFFF
CF8E405C00000000,586AA601,03A0C733,7A2E0000,12000000,4C000000,DF860000,D3120000,B8EDFFFF,67EDFFFF,63D7FFFF
338F405C00000000,4E6AA601,29A0C733,7A2E0000,12000000,4C000000,DF860000,EF120000,9CEDFFFF,4BEDFFFF,63D7FFFF
958F405C00000000,446AA601,4FA0C733,7A2E0000,12000000,4C000000,DF860000,0C130000,80EDFFFF,2FEDFFFF,63D7FFFF
F78F405C00000000,3A6AA601,75A0C733,7A2E0000,12000000,4C000000,DF860000,27130000,65EDFFFF,13EDFFFF,63D7FFFF
5E90405C00000000,306AA601,9BA0C733,7A2E0000,12000000,4C000000,DE860000,43130000,49EDFFFF,F7ECFFFF,62D7FFFF
C490405C00000000,266AA601,C1A0C733,7A2E0000,12000000,4C000000,DE860000,5F130000,2EEDFFFF,DBECFFFF,62D7FFFF
2891405C00000000,1C6AA601,E7A0C733,7A2E0000,12000000,4C000000,DE860000,7B130000,12EDFFFF,BFECFFFF,62D7FFFF
8A91405C00000000,126AA601,0CA1C733,7A2E0000,12000000,4C000000,DE860000,97130000,F7ECFFFF,A3ECFFFF,62D7FFFF
F091405C00000000,086AA601,32A1C733,7A2E0000,12000000,4C000000,DE860000,B3130000,DCECFFFF,87ECFFFF,62D7FFFF
5292405C00000000,FE69A601,58A1C733,7A2E0000,12000000,4C000000,DD860000,CF130000,C0ECFFFF,6BECFFFF,61D7FFFF
BA92405C00000000,F469A601,7EA1C733,7A2E0000,12000000,4C000000,DD860000,EB130000,A5ECFFFF,4FECFFFF,61D7FFFF
1D93405C00000000,EA69A601,A4A1C733,7A2E0000,12000000,4C000000,DE860000,07140000,89ECFFFF,33ECFFFF,62D7FFFF
7F93405C00000000,E069A601,CAA1C733,7A2E0000,12000000,4C000000,E0860000,23140000,6EECFFFF,17ECFFFF,64D7FFFF
E693405C00000000,D769A601,F0A1C733,7A2E0000,12000000,4C000000,E2860000,3F140000,52ECFFFF,FBEBFFFF,66D7FFFF
4994405C00000000,CD69A601,16A2C733,7A2E0000,12000000,4C000000,E5860000,5B140000,37ECFFFF,DFEBFFFF,69D7FFFF
AB94405C00000000,C369A601,3CA2C733,7A2E0000,12000000,4C000000,E6860000,77140000,1BECFFFF,C3EBFFFF,6AD7FFFF
1195405C00000000,B969A601,62A2C733,7A2E0000,12000000,4C000000,E9860000,93140000,00ECFFFF,A7EBFFFF,6DD7FFFF
7595405C00000000,AF69A601,88A2C733,7A2E0000,12000000,4C000000,EB860000,AF140000,E4EBFFFF,8CEBFFFF,6FD7FFFF
DB95405C00000000,A569A601,AEA2C733,7A2E0000,12000000,4C000000,EB860000,CB140000,C9EBFFFF,70EBFFFF,6FD7FFFF
3D96405C00000000,9B69A601,D4A2C733,7A2E0000,12000000,4C000000,EA860000,E7140000,ADEBFFFF,54EBFFFF,6ED7FFFF
