ts,utm_x,utm_y,z,utm_zone_n,utm_zone_l,heading,inx_x,inx_y,inx_z,inx_yaw
171C495C00000000,A99EA601,FFDDC633,592D0000,12000000,4C000000,67A10000,A0110000,7BF6FFFF,591F0000,40190000
7A1C495C00000000,B59EA601,08DEC633,592D0000,12000000,4C000000,5FA10000,93110000,72F6FFFF,6C1F0000,38190000
DF1C495C00000000,C29EA601,12DEC633,592D0000,12000000,4C000000,59A10000,85110000,6AF6FFFF,7F1F0000,32190000
431D495C00000000,D09EA601,1CDEC633,592D0000,12000000,4C000000,55A10000,77110000,61F6FFFF,921F0000,2E190000
A91D495C00000000,DD9EA601,26DEC633,592D0000,12000000,4C000000,50A10000,69110000,58F6FFFF,A51F0000,29190000
0B1E495C00000000,EC9EA601,31DEC633,592D0000,12000000,4C000000,4DA10000,59110000,4EF6FFFF,B81F0000,26190000
6E1E495C00000000,FB9EA601,3DDEC633,592D0000,12000000,4C000000,4EA10000,49110000,45F6FFFF,CB1F0000,27190000
D51E495C00000000,0B9FA601,48DEC633,592D0000,12000000,4C000000,50A10000,38110000,3CF6FFFF,DE1F0000,29190000
381F495C00000000,1B9FA601,55DEC633,592D0000,12000000,4C000000,53A10000,26110000,32F6FFFF,F21F0000,2C190000
9A1F495C00000000,2A9FA601,61DEC633,592D0000,12000000,4C000000,54A10000,14110000,29F6FFFF,04200000,2D190000
0120495C00000000,3B9FA601,6DDEC633,592D0000,12000000,4C000000,57A10000,01110000,20F6FFFF,18200000,30190000
6420495C00000000,4C9FA601,7ADEC633,592D0000,12000000,4C000000,59A10000,EE100000,17F6FFFF,2A200000,32190000
CA20495C00000000,5D9FA601,87DEC633,592D0000,12000000,4C000000,5AA10000,DB100000,0EF6FFFF,3D200000,33190000
2D21495C00000000,6F9FA601,94DEC633,592D0000,12000000,4C000000,5CA10000,C6100000,05F6FFFF,50200000,35190000
9021495C00000000,819FA601,A2DEC633,592D0000,12000000,4C000000,5EA10000,B1100000,FCF5FFFF,62200000,37190000
F621495C00000000,949FA601,B0DEC633,592D0000,12000000,4C000000,5FA10000,9B100000,F3F5FFFF,75200000,38190000
5922495C00000000,A89FA601,BFDEC633,592D0000,12000000,4C000000,62A10000,84100000,EAF5FFFF,88200000,3B190000
BE22495C00000000,BC9FA601,CEDEC633,592D0000,12000000,4C000000,67A10000,6D100000,E1F5FFFF,9B200000,40190000
2223495C00000000,D09FA601,DDDEC633,592D0000,12000000,4C000000,6DA10000,55100000,D8F5FFFF,AE200000,46190000
8523495C00000000,E59FA601,ECDEC633,592D0000,12000000,4C000000,76A10000,3D100000,D0F5FFFF,C0200000,4F190000
EA23495C00000000,FA9FA601,FCDEC633,592D0000,12000000,4C000000,83A10000,24100000,C7F5FFFF,D3200000,5C190000
4D24495C00000000,11A0A601,0DDFC633,592D0000,12000000,4C000000,92A10000,0A100000,BFF5FFFF,E5200000,6B190000
B124495C00000000,26A0A601,1CDFC633,592D0000,12000000,4C000000,A1A10000,F00F0000,B7F5FFFF,F7200000,7A190000
1725495C00000000,3DA0A601,2DDFC633,592D0000,12000000,4C000000,B1A10000,D50F0000,AFF5FFFF,0B210000,8A190000
7A25495C00000000,53A0A601,3DDFC633,592D0000,12000000,4C000000,C3A10000,BA0F0000,A8F5FFFF,1C210000,9C190000
E025495C00000000,6AA0A601,4DDFC633,592D0000,12000000,4C000000,D5A10000,9F0F0000,A1F5FFFF,2F210000,AE190000
4326495C00000000,81A0A601,5EDFC633,592D0000,12000000,4C000000,EAA10000,840F0000,9AF5FFFF,42210000,C3190000
A626495C00000000,98A0A601,6EDFC633,592D0000,12000000,4C000000,FCA10000,680F0000,94F5FFFF,54210000,D5190000
0C27495C00000000,B0A0A601,7FDFC633,592D0000,12000000,4C000000,0FA20000,4C0F0000,8EF5FFFF,66210000,E8190000
6F27495C00000000,C7A0A601,8FDFC633,592D0000,12000000,4C000000,22A20000,300F0000,88F5FFFF,79210000,FB190000
D427495C00000000,DFA0A601,9FDFC633,592D0000,12000000,4C000000,38A20000,140F0000,83F5FFFF,8B210000,111A0000
3828495C00000000,F6A0A601,B0DFC633,592D0000,12000000,4C000000,4DA20000,F80E0000,7DF5FFFF,9C210000,261A0000
9B28495C00000000,0EA1A601,C0DFC633,592D0000,12000000,4C000000,62A20000,DC0E0000,78F5FFFF,AE210000,3B1A0000
0129495C00000000,25A1A601,D0DFC633,592D0000,12000000,4C000000,7EA20000,C00E0000,74F5FFFF,C0210000,571A0000
6429495C00000000,3DA1A601,DFDFC633,592D0000,12000000,4C000000,9BA20000,A40E0000,70F5FFFF,D2210000,741A0000
C729495C00000000,54A1A601,EFDFC633,592D0000,12000000,4C000000,BAA20000,880E0000,6CF5FFFF,E4210000,931A0000
2D2A495C00000000,6CA1A601,FEDFC633,592D0000,12000000,4C000000,D8A20000,6C0E0000,69F5FFFF,F6210000,B11A0000
902A495C00000000,83A1A601,0DE0C633,592D0000,12000000,4C000000,FAA20000,500E0000,66F5FFFF,07220000,D31A0000
F62A495C00000000,9BA1A601,1CE0C633,592D0000,12000000,4C000000,1DA30000,340E0000,64F5FFFF,18220000,F61A0000
592B495C00000000,B3A1A601,2BE0C633,592D0000,12000000,4C000000,43A30000,180E0000,62F5FFFF,2A220000,1C1B0000
BC2B495C00000000,CBA1A601,3AE0C633,592D0000,12000000,4C000000,68A30000,FC0D0000,61F5FFFF,3C220000,411B0000
222C495C00000000,E3A1A601,49E0C633,592D0000,12000000,4C000000,8EA30000,E00D0000,61F5FFFF,4D220000,671B0000
852C495C00000000,FBA1A601,57E0C633,592D0000,12000000,4C000000,B8A30000,C40D0000,60F5FFFF,5F220000,911B0000
EB2C495C00000000,13A2A601,65E0C633,592D0000,12000000,4C000000,E3A30000,A80D0000,61F5FFFF,6F220000,BC1B0000
4E2D495C00000000,2BA2A601,73E0C633,592D0000,12000000,4C000000,10A40000,8C0D0000,62F5FFFF,80220000,E91B0000
B12D495C00000000,44A2A601,81E0C633,592D0000,12000000,4C000000,3FA40000,700D0000,64F5FFFF,91220000,181C0000
172E495C00000000,5CA2A601,8FE0C633,592D0000,12000000,4C000000,67A40000,540D0000,66F5FFFF,A3220000,401C0000
792E495C00000000,75A2A601,9CE0C633,592D0000,12000000,4C000000,93A40000,380D0000,69F5FFFF,B4220000,6C1C0000
E12E495C00000000,8EA2A601,AAE0C633,592D0000,12000000,4C000000,B5A40000,1C0D0000,6CF5FFFF,C5220000,8E1C0000
432F495C00000000,A7A2A601,B7E0C633,592D0000,12000000,4C000000,D6A40000,000D0000,70F5FFFF,D6220000,AF1C0000
A62F495C00000000,C0A2A601,C4E0C633,592D0000,12000000,4C000000,F9A40000,E40C0000,74F5FFFF,E7220000,D21C0000
0C30495C00000000,D9A2A601,D1E0C633,592D0000,12000000,4C000000,0EA50000,C80C0000,78F5FFFF,F7220000,E71C0000
7030495C00000000,F2A2A601,DEE0C633,592D0000,12000000,4C000000,10A50000,AC0C0000,7CF5FFFF,08230000,E91C0000
D230495C00000000,0BA3A601,EBE0C633,592D0000,12000000,4C000000,01A50000,900C0000,80F5FFFF,19230000,DA1C0000
3531495C00000000,24A3A601,F8E0C633,592D0000,12000000,4C000000,DAA40000,740C0000,84F5FFFF,2A230000,B31C0000
9B31495C00000000,3DA3A601,06E1C633,592D0000,12000000,4C000000,A6A40000,580C0000,86F5FFFF,3A230000,7F1C0000
0132495C00000000,55A3A601,14E1C633,592D0000,12000000,4C000000,60A40000,3C0C0000,87F5FFFF,4B230000,391C0000
6432495C00000000,6DA3A601,22E1C633,592D0000,12000000,4C000000,FAA30000,200C0000,87F5FFFF,5C230000,D31B0000
C732495C00000000,85A3A601,30E1C633,592D0000,12000000,4C000000,7EA30000,040C0000,85F5FFFF,6D230000,571B0000
2D33495C00000000,9DA3A601,40E1C633,592D0000,12000000,4C000000,EAA20000,E80B0000,82F5FFFF,7E230000,C31A0000
9033495C00000000,B4A3A601,50E1C633,592D0000,12000000,4C000000,40A20000,CC0B0000,7CF5FFFF,90230000,191A0000
F633495C00000000,CCA3A601,61E1C633,592D0000,12000000,4C000000,9AA10000,B00B0000,74F5FFFF,A2230000,73190000
5934495C00000000,E3A3A601,73E1C633,592D0000,12000000,4C000000,F1A00000,940B0000,6AF5FFFF,B4230000,CA180000
BC34495C00000000,FAA3A601,87E1C633,592D0000,12000000,4C000000,4FA00000,780B0000,5FF5FFFF,C6230000,28180000
2235495C00000000,11A4A601,9BE1C633,592D0000,12000000,4C000000,B59F0000,5C0B0000,53F5FFFF,D7230000,8E170000
8535495C00000000,28A4A601,AFE1C633,592D0000,12000000,4C000000,249F0000,400B0000,46F5FFFF,E8230000,FD160000
E835495C00000000,3EA4A601,C4E1C633,592D0000,12000000,4C000000,AB9E0000,240B0000,3AF5FFFF,F9230000,84160000
4E36495C00000000,53A4A601,DAE1C633,592D0000,12000000,4C000000,499E0000,090B0000,2EF5FFFF,09240000,22160000
B136495C00000000,68A4A601,EFE1C633,592D0000,12000000,4C000000,FB9D0000,ED0A0000,23F5FFFF,1A240000,D4150000
1837495C00000000,7CA4A601,04E2C633,592D0000,12000000,4C000000,B89D0000,D20A0000,19F5FFFF,2A240000,91150000
7937495C00000000,90A4A601,19E2C633,592D0000,12000000,4C000000,869D0000,B60A0000,0FF5FFFF,3A240000,5F150000
DD37495C00000000,A3A4A601,2EE2C633,592D0000,12000000,4C000000,639D0000,9B0A0000,07F5FFFF,4B240000,3C150000
4338495C00000000,B6A4A601,42E2C633,592D0000,12000000,4C000000,419D0000,800A0000,00F5FFFF,5C240000,1A150000
A738495C00000000,C9A4A601,57E2C633,592D0000,12000000,4C000000,2B9D0000,650A0000,FAF4FFFF,6C240000,04150000
0939495C00000000,DBA4A601,6BE2C633,592D0000,12000000,4C000000,1E9D0000,4B0A0000,F5F4FFFF,7D240000,F7140000
6F39495C00000000,EDA4A601,7FE2C633,592D0000,12000000,4C000000,1B9D0000,300A0000,F2F4FFFF,8E240000,F4140000
D239495C00000000,FFA4A601,92E2C633,592D0000,12000000,4C000000,239D0000,160A0000,F0F4FFFF,9F240000,FC140000
363A495C00000000,10A5A601,A5E2C633,592D0000,12000000,4C000000,2D9D0000,FC090000,EFF4FFFF,AF240000,06150000
9B3A495C00000000,22A5A601,B9E2C633,592D0000,12000000,4C000000,3D9D0000,E1090000,EFF4FFFF,C0240000,16150000
FE3A495C00000000,34A5A601,CCE2C633,592D0000,12000000,4C000000,579D0000,C7090000,F0F4FFFF,D0240000,30150000
653B495C00000000,46A5A601,DFE2C633,592D0000,12000000,4C000000,789D0000,AD090000,F3F4FFFF,E1240000,51150000
C73B495C00000000,58A5A601,F2E2C633,592D0000,12000000,4C000000,9B9D0000,93090000,F6F4FFFF,F1240000,74150000
2D3C495C00000000,69A5A601,05E3C633,592D0000,12000000,4C000000,BC9D0000,7A090000,FAF4FFFF,01250000,95150000
903C495C00000000,7CA5A601,18E3C633,592D0000,12000000,4C000000,DA9D0000,60090000,FFF4FFFF,11250000,B3150000
F23C495C00000000,8EA5A601,2AE3C633,592D0000,12000000,4C000000,FA9D0000,46090000,05F5FFFF,22250000,D3150000
593D495C00000000,A1A5A601,3DE3C633,592D0000,12000000,4C000000,1E9E0000,2D090000,0BF5FFFF,33250000,F7150000
BC3D495C00000000,B4A5A601,50E3C633,592D0000,12000000,4C000000,429E0000,13090000,12F5FFFF,43250000,1B160000
233E495C00000000,C6A5A601,62E3C633,592D0000,12000000,4C000000,639E0000,F9080000,18F5FFFF,53250000,3C160000
863E495C00000000,DAA5A601,75E3C633,592D0000,12000000,4C000000,859E0000,E0080000,1FF5FFFF,64250000,5E160000
E93E495C00000000,EDA5A601,87E3C633,592D0000,12000000,4C000000,9F9E0000,C6080000,27F5FFFF,75250000,78160000
4E3F495C00000000,00A6A601,9AE3C633,592D0000,12000000,4C000000,BF9E0000,AD080000,2EF5FFFF,85250000,98160000
AE3F495C00000000,13A6A601,ACE3C633,592D0000,12000000,4C000000,DB9E0000,93080000,36F5FFFF,96250000,B4160000
1540495C00000000,27A6A601,BEE3C633,592D0000,12000000,4C000000,F09E0000,7A080000,3EF5FFFF,A7250000,C9160000
7A40495C00000000,3AA6A601,D0E3C633,592D0000,12000000,4C000000,079F0000,61080000,46F5FFFF,B7250000,E0160000
DD40495C00000000,4DA6A601,E2E3C633,592D0000,12000000,4C000000,1D9F0000,48080000,4EF5FFFF,C8250000,F6160000
4341495C00000000,61A6A601,F4E3C633,592D0000,12000000,4C000000,339F0000,2F080000,56F5FFFF,D9250000,0C170000
A741495C00000000,75A6A601,06E4C633,592D0000,12000000,4C000000,469F0000,15080000,5FF5FFFF,EA250000,1F170000
0942495C00000000,89A6A601,18E4C633,592D0000,12000000,4C000000,569F0000,FC070000,67F5FFFF,FB250000,2F170000
7042495C00000000,9CA6A601,2AE4C633,592D0000,12000000,4C000000,639F0000,E2070000,6FF5FFFF,0C260000,3C170000
D242495C00000000,B0A6A601,3BE4C633,592D0000,12000000,4C000000,719F0000,C9070000,77F5FFFF,1D260000,4A170000
3843495C00000000,C4A6A601,4DE4C633,592D0000,12000000,4C000000,7E9F0000,B0070000,7FF5FFFF,2D260000,57170000
9C43495C00000000,D7A6A601,5EE4C633,592D0000,12000000,4C000000,8B9F0000,97070000,87F5FFFF,3E260000,64170000
FF43495C00000000,EBA6A601,6FE4C633,592D0000,12000000,4C000000,989F0000,7E070000,8FF5FFFF,4F260000,71170000
6444495C00000000,FEA6A601,80E4C633,592D0000,12000000,4C000000,A59F0000,65070000,97F5FFFF,60260000,7E170000
C444495C00000000,13A7A601,92E4C633,592D0000,12000000,4C000000,B49F0000,4C070000,9FF5FFFF,72260000,8D170000
2A45495C00000000,26A7A601,A3E4C633,592D0000,12000000,4C000000,C19F0000,33070000,A6F5FFFF,82260000,9A170000
9045495C00000000,3AA7A601,B4E4C633,592D0000,12000000,4C000000,CE9F0000,1A070000,AEF5FFFF,93260000,A7170000
F345495C00000000,4EA7A601,C5E4C633,592D0000,12000000,4C000000,DA9F0000,01070000,B6F5FFFF,A4260000,B3170000
5A46495C00000000,62A7A601,D6E4C633,592D0000,12000000,4C000000,E79F0000,E8060000,BDF5FFFF,B5260000,C0170000
BD46495C00000000,76A7A601,E8E4C633,592D0000,12000000,4C000000,F29F0000,CE060000,C5F5FFFF,C6260000,CB170000
2047495C00000000,8BA7A601,F9E4C633,592D0000,12000000,4C000000,FD9F0000,B4060000,CCF5FFFF,D7260000,D6170000
8447495C00000000,9FA7A601,0BE5C633,592D0000,12000000,4C000000,09A00000,9A060000,D3F5FFFF,E8260000,E2170000
E947495C00000000,B4A7A601,1DE5C633,592D0000,12000000,4C000000,14A00000,7F060000,DBF5FFFF,F9260000,ED170000
4E48495C00000000,CAA7A601,2FE5C633,592D0000,12000000,4C000000,20A00000,64060000,E2F5FFFF,09270000,F9170000
B248495C00000000,E0A7A601,41E5C633,592D0000,12000000,4C000000,2BA00000,49060000,EAF5FFFF,19270000,04180000
1549495C00000000,F6A7A601,53E5C633,592D0000,12000000,4C000000,38A00000,2D060000,F1F5FFFF,2A270000,11180000
7A49495C00000000,0CA8A601,66E5C633,592D0000,12000000,4C000000,45A00000,11060000,F9F5FFFF,3A270000,1E180000
DD49495C00000000,22A8A601,78E5C633,592D0000,12000000,4C000000,55A00000,F5050000,00F6FFFF,4C270000,2E180000
414A495C00000000,39A8A601,8BE5C633,592D0000,12000000,4C000000,63A00000,D9050000,08F6FFFF,5C270000,3C180000
A64A495C00000000,4FA8A601,9DE5C633,592D0000,12000000,4C000000,71A00000,BD050000,0FF6FFFF,6D270000,4A180000
094B495C00000000,66A8A601,AFE5C633,592D0000,12000000,4C000000,80A00000,A1050000,17F6FFFF,7E270000,59180000
704B495C00000000,7CA8A601,C2E5C633,592D0000,12000000,4C000000,91A00000,85050000,1EF6FFFF,8E270000,6A180000
D34B495C00000000,93A8A601,D4E5C633,592D0000,12000000,4C000000,A7A00000,69050000,26F6FFFF,9F270000,80180000
354C495C00000000,AAA8A601,E6E5C633,592D0000,12000000,4C000000,C1A00000,4D050000,2EF6FFFF,B0270000,9A180000
9C4C495C00000000,C1A8A601,F8E5C633,592D0000,12000000,4C000000,E9A00000,31050000,37F6FFFF,C0270000,C2180000
FF4C495C00000000,D8A8A601,0AE6C633,592D0000,12000000,4C000000,1BA10000,15050000,40F6FFFF,D1270000,F4180000
644D495C00000000,F0A8A601,1CE6C633,592D0000,12000000,4C000000,52A10000,F9040000,49F6FFFF,E2270000,2B190000
C74D495C00000000,08A9A601,2DE6C633,592D0000,12000000,4C000000,96A10000,DD040000,54F6FFFF,F2270000,6F190000
2B4E495C00000000,20A9A601,3FE6C633,592D0000,12000000,4C000000,E7A10000,C1040000,5FF6FFFF,03280000,C0190000
904E495C00000000,3AA9A601,50E6C633,592D0000,12000000,4C000000,3BA20000,A5040000,6CF6FFFF,13280000,141A0000
F34E495C00000000,54A9A601,62E6C633,592D0000,12000000,4C000000,98A20000,89040000,7AF6FFFF,23280000,711A0000
574F495C00000000,6EA9A601,73E6C633,592D0000,12000000,4C000000,F3A20000,6D040000,89F6FFFF,33280000,CC1A0000
BD4F495C00000000,8AA9A601,84E6C633,592D0000,12000000,4C000000,4CA30000,51040000,99F6FFFF,44280000,251B0000
1F50495C00000000,A6A9A601,95E6C633,592D0000,12000000,4C000000,A3A30000,35040000,AAF6FFFF,55280000,7C1B0000
8650495C00000000,C3A9A601,A6E6C633,592D0000,12000000,4C000000,FBA30000,19040000,BDF6FFFF,65280000,D41B0000
E850495C00000000,E1A9A601,B7E6C633,592D0000,12000000,4C000000,5BA40000,FD030000,D1F6FFFF,75280000,341C0000
4B51495C00000000,FFA9A601,C7E6C633,592D0000,12000000,4C000000,B4A40000,E2030000,E5F6FFFF,85280000,8D1C0000
B251495C00000000,1EAAA601,D8E6C633,592D0000,12000000,4C000000,06A50000,C5030000,FAF6FFFF,96280000,DF1C0000
1552495C00000000,3EAAA601,E8E6C633,592D0000,12000000,4C000000,57A50000,AA030000,10F7FFFF,A7280000,301D0000
7A52495C00000000,5EAAA601,F7E6C633,592D0000,12000000,4C000000,9EA50000,8E030000,26F7FFFF,B7280000,771D0000
DD52495C00000000,7FAAA601,07E7C633,592D0000,12000000,4C000000,E4A50000,71030000,3DF7FFFF,C7280000,BD1D0000
4153495C00000000,A0AAA601,16E7C633,592D0000,12000000,4C000000,24A60000,55030000,54F7FFFF,D8280000,FD1D0000
A653495C00000000,C1AAA601,25E7C633,592D0000,12000000,4C000000,5CA60000,3A030000,6BF7FFFF,E9280000,351E0000
0754495C00000000,E2AAA601,33E7C633,592D0000,12000000,4C000000,89A60000,1D030000,83F7FFFF,F9280000,621E0000
6D54495C00000000,03ABA601,41E7C633,592D0000,12000000,4C000000,AAA60000,02030000,99F7FFFF,0A290000,831E0000
D354495C00000000,24ABA601,50E7C633,592D0000,12000000,4C000000,C9A60000,E5020000,B0F7FFFF,1A290000,A21E0000
3555495C00000000,45ABA601,5DE7C633,592D0000,12000000,4C000000,E1A60000,CA020000,C5F7FFFF,2A290000,BA1E0000
9C55495C00000000,65ABA601,6BE7C633,592D0000,12000000,4C000000,F7A60000,AE020000,DAF7FFFF,3A290000,D01E0000
FF55495C00000000,86ABA601,78E7C633,592D0000,12000000,4C000000,0DA70000,91020000,EFF7FFFF,4A290000,E61E0000
6156495C00000000,A6ABA601,85E7C633,592D0000,12000000,4C000000,1CA70000,76020000,04F8FFFF,5A290000,F51E0000
C456495C00000000,C6ABA601,92E7C633,592D0000,12000000,4C000000,1CA70000,59020000,18F8FFFF,6A290000,F51E0000
2B57495C00000000,E5ABA601,9FE7C633,592D0000,12000000,4C000000,11A70000,3E020000,2BF8FFFF,7B290000,EA1E0000
9057495C00000000,04ACA601,ACE7C633,592D0000,12000000,4C000000,FCA60000,22020000,3DF8FFFF,8C290000,D51E0000
F057495C00000000,22ACA601,B8E7C633,592D0000,12000000,4C000000,DFA60000,06020000,4EF8FFFF,9D290000,B81E0000
5758495C00000000,40ACA601,C5E7C633,592D0000,12000000,4C000000,BEA60000,EA010000,5EF8FFFF,AD290000,971E0000
BD58495C00000000,5DACA601,D2E7C633,592D0000,12000000,4C000000,8FA60000,CE010000,6DF8FFFF,BE290000,681E0000
1F59495C00000000,79ACA601,DFE7C633,592D0000,12000000,4C000000,4BA60000,B2010000,7AF8FFFF,CF290000,241E0000
8359495C00000000,94ACA601,EBE7C633,592D0000,12000000,4C000000,F9A50000,96010000,85F8FFFF,E0290000,D21D0000
E959495C00000000,AFACA601,F8E7C633,592D0000,12000000,4C000000,91A50000,7A010000,8FF8FFFF,F1290000,6A1D0000
4B5A495C00000000,C8ACA601,06E8C633,592D0000,12000000,4C000000,1AA50000,5E010000,96F8FFFF,022A0000,F31C0000
AF5A495C00000000,E1ACA601,13E8C633,592D0000,12000000,4C000000,8FA40000,42010000,9CF8FFFF,132A0000,681C0000
155B495C00000000,F9ACA601,21E8C633,592D0000,12000000,4C000000,F6A30000,26010000,9FF8FFFF,242A0000,CF1B0000
785B495C00000000,11ADA601,30E8C633,592D0000,12000000,4C000000,53A30000,0B010000,9FF8FFFF,352A0000,2C1B0000
DE5B495C00000000,27ADA601,3FE8C633,592D0000,12000000,4C000000,9FA20000,EF000000,9EF8FFFF,462A0000,781A0000
415C495C00000000,3EADA601,4FE8C633,592D0000,12000000,4C000000,DCA10000,D4000000,9BF8FFFF,592A0000,B5190000
A65C495C00000000,53ADA601,60E8C633,592D0000,12000000,4C000000,22A10000,B9000000,97F8FFFF,6A2A0000,FB180000
0A5D495C00000000,69ADA601,71E8C633,592D0000,12000000,4C000000,64A00000,9E000000,92F8FFFF,7B2A0000,3D180000
6D5D495C00000000,7EADA601,84E8C633,592D0000,12000000,4C000000,AC9F0000,82000000,8CF8FFFF,8C2A0000,85170000
D25D495C00000000,93ADA601,97E8C633,592D0000,12000000,4C000000,FE9E0000,67000000,86F8FFFF,9E2A0000,D7160000
355E495C00000000,A7ADA601,ABE8C633,592D0000,12000000,4C000000,589E0000,4B000000,80F8FFFF,AE2A0000,31160000
9C5E495C00000000,BAADA601,BFE8C633,592D0000,12000000,4C000000,CF9D0000,30000000,7BF8FFFF,BF2A0000,A8150000
FF5E495C00000000,CDADA601,D4E8C633,592D0000,12000000,4C000000,629D0000,14000000,76F8FFFF,CF2A0000,3B150000
615F495C00000000,E0ADA601,E8E8C633,592D0000,12000000,4C000000,0C9D0000,F9FFFFFF,72F8FFFF,DE2A0000,E5140000
C55F495C00000000,F2ADA601,FDE8C633,592D0000,12000000,4C000000,D29C0000,DEFFFFFF,70F8FFFF,ED2A0000,AB140000
2B60495C00000000,04AEA601,12E9C633,592D0000,12000000,4C000000,A99C0000,C2FFFFFF,70F8FFFF,FD2A0000,82140000
8D60495C00000000,17AEA601,27E9C633,592D0000,12000000,4C000000,979C0000,A6FFFFFF,71F8FFFF,0D2B0000,70140000
F460495C00000000,29AEA601,3CE9C633,592D0000,12000000,4C000000,989C0000,8AFFFFFF,74F8FFFF,1B2B0000,71140000
5661495C00000000,3CAEA601,52E9C633,592D0000,12000000,4C000000,A59C0000,6EFFFFFF,7AF8FFFF,2A2B0000,7E140000
BD61495C00000000,4FAEA601,67E9C633,592D0000,12000000,4C000000,C49C0000,52FFFFFF,82F8FFFF,382B0000,9D140000
2062495C00000000,63AEA601,7EE9C633,592D0000,12000000,4C000000,EE9C0000,36FFFFFF,8CF8FFFF,472B0000,C7140000
8362495C00000000,77AEA601,94E9C633,592D0000,12000000,4C000000,1C9D0000,1AFFFFFF,99F8FFFF,552B0000,F5140000
E862495C00000000,8CAEA601,ABE9C633,592D0000,12000000,4C000000,539D0000,FFFEFFFF,A5F8FFFF,632B0000,2C150000
4C63495C00000000,A2AEA601,C2E9C633,592D0000,12000000,4C000000,8C9D0000,E3FEFFFF,B4F8FFFF,702B0000,65150000
B163495C00000000,B8AEA601,D9E9C633,592D0000,12000000,4C000000,C69D0000,C7FEFFFF,C5F8FFFF,7E2B0000,9F150000
1564495C00000000,CFAEA601,F0E9C633,592D0000,12000000,4C000000,0B9E0000,ABFEFFFF,D5F8FFFF,8B2B0000,E4150000
7864495C00000000,E6AEA601,07EAC633,592D0000,12000000,4C000000,409E0000,90FEFFFF,E6F8FFFF,982B0000,19160000
DB64495C00000000,FDAEA601,1EEAC633,592D0000,12000000,4C000000,719E0000,74FEFFFF,F7F8FFFF,A62B0000,4A160000
4165495C00000000,15AFA601,35EAC633,592D0000,12000000,4C000000,A69E0000,58FEFFFF,09F9FFFF,B52B0000,7F160000
A465495C00000000,2DAFA601,4BEAC633,592D0000,12000000,4C000000,D99E0000,3CFEFFFF,1BF9FFFF,C42B0000,B2160000
0A66495C00000000,45AFA601,62EAC633,592D0000,12000000,4C000000,079F0000,21FEFFFF,2DF9FFFF,D22B0000,E0160000
6B66495C00000000,5DAFA601,78EAC633,592D0000,12000000,4C000000,369F0000,06FEFFFF,3FF9FFFF,E02B0000,0F170000
D366495C00000000,76AFA601,8EEAC633,592D0000,12000000,4C000000,619F0000,EAFDFFFF,51F9FFFF,EE2B0000,3A170000
3567495C00000000,8EAFA601,A3EAC633,592D0000,12000000,4C000000,899F0000,CFFDFFFF,63F9FFFF,FC2B0000,62170000
9667495C00000000,A7AFA601,B9EAC633,592D0000,12000000,4C000000,B19F0000,B4FDFFFF,75F9FFFF,0B2C0000,8A170000
FF67495C00000000,BFAFA601,CEEAC633,592D0000,12000000,4C000000,D99F0000,98FDFFFF,86F9FFFF,192C0000,B2170000
6168495C00000000,D8AFA601,E3EAC633,592D0000,12000000,4C000000,FF9F0000,7DFDFFFF,98F9FFFF,282C0000,D8170000
C868495C00000000,F1AFA601,F8EAC633,592D0000,12000000,4C000000,24A00000,62FDFFFF,AAF9FFFF,362C0000,FD170000
2B69495C00000000,0AB0A601,0DEBC633,592D0000,12000000,4C000000,48A00000,47FDFFFF,BCF9FFFF,442C0000,21180000
8E69495C00000000,22B0A601,21EBC633,592D0000,12000000,4C000000,69A00000,2DFDFFFF,CEF9FFFF,522C0000,42180000
F469495C00000000,3BB0A601,35EBC633,592D0000,12000000,4C000000,8AA00000,12FDFFFF,E0F9FFFF,602C0000,63180000
576A495C00000000,54B0A601,49EBC633,592D0000,12000000,4C000000,ACA00000,F7FCFFFF,F2F9FFFF,6E2C0000,85180000
BA6A495C00000000,6EB0A601,5DEBC633,592D0000,12000000,4C000000,CFA00000,DDFCFFFF,04FAFFFF,7C2C0000,A8180000
206B495C00000000,87B0A601,71EBC633,592D0000,12000000,4C000000,F3A00000,C2FCFFFF,16FAFFFF,8A2C0000,CC180000
826B495C00000000,A0B0A601,84EBC633,592D0000,12000000,4C000000,17A10000,A8FCFFFF,28FAFFFF,982C0000,F0180000
E96B495C00000000,B9B0A601,97EBC633,592D0000,12000000,4C000000,39A10000,8EFCFFFF,39FAFFFF,A62C0000,12190000
4C6C495C00000000,D2B0A601,AAEBC633,592D0000,12000000,4C000000,57A10000,74FCFFFF,4BFAFFFF,B42C0000,30190000
AD6C495C00000000,ECB0A601,BEEBC633,592D0000,12000000,4C000000,74A10000,59FCFFFF,5DFAFFFF,C22C0000,4D190000
156D495C00000000,06B1A601,D0EBC633,592D0000,12000000,4C000000,8AA10000,3FFCFFFF,6FFAFFFF,D12C0000,63190000
786D495C00000000,1FB1A601,E3EBC633,592D0000,12000000,4C000000,9DA10000,25FCFFFF,81FAFFFF,DF2C0000,76190000
DE6D495C00000000,38B1A601,F5EBC633,592D0000,12000000,4C000000,A8A10000,0BFCFFFF,92FAFFFF,ED2C0000,81190000
416E495C00000000,51B1A601,07ECC633,592D0000,12000000,4C000000,B0A10000,F1FBFFFF,A2FAFFFF,FB2C0000,89190000
