ts,utm_x,utm_y,z,utm_zone_n,utm_zone_l,heading,inx_x,inx_y,inx_z,inx_yaw
CDD0215C00000000,10ADA601,1BA3C633,F62D0000,12000000,4C000000,7C140000,53040000,A0030000,F5FFFFFF,ADFFFFFF
30D1215C00000000,20ADA601,27A3C633,F62D0000,12000000,4C000000,7C140000,62040000,AD030000,F5FFFFFF,ADFFFFFF
96D1215C00000000,30ADA601,33A3C633,F62D0000,12000000,4C000000,7C140000,72040000,BA030000,F4FFFFFF,ADFFFFFF
F7D1215C00000000,40ADA601,40A3C633,F62D0000,12000000,4C000000,7B140000,81040000,C7030000,F3FFFFFF,ACFFFFFF
5CD2215C00000000,50ADA601,4CA3C633,F62D0000,12000000,4C000000,7B140000,91040000,D4030000,F3FFFFFF,ACFFFFFF
C2D2215C00000000,61ADA601,59A3C633,F62D0000,12000000,4C000000,7B140000,A1040000,E2030000,F2FFFFFF,ACFFFFFF
24D3215C00000000,71ADA601,65A3C633,F62D0000,12000000,4C000000,7B140000,B0040000,EF030000,F1FFFFFF,ACFFFFFF
88D3215C00000000,81ADA601,72A3C633,F62D0000,12000000,4C000000,7B140000,C0040000,FC030000,F1FFFFFF,ACFFFFFF
EED3215C00000000,91ADA601,7EA3C633,F62D0000,12000000,4C000000,7B140000,CF040000,09040000,F0FFFFFF,ACFFFFFF
51D4215C00000000,A1ADA601,8AA3C633,F62D0000,12000000,4C000000,7B140000,DF040000,16040000,F0FFFFFF,ACFFFFFF
B3D4215C00000000,B1ADA601,97A3C633,F62D0000,12000000,4C000000,7A140000,EE040000,24040000,EFFFFFFF,ABFFFFFF
1AD5215C00000000,C1ADA601,A3A3C633,F62D0000,12000000,4C000000,7A140000,FE040000,31040000,EEFFFFFF,ABFFFFFF
7DD5215C00000000,D1ADA601,AFA3C633,F62D0000,12000000,4C000000,7A140000,0D050000,3D040000,EEFFFFFF,ABFFFFFF
E2D5215C00000000,E1ADA601,BCA3C633,F62D0000,12000000,4C000000,7A140000,1D050000,4B040000,EDFFFFFF,ABFFFFFF
46D6215C00000000,F1ADA601,C8A3C633,F62D0000,12000000,4C000000,7A140000,2C050000,58040000,ECFFFFFF,ABFFFFFF
ACD6215C00000000,02AEA601,D4A3C633,F62D0000,12000000,4C000000,7A140000,3C050000,65040000,EBFFFFFF,ABFFFFFF
0ED7215C00000000,12AEA601,E1A3C633,F62D0000,12000000,4C000000,7A140000,4B050000,72040000,EBFFFFFF,ABFFFFFF
72D7215C00000000,22AEA601,EDA3C633,F62D0000,12000000,4C000000,7A140000,5B050000,7F040000,EAFFFFFF,ABFFFFFF
D7D7215C00000000,33AEA601,FAA3C633,F62D0000,12000000,4C000000,79140000,6B050000,8D040000,EAFFFFFF,AAFFFFFF
3BD8215C00000000,43AEA601,07A4C633,F62D0000,12000000,4C000000,79140000,7B050000,9A040000,E9FFFFFF,AAFFFFFF
9ED8215C00000000,53AEA601,13A4C633,F62D0000,12000000,4C000000,79140000,8B050000,A7040000,E8FFFFFF,AAFFFFFF
04D9215C00000000,64AEA601,20A4C633,F62D0000,12000000,4C000000,79140000,9B050000,B5040000,E8FFFFFF,AAFFFFFF
67D9215C00000000,74AEA601,2CA4C633,F62D0000,12000000,4C000000,79140000,AA050000,C2040000,E7FFFFFF,AAFFFFFF
CAD9215C00000000,84AEA601,39A4C633,F62D0000,12000000,4C000000,79140000,BA050000,CF040000,E6FFFFFF,AAFFFFFF
30DA215C00000000,94AEA601,46A4C633,F62D0000,12000000,4C000000,78140000,CA050000,DC040000,E5FFFFFF,A9FFFFFF
93DA215C00000000,A5AEA601,52A4C633,F62D0000,12000000,4C000000,78140000,DA050000,E9040000,E5FFFFFF,A9FFFFFF
F9DA215C00000000,B5AEA601,5FA4C633,F62D0000,12000000,4C000000,78140000,EA050000,F6040000,E4FFFFFF,A9FFFFFF
5CDB215C00000000,C5AEA601,6BA4C633,F62D0000,12000000,4C000000,78140000,F9050000,04050000,E3FFFFFF,A9FFFFFF
C1DB215C00000000,D6AEA601,78A4C633,F62D0000,12000000,4C000000,78140000,09060000,11050000,E2FFFFFF,A9FFFFFF
24DC215C00000000,E6AEA601,84A4C633,F62D0000,12000000,4C000000,78140000,19060000,1E050000,E2FFFFFF,A9FFFFFF
88DC215C00000000,F6AEA601,91A4C633,F62D0000,12000000,4C000000,78140000,29060000,2B050000,E1FFFFFF,A9FFFFFF
EEDC215C00000000,07AFA601,9EA4C633,F62D0000,12000000,4C000000,77140000,39060000,39050000,E0FFFFFF,A8FFFFFF
51DD215C00000000,18AFA601,ABA4C633,F62D0000,12000000,4C000000,77140000,49060000,46050000,DFFFFFFF,A8FFFFFF
B4DD215C00000000,28AFA601,B7A4C633,F62D0000,12000000,4C000000,77140000,59060000,54050000,DFFFFFFF,A8FFFFFF
1ADE215C00000000,39AFA601,C4A4C633,F62D0000,12000000,4C000000,77140000,69060000,61050000,DEFFFFFF,A8FFFFFF
7DDE215C00000000,49AFA601,D1A4C633,F62D0000,12000000,4C000000,77140000,79060000,6E050000,DDFFFFFF,A8FFFFFF
E0DE215C00000000,5AAFA601,DDA4C633,F62D0000,12000000,4C000000,77140000,89060000,7B050000,DCFFFFFF,A8FFFFFF
46DF215C00000000,6AAFA601,EAA4C633,F62D0000,12000000,4C000000,76140000,99060000,89050000,DCFFFFFF,A7FFFFFF
A9DF215C00000000,7AAFA601,F7A4C633,F62D0000,12000000,4C000000,76140000,A9060000,96050000,DBFFFFFF,A7FFFFFF
0FE0215C00000000,8BAFA601,03A5C633,F62D0000,12000000,4C000000,76140000,B9060000,A3050000,DAFFFFFF,A7FFFFFF
72E0215C00000000,9BAFA601,10A5C633,F62D0000,12000000,4C000000,76140000,C9060000,B0050000,DAFFFFFF,A7FFFFFF
D8E0215C00000000,ACAFA601,1DA5C633,F62D0000,12000000,4C000000,76140000,D9060000,BE050000,D9FFFFFF,A7FFFFFF
3AE1215C00000000,BCAFA601,2AA5C633,F62D0000,12000000,4C000000,76140000,E9060000,CB050000,D8FFFFFF,A7FFFFFF
9EE1215C00000000,CDAFA601,36A5C633,F62D0000,12000000,4C000000,75140000,F9060000,D9050000,D7FFFFFF,A6FFFFFF
04E2215C00000000,DEAFA601,44A5C633,F62D0000,12000000,4C000000,75140000,0A070000,E6050000,D6FFFFFF,A6FFFFFF
67E2215C00000000,EFAFA601,50A5C633,F62D0000,12000000,4C000000,75140000,1A070000,F4050000,D6FFFFFF,A6FFFFFF
CAE2215C00000000,00B0A601,5DA5C633,F62D0000,12000000,4C000000,75140000,2A070000,02060000,D5FFFFFF,A6FFFFFF
30E3215C00000000,10B0A601,6AA5C633,F62D0000,12000000,4C000000,75140000,3A070000,0F060000,D4FFFFFF,A6FFFFFF
98E3215C00000000,21B0A601,77A5C633,F62D0000,12000000,4C000000,75140000,4A070000,1C060000,D3FFFFFF,A6FFFFFF
F6E3215C00000000,32B0A601,84A5C633,F62D0000,12000000,4C000000,75140000,5B070000,2A060000,D3FFFFFF,A6FFFFFF
5DE4215C00000000,42B0A601,91A5C633,F62D0000,12000000,4C000000,75140000,6B070000,37060000,D2FFFFFF,A6FFFFFF
BFE4215C00000000,53B0A601,9DA5C633,F62D0000,12000000,4C000000,74140000,7B070000,45060000,D1FFFFFF,A5FFFFFF
25E5215C00000000,64B0A601,AAA5C633,F62D0000,12000000,4C000000,74140000,8B070000,52060000,D0FFFFFF,A5FFFFFF
88E5215C00000000,74B0A601,B7A5C633,F62D0000,12000000,4C000000,74140000,9B070000,60060000,D0FFFFFF,A5FFFFFF
EEE5215C00000000,85B0A601,C4A5C633,F62D0000,12000000,4C000000,74140000,AB070000,6D060000,CFFFFFFF,A5FFFFFF
50E6215C00000000,96B0A601,D1A5C633,F62D0000,12000000,4C000000,74140000,BC070000,7B060000,CEFFFFFF,A5FFFFFF
B4E6215C00000000,A6B0A601,DEA5C633,F62D0000,12000000,4C000000,74140000,CC070000,89060000,CDFFFFFF,A5FFFFFF
1AE7215C00000000,B8B0A601,EBA5C633,F62D0000,12000000,4C000000,74140000,DC070000,97060000,CDFFFFFF,A5FFFFFF
7DE7215C00000000,C9B0A601,F8A5C633,F62D0000,12000000,4C000000,73140000,ED070000,A4060000,CCFFFFFF,A4FFFFFF
E0E7215C00000000,DAB0A601,05A6C633,F62D0000,12000000,4C000000,73140000,FD070000,B2060000,CBFFFFFF,A4FFFFFF
46E8215C00000000,EAB0A601,12A6C633,F62D0000,12000000,4C000000,73140000,0D080000,C0060000,CAFFFFFF,A4FFFFFF
A9E8215C00000000,FBB0A601,1FA6C633,F62D0000,12000000,4C000000,73140000,1D080000,CE060000,C9FFFFFF,A4FFFFFF
0CE9215C00000000,0CB1A601,2CA6C633,F62D0000,12000000,4C000000,73140000,2E080000,DB060000,C9FFFFFF,A4FFFFFF
72E9215C00000000,1DB1A601,39A6C633,F62D0000,12000000,4C000000,73140000,3E080000,E9060000,C8FFFFFF,A4FFFFFF
D5E9215C00000000,2DB1A601,46A6C633,F62D0000,12000000,4C000000,72140000,4E080000,F6060000,C7FFFFFF,A3FFFFFF
3BEA215C00000000,3FB1A601,53A6C633,F62D0000,12000000,4C000000,72140000,5F080000,04070000,C6FFFFFF,A3FFFFFF
9EEA215C00000000,50B1A601,61A6C633,F62D0000,12000000,4C000000,72140000,6F080000,12070000,C5FFFFFF,A3FFFFFF
04EB215C00000000,61B1A601,6EA6C633,F62D0000,12000000,4C000000,72140000,80080000,20070000,C5FFFFFF,A3FFFFFF
67EB215C00000000,71B1A601,7BA6C633,F62D0000,12000000,4C000000,72140000,90080000,2D070000,C4FFFFFF,A3FFFFFF
CAEB215C00000000,82B1A601,88A6C633,F62D0000,12000000,4C000000,72140000,A0080000,3B070000,C3FFFFFF,A3FFFFFF
30EC215C00000000,94B1A601,95A6C633,F62D0000,12000000,4C000000,72140000,B1080000,49070000,C2FFFFFF,A3FFFFFF
93EC215C00000000,A5B1A601,A2A6C633,F62D0000,12000000,4C000000,72140000,C2080000,57070000,C1FFFFFF,A3FFFFFF
F7EC215C00000000,B6B1A601,B0A6C633,F62D0000,12000000,4C000000,71140000,D3080000,65070000,C0FFFFFF,A2FFFFFF
5CED215C00000000,C7B1A601,BDA6C633,F62D0000,12000000,4C000000,71140000,E3080000,73070000,C0FFFFFF,A2FFFFFF
BFED215C00000000,D8B1A601,CAA6C633,F62D0000,12000000,4C000000,71140000,F4080000,80070000,BFFFFFFF,A2FFFFFF
22EE215C00000000,E9B1A601,D7A6C633,F62D0000,12000000,4C000000,71140000,04090000,8E070000,BEFFFFFF,A2FFFFFF
88EE215C00000000,FAB1A601,E4A6C633,F62D0000,12000000,4C000000,71140000,15090000,9C070000,BDFFFFFF,A2FFFFFF
EBEE215C00000000,0BB2A601,F1A6C633,F62D0000,12000000,4C000000,71140000,25090000,A9070000,BCFFFFFF,A2FFFFFF
51EF215C00000000,1CB2A601,FEA6C633,F62D0000,12000000,4C000000,71140000,36090000,B7070000,BBFFFFFF,A2FFFFFF
B4EF215C00000000,2DB2A601,0CA7C633,F62D0000,12000000,4C000000,70140000,46090000,C5070000,BAFFFFFF,A1FFFFFF
1AF0215C00000000,3EB2A601,19A7C633,F62D0000,12000000,4C000000,71140000,57090000,D3070000,BAFFFFFF,A2FFFFFF
7DF0215C00000000,4FB2A601,26A7C633,F62D0000,12000000,4C000000,70140000,67090000,E1070000,B9FFFFFF,A1FFFFFF
E0F0215C00000000,60B2A601,33A7C633,F62D0000,12000000,4C000000,70140000,78090000,EF070000,B8FFFFFF,A1FFFFFF
46F1215C00000000,72B2A601,41A7C633,F62D0000,12000000,4C000000,70140000,89090000,FD070000,B7FFFFFF,A1FFFFFF
AAF1215C00000000,83B2A601,4EA7C633,F62D0000,12000000,4C000000,70140000,9A090000,0B080000,B6FFFFFF,A1FFFFFF
0CF2215C00000000,95B2A601,5CA7C633,F62D0000,12000000,4C000000,70140000,AB090000,19080000,B5FFFFFF,A1FFFFFF
72F2215C00000000,A6B2A601,69A7C633,F62D0000,12000000,4C000000,70140000,BB090000,27080000,B4FFFFFF,A1FFFFFF
D5F2215C00000000,B7B2A601,76A7C633,F62D0000,12000000,4C000000,6F140000,CC090000,35080000,B4FFFFFF,A0FFFFFF
37F3215C00000000,C8B2A601,83A7C633,F62D0000,12000000,4C000000,6F140000,DD090000,43080000,B3FFFFFF,A0FFFFFF
9EF3215C00000000,D9B2A601,91A7C633,F62D0000,12000000,4C000000,6F140000,ED090000,51080000,B2FFFFFF,A0FFFFFF
01F4215C00000000,EAB2A601,9EA7C633,F62D0000,12000000,4C000000,6F140000,FE090000,5E080000,B1FFFFFF,A0FFFFFF
68F4215C00000000,FCB2A601,ABA7C633,F62D0000,12000000,4C000000,6F140000,0F0A0000,6D080000,B0FFFFFF,A0FFFFFF
CAF4215C00000000,0DB3A601,B9A7C633,F62D0000,12000000,4C000000,6F140000,200A0000,7B080000,AFFFFFFF,A0FFFFFF
30F5215C00000000,1EB3A601,C6A7C633,F62D0000,12000000,4C000000,6F140000,300A0000,89080000,AEFFFFFF,A0FFFFFF
94F5215C00000000,30B3A601,D3A7C633,F62D0000,12000000,4C000000,6F140000,410A0000,97080000,AEFFFFFF,A0FFFFFF
F5F5215C00000000,41B3A601,E1A7C633,F62D0000,12000000,4C000000,6F140000,520A0000,A4080000,ADFFFFFF,A0FFFFFF
5CF6215C00000000,53B3A601,EEA7C633,F62D0000,12000000,4C000000,6E140000,630A0000,B3080000,ACFFFFFF,9FFFFFFF
BFF6215C00000000,64B3A601,FCA7C633,F62D0000,12000000,4C000000,6E140000,740A0000,C1080000,ABFFFFFF,9FFFFFFF
23F7215C00000000,76B3A601,09A8C633,F62D0000,12000000,4C000000,6E140000,850A0000,CF080000,AAFFFFFF,9FFFFFFF
86F7215C00000000,87B3A601,17A8C633,F62D0000,12000000,4C000000,6E140000,960A0000,DD080000,A9FFFFFF,9FFFFFFF
EBF7215C00000000,98B3A601,24A8C633,F62D0000,12000000,4C000000,6E140000,A70A0000,EB080000,A8FFFFFF,9FFFFFFF
50F8215C00000000,AAB3A601,32A8C633,F62D0000,12000000,4C000000,6E140000,B80A0000,F9080000,A7FFFFFF,9FFFFFFF
B4F8215C00000000,BBB3A601,3FA8C633,F62D0000,12000000,4C000000,6E140000,C90A0000,07090000,A6FFFFFF,9FFFFFFF
17F9215C00000000,CDB3A601,4DA8C633,F62D0000,12000000,4C000000,6E140000,DA0A0000,16090000,A5FFFFFF,9FFFFFFF
7CF9215C00000000,DEB3A601,5AA8C633,F62D0000,12000000,4C000000,6E140000,EB0A0000,24090000,A4FFFFFF,9FFFFFFF
DFF9215C00000000,F0B3A601,68A8C633,F62D0000,12000000,4C000000,6E140000,FC0A0000,32090000,A3FFFFFF,9FFFFFFF
45FA215C00000000,02B4A601,76A8C633,F62D0000,12000000,4C000000,6D140000,0D0B0000,40090000,A3FFFFFF,9EFFFFFF
A8FA215C00000000,13B4A601,83A8C633,F62D0000,12000000,4C000000,6D140000,1E0B0000,4E090000,A2FFFFFF,9EFFFFFF
0BFB215C00000000,25B4A601,91A8C633,F62D0000,12000000,4C000000,6D140000,2F0B0000,5D090000,A1FFFFFF,9EFFFFFF
72FB215C00000000,37B4A601,9FA8C633,F62D0000,12000000,4C000000,6D140000,410B0000,6B090000,A0FFFFFF,9EFFFFFF
D5FB215C00000000,48B4A601,ACA8C633,F62D0000,12000000,4C000000,6D140000,510B0000,79090000,9FFFFFFF,9EFFFFFF
37FC215C00000000,59B4A601,B9A8C633,F62D0000,12000000,4C000000,6C140000,620B0000,87090000,9EFFFFFF,9DFFFFFF
9DFC215C00000000,6BB4A601,C7A8C633,F62D0000,12000000,4C000000,6D140000,740B0000,95090000,9DFFFFFF,9EFFFFFF
00FD215C00000000,7CB4A601,D4A8C633,F62D0000,12000000,4C000000,6C140000,840B0000,A4090000,9CFFFFFF,9DFFFFFF
67FD215C00000000,8EB4A601,E2A8C633,F62D0000,12000000,4C000000,6C140000,960B0000,B2090000,9BFFFFFF,9DFFFFFF
C9FD215C00000000,A0B4A601,F0A8C633,F62D0000,12000000,4C000000,6C140000,A70B0000,C0090000,9AFFFFFF,9DFFFFFF
2CFE215C00000000,B2B4A601,FEA8C633,F62D0000,12000000,4C000000,6C140000,B80B0000,CF090000,99FFFFFF,9DFFFFFF
93FE215C00000000,C4B4A601,0CA9C633,F62D0000,12000000,4C000000,6C140000,CA0B0000,DD090000,98FFFFFF,9DFFFFFF
F5FE215C00000000,D5B4A601,19A9C633,F62D0000,12000000,4C000000,6C140000,DB0B0000,EB090000,97FFFFFF,9DFFFFFF
5BFF215C00000000,E7B4A601,27A9C633,F62D0000,12000000,4C000000,6B140000,EC0B0000,F9090000,96FFFFFF,9CFFFFFF
BEFF215C00000000,F8B4A601,34A9C633,F62D0000,12000000,4C000000,6B140000,FD0B0000,080A0000,96FFFFFF,9CFFFFFF
2100225C00000000,0AB5A601,42A9C633,F62D0000,12000000,4C000000,6B140000,0E0C0000,160A0000,95FFFFFF,9CFFFFFF
8800225C00000000,1DB5A601,50A9C633,F62D0000,12000000,4C000000,6B140000,200C0000,250A0000,94FFFFFF,9CFFFFFF
EB00225C00000000,2EB5A601,5EA9C633,F62D0000,12000000,4C000000,6B140000,310C0000,330A0000,93FFFFFF,9CFFFFFF
4D01225C00000000,40B5A601,6CA9C633,F62D0000,12000000,4C000000,6B140000,430C0000,410A0000,92FFFFFF,9CFFFFFF
B401225C00000000,51B5A601,79A9C633,F62D0000,12000000,4C000000,6B140000,540C0000,500A0000,91FFFFFF,9CFFFFFF
1702225C00000000,63B5A601,87A9C633,F62D0000,12000000,4C000000,6B140000,650C0000,5E0A0000,90FFFFFF,9CFFFFFF
7902225C00000000,75B5A601,95A9C633,F62D0000,12000000,4C000000,6B140000,770C0000,6D0A0000,8FFFFFFF,9CFFFFFF
DF02225C00000000,87B5A601,A3A9C633,F62D0000,12000000,4C000000,6B140000,880C0000,7B0A0000,8EFFFFFF,9CFFFFFF
4303225C00000000,99B5A601,B1A9C633,F62D0000,12000000,4C000000,6B140000,990C0000,8A0A0000,8DFFFFFF,9CFFFFFF
A903225C00000000,ABB5A601,BEA9C633,F62D0000,12000000,4C000000,6A140000,AA0C0000,980A0000,8CFFFFFF,9BFFFFFF
0B04225C00000000,BCB5A601,CCA9C633,F62D0000,12000000,4C000000,6A140000,BB0C0000,A60A0000,8BFFFFFF,9BFFFFFF
